@relation data

@attribute id string
@attribute 10001 numeric
@attribute 10025 numeric
@attribute 10046 numeric
@attribute 1024 numeric
@attribute 112950 numeric
@attribute 1387 numeric
@attribute 22938 numeric
@attribute 2648 numeric
@attribute 29079 numeric
@attribute 3516 numeric
@attribute 4851 numeric
@attribute 4853 numeric
@attribute 4854 numeric
@attribute 4855 numeric
@attribute 51003 numeric
@attribute 51586 numeric
@attribute 5469 numeric
@attribute 55534 numeric
@attribute 81857 numeric
@attribute 84246 numeric
@attribute 84441 numeric
@attribute 8850 numeric
@attribute 892 numeric
@attribute 90390 numeric
@attribute 9282 numeric
@attribute 9439 numeric
@attribute 9440 numeric
@attribute 9441 numeric
@attribute 9442 numeric
@attribute 9443 numeric
@attribute 9477 numeric
@attribute 9794 numeric
@attribute 9862 numeric
@attribute 9968 numeric
@attribute 9969 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,0.5066784624,0.7061589331,1.0387600344,0.9574433034,1.0424652658,0.6553813652,1.4719242889,0.2206483614,0.3928462534,0.3267000519,0.2849820421,2.5484034980,1.0526433777,-0.0553315683,0.5317364540,0.2701076780,0.4483436473,-0.1181722521,1.5222435450,0.2104203113,0.0170895338,-0.0268846885,0.3619877083,0.1303521869,0.2462929049,0.0011972043,0.3691229473,0.2063593355,0.3370460644,0.5855763834,0.3956740816,0.8605304599,0.6819896220,0.7498372710,0.5038306395,BRCA
GSM481003,0.2225075442,0.8916626500,0.9426370718,0.7913941289,0.8848836067,0.6896365619,1.3110014270,0.3948427515,0.5131652982,0.1218981214,0.3358662222,2.5900441093,0.8349737654,-0.1004153351,0.3309067060,0.4485631187,0.2599448327,-0.0704876028,2.1363895489,0.4081614924,-0.0737289476,0.1049233566,0.2741986583,0.2201602867,0.2168792747,-0.0018373432,0.3828532316,0.2195813739,0.3040590191,0.6094626408,0.2817404306,0.9651150316,1.2331606976,1.0257365095,0.3416361914,BRCA
GSM481004,0.2804473146,0.7430917255,0.7344631039,0.8839239326,0.9679739418,0.7104525116,1.4160891563,0.4002255371,0.3159315193,0.2750816896,0.3009108987,2.8422051002,0.9942219763,-0.0685732181,0.4579146769,0.3913425157,0.2862602367,-0.0771276798,1.9107547484,0.3741955292,-0.0044360678,0.1233989452,0.2391262099,0.2048222360,0.2548045656,0.0294406910,0.4161952330,0.2435926307,0.3080630169,0.4390237850,0.2317959926,1.0796880690,1.1026693573,1.0798135078,0.2879273948,BRCA
GSM481005,0.4607631740,0.5591840563,1.1286034517,0.9381802595,0.9851975072,0.6607257612,1.4839845650,0.1432715460,0.7107354531,0.6142675913,0.2530161229,2.6150923301,1.1509351682,-0.0293136226,0.5566482331,0.2976349592,0.4605513912,-0.1095297707,1.3363535501,0.4022743073,0.0582693358,0.1257258946,0.4200261702,0.2436011256,0.3701275849,0.0048598471,0.4457664149,0.1684138261,0.3389283784,0.6212497542,0.4472686573,1.0325440464,0.7441499516,0.7388464610,0.6536917092,BRCA
GSM481006,0.4037828112,0.5007991263,1.4416465032,0.8193235949,0.9402526812,0.4717476930,1.3476455533,0.2179596605,0.5289379469,0.3769550997,0.6738934841,2.7919912302,0.9865617230,-0.1471384900,0.3820833245,0.3777403682,0.3869081511,-0.0756559430,1.2683152722,0.6236905794,0.0285455158,0.0823521426,0.2658224346,0.1144376229,0.3308484826,-0.0141256792,0.4255073182,0.1559318256,0.2420770797,0.5434566825,0.5369894282,1.1839829087,0.6338734096,0.6256515750,0.6893243029,BRCA
GSM481007,0.2645220554,0.7782706926,0.6268413858,0.8565444316,0.6662017480,0.6012359342,0.9781651418,0.2962316610,0.3290034261,0.1888823412,0.2721732832,2.5003430178,0.7982678628,-0.1305327061,0.4303746673,0.7215675887,0.3350658032,-0.0318897748,1.7420214625,0.5400016970,-0.0615574337,0.2182272296,0.2980155736,0.3693023965,0.2814112735,0.0074561693,0.1771005505,0.2085352367,0.2034882796,0.6222056005,0.4016138640,1.2666423536,0.8614127182,0.9421398726,0.4569557271,BRCA
GSM481008,0.2160691011,1.0837036118,0.8666182699,0.8005998131,0.6010473300,0.6167750674,1.5502994015,0.4283853600,0.5503998682,0.4808548363,0.3260349436,2.1586630853,0.5364942699,-0.0928984650,0.4499697269,0.2513053617,0.5888522878,-0.0811312351,2.2451556851,0.3043905309,-0.0026097163,0.1388681734,0.3615098954,0.5556871808,0.3710746782,0.0320240659,0.4168057074,0.2488322063,0.3576540458,0.5440862592,0.1336110246,1.3493639853,1.3245721814,1.0074490679,0.6461020207,Control
GSM481009,0.2399143520,0.4285491996,0.8316438082,0.8201485359,0.7820329547,0.5215228253,1.3091503491,-0.1030723045,0.4982933171,0.0978637871,0.0987727793,2.6284664414,0.9341125090,-0.1618926498,0.3329785817,-0.1534598135,0.2705595644,-0.1575240891,1.1664798149,0.1643664711,-0.0512021935,-0.0191735655,0.2847671703,0.0710470775,0.2099774421,0.0029117756,0.2246665962,0.1379621348,0.2274416528,0.4605974663,0.4009794698,1.1136252762,0.4339779710,0.5460985875,0.5108269410,Control
GSM481010,0.5978889471,0.6914839543,0.6537043297,1.1248972090,0.9536164212,0.6855350051,1.5941741812,0.3320197484,0.6646336276,0.4703882741,0.2667312132,2.2639028920,0.7551574250,-0.0696312889,0.6227106631,0.2362495510,0.5331177983,-0.1038497607,1.5061854900,0.4499255088,0.0245686624,0.4289276646,0.5203573763,0.2086156468,0.2722263345,0.0405360563,0.4787443306,0.1857035469,0.3009077880,0.6550128318,0.4712039886,0.9513644433,0.8507852149,0.7837740474,0.7637986098,Control
GSM481011,0.0838206865,0.9314428594,0.8319291624,0.7806485705,0.9635356820,0.4229259233,0.9986966555,0.4005576986,0.3102992396,0.2911685629,0.3253308557,1.8390324729,1.2542279104,-0.0795562974,0.3243735274,0.4965962468,0.2163122512,-0.1093331115,1.7918108754,0.5469772648,-0.0516835526,0.0164806859,0.2777768245,0.4460088786,0.1372571881,-0.0176204772,0.2373726040,0.2385358172,0.2579017428,0.6416050977,0.3631188164,0.9392049248,0.9188270151,0.5967276018,0.3611348674,Control
GSM481012,0.2548459668,0.7941381861,0.7571835179,0.7495083312,0.8903824013,0.6765523788,1.7425548297,0.3821196766,0.5853362237,0.3644310584,0.2118674402,2.3090658679,0.6143359909,-0.0101066589,0.4319870904,0.3478784432,0.4176340931,-0.0934585688,1.6914117890,0.3560932931,0.0108780172,0.1602772380,0.4076506540,0.2310022660,0.3191949313,0.0438877062,0.4307755779,0.1582800674,0.3054658437,0.4976146038,0.3079758441,0.9964232612,0.9934049864,0.9109681027,0.4733747429,Control
GSM481013,0.3470254753,1.0474041456,0.6469544636,0.6716463969,0.6733482887,0.4842584514,1.2023153991,0.5324259884,0.4825373956,0.3671365603,0.3911011448,2.1111588198,0.3407930743,-0.0818409256,0.5587121237,0.2903340832,0.3762602561,-0.0648096137,1.9057207812,0.7443087238,-0.0482120925,0.0452430371,0.3504033900,0.3978157219,0.3045301524,0.0289402042,0.3631869477,0.2519437255,0.3839853577,0.4050563013,0.1547515357,1.1757833824,1.3582823166,0.7075772764,0.5127509953,Control
