@relation data

@attribute 10000 numeric
@attribute 10297 numeric
@attribute 1495 numeric
@attribute 1496 numeric
@attribute 1499 numeric
@attribute 1950 numeric
@attribute 1956 numeric
@attribute 2002 numeric
@attribute 2064 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 2309 numeric
@attribute 23533 numeric
@attribute 2885 numeric
@attribute 29119 numeric
@attribute 2932 numeric
@attribute 324 numeric
@attribute 3265 numeric
@attribute 3611 numeric
@attribute 369 numeric
@attribute 3845 numeric
@attribute 4292 numeric
@attribute 4609 numeric
@attribute 4893 numeric
@attribute 51176 numeric
@attribute 5170 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 5293 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5296 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5604 numeric
@attribute 5605 numeric
@attribute 572 numeric
@attribute 5728 numeric
@attribute 5894 numeric
@attribute 595 numeric
@attribute 6654 numeric
@attribute 6655 numeric
@attribute 673 numeric
@attribute 6932 numeric
@attribute 6934 numeric
@attribute 7157 numeric
@attribute 8312 numeric
@attribute 8313 numeric
@attribute 83439 numeric
@attribute 842 numeric
@attribute 8503 numeric
@attribute 999 numeric
@attribute Class {Control,BRCA}

@data
6.02664600925,5.492342928,12.970346955,5.603041174,6.94578590514,6.141397664,7.05035509475,9.719046985,7.90862600467,9.746089281,7.466690585,8.65713445933,6.033979735,9.4954151895,5.116659172,10.00381342,4.172021977,7.4423513115,8.706811056,10.17550624,6.8286116825,8.475592726,11.83974258,8.74899041,7.5908954075,7.1007852408,6.685313404,7.339184439,8.467616885,6.299304767,7.0703331436,11.7240492,8.27215776867,11.634256725,10.49127719,11.44994835,7.546352606,10.48283344,10.11570732,13.0689563,8.001564595,7.867620258,6.513534664,5.303029586,9.499816557,8.333402628,7.9896357,10.43185304,9.014572276,7.924560768,6.660285205,12.00989343,Control
5.94776533325,5.349976695,12.9002596,5.545359333,6.96887473943,6.795134192,6.79791370075,9.192268846,7.97213650833,9.68028616833,6.43012268,8.61943654367,6.539395847,9.5539178325,5.037056875,10.79867858,5.814301269,7.8897640555,8.56643237367,10.06599536,6.4300637355,8.917537021,10.569760214,8.474680533,7.9480842695,7.4312568682,7.098719371,6.741201091,8.699078855,7.09127967,7.6111323212,12.12504541,7.85669691467,11.27623323,9.559434991,11.52169626,7.48196166867,10.32512022,10.34726733,12.87039849,7.481398095,7.609956448,5.99820185,5.5473183655,10.1669919,8.508984299,8.095297936,10.36063893,9.552203712,7.7506065195,6.249592888,12.20475003,BRCA
5.52044016575,5.773740066,13.044669795,5.942638389,7.126093946,7.503172055,6.80402066425,9.676230874,8.06895283033,9.69256516467,6.416760061,8.11911474133,5.844744204,9.480270588,4.8317607205,10.42204403,5.788040457,7.856102429,8.49808310333,10.30533535,6.720661627,8.780622706,11.54593261,8.690112479,8.5167067915,7.2445861642,6.212526175,6.813047234,9.063247518,6.323194968,7.448654099,12.67203307,8.11094053067,11.198356615,9.65317699,11.72288448,7.496409352,10.4297627,10.45388564,13.5121695,7.228580927,7.575257723,6.84843868,5.2594447425,9.596027176,9.660905593,8.60625187,9.981439248,9.290572499,8.1061247785,6.638439986,12.80365393,BRCA
5.58777326775,6.327333135,12.98230153,5.941641146,6.25068708814,7.0134654,6.3257817405,9.684192438,8.41389790167,9.98949733167,5.863140121,7.89001782067,5.341462114,9.432546201,5.186514179,11.11828268,5.072117861,8.398114105,8.39571149633,10.35265071,6.243898751,8.912141698,10.2570662725,8.847629866,8.468887702,6.9971733014,5.584068992,6.506054132,8.649598507,6.299945779,7.6522265588,12.52623397,7.98209816267,11.274247985,9.580847928,11.42772678,7.166098701,10.18190731,10.09500831,13.61588998,6.648325671,6.838009842,6.723630657,5.361841212,10.09834176,8.338826757,8.148918672,10.32215382,9.512108899,7.389583129,7.411068419,12.55838012,Control
5.87271996825,5.84386532,12.901448725,5.841099622,7.18244667671,8.466587485,6.78190965925,9.981439248,8.097692024,9.506100771,6.860966288,8.43841214667,6.042212717,9.66718229,5.282046476,10.40311354,5.687908393,7.697637374,8.774503078,10.14697308,6.8833304115,9.230429477,11.50644256,8.770532686,6.8894093365,7.3395574808,7.405441727,6.944393257,8.565760069,7.300126299,7.950268865,11.96427598,7.82991936767,11.21839075,9.966174165,11.8471671,7.33013335533,10.27256013,10.22872886,13.04549694,7.634958261,7.652900753,6.818713579,5.7593689035,10.14243933,9.701150974,8.3176887345,9.681155435,9.488543691,7.637528126,6.561483187,12.44726543,BRCA
6.0241266485,5.37052286,13.345227255,5.989145395,7.271366378,7.455781587,7.10041818325,9.979768545,8.12132754867,9.688092646,7.477052175,8.37121987433,5.759695977,9.9164802245,5.136521652,9.953578497,5.770572224,7.3388634815,8.73156550233,10.77106872,7.019536675,9.274011827,12.17961768,9.445243095,8.097828749,7.3955993004,7.460253403,7.80732453,8.146264608,6.725540512,7.4183463498,12.02694363,8.18650002,11.07534033,10.23164154,11.5852209,6.96976629,10.16250498,10.624983,13.37610779,8.19601328,8.522033306,6.520033725,5.46848766233,8.429543916,8.868576523,8.878606654,9.288341906,8.234483507,8.5459358775,6.446881172,13.02343475,BRCA
5.88751933675,6.579810423,12.567749395,5.899484569,6.587592285,6.973327498,6.9842760015,9.212867878,8.122738224,10.0480993307,6.742953157,8.43731510867,5.942169184,9.167523377,5.162107613,12.02630394,5.801553978,7.9742866725,8.62679562667,10.66411416,6.6232326,8.656300723,10.2032142635,9.358008891,8.8341510175,7.3536038904,6.662423158,5.996847001,8.302457433,7.476910459,8.3350079456,13.11366653,8.451561107,11.151396135,8.977681421,11.16076662,6.54175895867,10.31455241,9.961088297,13.46367638,7.292025067,6.760091594,6.949071249,5.8858777265,11.59635064,8.315445233,8.0529570665,10.53694681,9.001071145,6.9179834015,6.282259665,11.40859261,BRCA
5.55851851825,5.281894103,12.832913565,6.084708086,7.12159637657,6.405231362,6.998917209,9.290572499,7.79389694967,9.436876068,6.689303092,8.18545797233,6.015923042,9.1611827995,5.3039740435,9.584981814,6.180461809,7.7095138065,8.74415936267,10.26119615,7.0670465565,8.942852506,11.820520445,8.993477034,8.155621054,7.0445753338,6.020263967,7.162847292,8.452633655,6.726903149,7.757716558,12.07897478,8.171538624,11.40345044,10.00443156,11.28922369,7.84441516067,10.71573921,10.12277013,12.73729283,7.787382059,7.907583411,6.880413479,5.48916194417,9.218358063,8.92056956,7.9479377265,10.6073352,8.191603516,8.3320404855,6.094030827,12.40979539,Control
5.650041658,5.034426206,12.876117185,5.789736585,7.27824373014,7.872399588,6.85070537275,10.01823535,8.019000875,9.58057105933,6.500527718,8.21589430233,5.978888461,9.3657406255,5.084708589,9.460251675,5.838328613,7.94496816,8.66388044333,10.30631839,6.5497902615,9.436597623,12.140966635,8.769533015,7.9414165605,7.1591884674,7.205282841,7.428655643,8.407417683,6.426437217,7.6719006758,12.20624983,7.91861634733,10.99057863,9.452231522,11.82274022,7.80894971567,10.36365325,9.9831294,13.81715158,6.878728789,7.65031782,6.894518054,5.40220329333,9.080831598,9.680166591,8.183861137,10.1138532,9.202332696,7.7930385845,6.225020007,12.47414328,BRCA
5.56331123875,5.582714993,12.710907205,5.69321599,6.66799436186,6.79717879,6.30061577025,9.726661428,7.913761785,9.75364579767,6.827314517,8.183937528,5.906897358,9.70078824,5.596049021,11.10846093,4.883390185,8.148239231,8.554638965,10.44466839,6.1985753455,8.95170808,9.975804059,8.271931157,7.841531879,7.3339069032,7.606018576,6.850940421,8.72987657,6.76752611,7.3060563712,12.27296951,7.74245236133,11.551814785,9.69476318,11.64681981,7.79374473733,9.653830832,10.28660429,13.40233131,7.4960371,6.965931792,6.877072814,5.292395849,9.445998278,7.766597025,8.1695430465,9.615184128,8.92018991,7.6247556515,5.941347708,12.68293541,BRCA
