@relation data

@attribute id string
@attribute 1432 numeric
@attribute 2002 numeric
@attribute 23236 numeric
@attribute 2357 numeric
@attribute 2769 numeric
@attribute 2782 numeric
@attribute 2792 numeric
@attribute 3265 numeric
@attribute 4214 numeric
@attribute 4688 numeric
@attribute 4772 numeric
@attribute 4773 numeric
@attribute 4775 numeric
@attribute 4776 numeric
@attribute 4790 numeric
@attribute 4792 numeric
@attribute 5058 numeric
@attribute 5288 numeric
@attribute 5530 numeric
@attribute 5532 numeric
@attribute 5533 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5605 numeric
@attribute 5606 numeric
@attribute 5608 numeric
@attribute 57172 numeric
@attribute 5879 numeric
@attribute 5894 numeric
@attribute 5970 numeric
@attribute 801 numeric
@attribute 805 numeric
@attribute 808 numeric
@attribute 8536 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,0.4174692793,0.4598573640,0.2858521625,-0.1472040697,-0.1898532445,0.8279611501,-0.1301306970,0.8212452234,0.4242359363,-0.1804891954,0.0886515304,0.0434628459,0.0288073119,0.0472211881,0.0372776528,0.8098630121,0.4033383753,-0.0488095288,0.6486776985,1.4788247029,1.0400522820,0.3768321643,1.1201675758,0.1390805759,2.1106193876,-0.0407187870,-0.1287793846,3.2701125443,0.3860900013,1.2157194917,1.3564936234,0.8265591783,2.7038153726,0.1708210933,BRCA
GSM481003,0.3061586227,0.5094530717,0.1101227322,0.0141151221,-0.2042405328,0.7446148635,-0.1463896707,0.9474795161,0.4940745450,-0.0080974271,0.1072291716,-0.0071023582,0.0284779953,0.1099821702,0.0608519517,1.4016762564,0.5633794381,-0.0882051986,0.5260021543,1.4940092098,0.8106030215,0.4223379152,1.1333078442,0.1453346393,2.3991614866,-0.0629141957,-0.0532190052,3.4451596026,0.2815908568,1.5458108518,1.1557139689,0.7173366560,2.6004273182,0.0442250560,BRCA
GSM481004,0.4136280409,0.3519630753,0.4210706907,0.0026048570,-0.2011653437,0.7807461512,-0.1982034243,0.8814408686,0.2035975778,-0.1712922446,0.2462961586,0.0134470427,0.0473546795,0.3676690033,0.1890115326,1.3433312625,0.4561246896,-0.0663224395,0.5568734760,1.5397735213,1.2435202534,0.5495924441,1.3982536542,0.0639251527,2.1534173294,-0.0351111331,-0.1006400816,3.1503309594,0.4157156661,1.4715695732,1.0442493542,0.7713027104,2.5539644831,0.2652971741,BRCA
GSM481005,0.3984561536,0.4627470135,0.2068608563,-0.0211610581,-0.1832310853,0.7418772494,-0.1005716819,0.8521304950,0.5196754609,-0.1883594152,0.1025759120,-0.0190676901,0.1093474198,0.3299111068,0.0661443981,0.7793831442,0.5092585007,-0.0054421010,0.8398691173,1.6021617843,1.1356134855,0.4403047296,1.3712493853,0.0764267961,2.4669886416,-0.0686842084,-0.0704481976,3.0240586301,0.3888399490,1.2129281088,1.5244798356,0.8702989420,2.5885585249,0.1667908905,BRCA
GSM481006,0.3921763096,0.7458138092,0.1912894818,0.0769747078,-0.2291768656,0.8980883528,-0.1092058139,0.8876503406,0.4536705289,-0.1126223339,0.1656357026,0.0079189933,0.0428417770,0.1709810107,0.1223146532,1.0869957842,0.5787126888,-0.1462453045,0.6594483865,1.5006651944,1.0245994510,0.3909603753,0.9865753614,0.1169393467,2.6787843870,-0.0781638251,-0.0503379542,3.3005572359,0.3354175018,1.3122026393,1.3858446989,0.8328808705,2.7229726611,0.0195282561,BRCA
GSM481007,0.2309822093,0.6824327353,0.1294501655,0.1306429865,-0.0446292206,0.6832716253,-0.0969640405,1.1560421735,0.3479610627,-0.0201134964,0.1427702047,-0.0179671429,0.0187811776,0.1696192184,0.0016019143,1.3999506757,0.4080061787,-0.1288890383,0.4920493394,1.1625167250,1.0916134130,0.2606000659,1.0516917631,0.1837086821,2.6515267472,-0.0757599017,-0.0917685242,3.0947886640,0.2957258879,1.4910032429,0.8527704083,0.7908645495,2.4574012124,0.1079425745,BRCA
GSM481008,0.3457279783,0.6088109500,0.1979250253,-0.0071936438,-0.1406718484,0.5812673489,0.0118098752,1.2938889639,0.3505251462,-0.2422148493,0.0974889337,0.0118374048,-0.0084585631,0.1422189982,0.2086261566,1.2762110606,0.4095634027,-0.1514712106,0.7504032691,1.5366616944,0.8087446459,0.4047704326,1.0726860836,0.1199409844,2.4015404396,0.0051592408,-0.0326597143,3.2627433132,0.3589827556,1.3571830794,0.9964291379,0.7930964681,2.4189842773,0.4353849250,Control
GSM481009,0.2764711754,0.4693302326,0.2812716372,-0.0428123645,-0.3330149019,0.6165255239,-0.1774287639,0.5253295350,0.3211863863,-0.2027252716,-0.0915473821,0.0488742741,-0.0390010705,-0.0762975945,0.0623427681,0.6739098801,0.0829424338,-0.1407091559,0.6549914120,1.4563478480,0.4472229415,0.2795271149,0.7096309500,-0.0310865428,2.2685457769,-0.0175848331,-0.0947086515,3.2104844170,0.2270372226,0.9630623995,1.0664309090,0.7962288941,2.6979478374,0.0588710235,Control
GSM481010,0.3582406002,0.4728208937,0.3067598991,-0.0683692868,-0.0572229483,0.7687349256,-0.1416044151,0.9039840400,0.6825766645,-0.1253510798,0.1015663457,-0.0298674571,0.0293902383,0.1907716952,0.1809599443,1.1876550054,0.5802971647,-0.1070355456,0.7335124992,1.3844987064,1.0618852462,0.5158594621,1.1154199801,0.1620686616,2.2875249785,-0.0755643150,-0.1197028258,3.1837559010,0.3965836786,1.2152642781,1.4629609655,0.8582563715,2.5320026251,0.1352461661,Control
GSM481011,0.1895736574,0.4902841595,0.1974606326,-0.0444559403,-0.2463071451,0.6951909607,-0.1934635937,1.1300241724,0.1779143085,-0.1134815016,0.1526722096,0.0004197034,0.0062426176,0.2919988107,0.0443784665,1.0963865406,0.2936353860,-0.1240202529,0.4358141350,1.4936494496,0.7789269015,0.3978262835,1.5733309313,0.2404869166,2.7065248585,-0.0282108063,-0.0926415083,3.1741475263,0.2711141126,1.4994342731,1.0243768138,0.8445791476,2.9243183808,0.3668001266,Control
