@relation data

@attribute 1363 numeric
@attribute 2571 numeric
@attribute 2572 numeric
@attribute 3002 numeric
@attribute 3105 numeric
@attribute 3106 numeric
@attribute 3107 numeric
@attribute 3108 numeric
@attribute 3109 numeric
@attribute 3111 numeric
@attribute 3112 numeric
@attribute 3113 numeric
@attribute 3115 numeric
@attribute 3117 numeric
@attribute 3118 numeric
@attribute 3119 numeric
@attribute 3122 numeric
@attribute 3123 numeric
@attribute 3125 numeric
@attribute 3126 numeric
@attribute 3127 numeric
@attribute 3133 numeric
@attribute 3134 numeric
@attribute 3135 numeric
@attribute 3329 numeric
@attribute 3382 numeric
@attribute 3458 numeric
@attribute 355 numeric
@attribute 3552 numeric
@attribute 3553 numeric
@attribute 3558 numeric
@attribute 356 numeric
@attribute 3592 numeric
@attribute 3593 numeric
@attribute 3630 numeric
@attribute 4049 numeric
@attribute 5551 numeric
@attribute 5798 numeric
@attribute 5799 numeric
@attribute 652614 numeric
@attribute 7124 numeric
@attribute 940 numeric
@attribute 941 numeric
@attribute 942 numeric
@attribute Class {Control,BRCA}

@data
11.11942121,5.39489482267,5.662640784,6.887163104,13.99568036,13.6548665,5.754910936,12.33906368,12.16828986,9.699746436,7.711014946,12.91282298,7.910644417,10.84714372,5.515077886,9.158313751,13.336444535,12.12065594,10.83822324,9.558860226,5.387510099,11.53735445,11.205721865,8.703506626,8.92888667775,8.8417846972,5.77657203,6.208641296,5.038053386,8.823033698,4.879474508,6.110410879,6.371476641,5.211023147,6.062214149,7.277568994,7.593430574,5.69300685,5.914690831,5.561334729,6.992205122,6.661853347,4.893133131,6.75804793267,BRCA
10.82536054,5.59080149,5.613687265,7.184357478,13.610250215,13.39262134,6.535043833,12.30321003,12.69228318,9.822443813,7.953456048,13.49077697,8.695855636,11.67143283,5.447257868,5.420222366,14.133262905,12.13760287,11.43314739,9.3921496365,5.257964097,11.44807772,10.73582642,7.538152306,9.09710020625,8.778374557,4.921497326,6.375481896,5.557051033,8.814719539,5.572595075,5.613687265,6.861865828,5.622060057,5.773212576,6.564534887,7.310797082,5.41262171,5.955133321,6.122160836,7.871691396,6.267072826,5.360022921,6.84553593567,Control
9.934575887,4.981569429,5.759562832,8.137709878,13.593208165,13.283571,6.6861140425,12.51214052,12.18670552,9.650073918,7.021260744,13.12486126,8.086509293,11.58870072,5.279110251,5.457225929,13.717874695,11.35464901,10.4353997,8.7147983615,5.431465218,11.66558698,10.74351715,7.447581521,8.92446506275,8.4433960844,5.303243061,5.903314583,5.524354632,7.972263464,5.006310647,5.647898183,6.342079669,4.997530935,5.252865266,6.139352456,7.902708426,5.702942321,6.351297601,5.748871259,6.162699096,5.612950486,5.04046645,7.14763895667,Control
7.318861647,5.47473271133,5.836246857,6.439544705,13.781224835,13.80179072,6.2035328415,12.74633592,12.32890637,9.942749483,8.077191083,13.36098494,8.864968521,12.06323168,5.333791561,10.3670273,13.99859808,5.168332398,7.780213504,10.631558985,5.431298057,10.55803347,10.57214363,6.59529898,9.0348962535,9.1536694738,5.196047562,5.6600815695,5.292792099,7.25221866,5.431298057,5.601853411,6.424674922,4.693784032,5.69544494,6.807229727,7.698810782,5.216077698,6.843830389,5.6227922,5.841225451,5.532169853,5.669814283,6.662767793,BRCA
9.135427853,5.63404647867,5.541492575,7.655961991,13.433996985,13.41082367,7.2166018795,12.46516723,11.98345514,8.978768455,7.638474153,12.89109452,7.920890416,11.34473713,5.297201735,8.485971282,13.808752855,10.46950983,9.120018232,8.9144644015,12.3181333,11.61592857,9.6677951655,6.58736921,8.88343571825,8.9561246054,4.702259784,6.0033585645,5.03365563,7.254369939,4.811228613,5.964982644,7.469094598,4.481826553,5.133205159,6.043635001,8.417157497,7.362494272,7.023203016,5.342706958,5.923868951,6.086301455,5.697531457,6.85914032533,BRCA
8.04335698,5.35568885767,5.679065704,6.506966537,13.626376885,13.46017433,6.319377687,12.2754728,11.75625619,9.262635828,8.117164017,13.08056861,8.101399429,11.41646783,5.555211263,8.63870843,13.981464,10.19314989,8.861467793,8.7313364485,12.4899797,11.34927862,9.762271957,6.562170383,8.755386523,8.7432766946,5.131765663,5.5939594105,5.65607532,8.923402608,5.043313058,6.072969298,7.799671995,4.735808811,5.247843274,6.635758471,7.473910928,5.233246971,6.864684887,5.38906017,7.264445239,5.476714818,5.166124157,6.84955114467,BRCA
7.695647856,6.65760496733,5.702942321,6.115985842,13.695659585,13.10298289,7.0230501225,12.43084983,11.64347756,9.503239959,7.258898404,13.05207472,8.205061485,11.61752958,6.078210195,9.87752231,14.06575512,4.91887665,9.566249648,9.449604418,5.472171943,10.77710346,9.657060849,6.385953509,8.577619258,9.1882186398,4.923400286,5.620415832,6.161591078,10.52528127,5.659504507,5.974650478,6.888746673,5.179920282,5.034316149,6.276781031,7.379705698,5.361251859,7.233718229,5.428620839,6.665268844,5.331822758,5.515077886,6.57582786867,BRCA
8.865718678,5.49308264767,5.86159021,6.309026649,13.715587005,13.27502674,6.2427986585,12.23093318,11.65676462,9.574726497,8.263599169,13.41513704,8.03068248,11.60575973,5.57834344,8.920911903,13.712322535,5.394901009,7.643335147,10.225497431,6.025976276,10.81469083,9.7727897885,6.545586666,9.09766918875,8.8635711788,5.568952692,5.7709950315,5.213649836,7.974186731,5.575169544,5.963191597,7.360761781,4.96464266,5.636777762,6.582522603,7.572133883,5.645882653,7.093077154,5.264359319,7.183985468,6.282074289,4.886563865,6.60524252167,BRCA
8.449954518,5.87214272333,5.766470106,6.935197837,13.47010462,13.2860567,7.3145037215,12.13138765,11.71129928,10.12959893,8.503548623,13.40512953,8.137965979,11.84476863,5.238988625,5.599177363,14.275570095,11.24502395,7.749066799,8.854760398,13.57316849,10.52858624,9.5570803765,6.783656769,9.08804060175,9.1316358628,5.682019293,5.7781471465,5.214135735,8.186474713,5.412113573,6.180213143,6.876182709,5.246228736,5.780317481,6.371171674,7.538152306,6.062537973,6.707224951,5.732955137,6.778573689,5.672857555,5.232287804,6.749496831,BRCA
8.413470456,5.37312985767,6.58304938,5.886130184,11.559473305,10.20940192,6.6333974505,14.1941174,12.69058957,10.25507022,8.173903359,14.28224325,8.876978171,9.385733612,5.441376616,11.32825714,13.81356339,5.039808741,5.377654117,10.338725997,4.977521783,11.35660343,10.641143955,6.13976173,8.02929536925,8.031900059,4.96556642,5.81841107,4.817893448,6.824675979,6.396866433,5.606894664,6.207019812,4.71233763,5.123512303,7.173979696,7.360322846,5.088959125,5.962960332,5.312983894,5.97155002,5.762422735,4.601155548,6.928649123,BRCA
