@relation data

@attribute id string
@attribute 10165 numeric
@attribute 1468 numeric
@attribute 2023 numeric
@attribute 2026 numeric
@attribute 2027 numeric
@attribute 2203 numeric
@attribute 226 numeric
@attribute 229 numeric
@attribute 230 numeric
@attribute 2597 numeric
@attribute 26330 numeric
@attribute 2805 numeric
@attribute 2806 numeric
@attribute 2821 numeric
@attribute 4190 numeric
@attribute 4191 numeric
@attribute 5091 numeric
@attribute 5105 numeric
@attribute 5106 numeric
@attribute 5207 numeric
@attribute 5208 numeric
@attribute 5209 numeric
@attribute 5210 numeric
@attribute 5224 numeric
@attribute 5230 numeric
@attribute 6576 numeric
@attribute 7167 numeric
@attribute 8402 numeric
@attribute 8604 numeric
@attribute 8789 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,0.7752437489,0.4059451969,1.1540563426,1.4770269913,-0.1143981450,-0.0691138696,3.1191021204,-0.1004817850,0.8104996549,3.3569518727,-0.1493900672,0.7768369568,2.5969748497,1.1574663612,1.3800994138,1.8093232736,0.0773411354,-0.1444264617,0.9376104511,-0.1417844107,0.4699186207,3.0937554572,0.5190832701,-0.1377829202,2.4528030482,0.6588945687,1.0061979023,1.0995463539,0.8426680101,-0.1115180363,BRCA
GSM480985,0.4841176725,0.0015632012,0.9892546585,1.1891173498,-0.0348445209,0.1039610561,2.8172023893,-0.1190508436,1.1119598416,3.2649053733,-0.0903156561,0.5491488435,2.4047347307,0.8091977908,1.5971224382,1.2419778732,0.1644645732,-0.1927850867,0.6580576253,-0.1452084794,0.4710485845,3.1987189454,0.3793049705,-0.0767881525,2.0595349175,0.6574177740,0.7876512851,0.7216123287,0.9893406663,-0.0920141229,BRCA
GSM480986,0.8781414077,0.3500057970,1.2265099656,1.2240091974,-0.0169130189,0.0670729885,3.1729900839,-0.1122202069,1.3892087210,3.7341542243,-0.1119092240,0.7696635052,3.0418111483,1.1176056136,1.3298391514,2.0394658408,0.2019341409,-0.1530094652,0.6324311237,-0.1256008816,0.3849032834,3.3293409082,0.7578100929,-0.1016126425,2.7481482083,0.7431227563,1.1751203536,1.1087770123,0.7810675783,-0.1279156161,BRCA
GSM480987,0.7305583248,-0.1026921274,1.2667937372,1.2003767714,-0.0841759911,-0.1258200759,3.0307256580,-0.1362416810,0.4193452911,3.6346909207,-0.1404926991,0.9765144884,2.7002402940,0.9951029609,1.0459910839,1.9707023876,-0.0700598642,-0.0867086934,1.1945999551,-0.1750976512,0.1733124284,3.2338553269,0.2841628347,-0.0581494030,2.4801952812,0.5409081527,1.0250765123,0.9801192880,0.5908532096,-0.0662233863,BRCA
GSM480988,0.7283735699,0.1218645458,0.9353813466,1.0350123030,-0.0436900057,0.2617143734,2.6860279888,-0.0852625747,1.4752345087,2.8867309490,-0.1503134316,0.9264586287,3.0337750910,1.0425981658,1.3926703650,1.9627060518,0.0617751969,-0.0916519680,0.7069095158,-0.1267963599,0.3327508624,3.3426210880,0.6619650228,-0.0163911235,2.5994263617,0.6198862393,1.1771253664,1.0844462096,0.9270768945,-0.0921725004,BRCA
GSM480989,0.7650318016,0.3718222213,1.3584975356,1.8733662440,-0.0927954214,0.3805141867,3.7068023680,-0.0405919630,2.0836580592,4.1127762797,-0.1527719293,0.8011272412,3.1330703897,1.2955676043,0.9073754744,2.1274054347,0.3210572358,-0.0624024301,0.9352218139,-0.2014268915,0.2918639932,3.7055528693,0.9326477847,-0.1135746031,3.2133402771,1.0316090387,1.3883722507,1.3315748596,0.3624213039,-0.1591452546,BRCA
GSM480990,0.6667042025,0.2637286318,1.2902029069,0.7312256614,-0.0589349617,0.4365825751,3.6642830071,-0.0880344504,0.7687268687,4.0299192270,-0.1348014611,0.6278177781,3.4345294637,1.4479907993,0.7899052416,2.1929190234,0.3500844124,-0.1691237926,1.0199502715,-0.1539241340,0.2124590095,3.8149700431,0.5195826526,-0.0157638356,2.0443916720,0.9247852963,1.1889467905,1.5276953854,0.5116995126,-0.1214070126,Control
GSM480991,0.7306777344,0.2854862927,1.1943576631,0.8049711057,-0.0913220812,0.6979058134,3.3511493803,0.0187055081,0.9393220113,3.5006267230,-0.0731718656,0.7227592406,3.1577889920,1.1540018956,1.0238928092,2.1187055112,0.2504915756,-0.1218489380,0.8585999242,-0.1328258199,0.4201692762,3.4244513777,0.6647858409,-0.0643736766,2.6388060668,0.8317356307,1.2527781763,1.1916794891,0.5798827882,-0.0757742637,Control
GSM480992,0.7232732411,0.5032216228,1.3129814466,0.9358635689,-0.0106469618,0.6483646356,4.0008762477,-0.1052813891,1.3573195999,4.2335794767,-0.0931469454,0.6307045531,3.4128646853,1.4153915515,0.8901482484,2.3114977999,0.6409874708,-0.0546786810,0.9904718334,-0.1978659131,0.2263130796,3.5782756804,0.7507210554,-0.0659236095,2.3291698586,1.2266542513,1.3005413837,1.3227176582,0.4234856284,-0.0948739736,Control
GSM480993,0.9405920828,0.4599588482,1.2059193881,1.5582664870,-0.1311150084,0.4405312035,3.3487095834,-0.1080132356,1.6362959810,3.9189611273,-0.1876187269,0.8724870043,3.1817195413,1.2571051989,1.2874530945,2.1363390982,0.3881648176,-0.1323098540,1.0226243456,-0.0819883886,0.3327328570,3.1475992467,0.6820447637,-0.0033562295,2.8261593364,0.8922949433,1.1868843715,1.2510732338,0.5519662279,-0.1611804952,Control
