@relation data

@attribute id string
@attribute 10096 numeric
@attribute 10097 numeric
@attribute 10298 numeric
@attribute 1072 numeric
@attribute 1073 numeric
@attribute 207 numeric
@attribute 2316 numeric
@attribute 2318 numeric
@attribute 23452 numeric
@attribute 25794 numeric
@attribute 2664 numeric
@attribute 2665 numeric
@attribute 29999 numeric
@attribute 3984 numeric
@attribute 4620 numeric
@attribute 4638 numeric
@attribute 5058 numeric
@attribute 5062 numeric
@attribute 5063 numeric
@attribute 5217 numeric
@attribute 56924 numeric
@attribute 57144 numeric
@attribute 6010 numeric
@attribute 6093 numeric
@attribute 6624 numeric
@attribute 71 numeric
@attribute 72 numeric
@attribute 7408 numeric
@attribute 85366 numeric
@attribute 8936 numeric
@attribute 8976 numeric
@attribute 9475 numeric
@attribute 998 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,2.9194653351,1.3618270764,0.7444360137,2.3185293673,1.2752404540,1.9397812022,1.4137831880,0.0149031103,-0.0939599818,-0.0793737691,0.9017630200,2.6660589724,-0.0052964741,1.3786196138,-0.2008724100,0.5541366695,0.3334267199,1.9176566821,0.2940123944,3.5678405168,0.6115640560,-0.1086105190,-0.0660083079,0.0312767470,2.4666988519,3.6226621756,-0.0746057041,0.4870980292,-0.0205399986,1.4890702023,0.4649006747,-0.0796944764,0.2693405723,BRCA
GSM480985,2.7676791986,1.1597004277,0.6800185540,1.9290970167,1.1496221342,1.4054429928,1.5385420131,0.3142425959,-0.0909847393,0.0177902727,1.1885755472,2.6253296881,-0.0878807230,1.2969016295,-0.1798788059,0.6572212968,0.5376056928,1.5525041097,0.9674722773,3.5739476085,0.2890646078,-0.0886895525,-0.0757256946,0.0755929606,2.2415622737,3.7874552336,0.0352580004,0.1326151800,-0.0418416476,1.2682979496,0.4061208683,-0.0687286226,0.2437138550,BRCA
GSM480986,2.9146574021,1.2750440651,0.9048564412,2.6057420970,1.3628642274,1.7577156492,1.5913229489,0.0526115424,-0.1031082883,-0.0195867233,1.3747110888,2.6090935170,0.0256273904,1.4918706133,-0.1981905996,0.6469340230,0.5214103467,2.0052070367,0.4927383830,3.5026703476,0.3945332915,-0.0471249062,-0.0734469545,0.0069230790,2.5320628220,3.6462782948,0.1178043826,0.3788658783,-0.0402566179,1.6463169577,0.5008925419,-0.0732849970,0.2337614380,BRCA
GSM480987,2.9701363484,1.1106433871,0.5215355268,2.3601241903,1.7601572115,1.6769249506,1.6446021437,2.0253902710,0.4497029637,-0.0694683344,1.3997343890,2.8605077712,-0.1125229867,1.4120813263,-0.2217187274,0.4042619580,0.4951465396,1.8267602669,0.1303720306,3.7206839919,-0.0295104620,-0.0378936660,-0.0468280758,0.0234027272,2.4284609291,3.9579671080,-0.0530346628,0.0768386433,-0.0787319230,2.1800480800,0.3895272783,-0.0519221399,0.2226472523,BRCA
GSM480988,2.7344264426,1.0816635710,0.9508889556,1.7501517537,1.1883286537,1.1675294143,0.8170455885,-0.0526661786,-0.0941039338,-0.1254159992,1.0233521066,2.5704391599,-0.0537252970,1.3669745201,-0.0468828168,0.3890996335,0.4710813121,1.9803916247,0.2542246198,3.6815842687,0.4609995752,-0.0761343380,-0.0137847263,0.0022991031,1.9471821040,4.0240748362,0.0905059985,-0.0151271418,-0.0445927659,1.4418734162,0.3321739982,-0.0317350667,0.1930281139,BRCA
GSM480989,2.7021229506,0.9803545578,1.1523790095,2.9739281333,1.3053115380,2.3074461223,1.4999871135,0.0572505829,-0.0846824725,-0.2019661954,1.1322652158,2.8241890221,0.0426861237,1.5982619581,-0.2061685267,0.4228847174,0.5198385118,1.8099314634,0.1801736687,3.8348629771,0.3935015834,-0.0274831994,-0.0791709235,0.0616616788,2.8544278476,4.1692070311,0.1396879739,0.5194235196,-0.0091691538,1.3438190445,0.3012315244,-0.1349797046,0.2852107126,BRCA
GSM480990,3.0487507741,1.1490391967,0.9801169453,3.1392434437,1.5611404061,2.3939645291,2.0414946509,0.5474388824,-0.0627843428,-0.0484031708,1.2556228899,2.6857711821,-0.0353406241,1.8377779026,-0.2622290199,0.5807186725,0.6607572544,2.1385234782,0.5839403074,3.9262426793,0.6784652798,-0.0090193702,-0.0900589282,0.0384436129,3.1959480841,4.4571284381,0.2231739699,0.5918795068,-0.1029091439,1.7045574429,0.3934687308,-0.1541326487,0.1617002876,Control
GSM480991,2.8861336788,1.0360721810,1.1151435263,2.8201174737,1.2370998651,1.8290236989,1.7985366823,0.1266657435,-0.1012236203,-0.0578581582,1.6039863340,2.6093140840,0.0115249460,1.6326199131,-0.1827640004,0.6529166640,0.5980931108,1.9004271532,0.3437215163,3.6561501324,0.3850563242,-0.0346813186,-0.0315061201,0.0374511476,2.6371450258,4.1061814696,0.4833371013,0.5054169691,-0.1167807288,1.5119326300,0.4812086169,-0.0669590193,0.2150321878,Control
GSM480992,2.5511685928,0.9729120283,1.4277543859,3.1759457587,1.5355485714,2.3328941266,2.0218489599,0.0198848049,-0.0969419653,-0.0490877956,1.5810481385,2.4258100838,-0.0004114119,1.9263710032,-0.2092774826,0.6435555792,0.4647197556,2.0045540961,0.3293317450,3.5862911045,0.8328277925,-0.0477632556,-0.0032957685,-0.0010797481,3.3704793586,4.3697378854,0.0297419782,0.7011816279,-0.1059863180,1.9600874623,0.4017187652,-0.1714860920,0.2135051408,Control
GSM480993,2.9544675668,0.9920959999,1.1702798946,2.6895048220,1.4685571706,1.9907199673,1.8627272177,0.1154765669,-0.0872289291,0.0522391904,1.5422922746,2.6966473906,-0.0295576322,1.6787058631,-0.1872362606,0.6101985172,0.5712389041,1.9982736738,0.2987102078,3.5495478213,0.6463455347,-0.0256107600,-0.0950392094,0.0340418489,2.6467708748,3.9780380943,0.2000052875,0.5136565912,-0.0631811516,1.7876102989,0.3928130415,-0.1117413986,0.2080415856,Control
