@relation data

@attribute 11258 numeric
@attribute 7846 numeric
@attribute 5577 numeric
@attribute 8636 numeric
@attribute 11190 numeric
@attribute 85378 numeric
@attribute 984 numeric
@attribute 983 numeric
@attribute 10540 numeric
@attribute 10382 numeric
@attribute 79959 numeric
@attribute 10383 numeric
@attribute 4926 numeric
@attribute 80184 numeric
@attribute 9793 numeric
@attribute 55125 numeric
@attribute 5116 numeric
@attribute 95681 numeric
@attribute 7283 numeric
@attribute 55755 numeric
@attribute 22981 numeric
@attribute 27175 numeric
@attribute 9738 numeric
@attribute 9814 numeric
@attribute 9702 numeric
@attribute 80321 numeric
@attribute 121441 numeric
@attribute 27229 numeric
@attribute 4751 numeric
@attribute 54820 numeric
@attribute 7840 numeric
@attribute 10142 numeric
@attribute 4331 numeric
@attribute 5108 numeric
@attribute 1453 numeric
@attribute 7514 numeric
@attribute 1454 numeric
@attribute 5048 numeric
@attribute 22919 numeric
@attribute 22994 numeric
@attribute 22995 numeric
@attribute 10426 numeric
@attribute 55722 numeric
@attribute 8655 numeric
@attribute 114791 numeric
@attribute 8900 numeric
@attribute 55835 numeric
@attribute 3320 numeric
@attribute 5518 numeric
@attribute 1069 numeric
@attribute 7277 numeric
@attribute 5347 numeric
@attribute 10806 numeric
@attribute 8481 numeric
@attribute 10733 numeric
@attribute 22897 numeric
@attribute 10844 numeric
@attribute 890 numeric
@attribute 11064 numeric
@attribute 5566 numeric
@attribute 11116 numeric
@attribute 80254 numeric
@attribute 9088 numeric
@attribute 7465 numeric
@attribute 1778 numeric
@attribute 994 numeric
@attribute 1022 numeric
@attribute 9133 numeric
@attribute 995 numeric
@attribute 1639 numeric
@attribute 1781 numeric
@attribute 993 numeric
@attribute 9662 numeric
@attribute 203068 numeric
@attribute 7532 numeric
@attribute 891 numeric
@attribute 4957 numeric
@attribute 10121 numeric
@attribute 7531 numeric
@attribute 23332 numeric
@attribute 902 numeric
@attribute 55142 numeric
@attribute Class {Control,BRCA}

@data
9.0053123,13.477480985,5.492182674,10.00630543,7.2895381885,7.84972643567,7.2241121315,5.220752803,12.95342354,5.316518,5.749340677,12.49153253,10.799139805,7.47796287,8.8590917465,7.4307398925,10.15541314,7.5333987275,7.3563565505,9.47020677933,7.903175573,10.49296002,9.223061158,6.47951209567,6.734171472,8.328070265,5.172486578,9.336507187,5.9144666945,9.046449537,7.914327012,5.377195604,7.173305173,11.299053715,9.698028099,10.74006345,9.68199218,10.89786457,11.87062298,8.4078074615,5.836132062,6.554209422,6.048220516,13.2040306,8.380851855,6.413717301,7.388450298,10.8381684493,12.7003986,12.14433968,8.773914859,6.99712619,8.140703417,8.410834102,6.696275996,9.214180142,11.64933041,6.573727177,8.85288926,6.5859397695,6.740661566,6.373560529,5.3611749525,8.911093174,11.966264,8.7201886955,9.6014742,7.043905282,5.583748739,8.95841628467,11.57911804,5.91779079,8.208894121,12.64000882,9.361293612,5.842357415,7.81809654,11.28199972,6.42883852133,10.23684569,8.174296834,10.29787953,BRCA
8.656282343,12.81391672,5.564539174,9.086508547,6.100807664,7.295925651,7.008501051,6.0055657725,12.54078076,6.086885249,6.26987998,11.19443078,9.8907592605,6.899541591,9.021591057,7.7846770225,9.764789141,7.5828846,7.3585839405,8.838224606,6.758726654,10.01751175,9.454947551,6.14863435867,6.559725532,7.584306987,6.4411812175,9.519735078,5.6974981285,9.938175917,7.544850722,5.139794193,7.443588263,10.99281268,9.833285308,11.19671294,9.742582051,10.80972013,11.92126273,7.9126497695,6.0554495635,6.446674439,5.792862671,13.078208025,8.495976037,6.364446037,6.64285001,11.034315424,12.31595909,12.22131078,8.000255161,6.457795876,7.793426314,7.97969831,7.384484012,8.671807401,10.51117475,6.718399731,8.192540795,6.027160675,7.685521692,6.39233149025,5.336694119,9.561431694,11.15055986,8.106706942,9.65659519,6.913371526,5.671657771,8.280820692,11.85273637,5.432572281,8.674422803,12.44734266,9.156716071,5.585571947,7.43662888133,10.98249473,6.52215771867,10.57522277,8.4740299995,10.18105319,Control
8.2162899895,13.1265014,5.301049141,9.418454106,6.6481658945,7.374151601,6.7310580465,6.0129300215,12.50386679,5.650485447,5.850881445,11.58824628,10.2003369875,6.751146091,9.23359459,7.3022849895,10.25020399,7.882752442,7.5665836745,8.75305137633,6.528653847,10.22662928,9.289875449,6.21034735233,6.443196878,7.660782339,6.5591830185,9.2623422,5.4478444485,9.836169177,7.822253937,5.635266549,7.108370574,10.83945558,9.895151964,11.01182496,9.73822734833,10.84878354,11.87684316,8.144173867,5.6994447505,6.37173799,5.81916441,13.18400813,8.383867477,6.086619917,6.581167151,10.7678923323,12.40526256,12.20536419,7.832955068,6.760856726,8.221757631,7.498612144,7.526344936,8.67912917,10.61845,6.409395709,8.566416689,6.4244788405,7.4513783,6.646192073,5.226714592,10.47980075,11.2607492,7.942992206,9.597587563,6.734171472,5.43353183633,8.645661502,11.79461296,5.930654322,8.178753383,12.42259212,9.4850268925,5.639963781,7.689502591,11.34349681,7.410209695,10.53277502,8.5940360615,9.801595657,Control
9.2359834315,12.712837,5.268482349,9.019661002,6.9579176865,8.59881978467,7.641552156,5.5090344575,12.73346456,5.504788206,5.371568663,12.28574906,10.834046361,6.0664182,9.34814842,7.679173774,10.54869216,8.3590927715,7.77117905175,9.37452269067,6.23333746,10.85631291,7.690279365,6.82861897633,5.754627826,8.49257539,5.959853238,9.421265976,5.284432478,10.03642817,7.924576673,5.5944922015,5.771628945,10.59803109,10.342622705,11.16381336,10.0282831797,11.43055462,12.09712198,8.1709584305,5.755081049,6.589205911,6.417477555,13.21436922,8.243960734,7.790741294,6.671191186,10.9296346363,12.89109452,12.64235755,6.23333746,6.775581064,8.083773321,7.182446808,7.397976455,9.965265227,11.00615443,6.688743801,9.347389459,6.619283011,8.184182491,6.54457771,5.3747567165,10.95004389,11.20993781,8.4020917,9.617614907,6.434049052,5.426185367,8.85681105433,11.90740908,6.061094089,8.852499177,12.25892191,7.1421030915,5.135464327,8.66108766433,11.5122085,7.75918708867,10.9073904,7.1655308455,8.710996765,BRCA
8.360111318,12.38147315,5.287261033,8.674157944,7.227788253,7.77396659467,7.0323994545,5.6287591775,12.94056784,5.640759188,5.997919695,11.38910174,10.1430496405,6.492819078,9.4083993935,8.088046683,10.7975726,8.015917379,7.60831752775,9.76427688767,6.556357083,11.01654387,8.100729512,6.48705620333,5.681878783,8.756632312,6.329591501,8.332865804,5.574122817,10.77027594,8.210063853,5.8067656305,5.902683368,11.19136171,9.7321726875,11.20355006,9.70681769467,11.40035929,12.26420808,8.2536102215,5.770801176,6.933280874,6.336913201,12.47077998,7.938390374,6.853469023,6.263556184,10.482276888,12.63275562,12.15911615,6.350855776,6.88194331,8.280342914,7.291081176,8.181973558,9.251796671,10.89094843,7.494097795,9.252630621,6.1288615465,7.569933673,6.399349178,5.827506811,9.669284207,11.7133136,8.491969698,10.07000053,8.02048154,6.32321535,8.619883446,11.91853169,5.864740453,8.609253665,13.13859582,7.3575656335,5.666480557,8.36205957,11.50749997,6.58181998633,10.60075877,7.126664761,8.979668929,BRCA
9.378809467,12.3901302,5.765409598,9.627078354,6.9989455405,7.89715059167,7.0980952155,5.441586912,12.81400365,5.178327476,5.993341073,12.0980404,10.5241223415,5.995773509,9.0628136305,7.5662502575,10.40991359,8.2607263915,7.654679582,9.23246144767,6.118635505,11.44205205,8.242341843,6.15725068367,5.954668163,8.657381985,6.0079606575,8.825086879,5.3208004495,10.06438276,8.343742167,5.268968941,6.196042028,10.348797785,9.8506343605,10.83660293,9.98868459367,11.0799649,11.94573106,7.8493713375,6.09695962,6.60674248,6.860531827,13.014826665,7.673664405,6.723391747,6.467284066,10.592174145,12.76004735,12.96853095,6.342701959,6.65885814,7.8759814,7.179887014,7.551864201,9.410229325,11.07134187,6.97688234,9.238668129,6.5537420015,7.537997061,6.472585705,5.6743774335,9.773922635,11.08527678,8.6300583405,10.12919321,7.738600872,5.691872746,8.54364600667,11.70898051,6.176494816,8.645245129,12.74414655,7.10891775,5.51460459,8.34268900067,11.04153957,7.562768804,10.44328058,7.207971487,8.98387797,BRCA
9.5394659475,12.280089825,5.66903474,9.599773923,7.2074455935,8.223299705,7.102826739,5.6210469815,12.72208073,5.520431088,5.629437678,12.02968073,11.0453916475,6.238027893,9.086191469,7.7870234565,10.4054024,8.461014248,7.6673958165,9.01423497767,5.955365844,10.87349431,7.760056446,6.510537475,5.800842481,8.546181736,6.0306218675,9.056218477,5.443804613,9.808393548,8.261120727,5.64148901,6.101719008,10.52624572,10.44557702,10.88216751,10.0540961177,11.08816233,11.72497433,8.0819310005,5.761491362,6.830677214,7.045271287,13.00878091,7.444975776,6.401567006,5.913614242,10.5236420607,13.06629278,12.9500565,5.963596221,6.489210244,8.02800428,7.135404364,7.584306987,9.733261595,11.13121409,6.599024363,9.438719677,6.61609541,8.297857579,6.63514882975,5.464654244,10.22215524,10.94111386,8.4242110135,10.19591385,6.918359771,5.40567726667,8.738322023,11.92740031,6.0364801365,8.695403288,12.331116085,7.05551157,5.524354632,8.60298938667,11.09066178,7.571187274,10.92191923,7.3753302775,8.771655456,BRCA
9.1020173755,12.113930285,5.325990094,9.840471544,6.783016206,7.65846059433,7.0398425865,5.8102462945,12.71275703,5.259471408,5.975682485,11.85273637,10.0370622755,5.924581683,8.9673543045,7.308256908,10.39014238,8.273282406,7.95510947425,9.133356373,6.368598673,10.73828676,7.7260327,6.024752993,5.774530941,8.456581455,6.12909465,8.974530119,5.553156941,9.957331028,8.186771816,5.7319915545,5.913853554,10.552267605,9.9351132785,11.01303318,9.91231828033,10.94581345,11.85228967,8.0455987355,5.925234361,6.581129481,6.636773685,13.20687084,7.886765226,6.604779761,5.997750375,10.635449282,13.11037161,12.47196608,6.694953735,6.855868653,8.102055909,7.139349578,8.246623189,9.127363165,10.88094205,7.526344936,8.815320146,6.6313943815,7.941592183,6.39880129625,6.2275892365,9.596921694,11.14896605,8.149254864,10.21780056,8.777617896,6.22955396533,8.83635127433,11.79550409,6.3640118835,8.442778825,13.023144375,7.5363665025,5.588273328,8.398899109,11.43314739,7.440021985,10.36162065,7.5514060975,8.278683064,BRCA
9.293629021,12.36866559,5.707781006,9.641781332,6.936017341,8.231995049,7.46987967,5.34095673,12.90048482,5.730919264,5.801683303,12.11639279,10.851170535,5.950124992,9.112910055,7.535476876,9.992039425,8.5669490735,7.834358005,9.15610443833,6.075645604,10.79666855,7.591674041,6.42326074967,5.774135558,8.350343781,6.325951079,9.261978018,5.0582793155,9.219919401,7.629176499,5.7605785365,5.669530862,10.605062495,10.1797675,10.84878354,9.96881107433,11.19671294,11.84964955,8.1661135865,5.799759561,6.751614769,6.693037787,13.250110255,8.339650867,6.284297232,6.257393146,10.359324125,13.12486126,13.00956452,6.364402262,6.653780629,8.340541268,7.062696823,7.340698283,9.277578656,11.09669228,6.776041872,8.992443519,6.8628717035,8.232662106,6.5103478045,5.5808388775,9.584314798,11.15072326,8.6019966815,10.13564553,7.331121003,5.78953268333,8.61299767067,11.85473021,5.8370662645,8.517296488,12.88120986,7.296704193,5.759562832,8.56157369633,11.27072181,8.02059184133,10.76745641,7.2303432025,7.922467146,BRCA
8.7071452185,11.19253328,5.002940155,10.55062442,7.018692226,7.15643662667,7.902067607,5.46625573,11.79550409,4.916728914,5.398154738,9.933019721,10.6853861175,5.944279407,8.413387993,7.590108709,10.81621191,8.3297082795,7.8854041065,9.365600049,5.852005861,11.37562067,7.081832585,5.80032584767,6.215101582,4.96556642,5.7399615055,8.192984556,5.444725148,10.82774384,8.886832944,5.177051987,5.781235931,8.461574883,10.513332762,10.00966108,9.65971951733,11.45963412,9.195003719,8.483432679,5.2314731565,7.03100122,6.528966337,13.201468475,8.408118602,7.03100122,5.19062597,9.11059015067,13.32349748,12.96419289,5.696558124,7.570673773,7.930502474,7.331770425,7.90620083,9.834609753,10.71381632,6.51033347,9.273365013,6.2169798845,6.182896477,6.5970308775,5.530822762,10.10111594,11.11469255,9.1796482685,8.777182254,7.282372907,5.91656898567,8.74300363967,11.33417845,6.025769593,7.553285857,11.344050735,5.471743705,5.101619875,8.541728251,12.10354363,6.529136167,11.35888208,7.3442798615,9.716982805,BRCA
