@relation data

@attribute 3725 numeric
@attribute 5599 numeric
@attribute 1147 numeric
@attribute 1432 numeric
@attribute 5970 numeric
@attribute 7124 numeric
@attribute 7189 numeric
@attribute 7042 numeric
@attribute 4615 numeric
@attribute 7040 numeric
@attribute 54472 numeric
@attribute 3456 numeric
@attribute 3439 numeric
@attribute 51295 numeric
@attribute 3556 numeric
@attribute 9020 numeric
@attribute 3656 numeric
@attribute 3553 numeric
@attribute 3554 numeric
@attribute 3654 numeric
@attribute 3557 numeric
@attribute 7043 numeric
@attribute 5606 numeric
@attribute 4214 numeric
@attribute 11213 numeric
@attribute 3551 numeric
@attribute 6885 numeric
@attribute 5608 numeric
@attribute 3552 numeric
@attribute 10454 numeric
@attribute 4790 numeric
@attribute 3569 numeric
@attribute 4792 numeric
@attribute Class {Control,BRCA}

@data
14.17314893,5.9065229025,8.670710349,5.5612686795,8.687254178,6.992205122,6.56440695667,5.609704182,9.630713575,6.147057976,9.466770422,4.87013196,5.548136995,8.944698245,5.41028974133,8.101189293,8.262789151,8.823033698,6.969677549,10.78985172,6.45703872267,10.31728008,5.63874470533,11.22161448,8.458161657,7.53597724,8.596587527,5.64379041867,5.038053386,6.73906535867,12.2590489,9.620715209,13.43573605,BRCA
13.87385551,5.767601547,8.807082076,6.791169903,8.875473781,7.871691396,6.78874329567,7.247787805,9.909466033,5.382071697,8.894060699,5.336650487,4.79000478,7.537570051,5.87416350167,7.320667722,7.930147611,8.814719539,6.570163571,9.975214277,6.16545389233,9.979768545,5.63836021117,11.05015324,8.409052632,7.4402145165,9.0816140535,6.10103173667,5.557051033,6.67560015067,12.38541089,10.86030351,14.39776555,Control
14.67256817,6.1670985755,9.155780297,6.935865955,8.978067698,6.162699096,7.02586490967,7.420152085,9.531343017,5.502084908,9.245208703,5.088959125,4.827579315,7.860623191,5.9051269,7.585039752,8.572009618,7.972263464,6.289378595,10.19377825,6.30114704567,9.655880007,6.10693756767,10.77967445,8.213372953,7.3412959795,9.1999885685,5.82446156933,5.524354632,6.53137599367,12.24889125,11.58397843,14.10537413,Control
13.48222565,5.967633391,9.260861404,6.23780006725,9.226388785,5.841225451,7.215576291,7.131628387,10.01320441,5.115003321,9.744775458,4.561139219,4.796249019,8.03664224,5.66184947633,7.964616852,7.238694025,7.25221866,6.299991555,10.19073248,6.203768225,10.35287964,5.68339117333,9.313711317,8.969833382,7.5914915015,8.733092931,6.17992307233,5.292792099,7.05252053933,12.29388695,8.333559164,14.13459319,BRCA
13.17144427,5.329465727,9.241179451,6.155251749,8.761435816,5.923868951,6.78915135733,7.112546695,9.847089115,4.924350826,9.908978409,5.275203811,5.014479436,7.987180326,5.48380594667,7.194562656,7.537453572,7.254369939,6.457877938,10.56573071,6.411554113,11.69149721,5.76476224117,9.683047729,8.192220215,7.946295334,9.2660120735,6.406842111,5.03365563,7.01209387333,12.41257918,7.561137318,13.98232431,BRCA
14.09890062,5.656097949,9.022833232,6.273689165,8.629266563,7.264445239,7.091595276,6.735729052,9.757607158,5.605710071,9.764308135,4.20894853,4.949431337,8.119409516,5.48368496367,8.287667511,7.439583922,8.923402608,5.971837379,10.20419243,6.389795492,10.24482795,5.51281927767,9.206422917,7.951053173,7.791459439,8.692934023,6.318598458,5.65607532,7.22201205233,12.40655986,6.535668564,13.70909946,BRCA
14.01211384,6.071716146,9.175650046,6.46315116575,9.515749664,6.665268844,7.36477082733,7.229566594,9.995046727,5.66449084,9.89951596,5.135874705,4.894103816,7.974071981,5.35227819733,7.912531798,7.602441151,10.52528127,5.987099833,9.938499406,6.52430866333,10.86671119,5.7480082465,9.06544382,8.049591461,7.9501379685,8.4734774435,6.132790906,6.161591078,7.39735229933,12.32574401,10.18060575,13.58466312,BRCA
13.34674991,6.259376137,9.44260202,6.3805448535,8.496794995,7.183985468,7.06833791633,6.535085305,9.86581875,5.37574431,9.516015701,5.474445169,4.874319002,8.227629329,5.45259532333,7.609328588,8.244935953,7.974186731,6.078850631,10.38589505,6.35020835367,10.95634187,5.4970801105,9.805889394,8.142031888,7.5558305855,8.580432115,6.31258353867,5.213649836,7.19601476967,12.39966386,8.411575733,13.75810714,BRCA
12.76004735,6.1648761405,8.973504462,6.522968526,9.61434228,6.778573689,6.99678506233,6.862206886,10.14810827,5.19062597,9.661342162,5.130530665,4.881923051,8.066467478,5.58508594933,7.653205378,7.040183193,8.186474713,6.160280504,10.37600085,6.258876071,10.24378721,5.73544914683,9.17185302,8.290227544,7.8335949455,8.5357374825,6.56668181467,5.214135735,7.43260419933,12.00382718,7.543536723,12.88068749,BRCA
12.03663478,5.593235253,8.965922146,6.65967948325,9.315772892,5.97155002,7.079701867,6.989880165,10.66050207,5.716038325,9.968177578,5.113545539,4.632300425,7.947901529,5.88741492167,9.165749378,8.775117331,6.824675979,5.027033758,10.52833228,6.258567397,10.70345182,5.95434088933,6.536717836,8.96325817,7.9784806655,7.348718546,5.459774314,4.817893448,7.189092449,12.05629403,8.685494426,10.54750216,BRCA
