@relation data

@attribute id string
@attribute 10714 numeric
@attribute 1161 numeric
@attribute 1642 numeric
@attribute 1643 numeric
@attribute 2067 numeric
@attribute 2068 numeric
@attribute 2071 numeric
@attribute 2072 numeric
@attribute 2073 numeric
@attribute 2074 numeric
@attribute 2965 numeric
@attribute 2967 numeric
@attribute 2968 numeric
@attribute 3978 numeric
@attribute 4331 numeric
@attribute 5424 numeric
@attribute 5425 numeric
@attribute 5426 numeric
@attribute 5427 numeric
@attribute 5430 numeric
@attribute 5431 numeric
@attribute 5432 numeric
@attribute 5433 numeric
@attribute 5434 numeric
@attribute 5435 numeric
@attribute 5436 numeric
@attribute 5437 numeric
@attribute 5438 numeric
@attribute 5440 numeric
@attribute 5441 numeric
@attribute 56949 numeric
@attribute 57804 numeric
@attribute 5887 numeric
@attribute 5981 numeric
@attribute 5982 numeric
@attribute 5983 numeric
@attribute 5984 numeric
@attribute 5985 numeric
@attribute 6118 numeric
@attribute 6119 numeric
@attribute 6917 numeric
@attribute 7507 numeric
@attribute 7508 numeric
@attribute 902 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,1.5214225980,0.2079465815,1.5715155387,1.2996376786,1.4246085625,-0.0296380270,0.7140045016,-0.0672320876,1.0302358292,0.1596065265,1.2852055382,0.6623463939,0.3433025304,0.8086666293,0.1694913510,0.1110767740,0.4475187101,0.2151189637,1.6117472946,0.3975369574,1.8765759530,0.8007492875,1.9384943789,0.8600320538,0.9390896344,2.0158322748,2.2408497483,1.9307530988,1.5956783741,1.6747005731,0.1540262247,0.2541690469,1.8379024251,1.1815715189,0.6852570661,0.6780754711,1.8300574754,1.4864364202,1.5486820142,1.5458070138,0.0197498125,0.6898528089,0.3523820084,1.6350200091,BRCA
GSM480985,1.2045470742,0.2585739543,1.5595294259,1.3791755802,1.4385641793,-0.0246395640,0.5457641249,-0.0646260013,1.0467138032,0.1679944671,1.2463617062,0.2177986754,0.2805762249,0.3276340627,0.1616124383,-0.1403941502,0.1195283260,0.0662827998,0.3582449659,0.3440147386,1.8608403636,0.6489243608,1.1547020133,0.6569830517,0.3429515940,1.5899640836,1.7362441270,1.5928977927,1.3546642363,1.2201701118,0.2725463184,0.3959704076,1.8124208847,1.1434785538,0.3529059928,0.1245795767,1.0733455949,0.9112912673,1.2987882098,1.3055036168,-0.0077615980,0.8101536110,0.5967945656,1.2766061766,BRCA
GSM480986,1.2029019593,0.2768037102,1.8849981427,1.0170438231,1.6809113025,-0.0405722065,0.4456885583,-0.0008364013,1.0109720735,0.0156855860,1.0846191228,0.4957253507,0.3247791289,0.5813196078,0.1028344686,-0.0006644904,0.3486887678,0.1366165012,1.0558625757,0.5185324838,1.7504970308,0.9002718199,1.9555213994,0.9663382927,0.7438989184,1.9199756663,2.0280745625,1.9659044344,1.5147999951,1.7253105589,0.1664567450,0.3657379911,1.8531489549,0.7124732714,0.5507222097,0.4613985304,1.2346874078,1.4109145713,1.6070985992,1.4262792665,0.0069294651,0.5671521751,0.4900422196,1.0528557854,BRCA
GSM480987,1.1241706477,0.1468936911,1.8494961220,0.8109706053,1.9120738666,0.0869013125,0.3906424057,-0.0304064732,0.7618890551,-0.0181378544,1.1207719374,0.5377548806,0.1268218456,0.3103429317,0.0561209006,-0.0506179260,0.3186428044,0.0388668412,1.0933425461,0.4557380625,1.6928357801,0.7334619807,1.8825247181,0.7729776755,0.7551016080,1.7094694111,1.9679285884,1.8285348948,1.1692217951,1.7316677769,0.1878705404,0.3195155901,2.0374762537,0.6011577090,0.4069897318,0.3976253966,1.3835763203,1.2687289647,1.4495159685,0.9492826163,0.0226243881,0.5804352500,0.9729018840,1.3326103814,BRCA
GSM480988,1.2647299039,0.2543473355,1.5321893011,1.2589739910,1.5611722151,-0.0960179744,0.4572973616,0.0104348638,0.9148529833,0.0697370860,1.1935567203,0.3271604209,0.2029555759,0.4741234867,0.1152204733,0.0768084920,0.2306063977,0.1707717376,1.0292699189,0.4754014016,1.3890773612,0.7290149531,2.0881026984,0.5144257691,0.3602641243,1.6099965249,1.6670975165,1.8871115711,1.3366246809,1.1884789462,0.1021624413,0.0152650487,1.8315355692,0.8293907841,0.2685042607,0.4297329925,1.5154813594,1.3376087498,0.8359299593,1.3290010218,-0.0437069731,0.4876196566,0.7509224436,0.8448971166,BRCA
GSM480989,0.8509117928,-0.0490408012,1.8737299827,1.2239642664,1.9562404353,-0.0803737361,0.1961962798,-0.0186029649,0.6890710978,-0.0449701984,0.6455758893,0.2276148893,0.3893048411,0.6133678607,-0.0329211112,-0.0592587655,0.4204673296,0.1064336327,0.7054733430,0.5009772391,1.2504570495,0.8378822479,1.9375428505,0.9081393301,0.7286765165,2.0221051542,2.3189120144,2.6384319331,0.8982298934,1.9962721103,0.2856541601,0.5509243324,1.5273169972,0.5685038011,0.7805323229,0.1740388745,0.8512497611,1.5435676491,1.4798822800,1.4402853847,-0.0188183635,0.4179420407,0.4340459490,0.5867294799,BRCA
GSM480990,0.7104607523,0.0909251202,1.7697989749,1.1196458399,2.5231951475,0.1646377929,0.1790467939,-0.0655341134,0.7540459651,-0.0422008479,0.6016601944,0.3621013066,0.1977200439,0.4562935978,0.0403791171,-0.0204453974,0.5086407080,0.0205682762,0.8968517595,0.5933898498,1.4307237307,0.7899600305,1.6552819446,0.9311095635,0.7436226618,1.9708810598,2.2209360302,2.4294542074,0.9416872767,2.0354376055,0.1425350054,0.4025088740,1.7644531222,0.5843832314,0.4190524527,0.2921790909,0.8826532761,1.2470977168,1.0583621662,1.0483638518,0.0048683439,0.2066397729,0.4491535664,0.6179169566,Control
GSM480991,0.7929366067,0.0754610115,2.0154690911,0.8034208903,2.1045045654,-0.0845744576,0.3116158577,-0.0425115533,0.8185416342,0.1462181555,0.9432743358,0.1669740229,0.1977765904,0.3514687585,0.0149837607,-0.1572538394,0.3003052217,0.0615627786,0.4059209386,0.5979717699,1.4683429298,0.9043992721,1.5006515708,0.8822802315,0.7639645895,1.7520702212,1.9216874392,2.1507377756,1.2645089434,1.8021113847,0.3114642161,0.5452377218,1.6959036587,0.5254092878,0.3535321280,0.1336203346,0.6985741986,1.1375396092,1.1662135920,1.1110200535,-0.0203012955,0.3215470750,0.3314233489,0.8301298161,Control
GSM480992,0.6056446797,-0.0278676008,1.8546927400,1.1721591799,2.3932572523,0.0372287346,0.2507348696,-0.0231460090,0.7097711402,0.0572547109,0.6078198389,0.3349143479,0.3574455567,0.5655389330,-0.0278273442,0.0718811130,0.4920756920,0.1794742710,0.5607375373,0.7417532169,1.3209709697,0.8275789302,1.7407633391,1.2745025079,0.7806424229,1.7265450942,2.1274780929,2.5633065170,0.7483742192,1.8525854391,0.2461181668,0.6792150073,1.7593381206,0.5687593767,0.4933435796,0.2758890922,0.6898392174,1.1910011703,0.9753238883,1.3521483293,-0.0202241319,0.2054802627,0.3570258056,0.6617135230,Control
GSM480993,1.1378558147,0.1884196609,1.8755300386,1.1503277836,2.2064785083,0.0362933893,0.3407280985,-0.0488899422,0.6992510992,-0.0473594528,0.9542187208,0.4764979621,0.3211575151,0.7638304975,0.0798602138,0.1147602345,0.3527961249,0.1962866471,1.0308868515,0.6218950929,1.5558551214,0.8727969173,1.9368122056,1.0128080229,0.7003747450,1.7510728325,2.0007002651,2.3298377728,0.9727141986,1.7345658838,0.1167796553,0.4229756490,1.8857055148,0.7009486956,0.8074109628,0.4802607979,1.3106297120,1.5079846197,1.4295231500,1.5680439868,0.0239697501,0.2176460764,0.4940705293,0.9745229781,Control
GSM480994,0.8777989878,0.0384008408,1.9813601269,1.0679383740,2.2852602959,-0.0198064901,0.2211013224,-0.0202957678,0.6798938436,-0.0139935755,0.6630211305,0.3764650823,0.2789811619,0.5646230253,0.0721072979,0.0250759355,0.3013844286,0.0706041921,0.7729255831,0.5573769581,1.3609777563,0.7297566188,1.7444200515,0.9296552261,0.4711834936,1.9371673185,2.0915828495,2.3845392201,0.9918877419,1.6347134388,0.1845929306,0.5933144059,1.7156392249,0.6284480826,0.7785507254,0.3775925466,1.0956082411,1.4661289788,1.0450770310,1.4768938922,-0.0408436751,0.2854321809,0.3253784863,0.8814545316,Control
GSM480995,0.7494771779,0.1492452941,1.9030450200,0.8892053744,1.5048926632,0.0242032672,0.3743908535,-0.0021560109,0.7356219931,0.0019850153,0.9657882553,0.3451604133,0.1898077044,0.2317964558,0.0120005566,-0.0948528247,0.3561257578,-0.0001167161,0.6292973189,0.4965784506,1.4510019176,0.8922421001,1.6873804115,0.7683329939,0.6793854129,1.7993106712,1.9964629263,1.7544976407,1.1618369989,1.5966395768,0.1848913366,0.4747785410,1.7918310441,0.6226300572,0.3138765889,0.2023529408,0.8518500496,0.9724627916,1.6587530275,0.9567898613,-0.0557255418,0.2742520532,0.3841453758,1.0097301603,Control
GSM480996,0.9977154732,0.2193729429,1.8677488013,1.0982668739,2.5916014513,0.0469320976,0.4116232665,-0.0486182286,0.7692604291,0.0787464992,0.9766436655,0.4049631797,0.4735310550,0.3366707190,0.1048203922,0.1123900571,0.3165023020,0.1353800941,0.8173776604,0.6427988857,1.5284496046,1.0159406141,1.9593366709,1.2517935276,1.0298981155,1.9589864065,2.2322559951,2.2688928976,1.2686009321,1.9776693052,0.2348664603,0.5762850428,1.8305799054,0.7174496736,0.6909696628,0.3259383310,1.2086010508,1.4619509577,1.6542014677,1.3978417068,-0.0270705351,0.4188753401,0.4154800666,0.9550004281,BRCA
GSM480997,0.7187760606,0.0589457484,2.1071641186,0.7043973471,2.5038139701,0.4761020074,0.3334243096,-0.0219542154,0.6975540640,-0.0368267902,0.8521671786,0.3558009744,0.2162059540,0.2402594312,0.0315131536,-0.1083773676,0.3071272769,0.0484607204,0.3750477275,0.5941398577,1.2897330133,1.0116094612,1.6213326237,0.9696906130,0.5698352251,1.9245674979,1.6931048331,2.2299421364,1.1143472249,1.9094705433,0.2518045693,0.8473269953,1.8503038712,0.4604465082,0.2997362490,0.0636370135,0.7089487316,0.8751935290,1.1632028967,0.9168532093,0.0457310399,0.5039258236,0.5513883019,0.9256886754,BRCA
GSM480998,1.2284444240,0.3600114877,2.0145408326,0.6098403519,1.5493370772,0.0586645501,0.4474234250,0.0114271103,1.0395677091,0.0593284009,1.2257349790,0.5545929514,0.6392431723,0.5372174170,0.0638451099,0.2504726382,0.4107398402,0.1655472266,1.1971652470,0.6463120739,1.7639596517,0.8838037979,1.8806177378,1.1753787794,1.0607975330,1.7077752937,2.1567917316,2.2051653730,1.1255736436,1.8974398193,0.1870298387,0.2550173600,1.9819350408,0.8355015916,1.1647127196,0.4328421972,1.4820193450,1.2774103203,1.6169236798,1.6534683705,-0.0046457708,0.4177362472,0.3287750616,1.0448614017,BRCA
GSM480999,1.0745823583,0.1596565942,1.6634833344,0.9645689341,1.4168081621,0.0671350062,0.5757746342,-0.0693143101,1.0830400622,0.1181129469,1.1289662230,0.4779277451,0.1671412344,0.3114379907,0.1044841720,-0.0210161980,0.3459140710,0.0458925136,0.5841974189,0.4947846568,1.7301363037,0.7085651896,1.6310096437,0.9072224338,0.6700739898,1.8291340266,1.8315663935,1.6774007281,1.3729568571,1.3778817017,0.1204877639,0.3484211596,1.6989850954,0.9321862199,0.5055521504,0.2420422833,1.1178776688,1.1091095029,1.3111762355,1.3073218465,-0.0217405481,0.6236347484,0.6341299646,1.1809260547,BRCA
GSM481000,1.2173043159,0.1808427430,1.7107658770,1.0586442062,1.0842122387,0.0443273855,0.6262489539,-0.1043769336,1.2080548941,0.0694386990,1.2851028395,0.2861152696,0.5107963959,0.4908368405,0.1869399046,0.0628648902,0.2426369010,0.0675354698,0.5925727833,0.6022297094,1.7919678583,0.8467436703,1.4612862357,0.9111214659,0.5843651672,1.7868700437,1.8297314496,1.6798985601,1.4495659938,1.6255422839,0.1320528430,0.3444226813,1.8130766408,0.9105175904,0.5452184137,0.1773602733,1.3404921757,0.9367775332,1.3704898258,1.3488003710,-0.0684167369,0.7106437360,0.5471636702,1.4134678161,BRCA
GSM481001,0.7903817826,0.1402712193,1.6570646890,0.6786744007,1.1660746793,0.0289402416,0.2669070738,-0.0357606209,0.7410901219,0.0836763382,1.0673987742,0.2815211677,0.1282111203,0.1297602293,0.0179596334,-0.1350345881,0.2799877509,0.0575935141,0.0580953743,0.5049143966,1.5295775910,0.6792754027,1.3503731381,0.8654047787,0.6110590695,1.6248340718,1.5469928681,1.3098336260,1.1224232189,1.1991471208,0.1260405778,0.3649799708,1.8257784057,0.7971370477,0.3272807278,0.1662396190,0.5675268869,0.9293681191,1.1796861092,0.9039895088,-0.0487712148,0.3326140141,0.1510114249,1.1962018353,BRCA
