@relation data

@attribute id string
@attribute 10673 numeric
@attribute 10803 numeric
@attribute 10850 numeric
@attribute 115650 numeric
@attribute 23308 numeric
@attribute 23495 numeric
@attribute 2826 numeric
@attribute 29851 numeric
@attribute 3108 numeric
@attribute 3109 numeric
@attribute 3111 numeric
@attribute 3112 numeric
@attribute 3113 numeric
@attribute 3115 numeric
@attribute 3117 numeric
@attribute 3119 numeric
@attribute 3122 numeric
@attribute 3123 numeric
@attribute 3558 numeric
@attribute 3565 numeric
@attribute 3567 numeric
@attribute 3569 numeric
@attribute 3586 numeric
@attribute 3600 numeric
@attribute 3601 numeric
@attribute 3676 numeric
@attribute 3695 numeric
@attribute 4055 numeric
@attribute 5284 numeric
@attribute 56477 numeric
@attribute 57379 numeric
@attribute 608 numeric
@attribute 6387 numeric
@attribute 7040 numeric
@attribute 7852 numeric
@attribute 8174 numeric
@attribute 9020 numeric
@attribute 940 numeric
@attribute 941 numeric
@attribute 942 numeric
@attribute 958 numeric
@attribute 959 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,0.1354747763,-0.1532425732,-0.1088887228,-0.0653279037,-0.1129843818,-0.0892204939,0.0901941996,-0.1218768964,0.2617410254,0.1389303861,-0.0531827862,-0.1349871809,0.2063854276,0.2531676890,0.0626172163,-0.1128758780,-0.1084095063,-0.1696438819,-0.0354637797,-0.2027328952,0.0127114221,2.1287122038,-0.2486633961,0.1221775948,0.2836905121,0.1586799756,-0.1541696254,0.3201410632,-0.1209694518,0.1811446147,-0.0892394106,-0.0534187039,0.1447568081,0.4776154854,-0.0637808484,0.0850201877,-0.0869741337,-0.1893430850,-0.1083238205,-0.1248357775,-0.0944000360,-0.1889940840,BRCA
GSM481003,-0.0219297838,-0.0619905796,-0.1170911623,-0.0753620650,-0.0027634420,-0.0952387061,0.0016767462,-0.1185654941,0.2029333366,0.1683829038,0.0041664632,-0.0688427752,0.0259170895,0.6661955884,-0.0168290509,0.1680997744,-0.1357929089,0.0581979249,0.0204832373,-0.1808650321,-0.0190007393,0.8208781174,-0.1257941105,0.0543049102,0.1974944930,0.0405183853,-0.0823839714,0.3305605457,0.2245926852,0.1572778747,-0.0588527680,-0.1026904082,0.1366010751,0.5876617368,1.0023184966,0.0700992181,-0.0357208771,-0.1096670431,-0.0904036750,-0.1233471200,0.1128028248,-0.1467106119,BRCA
GSM481004,0.1807547235,-0.2009642272,-0.1449395633,-0.0390576086,-0.0849668668,-0.1063411203,0.1376554934,-0.0679055706,0.2018681579,0.0636798603,-0.0000845569,-0.1151951628,0.2566797595,0.2243358721,-0.0365873504,0.0933492766,-0.1005801593,-0.1419382361,0.1090250993,-0.1681409277,0.0046471892,2.5183840991,-0.1977293875,-0.0005589353,0.5337884687,0.1066328658,-0.1296136039,0.3695591596,-0.0708579802,0.2517585160,-0.1223785398,-0.0367204676,0.1836534304,0.4072908132,-0.0376341218,0.0440111043,-0.0263448778,-0.1200933228,-0.1074905293,-0.1491042694,0.0367485628,-0.0823195486,BRCA
GSM481005,0.1331634262,-0.1553786680,-0.0730109699,-0.0996596133,-0.1125810202,-0.1780815824,0.0807275440,-0.1454700950,0.6031133681,0.2108817556,-0.0114979355,-0.0705358872,-0.0677172207,0.8184409532,-0.0462793793,-0.1067173420,-0.1371304145,-0.1191317194,-0.0447170497,-0.1635580101,0.0441278708,2.3123772144,-0.2033722807,-0.0921764132,0.2607302199,0.2469138296,-0.1365753101,0.2700255799,-0.1089407015,0.3913450167,-0.0193310632,-0.0890620912,0.1100066579,0.3632583721,0.1893260697,0.0045036747,-0.0220388942,-0.1127792553,-0.1229680405,-0.1358126570,0.0770583563,-0.1864941843,BRCA
GSM481006,0.2064824890,-0.1474959696,-0.1201921563,-0.0756869957,-0.0558352524,-0.0844905681,0.1480108432,-0.1236475436,0.4825668019,0.0737393404,0.0283940911,-0.0372671469,0.1826657505,0.3771197924,-0.0371877997,-0.0958439518,-0.0759507445,-0.0455616355,-0.0910276576,-0.2067404358,-0.0116900326,1.9709999030,-0.1049547011,0.1416229313,0.2884760033,0.1961680456,-0.2180094931,0.3715154878,-0.1037154567,0.2586946967,-0.1320381922,-0.0864245301,0.5855148732,0.3491632068,0.1489313872,0.0879719659,0.0114785338,-0.1203887555,-0.1057008965,-0.1329987930,0.1071480134,-0.1412679263,BRCA
GSM481007,-0.1319189528,-0.1176150852,-0.1293005807,-0.0032393564,-0.0050482268,-0.0461710348,0.3465861238,-0.0488125672,0.2947780871,0.0867929932,0.0340240244,-0.0151853888,0.5064731878,0.5332031575,-0.0577180198,0.1407612562,-0.0705216141,-0.0176842651,0.0635063079,-0.1542351009,0.0073881931,1.5888246496,-0.1695612810,0.3007508153,0.5729126482,-0.0270793494,-0.0915853179,0.3895332318,-0.1125057035,0.5805568547,-0.0687593216,-0.0784046764,0.1142013461,0.3947684393,0.1119793297,0.1626402507,0.1004429882,-0.0767766709,-0.1090042344,-0.1440745181,0.0036272553,-0.0966813660,BRCA
GSM481008,0.0739543995,-0.1356226617,-0.0542376559,0.0009688945,-0.0711487674,-0.0758682175,-0.0770335283,-0.1090100288,0.1060264790,0.0674133619,-0.0094582608,-0.0904161369,0.4952089607,0.6854993951,-0.0684947377,-0.1306113124,-0.1340358588,-0.1062880354,0.0322303700,-0.1944486666,-0.0449356602,2.6366142299,-0.1578689768,0.1149894473,0.5899791569,0.0454254805,-0.1796593074,0.3239025854,-0.0103459791,0.1371192840,-0.1232477209,-0.0527400257,0.0158586249,0.9020165747,0.1877782039,0.0419373863,0.2346038541,-0.1233326021,-0.1172582052,-0.1213212513,0.0942950695,-0.0981632424,Control
GSM481009,0.0540685319,-0.1603507728,-0.0810870244,0.0846814683,-0.2083377222,-0.4406912087,0.0646796808,-0.1280780442,0.2899453865,0.0951095528,-0.0167183488,-0.0995618049,0.1146979373,0.0094790388,-0.0653287124,-0.1491544191,-0.1188073308,-0.1019401512,-0.2402149611,-0.1727654666,-0.1201731059,0.9991316413,-0.2203453198,-0.0043814485,0.2988315951,0.0679936685,-0.4556454430,0.1666127581,-0.1391516102,0.0003802793,-0.2201308600,-0.1555420518,0.6369201190,0.1325173036,-0.0693295442,-0.0274623559,-0.0646528106,-0.1733742767,-0.1072094006,-0.1481053627,-0.0703402315,-0.2133116647,Control
GSM481010,0.4608642485,-0.1531583743,-0.1245724460,-0.0075207161,-0.0102291964,0.0006408891,0.0123925151,-0.1657190521,0.2368586194,0.1300376100,0.0475679800,0.0214899665,0.5221772490,0.5275679684,-0.0191521292,-0.0294654327,0.0576899002,-0.0129843161,-0.0780208683,-0.1556283878,0.0210424410,1.8094631367,-0.1438307749,0.0700974724,0.2167717629,0.0781252100,-0.1121268229,0.1926778763,-0.0927595444,0.1869587867,-0.1194040802,-0.1267664169,0.0438426573,0.4001078805,0.2797157550,-0.1466390383,0.0612938021,-0.0924790782,-0.0838255351,-0.0909093499,0.0569735571,-0.1327051670,Control
GSM481011,0.2191447094,-0.1725465958,-0.1552287101,0.0110914554,-0.0912670359,-0.1098915418,0.0609695239,-0.0552129229,0.5747642778,0.0721080420,-0.0076342911,-0.0709248130,0.8291512293,0.5837395656,0.0152344646,-0.1269030198,-0.0791338222,-0.0215034489,0.0246799973,-0.2382253656,-0.0164073991,1.6893038817,-0.1425343341,-0.1060937519,0.3995523118,0.0861695422,-0.2263149620,0.4104331945,-0.0595322672,0.1691921387,-0.0923135957,-0.0438145631,0.0868355817,0.5330254723,-0.0887169300,0.1219026649,0.0021628746,-0.0911662719,-0.0831878588,-0.1059971412,0.0428327815,-0.0771297612,Control
