@relation data

@attribute id string
@attribute 27165 numeric
@attribute 2744 numeric
@attribute 2746 numeric
@attribute 2752 numeric
@attribute 2805 numeric
@attribute 2806 numeric
@attribute 2875 numeric
@attribute 440 numeric
@attribute 4942 numeric
@attribute 5831 numeric
@attribute 5832 numeric
@attribute 84706 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,0.0564222516,0.6879529299,0.9690072418,0.7885742456,0.7768369568,2.5969748497,0.3212398340,1.1661736676,2.7810629607,0.4495007683,1.2716286568,0.7996983437,BRCA
GSM480985,0.0318350454,0.7644824283,0.8180924685,1.0997253167,0.5491488435,2.4047347307,0.3507897238,0.8915922631,3.1492708922,0.3187420384,1.2886931023,0.4655852961,BRCA
GSM480986,0.0676437850,0.8092909971,0.9964981594,1.1071077928,0.7696635052,3.0418111483,0.3971632057,1.2321678724,2.9132565757,0.3913470258,1.5757258114,0.6598623742,BRCA
GSM480987,-0.0690542175,0.3543531300,1.1611173602,1.1229457474,0.9765144884,2.7002402940,0.4267915550,1.4700493402,2.9058182238,0.6682366264,1.5098944815,0.5876392311,BRCA
GSM480988,0.2504433668,0.6910725139,0.6000073742,0.7661634073,0.9264586287,3.0337750910,0.0036020196,0.8673671872,3.1187806428,0.3251283136,1.3878509082,0.7046275546,BRCA
GSM480989,0.0246971188,0.4444297865,0.8029992030,1.1952749605,0.8011272412,3.1330703897,0.2416838519,1.1197382133,2.9617312153,0.4900845347,1.7397207197,0.7193990235,BRCA
GSM480990,0.0120239981,0.6063650150,0.9064934546,1.1422580908,0.6278177781,3.4345294637,0.2997994443,1.1643263176,2.9287062935,0.4336124466,1.6178782546,0.6387719000,Control
GSM480991,-0.0015521856,0.7714438242,1.0236855373,1.3781427961,0.7227592406,3.1577889920,0.2894099451,1.3721982840,2.9761698543,0.4549422166,1.5154253708,0.6065590740,Control
GSM480992,-0.0555899561,0.6296331289,0.8552267413,1.3404002363,0.6307045531,3.4128646853,0.2436175599,0.9123137088,2.5162862662,0.5141163273,1.5427023274,0.9171694935,Control
GSM480993,0.1145954085,0.5561323376,0.9877843097,1.2013911734,0.8724870043,3.1817195413,0.3506312356,1.1482566777,2.9763071138,0.3490532518,1.6826464402,0.8861089640,Control
GSM480994,-0.0073745698,0.5002944002,1.0222324363,1.3854240076,0.7796855284,3.2226191363,0.3963087765,1.1849296326,3.1851244667,0.4561166700,1.6303723741,0.7878687168,Control
GSM480995,-0.0724569061,0.8050709057,1.0196961058,1.4575650170,0.7564536557,3.0766239167,0.3069578464,1.1095755497,2.8491026263,0.3398130622,1.6262340756,0.3761417371,Control
GSM480996,0.1647897582,0.8625154597,1.1735839518,0.9722218119,0.7305507098,3.1133262313,0.2768444480,1.5276605433,2.9980721075,0.4930260396,1.6581057169,0.6917223159,BRCA
GSM480997,0.0926266452,0.6697132319,0.7402838063,0.9210421896,0.7446726410,2.7612533570,0.2383699574,1.0876108772,2.9203537555,0.9551602137,1.8969500065,0.6680654053,BRCA
GSM480998,0.0595123627,0.4909609682,0.8345507287,1.2577642535,0.7095847824,2.9268547697,0.1139625017,0.8173859374,3.0756918390,0.4456974012,1.6221790034,0.7603024751,BRCA
GSM480999,0.0264735817,0.6109216252,0.8525081165,0.9027124416,0.6207948442,2.8948005837,0.1637479523,0.6210254910,2.9148250322,0.1488169472,1.2313606659,0.5182271370,BRCA
GSM481000,0.0812243247,0.6235170643,0.7607963613,1.0778474429,0.6487010038,2.6942606767,0.1511601386,0.6562726249,3.0244203410,0.1486987467,1.2140486906,0.4638276338,BRCA
GSM481001,0.0845079157,1.0762759245,0.9352418060,1.2679776417,0.5723676726,2.5675758520,0.2264460139,0.9245459110,3.0029519100,0.2294412994,1.5278047569,0.3426948169,BRCA
