@relation data

@attribute id string
@attribute 10038 numeric
@attribute 10039 numeric
@attribute 10714 numeric
@attribute 2237 numeric
@attribute 23583 numeric
@attribute 252969 numeric
@attribute 27301 numeric
@attribute 27343 numeric
@attribute 3146 numeric
@attribute 328 numeric
@attribute 3978 numeric
@attribute 3980 numeric
@attribute 4350 numeric
@attribute 4595 numeric
@attribute 4913 numeric
@attribute 4968 numeric
@attribute 54107 numeric
@attribute 5423 numeric
@attribute 5424 numeric
@attribute 5425 numeric
@attribute 5426 numeric
@attribute 5427 numeric
@attribute 55247 numeric
@attribute 56655 numeric
@attribute 57804 numeric
@attribute 6996 numeric
@attribute 7374 numeric
@attribute 7515 numeric
@attribute 79661 numeric
@attribute 8930 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,0.3041884332,0.1964408642,0.4357111652,0.5603754408,0.4060594589,2.9955683436,0.2934064668,0.3439824912,0.5999557738,1.7756134041,0.1838241033,-0.0893808318,0.6212602828,0.1578924308,0.2995138012,0.4011813270,0.9672374982,0.1051421360,-0.1353485043,0.3578091349,0.1289825939,0.2126304446,0.1266463239,1.4529183112,0.6588075593,-0.2779612666,1.9277144969,0.6955922636,-0.0568109313,0.4171887534,BRCA
GSM481003,0.2289903708,0.1239334480,0.2274992413,0.8219027189,0.5584290644,3.1632208993,0.3533927340,0.4646712227,0.7020566688,1.8966153430,0.3464375852,0.0452636340,0.7224451375,0.1593523112,0.5595156167,0.3369982912,1.1437503397,0.1518853577,0.0028041706,0.3861183389,0.0986170489,0.4597762505,0.1789333884,1.9406039927,0.5469102347,-0.2314386988,2.2564991861,0.9419532599,-0.0928163729,0.1902141993,BRCA
GSM481004,0.2466133493,0.2681563587,0.4892555573,0.9162611681,0.5218309136,2.9377271107,0.3769372202,0.4830999236,0.5606925264,2.1431386206,0.3192347430,-0.0040473039,0.6182810695,0.2271593144,0.3368372080,0.3813209850,1.0411094329,0.3211918152,-0.0832465394,0.3749461847,0.1504041588,0.1190198336,0.2633795921,1.8536115075,0.3739375479,-0.2457505847,2.3034197836,0.7851239414,-0.0913834493,0.2950896227,BRCA
GSM481005,0.1730966117,0.1963242331,0.4787933329,0.7042628014,0.4411819226,3.0199195997,0.2338308510,0.3966467132,1.4653137177,1.8892781204,0.1440887718,0.0116144957,0.6854941356,0.2016034413,0.3219896577,0.3075916975,1.2541826776,0.3671187165,-0.1238241902,0.2782131666,0.0754759258,0.2927482680,-0.0211473076,1.5271951896,0.5725545524,-0.0788766409,2.0248275623,0.7014403091,-0.1117761554,0.4593925190,BRCA
GSM481006,0.2631081363,0.2091154006,0.7219746874,0.6144349980,0.3289065081,3.2803583826,0.1846411948,0.3361232522,1.1170967296,1.9363357690,0.3943760182,-0.0490293869,0.7161230389,0.1330036942,0.3003474585,0.3161960567,0.8961455804,0.2512982803,-0.1093718979,0.3756188528,0.0471575968,0.2969489769,0.0032425374,1.2811197191,0.7732842431,-0.1812344756,2.3672459128,0.6994617610,-0.1247220291,0.2745690052,BRCA
GSM481007,0.0687968094,0.2073030882,0.0016192900,0.5070784445,0.4739474765,2.8328119006,0.2640929996,0.5505046410,0.5724099439,1.9075167941,0.4042738268,-0.0789083491,0.8898596509,0.1874806378,0.6734308359,0.3366352878,0.8934663888,0.0919554611,0.0210265649,0.3911774081,-0.0756570313,-0.1149137928,0.0254606539,2.1343841469,0.7441768796,-0.0232643916,2.6048950702,0.6328106466,-0.0321188071,0.2034230415,BRCA
GSM481008,0.8526662650,0.3091859428,0.8999093904,1.6515556350,0.6122961209,2.8624080249,0.9742303996,0.6296845599,1.3663033768,1.7732298540,1.1808935257,-0.0702258710,1.0408928854,0.8628302894,0.9475173057,0.6488387867,1.3376797364,0.2104195355,0.5310698947,0.5350037411,0.2799521475,0.7624854082,0.9474435411,1.8494437806,0.4578721970,-0.0008769782,2.2500383856,1.4104417461,-0.0409902146,0.5135611601,Control
GSM481009,0.0002540512,0.1178018527,0.3607809759,0.4189390297,0.1408038618,3.1646205699,0.1119184160,0.2752884141,0.8478919342,1.8126504547,0.0301794068,-0.1803201226,0.1567639156,0.1028485568,-0.0142218689,0.1449562876,0.7847423981,0.1711321008,-0.3359343167,0.1465625460,-0.0717729988,0.0250910065,0.1651201170,1.1411041704,0.3970553539,-0.1555104326,1.9580624923,0.5540551171,-0.1354306434,0.3190294580,Control
GSM481010,0.4748609505,0.2330360677,0.7100994288,0.9077929461,0.5411290721,3.2196434567,0.3565298418,0.3709336494,1.4076586962,1.7175144950,0.3504717362,-0.0704977834,0.6160696955,0.1216340423,0.5096783806,0.2301434268,1.3174293785,0.3645687654,-0.0939168603,0.2753915236,0.0356376837,0.4402461331,0.2009706526,1.6260069865,0.4094827466,-0.1141484098,1.9398863017,0.9568253941,-0.0334122628,0.5004332215,Control
GSM481011,0.0734658702,0.2084672732,0.0915678958,0.9206070718,0.6411928043,3.0869839701,0.5813374262,0.5970797104,0.7418753356,2.1450117528,0.2604394792,-0.0973119044,0.8072447428,0.2150023273,0.7106733322,0.3964290270,0.9671969189,0.2329829942,-0.1571170169,0.3933382846,0.0471152081,0.0915094231,0.1310709561,1.8634439494,0.6017916450,-0.2487231838,2.2559360487,0.6874221131,-0.0426460239,0.2386576982,Control
GSM481012,0.4855028035,0.2172853394,0.6262563713,0.8334607651,0.5161183426,2.7407719409,0.3533284185,0.3479067960,0.9890646636,2.0769032371,0.3351614690,0.0087826931,0.5973067147,0.3745852527,0.4165429744,0.3667446826,0.7530222638,0.2686275386,-0.0133819112,0.3163273789,0.1278960799,0.3006395315,0.3151768110,1.5412065365,0.4187992348,-0.2648768540,1.9889863506,0.7439948916,-0.1170242406,0.5581478126,Control
