@relation data

@attribute id string
@attribute 27304 numeric
@attribute 348180 numeric
@attribute 4337 numeric
@attribute 4338 numeric
@attribute 4357 numeric
@attribute 55687 numeric
@attribute 7263 numeric
@attribute 81605 numeric
@attribute 9054 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,0.0255340430,0.3261371620,-0.0935021358,1.4546697737,0.4695540962,0.2262914998,1.0573701514,0.2965498857,0.1930206687,BRCA
GSM480985,-0.0503762917,0.1939119365,-0.0424386326,1.2939924333,0.3824108954,0.2559440990,1.3151917727,0.1989425430,0.1431524696,BRCA
GSM480986,-0.0316157485,0.2922055515,0.2395513375,1.4656485186,0.3730533397,0.3021944455,1.7196472618,0.3301684085,0.2887606355,BRCA
GSM480987,0.0166675088,0.3012213952,0.1846159047,1.0910660160,0.4447184410,0.2837839575,1.7715876748,0.2716811269,0.1736798336,BRCA
GSM480988,0.0952526537,0.2316616456,-0.1078434598,1.0233023036,0.2070506430,0.0885540213,1.9595639409,0.2021629105,0.2799783304,BRCA
GSM480989,0.0117593361,0.2630928804,0.1262137962,1.0160390197,0.3191576368,0.1403707928,2.1020117220,0.3819602420,0.1964479616,BRCA
GSM480990,-0.0498593835,0.2654539001,-0.0103517301,0.8559239903,0.5269881113,0.1501423501,1.9005974813,0.3360111487,0.1417907773,Control
GSM480991,-0.0762840644,0.2057347342,-0.0326517292,1.1523932749,0.3968338537,0.1985319489,2.0088724924,0.2337204857,0.2909592039,Control
GSM480992,-0.0656072211,0.4308034800,0.0414963267,1.1214814453,0.6346798961,0.2000229313,2.0578436587,0.3816273736,0.2245251153,Control
GSM480993,-0.0616327968,0.4543039986,0.0057635657,1.2538608446,0.4955121427,0.0915138737,1.9625353614,0.3788004679,0.2985393357,Control
GSM480994,-0.1518319665,0.1917316000,0.0479538218,1.0135986142,0.3907682368,0.1887857037,1.9189200733,0.2680900012,0.1681846365,Control
GSM480995,-0.0243530161,0.2637092765,0.1130854603,1.0813763803,0.4237701379,0.1314284649,1.2572743677,0.2963923679,0.2303829469,Control
GSM480996,-0.0278313318,0.2100436334,0.1254151315,1.2678616842,0.7563635541,0.3370748740,1.7364282442,0.3360904649,0.2639146103,BRCA
GSM480997,-0.0248831569,0.2837639022,0.0475476850,1.0986544789,0.5836410423,0.1089061555,2.2337888677,0.4372217147,0.1229557121,BRCA
GSM480998,0.0762059197,0.3034191716,-0.0714729920,1.5113677450,0.6299974273,0.3510200836,1.2363752648,0.3075773776,0.2040775357,BRCA
GSM480999,-0.0149096029,0.0892581783,-0.0124243296,1.4967748323,0.3605878676,0.2799760735,1.5002810622,0.1744132816,0.2192069646,BRCA
GSM481000,-0.0665300674,0.2495315196,-0.0824654621,1.5633314516,0.5125109194,0.3229393609,1.3311358360,0.3258519361,0.3231944129,BRCA
GSM481001,0.0069087921,-0.0184793631,-0.0724821051,1.1729298567,0.3889166431,-0.0422647715,0.9560426027,0.1175565093,0.0416928466,BRCA
