@relation data

@attribute id string
@attribute 10228 numeric
@attribute 10282 numeric
@attribute 10652 numeric
@attribute 10791 numeric
@attribute 116841 numeric
@attribute 143187 numeric
@attribute 2054 numeric
@attribute 415117 numeric
@attribute 51272 numeric
@attribute 53407 numeric
@attribute 55014 numeric
@attribute 55850 numeric
@attribute 6616 numeric
@attribute 662 numeric
@attribute 6804 numeric
@attribute 6809 numeric
@attribute 6810 numeric
@attribute 6811 numeric
@attribute 6843 numeric
@attribute 6844 numeric
@attribute 8417 numeric
@attribute 8673 numeric
@attribute 8674 numeric
@attribute 8675 numeric
@attribute 8676 numeric
@attribute 8677 numeric
@attribute 8773 numeric
@attribute 9341 numeric
@attribute 9342 numeric
@attribute 9482 numeric
@attribute 9527 numeric
@attribute 9554 numeric
@attribute 9570 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,0.8729351711,1.6358176138,0.7758884013,0.1308121313,1.0214739410,0.4450963399,0.5760330659,0.1359368292,0.3991756532,0.8086345300,0.4560926658,1.1390688301,-0.0784855656,0.3946635508,0.0612008282,0.3551197715,0.4426934742,0.3238234122,0.0410589464,0.8580837143,1.4317192300,2.5548545631,0.0595233367,0.5761287001,-0.0689024508,0.7711806960,0.6292179404,1.6057557201,0.8379213225,0.6488882530,0.8425023062,1.2495096649,0.4679086079,BRCA
GSM480985,0.7677679749,1.8384288351,0.4659003775,0.3079402506,1.0092769614,0.3136636561,0.5226585264,0.3021664877,0.4737728206,0.9039000263,0.4850960043,0.6994675161,-0.0754517870,0.1863989791,-0.0275881361,0.4681866073,0.5790682562,0.5763509539,0.1463696496,0.9750290668,1.5672001758,2.8399772304,0.2446501136,0.6647060425,-0.0162326863,0.5126376912,0.7683589918,1.4857798361,0.8768183010,0.8115321047,0.8119519868,1.4412362110,0.4566689333,BRCA
GSM480986,0.8091013072,1.5637479756,0.8626612389,0.2444318804,1.2904429140,0.3477210484,0.7926434814,0.2270082597,0.5456012111,0.9751373447,0.4117199639,0.8834863782,-0.0994968248,0.1873527018,0.0469438789,0.3485492071,0.5242969324,0.4174078712,0.1718378052,0.8724778892,1.4484425865,2.4843749320,0.1521512821,0.4124698762,-0.1167613847,0.6717740612,0.7176393561,1.8073939752,1.0139025471,0.7628981943,0.8557674741,1.4568890554,0.4675492591,BRCA
GSM480987,0.6950929492,2.0732686851,0.7996370856,0.5675562118,1.1501483842,0.3473187157,1.3251667321,-0.0787823023,0.5049245626,0.8991144821,0.2179941722,1.0096552373,0.0500207365,0.2634907492,-0.0220054143,0.2629062366,0.3689057801,0.3413174903,0.0986281577,0.6637983796,1.2033547584,0.1856535159,-0.0266005409,0.3622819501,-0.1735764230,0.3507764547,0.6010377480,1.7264369112,0.8996091485,0.8333442789,0.7361688287,1.8209586774,0.4865086110,BRCA
GSM480988,0.6767320561,1.3268936243,0.3955963035,0.1400596380,1.5274984257,0.2650940601,0.5310762506,0.3775579503,0.6178399599,0.9103427461,0.4224972719,0.7410576208,-0.0908771392,0.1231946202,0.1028955929,0.3001629607,0.6164792296,0.1271320771,0.2380717641,0.3810517959,1.0139346096,1.7552840710,0.0552807081,0.3760267582,-0.1283608982,0.4058141079,0.4806503596,1.4300044840,0.8728071970,0.6479786394,0.7648920400,1.1824156429,0.3281388716,BRCA
GSM480989,0.5997913607,0.9924979490,0.8927600593,0.2962070629,1.3597032836,0.2170906372,0.4842893632,0.0474890828,0.4741290642,0.6166317207,0.2832091770,1.4556225269,-0.0452358587,0.4919311172,-0.0830106423,0.3465568969,0.6425094682,0.5550089347,0.0318880707,1.1429643371,0.8996020102,3.0016457696,0.0278800350,0.3176731499,-0.1578151709,0.9880329752,0.5032016498,1.6463663817,0.8122344408,0.9093710664,0.7124193214,1.1860040991,0.6549558952,BRCA
GSM480990,0.7852197963,1.3602518209,1.0631693705,0.3074696595,1.3002716691,0.2372685487,0.9383241210,-0.0816060052,0.4630389052,0.4224195307,0.1496972459,0.9670563653,-0.0905569354,0.1684397441,0.0191228693,0.2217590744,0.2772898571,0.3604690499,-0.0311566649,1.1297013738,1.0344097952,2.3759251664,0.0489949379,0.3897110790,-0.0911810489,0.9825415266,0.4657350995,1.9443040084,0.6427473830,0.6238820018,0.7548336708,0.9780921460,0.3461731418,Control
GSM480991,0.7205902390,1.3196588753,0.9841446499,0.3390401904,1.3624788193,0.2671189574,0.4530405288,0.1156178927,0.5106725691,0.8323399856,0.2705979181,1.1246356785,-0.0716491503,0.1639136658,0.0173325776,0.4435559409,0.5642864476,0.4922327037,0.1171026590,1.3279897193,1.1149570495,2.8323804650,0.0608941685,0.2852425206,-0.1441065483,0.6651312478,0.6164869773,1.8549156606,0.9681240010,0.7260415862,0.7730682116,1.3990047757,0.5215153019,Control
GSM480992,0.7687567748,0.7049184011,1.0370472739,0.1382095749,1.4772710371,0.1725821274,0.2244525612,-0.0291448029,0.6903904442,0.6607718602,0.1962428710,0.9599186315,-0.0599888102,0.2059418471,0.0085014564,0.1764213683,0.5417193432,0.5097389437,0.0408314789,1.3015146424,0.7786750044,2.6346176011,-0.0167343549,0.3521091315,-0.0503306149,1.2077366577,0.5183576596,1.7860878920,0.6970489019,0.6151402459,0.8196961877,0.9274990335,0.3021491064,Control
GSM480993,0.8270268802,1.3217259577,0.8518009947,0.2376983871,1.5030668484,0.2808593762,0.5547043713,-0.0176536869,0.6063270900,0.7967889509,0.2871352708,1.0576185464,-0.0650992427,0.3649448285,0.0187037533,0.3067226112,0.5690560057,0.5527475891,0.1290381038,1.1745911652,1.1648690064,2.6604627200,0.0349647567,0.3379109029,-0.0899837784,0.8046461368,0.5654198283,1.7582527101,0.7193930171,0.7739650266,0.8757434111,1.2849626730,0.4591756419,Control
GSM480994,0.7376489339,1.1275950572,0.8535677155,0.2000623646,1.3700453453,0.1980713804,0.2871651371,0.0115950466,0.4954999496,0.7248573484,0.2964136700,0.9284933374,-0.0536077468,0.2499536470,-0.0143031915,0.3493292101,0.4481294135,0.3336130820,0.1359452391,1.2335666316,0.8575000214,3.1111178401,-0.0109084390,0.3632924736,-0.0485042137,0.8314324486,0.5445055619,1.7391149890,0.8077549179,0.7151320999,0.7033991951,1.1409399862,0.3991906170,Control
