@relation data

@attribute id string
@attribute 1378 numeric
@attribute 1380 numeric
@attribute 2213 numeric
@attribute 3122 numeric
@attribute 3123 numeric
@attribute 3383 numeric
@attribute 3683 numeric
@attribute 3689 numeric
@attribute 5788 numeric
@attribute 941 numeric
@attribute 958 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,-0.0576510539,-0.1370079308,-0.1128402543,-0.1346518659,-0.0876011369,-0.1035979016,-0.1629247241,0.0159100612,-0.1653921105,-0.1011132785,-0.0538285408,BRCA
GSM480985,-0.0329578288,-0.1784843779,-0.0980658331,0.0374173649,-0.1197701725,0.5833301749,-0.1544825037,0.4165791678,-0.1566653691,-0.1492929473,0.0384253590,BRCA
GSM480986,-0.0682137781,-0.1649856246,-0.0504659953,-0.0432058185,-0.1058928922,0.0910193258,-0.0598317276,0.2119055211,-0.1054329170,-0.1117738267,-0.0640416026,BRCA
GSM480987,-0.0586184299,-0.1362121649,-0.0054656485,-0.1097697392,-0.1023941331,0.0811703488,-0.0277132272,-0.1507511987,-0.1104806915,-0.0754210073,0.0094975195,BRCA
GSM480988,-0.0017623047,-0.1085724879,-0.0717158681,-0.1178864969,-0.0838345339,0.0125506422,-0.0952885697,0.1527472083,-0.1545460956,-0.0961179183,-0.0275243978,BRCA
GSM480989,-0.0339873365,-0.1042566435,0.0028768714,-0.1505416402,0.0919470743,0.1448837195,-0.0876169978,0.2589396170,-0.1792231008,-0.1004848999,0.0307232283,BRCA
GSM480990,-0.0190065218,-0.1098903364,-0.0370647031,0.0769794038,0.0021974898,0.0809441500,-0.0603801500,0.0421455834,-0.1299618400,-0.1337979434,-0.0896845966,Control
GSM480991,-0.0251235024,-0.0907648720,-0.0302126615,-0.0470037273,0.0457426893,0.4397473894,-0.0431565059,0.2775288068,-0.1069804765,-0.1235739371,-0.0468050021,Control
GSM480992,0.0291223202,-0.1123167385,-0.0798499438,-0.0839464270,-0.0198893765,-0.0112701706,-0.0750062975,0.2887557880,-0.1197716071,-0.1403645249,-0.0313747032,Control
GSM480993,-0.0868276205,-0.0825981677,-0.0883154576,-0.0267558961,-0.0672223516,0.0740493629,-0.0977074247,0.1604505838,-0.1061867289,-0.1134077825,0.0125217407,Control
GSM480994,-0.0005570975,-0.1582190188,-0.0939098191,-0.0504936781,-0.1051258027,-0.0497223190,-0.0557398876,0.0658170251,-0.1243739603,-0.1220870680,-0.0824991432,Control
GSM480995,-0.0650320257,-0.1192133042,-0.0763512075,0.1550506412,-0.0582598697,1.1054671216,-0.0752511072,0.1448436358,-0.1463267483,-0.1365523620,-0.0210046345,Control
GSM480996,-0.0245586110,-0.1332565655,-0.0332062929,-0.1184996940,-0.1246503093,0.0087321044,-0.1167611248,-0.1124129129,-0.1536019153,-0.0964581799,-0.0354122002,BRCA
GSM480997,-0.0609317088,-0.1222161628,-0.0535650541,-0.1481299422,-0.0758564937,1.6971184152,-0.1032283864,-0.1928890019,-0.1388250560,-0.0709515973,0.0857395337,BRCA
GSM480998,-0.0489435852,-0.0879026224,-0.0661364956,-0.0696532652,-0.0733050589,0.1346031900,-0.0631341509,0.1289307990,-0.1277085972,-0.0546483414,-0.0654197451,BRCA
GSM480999,-0.0535234662,-0.1246072754,-0.1499419363,0.0261681090,-0.0611685403,0.2508221452,-0.0506570999,0.2402921069,-0.1703495939,-0.1230637352,-0.0269407242,BRCA
GSM481000,-0.0558748775,-0.1060992683,0.0142375539,-0.1204927498,-0.1157209226,0.1972367916,-0.0978110312,0.3253509454,-0.1222434176,-0.1132577980,-0.0331361885,BRCA
GSM481001,-0.0623141562,-0.1702485546,0.0183706954,-0.1724614685,-0.0040650874,0.8029695301,-0.1014462241,0.0698962480,-0.1543926394,-0.1502593367,-0.0180789868,BRCA
