@relation data

@attribute 5781 numeric
@attribute 941 numeric
@attribute 942 numeric
@attribute 940 numeric
@attribute 915 numeric
@attribute 916 numeric
@attribute 917 numeric
@attribute 3702 numeric
@attribute 5290 numeric
@attribute 23308 numeric
@attribute 2885 numeric
@attribute 919 numeric
@attribute 29851 numeric
@attribute 3932 numeric
@attribute 5295 numeric
@attribute 3123 numeric
@attribute 3558 numeric
@attribute 1493 numeric
@attribute 3122 numeric
@attribute Class {Control,BRCA}

@data
11.64123906,4.757305356,6.79245448633,6.411176756,7.280935014,6.11956952,6.720624337,7.258945501,6.685313404,6.777653542,9.4954151895,8.7285712195,6.083219352,5.69019779725,7.0703331436,5.209464331,5.726430204,5.484014191,13.17461947,Control
11.64123906,5.244897759,6.92323968,5.313618859,8.193154688,6.912593359,7.355551793,7.361507665,7.098719371,6.732544377,9.5539178325,9.701700705,6.353195907,5.74326863275,7.6111323212,6.166218956,5.368428976,5.88043173,13.80159564,BRCA
11.37070935,4.516306872,6.76904778167,6.037388399,8.37636907067,7.731643389,8.04094875,8.430505998,6.212526175,7.462177348,9.480270588,10.17915014,6.765173778,5.8326297955,7.448654099,6.220528877,5.465820435,5.912576056,13.830710045,BRCA
11.77608148,5.660003917,6.47797389533,5.706538322,8.21299733433,7.627900667,7.285266093,7.852671704,5.584068992,8.284235482,9.432546201,10.0511208,6.7486998,6.064440107,7.6522265588,5.78869305,4.899672619,5.785276045,13.10958531,Control
11.54684638,5.661216049,6.589569865,5.593959684,8.28606754333,7.904094356,7.74183962,7.248072547,7.405441727,7.538811912,9.66718229,9.3494460205,6.510016917,5.91669616975,7.950268865,12.58150432,5.536217098,5.963328695,13.67035693,BRCA
11.95147243,5.443615974,7.12296279167,6.062214149,6.930751522,6.389657687,6.529942434,7.637749928,7.460253403,7.250680065,9.9164802245,8.381411497,6.337626919,5.66966000725,7.4183463498,12.50251243,5.032554093,5.52411756033,13.80707185,BRCA
12.03524768,4.932168974,7.111896621,6.314112464,8.51372939333,7.380766509,7.791799626,7.958293333,6.662423158,7.963475749,9.167523377,9.811707063,5.388199225,5.862304229,8.3350079456,10.54658128,4.759703782,5.33689169033,12.56767587,BRCA
11.28411575,5.212093857,6.889955486,5.651777341,7.87859624933,6.876858011,6.566324756,8.331030144,6.020263967,6.805554052,9.1611827995,9.1744218995,6.539938605,5.88068915225,7.757716558,11.59208337,4.823508981,5.84346610967,13.646442645,Control
11.64347756,5.028581582,6.54146572467,5.802975918,7.83390275633,6.663348622,6.735255184,7.095347239,7.205282841,7.641800915,9.3657406255,8.5153541335,6.899843656,5.81485113325,7.6719006758,12.10466109,5.307438771,6.130189912,13.92629211,BRCA
11.52775569,5.287630431,6.567837574,5.909779853,8.282150397,7.296207587,7.591674041,7.573687183,7.606018576,7.214637559,9.70078824,11.141348535,6.759292761,6.225327925,7.3060563712,11.29724747,5.044406414,5.52352375933,12.911595045,BRCA
11.67803681,4.893133131,6.75804793267,6.661853347,8.51785897267,7.570768631,6.995713808,7.838969292,6.657000843,7.921991334,9.153599552,9.612806537,7.374672464,5.790786971,6.9076540764,12.12065594,4.879474508,6.47807810067,13.336444535,BRCA
11.69692854,5.360022921,6.84553593567,6.267072826,7.581881758,6.88402128,6.472573571,7.634903824,6.822223857,6.826170683,9.5256586835,9.0080471655,6.477034208,5.852877388,7.509195938,12.13760287,5.572595075,6.57912390667,14.133262905,Control
11.86292605,5.04046645,7.14763895667,5.612950486,7.36965209267,6.499212576,6.042212717,7.483818044,6.672535396,7.186513247,9.597360232,9.0364114565,6.06243004,5.8050524925,7.3656981534,11.35464901,5.006310647,6.19443807133,13.717874695,Control
11.0249286,5.669814283,6.662767793,5.532169853,7.90980533,7.678848562,6.149448008,8.548938557,4.904979261,7.630250968,9.06038523,9.450971204,6.936287895,5.77734798875,7.1534205814,5.168332398,5.431298057,6.213386688,13.99859808,BRCA
11.92126273,5.697531457,6.85914032533,6.086301455,6.772887585,6.107798352,6.777686415,7.974559605,5.472171943,7.803584057,9.5800955565,9.327483072,6.288409898,5.62585714825,7.0222287176,10.46950983,4.811228613,5.939977863,13.808752855,BRCA
10.85319669,5.166124157,6.84955114467,5.476714818,7.87435355567,7.259487003,7.154213379,7.798489824,4.944168843,8.100269585,9.0393998015,10.315147335,6.880107318,5.6869878525,6.9209080238,10.19314989,5.043313058,6.18789420367,13.981464,BRCA
10.89823124,5.515077886,6.57582786867,5.331822758,7.794650782,7.444975776,6.514442352,7.950324238,5.538546893,7.621284726,8.9731778835,11.79381229,6.8430452,5.8591069415,6.8965544166,4.91887665,5.659504507,6.070970974,14.06575512,BRCA
11.4871292,4.886563865,6.60524252167,6.282074289,8.18961236433,7.680572483,6.785946496,8.229276824,5.070616072,8.356123034,8.9213733295,8.947881972,6.904788516,5.8570988385,6.895239566,5.394901009,5.575169544,5.97484661367,13.712322535,BRCA
10.89528011,5.232287804,6.749496831,5.672857555,7.67099175533,7.868808861,6.114789302,7.685013514,5.353156751,8.191874896,9.111304808,8.294422198,6.87113865,5.677996665,7.0040046146,11.24502395,5.412113573,5.59724743333,14.275570095,BRCA
7.418614,4.601155548,6.928649123,5.762422735,6.22075007433,6.848156962,7.653850253,8.974802549,5.027033758,7.081832585,10.2970447,7.8549590105,6.369994768,5.6576825155,7.4112322548,5.039808741,6.396866433,5.334684239,13.81356339,BRCA
