@relation data

@attribute 10000 numeric
@attribute 10235 numeric
@attribute 10344 numeric
@attribute 10451 numeric
@attribute 10563 numeric
@attribute 10663 numeric
@attribute 10681 numeric
@attribute 107 numeric
@attribute 108 numeric
@attribute 10803 numeric
@attribute 10850 numeric
@attribute 109 numeric
@attribute 111 numeric
@attribute 112 numeric
@attribute 113 numeric
@attribute 114 numeric
@attribute 1147 numeric
@attribute 115 numeric
@attribute 1230 numeric
@attribute 1232 numeric
@attribute 1233 numeric
@attribute 1234 numeric
@attribute 1235 numeric
@attribute 1236 numeric
@attribute 1237 numeric
@attribute 131890 numeric
@attribute 1398 numeric
@attribute 1399 numeric
@attribute 1445 numeric
@attribute 1524 numeric
@attribute 156 numeric
@attribute 157 numeric
@attribute 1794 numeric
@attribute 196883 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 2185 numeric
@attribute 2268 numeric
@attribute 2309 numeric
@attribute 23236 numeric
@attribute 23533 numeric
@attribute 25759 numeric
@attribute 26230 numeric
@attribute 2770 numeric
@attribute 2771 numeric
@attribute 2773 numeric
@attribute 2782 numeric
@attribute 2783 numeric
@attribute 2784 numeric
@attribute 2785 numeric
@attribute 2786 numeric
@attribute 2787 numeric
@attribute 2788 numeric
@attribute 2790 numeric
@attribute 2791 numeric
@attribute 2792 numeric
@attribute 2793 numeric
@attribute 2826 numeric
@attribute 2829 numeric
@attribute 2833 numeric
@attribute 2868 numeric
@attribute 2869 numeric
@attribute 2870 numeric
@attribute 2885 numeric
@attribute 2919 numeric
@attribute 2920 numeric
@attribute 2921 numeric
@attribute 2931 numeric
@attribute 2932 numeric
@attribute 3055 numeric
@attribute 3265 numeric
@attribute 3551 numeric
@attribute 3576 numeric
@attribute 3577 numeric
@attribute 3579 numeric
@attribute 3627 numeric
@attribute 3702 numeric
@attribute 3717 numeric
@attribute 3718 numeric
@attribute 3845 numeric
@attribute 387 numeric
@attribute 399694 numeric
@attribute 4067 numeric
@attribute 408 numeric
@attribute 409 numeric
@attribute 414062 numeric
@attribute 4283 numeric
@attribute 4790 numeric
@attribute 4792 numeric
@attribute 4793 numeric
@attribute 4893 numeric
@attribute 5058 numeric
@attribute 51764 numeric
@attribute 5196 numeric
@attribute 5197 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 5293 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5296 numeric
@attribute 5330 numeric
@attribute 5331 numeric
@attribute 5332 numeric
@attribute 53358 numeric
@attribute 54331 numeric
@attribute 5473 numeric
@attribute 5566 numeric
@attribute 5567 numeric
@attribute 5568 numeric
@attribute 5579 numeric
@attribute 5580 numeric
@attribute 5590 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 55970 numeric
@attribute 5604 numeric
@attribute 5613 numeric
@attribute 56288 numeric
@attribute 56477 numeric
@attribute 5747 numeric
@attribute 57580 numeric
@attribute 58191 numeric
@attribute 5829 numeric
@attribute 5879 numeric
@attribute 5880 numeric
@attribute 5894 numeric
@attribute 5906 numeric
@attribute 5908 numeric
@attribute 59345 numeric
@attribute 5970 numeric
@attribute 6011 numeric
@attribute 6093 numeric
@attribute 6346 numeric
@attribute 6347 numeric
@attribute 6348 numeric
@attribute 6349 numeric
@attribute 6351 numeric
@attribute 6352 numeric
@attribute 6354 numeric
@attribute 6355 numeric
@attribute 6356 numeric
@attribute 6357 numeric
@attribute 6358 numeric
@attribute 6359 numeric
@attribute 6360 numeric
@attribute 6361 numeric
@attribute 6362 numeric
@attribute 6363 numeric
@attribute 6364 numeric
@attribute 6366 numeric
@attribute 6367 numeric
@attribute 6368 numeric
@attribute 6369 numeric
@attribute 6370 numeric
@attribute 6372 numeric
@attribute 6373 numeric
@attribute 6374 numeric
@attribute 6375 numeric
@attribute 6376 numeric
@attribute 6387 numeric
@attribute 643 numeric
@attribute 6464 numeric
@attribute 6654 numeric
@attribute 6655 numeric
@attribute 673 numeric
@attribute 6772 numeric
@attribute 6773 numeric
@attribute 6774 numeric
@attribute 6777 numeric
@attribute 6846 numeric
@attribute 7074 numeric
@attribute 7409 numeric
@attribute 7410 numeric
@attribute 7454 numeric
@attribute 7852 numeric
@attribute 8503 numeric
@attribute 8517 numeric
@attribute 8976 numeric
@attribute 94235 numeric
@attribute 9475 numeric
@attribute 9547 numeric
@attribute 9560 numeric
@attribute 9564 numeric
@attribute 9844 numeric
@attribute 998 numeric
@attribute Class {Control,BRCA}

@data
6.02664600925,6.829700439,5.924878551,7.93680944967,5.938998052,5.751685476,6.888464479,8.2081635635,7.149597572,5.3405893605,4.585033079,12.63069834,6.614529956,10.327292123,7.377212971,5.645450388,9.004698798,8.748277668,7.038263662,5.277926499,5.006535067,5.0969811815,8.95139510833,6.487080811,4.866921886,5.002265111,10.9291550067,12.02214941,10.35004996,8.446105931,4.673577309,5.913614242,9.728567279,10.97207892,9.746089281,7.466690585,6.25614507167,7.548724422,8.65713445933,6.8772890085,6.033979735,6.35664089167,6.7730895085,7.1915641815,11.95442182,8.056110832,13.02719506,8.698011038,5.893611729,5.692518737,5.516024013,8.440434347,8.735353884,9.885094283,12.98372673,5.028139516,6.38362276,7.084439364,5.49382042267,5.673281687,6.286140807,8.5496868475,7.569193437,9.4954151895,5.936880085,10.85788793,4.572527102,6.656643396,10.00381342,8.046293407,7.4423513115,7.1307406325,9.6189422155,5.478900032,6.07393334,6.82947262,7.258945501,8.378404463,4.963024656,6.8286116825,12.37603319,7.137455172,10.63456176,9.851239619,6.695419972,8.933556532,7.067383603,12.34771002,15.00532806,6.709066159,8.74899041,9.037678125,5.232287804,4.92268697,6.251629749,6.685313404,7.339184439,8.467616885,6.299304767,7.0703331436,11.7240492,7.476788978,5.876585242,6.9141724395,5.814878023,9.177283189,5.291135005,6.36946717,5.4829326402,5.48205062,6.21136540967,8.7068629295,6.5921560336,8.27215776867,11.634256725,10.1038422,10.49127719,8.2742311235,5.994133479,9.029612527,9.55016911,7.464221286,11.53391627,7.441203595,8.85850435833,9.146785748,10.11570732,7.005431822,6.582741757,7.4230773135,8.69026092,5.151586144,8.331209336,4.958159726,12.18459653,8.622089465,7.0610909745,4.821724589,10.4288009025,4.894103816,10.93087057,4.757305356,8.906771211,12.82061982,5.51998772033,5.720012484,5.110416751,5.431465218,7.992939929,5.586773185,9.877284565,6.929202549,7.3879150175,5.224784328,5.3759441485,5.6713301575,5.5420617535,5.468633137,4.580969174,12.35457868,12.2081083467,5.700154583,9.15105029633,8.001564595,7.867620258,6.513534664,10.31346778,12.53522562,11.45883824,9.961088297,4.721115721,7.267093607,6.878146348,6.567960352,9.100426551,8.430868108,6.660285205,10.2072374,11.4461297,5.641987591,12.232557025,11.95051044,8.18016022,8.887952536,7.25074100175,7.16387589625,Control
5.94776533325,7.132440219,5.682862067,7.27227977433,5.40668228,6.777489169,7.24025073833,6.3425008425,6.461320332,5.1537397155,5.41126628,13.03258307,5.841225451,10.2384186075,7.013074525,5.65593226,8.974945912,8.080472632,6.869196295,4.9921382705,4.647773112,5.199818081,9.13514715067,6.856802494,5.162301943,4.928146734,10.8430461553,12.15020274,10.84346202,8.435295094,4.771900633,6.677300776,9.330749483,10.9073904,9.68028616833,6.43012268,6.39478587333,7.47545601733,8.61943654367,6.8906417385,6.539395847,6.54570248567,7.4265821265,6.0573658185,11.95691889,8.621833133,13.00956452,8.720142595,6.113748025,5.195063332,5.853378958,8.487841164,9.217703977,8.481901451,12.07225833,5.682862067,6.120295558,6.633253641,5.45164023667,6.006977493,6.066818941,8.3727491275,7.7657767385,9.5539178325,5.769779175,9.197463138,5.887288406,6.263509238,10.79867858,8.028929788,7.8897640555,7.787354885,6.7790147065,5.497142287,5.827572151,7.632470217,7.361507665,7.325982508,5.442455259,6.4300637355,12.57624761,7.646272708,11.67867508,9.618220979,6.1823189505,6.857342354,6.886736462,12.34109771,13.91249272,6.373840507,8.474680533,9.447476465,5.31868854,4.332418168,6.183690582,7.098719371,6.741201091,8.699078855,7.09127967,7.6111323212,12.12504541,7.453231788,6.036839159,7.100683958,5.911818141,7.381134364,5.580530872,6.0929297895,5.5428379012,5.804719114,6.479820979,8.2777883015,6.8176697542,7.85669691467,11.27623323,9.681370693,9.559434991,8.137035193,5.919108385,10.2159687977,9.45642471,7.664111461,12.13138765,7.229350286,9.23532012167,9.807552605,10.34726733,6.434568757,6.355006684,8.3643319965,8.669346719,5.633294061,8.399610251,5.152803256,11.20148395,5.965329042,5.770566691,4.502465777,12.30387242,4.828595108,10.43299884,5.456322582,7.71173773,12.63995684,5.30880098667,5.902442197,5.085988894,5.553829893,9.35965136,5.911818141,11.19524625,7.242581369,7.0950908795,5.162301943,5.2645647555,5.9215293705,5.464839519,5.2529840945,5.109867615,12.78740681,11.2339328333,5.76339188833,8.42779587067,7.481398095,7.609956448,5.99820185,10.329653278,12.61090263,11.6077021567,10.15001415,4.833916319,6.708673956,6.418236866,6.809868189,9.110745023,7.282603072,6.249592888,10.39985497,11.4951169,5.277995204,12.3160764435,11.63297943,6.796415491,8.931846371,7.162161681,7.17118701125,BRCA
5.52044016575,6.44233236167,5.455336468,9.43574702267,6.095402957,8.445285067,6.84021840933,7.5711783515,6.767195028,5.1498043935,5.152803256,12.19349773,6.323194968,9.769915947,7.338293201,6.0290173,8.986710369,8.026856932,7.336107336,5.0453984195,5.088959125,5.2580703925,9.26599832833,7.478286534,5.126406353,4.768993337,10.353336411,12.31403378,11.26946293,8.7938162775,4.95444207,5.951174686,9.593774448,9.496554786,9.69256516467,6.416760061,6.332382502,7.40811080833,8.11911474133,6.771545835,5.844744204,5.873035507,7.402572591,5.457103785,11.84327345,8.38961104,12.9979954,8.686203838,6.074361597,5.30807618,5.92077637,8.83146649,10.16381668,8.913937397,10.57663577,4.963487128,6.323194968,5.579701547,5.50448470633,6.389313513,6.26747606575,7.411252094,8.197585485,9.480270588,5.587673458,11.47495072,5.117498954,7.147411327,10.42204403,7.876150279,7.856102429,7.4532495275,7.352992936,5.500333013,6.265057667,8.220428059,8.430505998,7.458490947,5.531000265,6.720661627,12.07257321,8.137709878,11.59799678,9.7593120705,6.4898369955,8.1906728155,7.881054484,12.51631937,14.51605303,6.74855168667,8.690112479,9.822754492,5.206732344,4.963487128,6.203891817,6.212526175,6.813047234,9.063247518,6.323194968,7.448654099,12.67203307,7.462177348,5.98687237,6.8982166245,5.503993644,6.36768175,5.76368461,5.9034588485,5.4641368762,5.527329405,5.889051372,7.9762072145,7.3797898974,8.11094053067,11.198356615,9.362086899,9.65317699,9.1235010805,6.234487549,10.6992283697,8.9981409465,6.699055749,12.79928067,7.347468842,9.280236709,10.53833958,10.45388564,6.699751273,6.466000385,7.196995946,9.073024297,5.602001935,7.854652002,4.874319002,9.033120888,8.136838795,6.218168565,4.939944983,12.58270474,4.700735,9.206612168,5.321216715,6.358260532,11.44665701,5.24492942933,6.042322173,5.496822826,5.616777635,7.549632835,6.25068273,10.58177047,8.691221058,6.6038139265,4.997530935,5.3444590655,5.5815796695,4.8886281725,6.130788297,5.4483203335,13.88775422,10.069809966,5.468800153,8.45925672733,7.228580927,7.575257723,6.84843868,10.0589241477,12.55918115,11.5512263767,10.28344757,4.525994391,7.120655524,6.805650779,6.661354578,9.515168153,8.62440485833,6.638439986,10.04121461,11.70577504,5.72110688,11.8573344895,11.30718958,7.0276220585,9.151968584,6.81914663275,7.03238297825,BRCA
5.58777326775,6.82223412667,5.784249584,9.46805618433,11.15889068,5.934641074,6.610917172,7.0913602235,6.763813641,4.3791875,5.485435883,12.23565236,6.331145921,10.3820872935,7.478529234,5.876032641,8.742495656,8.120096744,6.424087011,5.3080945315,4.509722249,4.8089754805,9.19330061033,7.337267595,4.984374307,5.093191733,9.24789131367,11.37479785,11.31701417,8.7149372295,5.182703468,6.277153122,9.253345896,10.39270411,9.98949733167,5.863140121,6.660246028,7.510056207,7.89001782067,7.226006717,5.341462114,6.403711392,8.1271944075,5.725019338,11.56304622,8.480952861,13.11510467,9.066695429,5.455665247,5.693773551,5.504788206,8.646667718,10.21758854,6.563810693,9.832676886,5.29683478,6.198794315,6.235732444,5.57685230333,6.198794315,6.070349103,7.8548046625,8.0894903755,9.432546201,5.383195587,8.221757631,5.402254249,6.947903173,11.11828268,7.67065824,8.398114105,7.4011955135,6.039562885,5.446761787,6.563810693,7.309115066,7.852671704,6.114997467,5.259471408,6.243898751,12.17972416,8.004250142,11.00452968,9.832294359,5.900600302,6.9411979085,7.168674938,12.26985874,14.35403309,6.91424652367,8.847629866,10.03852848,4.790526167,5.229406468,7.343965437,5.584068992,6.506054132,8.649598507,6.299945779,7.6522265588,12.52623397,7.601141445,6.1476177,7.2768077175,5.602001935,4.851263383,5.273526379,6.323322532,5.1156792046,5.655216748,6.312672729,7.9530049585,7.393284111,7.98209816267,11.274247985,7.986995525,9.580847928,9.2078924525,6.708398067,10.3783245747,9.0133211855,8.649598507,12.55486108,7.84508404,9.422761191,10.65628209,10.09500831,5.6556447465,6.3700012095,6.7231615275,7.67194989,5.767662245,7.179165475,4.555946662,9.114152992,5.651059765,6.107345645,5.161495975,11.83266708,4.97385375,9.054876366,4.475747249,6.28540742,10.84047132,5.08330526133,5.114378737,5.455665247,5.139460541,7.629850413,5.99820185,7.721818861,8.18271852,6.49172262,4.888269882,5.384272051,5.250837277,5.108455744,5.7542537105,4.7723261705,13.59822064,9.472194406,5.699223581,7.73867912133,6.648325671,6.838009842,6.723630657,10.100698262,12.6473067,10.720960379,10.10956988,5.264171629,6.018929689,6.327333135,7.454260475,9.057775928,7.01915103033,7.411068419,10.50969117,11.19831015,5.842043069,11.581178851,11.53193469,6.7894826405,8.943878208,6.61347864425,6.55593589375,Control
5.87271996825,5.95115512367,5.504788206,9.27353650767,5.559347452,7.710291801,6.84786461333,7.084991265,6.854560258,5.3273354445,5.252865266,12.7347446,5.680472929,9.671974648,7.297193996,5.824138541,8.684828488,8.28785217,6.38884014,4.8113357555,4.537176254,5.122460336,9.219887067,6.940170054,4.665926218,4.590429601,11.076519951,11.90965135,11.32409911,9.6910704605,4.778486368,5.734310791,9.459309233,9.358629843,9.506100771,6.860966288,6.22310588433,7.17736851833,8.43841214667,6.848015995,6.042212717,6.34452495067,7.4227526125,6.8901006515,12.12850358,7.944479462,12.87743566,8.97289446,5.954086504,5.349976695,5.228252321,9.506942805,9.669660678,9.337042659,11.68740205,5.536217098,6.63172683,6.930119699,5.52939351167,6.209020126,5.69549372475,7.5743669325,8.2671861955,9.66718229,5.391468086,10.34320824,5.312711681,6.836369559,10.40311354,7.799736743,7.697637374,7.5245616955,6.0044384665,5.412113573,5.812377086,7.736623688,7.248072547,7.364180901,5.426609659,6.8833304115,12.74633592,6.589056064,12.12951334,9.575311034,6.801562194,6.892582304,6.153507065,12.37603319,13.73047547,6.52162721267,8.770532686,9.507874464,4.850263431,4.238982945,6.056372858,7.405441727,6.944393257,8.565760069,7.300126299,7.950268865,11.96427598,6.773076963,5.887775801,6.6548276045,5.633294061,7.573687183,5.653784658,6.52394041,5.466218321,6.407145055,7.50900425433,8.133774626,7.2484914302,7.82991936767,11.21839075,9.546605663,9.966174165,8.5157239865,6.114372881,11.0828536327,9.0250253645,7.356190313,12.07288802,7.615006311,9.29741101033,10.3594479,10.22872886,6.4308542,6.499527711,9.010303599,9.268495874,5.494584616,7.894031227,5.066101302,11.06078055,5.850631456,5.3699566745,4.894103816,12.41216051,5.429625378,9.487147216,4.846005888,6.606631454,11.92020965,5.116808337,5.591119307,5.628636003,5.458948931,8.370710425,5.956005089,9.401834759,8.681441469,6.3428417625,5.412113573,5.5165824965,5.4151122385,5.7794984105,5.6078166855,5.245583803,13.85125179,11.299237984,5.55647897367,8.10318445333,7.634958261,7.652900753,6.818713579,10.5729125313,11.94781234,11.54329104,9.833894617,5.203505846,6.811667297,6.328276055,6.817626854,9.305475333,8.171365118,6.561483187,9.78258103,11.62848212,5.615159695,12.51727103,12.93579034,7.070038948,8.86238252,7.17483227425,6.99171327025,BRCA
6.0241266485,6.38529059,5.535906174,8.79005616867,5.668112917,6.896366086,6.695170111,6.50402659,6.543500233,5.0027842675,5.630093262,12.65857307,6.872247394,9.753034207,7.806535324,6.352798794,9.33884841,8.529822044,7.50811391,5.5170376185,5.712053188,5.7395753315,8.81232758433,6.627537988,4.887295262,4.972360944,11.51028325,12.34480084,11.07168041,8.6640832485,4.950248224,5.460260315,10.02677279,10.16002932,9.688092646,7.477052175,6.30853884,8.52939591667,8.37121987433,6.727722821,5.759695977,6.44851453633,7.56770175,6.5536864175,11.63993091,8.556449653,12.98372673,8.838889641,6.143337929,6.086619917,5.268482349,8.217135121,9.433805075,9.258413586,11.15310882,5.717272857,6.186714102,6.167925508,5.45319045167,6.050290137,5.71922310375,8.1227609375,8.295534795,9.9164802245,5.673988298,10.68629503,5.520745364,6.770634576,9.953578497,8.255714484,7.3388634815,7.5689740425,8.452055235,5.563776856,6.379383241,7.593057023,7.637749928,8.052107626,5.36773034,7.019536675,13.08540943,7.022259953,11.79461296,9.761911373,6.6110377885,7.425835034,7.470132382,12.87483063,13.77694807,6.160625593,9.445243095,9.3312535,5.178725843,4.590130156,6.239556166,7.460253403,7.80732453,8.146264608,6.725540512,7.4183463498,12.02694363,7.658927519,5.94872421,6.9752829565,5.353244986,8.547261958,5.287261033,5.9174340255,5.6759717936,5.625863148,6.98490046733,8.614206568,7.0771786148,8.18650002,11.07534033,11.06412655,10.23164154,8.0343196725,6.246603446,10.2075019563,9.420287121,7.322516605,12.73729283,7.335951076,9.14697742367,10.47450477,10.624983,7.3002942325,6.8410633585,7.9243325035,9.673230059,5.654858859,9.001704532,4.540576974,13.10877685,7.239410274,6.2655051585,4.812512701,10.266671617,4.862465343,10.37700472,5.249266367,6.592012667,10.68206872,4.92780797067,6.100931012,5.883261105,5.380773813,7.302961295,6.068676855,10.68107171,8.683407961,6.476366185,4.950248224,5.514124,5.593092373,5.77058828,5.460037958,4.913329704,13.34320241,11.5640730823,5.280536525,8.70127661067,8.19601328,8.522033306,6.520033725,10.5815088053,12.27296951,11.6186680667,10.29596436,4.519748404,8.157600995,6.682787905,6.255789266,9.216237264,8.540582058,6.446881172,10.54285319,12.05670215,5.093825554,12.441328291,11.30974934,7.1948276865,9.615648544,7.12253736675,7.00999639125,BRCA
5.88751933675,6.670813718,5.405661632,9.720502086,10.76123148,6.12820639,7.252915346,6.201503818,6.456482249,5.5019606425,5.301415026,13.34505663,5.057462456,9.1297731835,7.967285529,5.779661087,8.17437786,8.167494826,6.89688069,5.4071971105,5.109790179,5.269756538,9.51664427767,8.647099619,5.14487361,5.697670451,9.54237477033,11.50866771,11.3382407,7.4350319955,4.95444207,6.405103693,8.944917819,9.341019005,10.0480993307,6.742953157,6.20690718667,8.18314247733,8.43731510867,7.4861886795,5.942169184,6.328291098,7.7634108645,5.366277458,11.48011881,8.162543804,12.64120964,7.985772397,5.821334729,5.86196234,5.66903474,8.678425073,9.675551824,6.875906358,10.10831572,5.442621133,7.026996771,6.731933742,5.77508916033,5.984140004,6.58266531875,7.6079658135,7.962918086,9.167523377,5.499615714,8.66980731,5.192698437,6.72267478,12.02630394,7.649114461,7.9742866725,7.550193916,6.8963072275,5.610811697,5.323740468,6.750811228,7.958293333,6.705498046,5.891547537,6.6232326,12.27941189,9.113137308,11.980959,9.6377944955,6.1193525605,7.6859922745,6.324635677,12.52075501,15.02279519,6.344653246,9.358008891,9.354305108,4.959319531,5.536217098,6.883746426,6.662423158,5.996847001,8.302457433,7.476910459,8.3350079456,13.11366653,6.111350232,5.48205062,6.945356743,5.876892151,6.049582442,5.499615714,6.330484187,5.5322651396,6.430289978,6.81582852467,8.747651318,7.2233369438,8.451561107,11.151396135,9.132211242,8.977681421,8.079817226,5.682019293,9.99966447367,8.8796586,8.485800258,12.57347448,7.91692611,9.62804284167,10.71717755,9.961088297,7.2132301705,7.062352436,8.7523926965,7.262755244,5.572140279,8.073955593,5.155031965,9.122738147,6.053334703,5.662505213,4.634915478,11.861831105,5.434554214,10.08364258,4.942762263,6.913221911,10.45871961,5.13628604767,5.717889727,4.272142189,5.68566776,8.762034093,5.955365844,11.21903252,6.203793958,6.5842866475,4.342031665,5.690799863,7.2379646205,5.1942442415,4.990867529,5.0389338455,12.73839215,10.0317075027,6.119052498,8.36198243367,7.292025067,6.760091594,6.949071249,11.3817422673,12.97428108,10.620682972,9.214514093,5.610811697,7.929822244,5.926361974,7.449419254,9.490330011,7.443708709,6.282259665,10.10111594,10.73380366,5.486079796,12.1160117875,11.46692035,7.337118384,9.176011741,6.35585610125,7.10702874775,BRCA
5.55851851825,6.53086701167,6.316241362,8.909896709,6.140988854,7.89987216,6.439102376,7.6188571805,7.109938036,4.9622592585,5.712741067,12.39966386,6.091811548,9.643814388,7.667823176,5.862458365,8.824657385,8.80888466,6.909896458,5.119030805,4.525994391,5.094001894,8.976297996,6.420007038,5.238893118,4.801431976,10.4230262683,11.90894245,10.5789154,8.307196578,4.584732512,5.81109287,9.873479151,9.812386363,9.436876068,6.689303092,6.16225577733,6.891476055,8.18545797233,6.719520862,6.015923042,6.443340444,6.5642383295,6.2928801065,11.95442182,8.2669635,12.98945487,8.510330132,6.338875075,5.380600673,5.967463325,9.414337005,8.751335778,10.49178825,12.76004735,5.865554662,6.403016818,7.337758193,5.22401996633,5.651777341,5.930946668,8.6213862575,7.5778188605,9.1611827995,5.632130956,10.33465909,6.17827207,7.289814009,9.584981814,7.823369031,7.7095138065,7.4520617975,7.9782570685,5.5893225,6.154317508,8.244793279,8.331030144,8.158535374,4.806596392,7.0670465565,11.89259415,8.319853998,10.68348837,9.620566341,6.7609737015,7.407559731,7.512861176,12.20475003,14.22362506,6.20271008933,8.993477034,8.901176988,5.229406468,5.256643908,5.953446408,6.020263967,7.162847292,8.452633655,6.726903149,7.757716558,12.07897478,6.898937271,6.202570157,6.5861642735,5.783660451,8.11035427,5.405321256,5.9718598575,5.3094441946,5.233822166,6.87117032933,7.602215851,7.1010578476,8.171538624,11.40345044,10.18190731,10.00443156,8.116304847,6.007201809,9.802281002,9.585335464,7.364684318,12.01615373,7.737283051,8.82865486733,10.03012262,10.12277013,6.7375606535,6.2456860685,7.0132000305,9.194320487,5.252108349,7.856831861,4.846005888,11.19005631,7.395793572,6.37837625,4.699347423,11.332869705,4.722072627,10.70189146,4.571162912,8.5296659,12.37838706,5.06118429133,5.443615974,4.862217354,5.70640018,9.319006569,5.896460318,11.81855633,7.255408968,9.0073557595,5.540872931,5.575361558,6.6507042045,5.788802181,6.029636864,4.9774437105,13.23377623,12.3700895033,5.79994405933,8.53051419067,7.787382059,7.907583411,6.880413479,9.76574384767,12.63536109,11.4495990067,9.788616845,4.85101346,7.166115682,6.739851899,6.117700885,9.600610375,9.188979403,6.094030827,10.4077487,11.5141002,5.42266296,11.963258885,11.59532989,7.4371195015,8.83089633,6.89327482975,7.09973287325,Control
5.650041658,6.17138796367,5.799353673,7.48084491567,12.43390104,6.308617188,6.907508702,8.092918242,6.816347305,5.353279275,5.432718311,12.05932765,6.099511534,9.557649091,7.357466507,5.813403636,8.659854224,8.17986074,6.794516997,5.463043392,5.572973961,5.5815958645,9.02742846567,6.849314783,4.431796925,5.360374153,10.3226626667,11.86434298,11.11718547,9.171007954,4.931459981,5.886008211,9.312021348,9.898586698,9.58057105933,6.500527718,6.34899972867,7.34243304767,8.21589430233,6.995146243,5.978888461,6.39158794533,7.2045344835,6.2675959045,11.46383867,8.546914832,12.96993872,9.04011237,6.092128797,5.789736585,5.496742949,8.843419494,9.919504381,9.495266002,11.3442156,5.659076304,5.886008211,6.599024363,5.33358910233,6.363088376,6.200842902,7.8104569295,8.035798686,9.3657406255,6.312388929,11.55023948,5.735529792,6.70684521,9.460251675,7.743439441,7.94496816,7.530604743,8.04737784,5.988179797,5.81109287,8.20808938,7.095347239,7.011789475,5.157459364,6.5497902615,12.60350703,8.187798825,11.06871466,9.651217869,6.5655520375,9.4300262125,7.326746587,12.42766909,14.37348409,6.496869675,8.769533015,9.625618044,5.411944154,4.827579315,5.929560972,7.205282841,7.428655643,8.407417683,6.426437217,7.6719006758,12.20624983,7.321975714,5.352274105,7.024481502,5.675118156,6.738839176,4.912184278,6.3825279205,5.291675395,5.844493149,6.13414385767,7.906098313,7.1609520152,7.91861634733,10.99057863,9.085353696,9.452231522,9.095386554,6.440873838,10.9302854327,9.2675642675,8.178554217,12.5173582,7.766232595,9.29235500067,10.26043183,9.9831294,6.6237057305,6.516538676,7.2793614545,9.012625324,5.506534704,7.307431087,5.117810604,11.25995523,8.949827531,7.896262373,5.250403832,11.24078509,5.319049979,10.62301752,5.112086282,6.435966582,10.85945735,5.38820040567,5.991301456,5.30196368,5.028581582,8.280493715,6.237310957,9.542248919,9.951270552,6.1472389755,5.151586144,5.477513767,6.3527241245,5.023400216,7.066301259,5.3360958735,13.95892379,11.2101182433,5.76243723867,8.16926655967,6.878728789,7.65031782,6.894518054,9.956344037,12.13627672,11.6033707233,9.93285737,5.719464975,6.540171154,6.37387057,6.489210244,8.933366916,8.49157371467,6.225020007,9.861979055,11.6557522,5.104977394,12.3255748965,12.11775357,8.518697348,8.641980482,6.702793454,7.18183415025,BRCA
5.56331123875,6.79995732567,5.263232809,9.58170631967,5.994586087,6.458452241,6.995387545,7.599297253,7.016310012,4.5794531155,5.641120592,11.61491238,6.072647808,10.0619138165,7.247645413,5.659004925,8.645245129,8.633940747,6.684401928,4.698795676,5.320314304,5.494948245,9.26747689967,7.133042325,4.579318777,5.114586962,10.545324375,11.70471109,11.00749006,8.9552986885,4.067773563,6.031666056,8.844094608,9.608828239,9.75364579767,6.827314517,6.460940443,7.19502057167,8.183937528,6.432879816,5.906897358,6.12471153133,7.137465468,6.489380715,11.67867508,8.628081972,13.02126635,8.934008606,6.563963185,6.135253322,5.619861398,8.872952717,9.681765982,8.717951507,11.6604752,4.958159726,6.083910741,6.879464168,5.36843634967,6.189237109,5.98215967375,7.8223012555,7.6755911555,9.70078824,4.554721148,6.503909694,5.878241777,6.408334517,11.10846093,7.59784981,8.148239231,7.6541093245,5.9031564735,5.550755441,6.541372056,7.282164373,7.573687183,7.088605737,5.735326697,6.1985753455,12.28213433,7.125313046,11.11942121,10.120159067,6.551788006,6.8932337945,6.936906211,12.09766027,13.54172225,6.537366551,8.271931157,9.599773923,4.607083101,4.977407298,6.350148575,7.606018576,6.850940421,8.72987657,6.76752611,7.3060563712,12.27296951,7.469827229,5.586623085,7.1430110225,6.078850631,7.211063618,5.622938584,6.3457281585,5.3589494338,5.913135501,6.39658479233,8.1813016325,7.227408083,7.74245236133,11.551814785,8.350852048,9.69476318,8.399665163,6.536368163,9.995974675,8.984597332,8.683407961,11.75448264,7.647892114,9.23513699733,9.886672502,10.28660429,6.458550254,6.496219087,7.9356885615,8.33670864,5.69321599,7.897680799,5.159075364,10.0442852,6.271748387,5.850072331,5.622938584,11.69471429,4.799361019,11.31824638,5.241850906,6.890419712,11.33646766,5.32702210833,5.372961888,4.671880991,5.481404906,8.045051277,5.994586087,8.792953849,7.689126371,6.571428803,5.135464327,4.996340358,5.138887413,5.638874334,5.3553770195,4.944410731,12.58378567,10.3747071333,5.221416988,8.39504068233,7.4960371,6.965931792,6.877072814,10.3519697093,12.70613234,11.0351359567,9.955468697,4.910985938,6.687659557,6.73809606,6.749303381,8.952028549,7.70676359567,5.941347708,10.22738163,11.21515091,5.034976365,12.275687156,12.0948349,6.4224586595,8.799282532,6.749519492,7.09000222,BRCA
