@relation data

@attribute id string
@attribute 2533 numeric
@attribute 27040 numeric
@attribute 3108 numeric
@attribute 3109 numeric
@attribute 3111 numeric
@attribute 3112 numeric
@attribute 3113 numeric
@attribute 3115 numeric
@attribute 3117 numeric
@attribute 3119 numeric
@attribute 3122 numeric
@attribute 3123 numeric
@attribute 3702 numeric
@attribute 3932 numeric
@attribute 3937 numeric
@attribute 4690 numeric
@attribute 5058 numeric
@attribute 5062 numeric
@attribute 51466 numeric
@attribute 5335 numeric
@attribute 55740 numeric
@attribute 6955 numeric
@attribute 6957 numeric
@attribute 7408 numeric
@attribute 7454 numeric
@attribute 7535 numeric
@attribute 915 numeric
@attribute 916 numeric
@attribute 917 numeric
@attribute 919 numeric
@attribute 920 numeric
@attribute 9402 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,-0.0608243866,-0.0426860156,0.2617410254,0.1389303861,-0.0531827862,-0.1349871809,0.2063854276,0.2531676890,0.0626172163,-0.1128758780,-0.1084095063,-0.1696438819,-0.0924954481,-0.0762471060,-0.1219987183,0.3878209061,0.4033383753,1.3998379606,0.1679163765,0.8370002049,0.7920626903,-0.1522403283,-0.1100632684,0.0289360628,0.0081226462,-0.1957494331,-0.0656518902,-0.2278303034,-0.0177773779,0.0158559754,-0.1001903431,-0.0504851340,BRCA
GSM481003,-0.0426283840,-0.1185903573,0.2029333366,0.1683829038,0.0041664632,-0.0688427752,0.0259170895,0.6661955884,-0.0168290509,0.1680997744,-0.1357929089,0.0581979249,-0.0612388236,-0.0751021558,-0.0909487080,0.2858860052,0.5633794381,1.8544124930,0.1497072326,0.9900261754,1.1266197614,-0.1029037122,-0.1581543141,0.4301923150,-0.0235366961,-0.1579814833,-0.0770565563,-0.1819517889,-0.0574515264,-0.1029128321,-0.0606260283,0.0228203201,BRCA
GSM481004,-0.0254576355,-0.0561155036,0.2018681579,0.0636798603,-0.0000845569,-0.1151951628,0.2566797595,0.2243358721,-0.0365873504,0.0933492766,-0.1005801593,-0.1419382361,-0.0623129027,-0.0586939262,-0.1239090867,0.2737133683,0.4561246896,1.7169649695,0.1967198617,1.0766678804,0.7899170568,-0.1013266374,-0.1351322933,0.2901734749,-0.0393887593,-0.1886380698,-0.0345862663,-0.0889438873,-0.1026754117,-0.1231937660,-0.0573946973,-0.1080211434,BRCA
GSM481005,-0.0742614497,0.0511551089,0.6031133681,0.2108817556,-0.0114979355,-0.0705358872,-0.0677172207,0.8184409532,-0.0462793793,-0.1067173420,-0.1371304145,-0.1191317194,-0.0642276508,-0.0613186934,-0.1313626404,0.4507309079,0.5092585007,1.7067998852,0.1721459754,0.8211322722,1.1941875398,-0.1664229727,-0.0999191949,0.3535624693,-0.0089982061,-0.1697499079,0.0022492817,-0.1447939863,-0.0165831194,-0.1059599490,-0.0384553807,-0.1176848594,BRCA
GSM481006,-0.0886192819,-0.0700243346,0.4825668019,0.0737393404,0.0283940911,-0.0372671469,0.1826657505,0.3771197924,-0.0371877997,-0.0958439518,-0.0759507445,-0.0455616355,-0.0236254930,-0.1271773895,-0.0823589096,0.4491882131,0.5787126888,1.7934826566,0.1390250520,0.9354205676,1.0969844034,-0.1145218472,-0.0809348578,0.7631579092,-0.0469949022,-0.1878603472,-0.0095844398,-0.1266725116,-0.0899901250,-0.0725723411,-0.0865613314,0.0222671061,BRCA
GSM481007,-0.0734589856,-0.1201103809,0.2947780871,0.0867929932,0.0340240244,-0.0151853888,0.5064731878,0.5332031575,-0.0577180198,0.1407612562,-0.0705216141,-0.0176842651,-0.0277256637,-0.1056098652,-0.0899394873,0.2655233111,0.4080061787,1.4387447677,0.1283824992,1.0210435065,0.4812433449,-0.0870538556,-0.1104458293,0.4821233730,-0.0475543798,-0.1766618981,-0.0307395773,-0.1174677125,-0.0112537179,-0.0235219490,-0.1007549883,0.0081094608,BRCA
GSM481008,-0.0794697636,0.0971006761,0.1060264790,0.0674133619,-0.0094582608,-0.0904161369,0.4952089607,0.6854993951,-0.0684947377,-0.1306113124,-0.1340358588,-0.1062880354,-0.0745725829,-0.1128407006,-0.0956952133,0.3394867690,0.4095634027,1.3603685686,0.2139929692,0.8990125299,0.5544638191,-0.1443500521,-0.0714811774,0.3188313121,-0.0600692714,-0.1844459682,-0.0317761449,-0.1770474609,-0.0888971100,-0.0611829106,-0.0427051691,-0.0244351471,Control
GSM481009,-0.0971973879,-0.0204325118,0.2899453865,0.0951095528,-0.0167183488,-0.0995618049,0.1146979373,0.0094790388,-0.0653287124,-0.1491544191,-0.1188073308,-0.1019401512,-0.0873023413,-0.0767853803,-0.1288826439,0.3375501747,0.0829424338,1.0164196166,0.0765794798,0.4572595951,0.5223361789,-0.1487374656,-0.0886993240,0.1316067713,-0.0863543264,-0.2642275951,0.0485846690,-0.2456428629,-0.0362032268,-0.1263983154,-0.0360599128,-0.1218112791,Control
GSM481010,-0.0844990294,0.0140155649,0.2368586194,0.1300376100,0.0475679800,0.0214899665,0.5221772490,0.5275679684,-0.0191521292,-0.0294654327,0.0576899002,-0.0129843161,-0.0874981452,-0.0627768678,-0.1041526239,0.4686533031,0.5802971647,1.7903627032,0.1345859531,0.7915824455,1.6262836189,-0.1136882913,-0.1319057523,0.1463151797,-0.0255729896,-0.1132535086,-0.0380152711,-0.0665421138,-0.0303304419,-0.0213031029,-0.0627427894,-0.0188573286,Control
GSM481011,0.0095812731,-0.0296590279,0.5747642778,0.0721080420,-0.0076342911,-0.0709248130,0.8291512293,0.5837395656,0.0152344646,-0.1269030198,-0.0791338222,-0.0215034489,-0.0886412912,-0.1187003686,-0.1268820861,0.2062822425,0.2936353860,1.1011350507,0.2015310033,0.8280705125,0.6961292517,-0.0834182592,-0.1061520659,0.8838909699,0.0030414629,-0.1617816474,-0.0931687449,-0.1829459285,-0.0012088869,-0.0795513421,-0.0819519429,-0.0404147952,Control
