@relation data

@attribute id string
@attribute 107 numeric
@attribute 1759 numeric
@attribute 23236 numeric
@attribute 2778 numeric
@attribute 2782 numeric
@attribute 2792 numeric
@attribute 3055 numeric
@attribute 3265 numeric
@attribute 408 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5605 numeric
@attribute 5894 numeric
@attribute 6714 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,-0.0680557761,0.0314233159,0.4097788456,1.1579167798,0.7260348580,-0.1126273656,-0.0983433583,1.0380567778,0.0554376271,0.5276523813,0.4586358647,0.0778244350,0.6409841057,-0.0230143287,BRCA
GSM480985,-0.1146877620,0.0974047546,0.7330552477,1.3204932428,0.6644044377,-0.1372473919,-0.0792856847,0.5481084954,0.2742048036,0.4521202200,0.5649788797,0.0538346215,0.6127393824,-0.0673303304,BRCA
GSM480986,-0.0866454035,0.0649218277,0.5153439700,1.3325283364,0.6901387549,-0.0677840849,-0.1359140973,0.9493732134,0.1259096748,0.5276161861,0.5706250406,0.0844743560,0.4839221177,-0.0464315283,BRCA
GSM480987,0.0948443130,0.1174163474,0.1668422063,1.2904711387,0.7412058433,-0.0742860082,-0.0738892581,0.6616964770,0.1687367030,0.4570317386,0.5260457562,0.0511663564,0.3882937707,-0.0569087189,BRCA
GSM480988,-0.1114876393,0.1270690214,0.4406262552,1.4781041429,0.5931581249,-0.1394877574,-0.1086901176,0.4589619954,0.2814985048,0.4923907940,0.4829891018,-0.0383270433,0.4704262694,-0.0468429086,BRCA
GSM480989,-0.0620193510,0.1480599701,0.1935005427,1.3912816293,0.7107484369,-0.2168419232,-0.0820474467,1.1103506463,0.4955436357,0.4168803811,0.8519349658,0.0375365682,0.4437155496,-0.0013073004,BRCA
GSM480990,-0.0744136228,0.0108983677,0.0480474158,1.4284008093,0.8782710590,-0.1018510503,-0.0679650967,1.1067612915,0.0462740930,0.4040678319,0.5468216389,0.1245269666,0.3387474729,0.0237829644,Control
GSM480991,-0.0467888096,-0.0304844107,0.2907817717,1.4307339596,0.7888649646,-0.1039781785,-0.0715398984,0.9763167946,0.2782712412,0.5071865046,0.6482640730,0.0588836264,0.3654298311,-0.0323408361,Control
GSM480992,-0.0848685851,0.2187094707,0.0814318765,1.5164660945,0.7672556795,-0.1357910544,-0.1818838047,1.1827308424,0.2617882261,0.4130200728,0.9082788116,0.1346057261,0.3105769333,0.0106290712,Control
GSM480993,-0.0384183934,0.1785747940,0.2383615070,1.3899838875,0.7363728955,-0.0948902335,-0.1033922876,0.9945207685,0.2252131654,0.4741801064,0.7940912880,0.0415849929,0.3602931440,-0.0135325677,Control
GSM480994,-0.0883792896,0.2759000234,0.2284014675,1.4990666386,0.7768758721,-0.1136539294,-0.0699201314,0.9641585409,0.2117869047,0.4017414163,0.8330526240,0.0713199491,0.2916244940,-0.0187703867,Control
GSM480995,0.0311854949,0.1798400879,0.2389674408,1.2174797772,0.9547445849,-0.1619426049,-0.1140876789,1.0583383925,0.0591502401,0.5249027839,0.4630933479,0.0880067439,0.4126590016,-0.0279171207,Control
GSM480996,0.0989847566,0.0183154647,0.0815557936,1.2251669443,0.8073802172,-0.1722013422,-0.0813251274,1.5339100845,0.0781438480,0.5563891964,0.5709639528,0.1171138221,0.4680346772,0.0263584877,BRCA
GSM480997,-0.1048189792,0.2141915634,0.4908198788,1.4946304100,0.8037562291,-0.1599742272,-0.0912429056,1.0607690384,0.2412356293,0.4731658620,1.1649881211,0.1700248201,0.3204180677,-0.0008275386,BRCA
GSM480998,-0.0800781135,0.0715907487,0.3538282335,1.2388521391,0.6919206055,-0.0815921242,-0.0411400399,1.3928146588,0.0884720010,0.5020119320,0.7742886320,0.0915210075,0.4395502677,0.0090813116,BRCA
GSM480999,-0.0513219417,0.0639336156,0.7342411944,1.3401980644,0.7098520616,-0.0899429456,-0.0798429711,0.6999813840,0.2341098972,0.5291442982,0.5399878732,0.0392929259,0.5582407979,-0.0673263892,BRCA
GSM481000,-0.1081285698,0.0214712497,0.5105571078,1.3290934879,0.6858592415,-0.1323675348,-0.0927129385,0.8529196009,0.3924499626,0.5257301268,0.5414116234,0.0170446189,0.6487222089,-0.0261117631,BRCA
GSM481001,-0.0105172310,-0.1226283940,0.3173254339,1.2234286309,0.8501283010,-0.0692660396,-0.0909111744,0.8871232791,-0.0022457991,0.5172970049,0.4539386201,0.0661582048,0.3988278703,0.0263371471,BRCA
