@relation data

@attribute id string
@attribute 10073 numeric
@attribute 10419 numeric
@attribute 10605 numeric
@attribute 10762 numeric
@attribute 11097 numeric
@attribute 11157 numeric
@attribute 11218 numeric
@attribute 11340 numeric
@attribute 118460 numeric
@attribute 1207 numeric
@attribute 129401 numeric
@attribute 1656 numeric
@attribute 167227 numeric
@attribute 196513 numeric
@attribute 1973 numeric
@attribute 1974 numeric
@attribute 1975 numeric
@attribute 1977 numeric
@attribute 1981 numeric
@attribute 22894 numeric
@attribute 22916 numeric
@attribute 23016 numeric
@attribute 23019 numeric
@attribute 23165 numeric
@attribute 23225 numeric
@attribute 23279 numeric
@attribute 23404 numeric
@attribute 23511 numeric
@attribute 23636 numeric
@attribute 23644 numeric
@attribute 23658 numeric
@attribute 246175 numeric
@attribute 255967 numeric
@attribute 25804 numeric
@attribute 25904 numeric
@attribute 25929 numeric
@attribute 26986 numeric
@attribute 27257 numeric
@attribute 27258 numeric
@attribute 28960 numeric
@attribute 29883 numeric
@attribute 348995 numeric
@attribute 4686 numeric
@attribute 4848 numeric
@attribute 4849 numeric
@attribute 4850 numeric
@attribute 4927 numeric
@attribute 4928 numeric
@attribute 50628 numeric
@attribute 5073 numeric
@attribute 51010 numeric
@attribute 51013 numeric
@attribute 51808 numeric
@attribute 53371 numeric
@attribute 5393 numeric
@attribute 54464 numeric
@attribute 54512 numeric
@attribute 55571 numeric
@attribute 55746 numeric
@attribute 55802 numeric
@attribute 56915 numeric
@attribute 57122 numeric
@attribute 57472 numeric
@attribute 57819 numeric
@attribute 5903 numeric
@attribute 6606 numeric
@attribute 6607 numeric
@attribute 6628 numeric
@attribute 6632 numeric
@attribute 6633 numeric
@attribute 6634 numeric
@attribute 6635 numeric
@attribute 6636 numeric
@attribute 6637 numeric
@attribute 7175 numeric
@attribute 79023 numeric
@attribute 79084 numeric
@attribute 79760 numeric
@attribute 79833 numeric
@attribute 79902 numeric
@attribute 80153 numeric
@attribute 8021 numeric
@attribute 8086 numeric
@attribute 81929 numeric
@attribute 8480 numeric
@attribute 8487 numeric
@attribute 85456 numeric
@attribute 9125 numeric
@attribute 9337 numeric
@attribute 9631 numeric
@attribute 96764 numeric
@attribute 9688 numeric
@attribute 9818 numeric
@attribute 9883 numeric
@attribute 9924 numeric
@attribute 9972 numeric
@attribute Class {Control,BRCA}

@data
GSM427158,9.933919621,9.954801649,6.04631108567,6.28022878033,9.6648727675,5.629364816,6.21830228,9.16185061,10.88402951,11.39128671,7.2678836785,6.60526143,10.00443156,7.505932848,14.29545473,13.91614961,13.591191,5.3832028615,8.34459771725,7.150613302,7.88145338567,10.67558245,8.17393936433,10.53897001,6.645049976,9.944646595,8.730097421,8.948514067,9.4780677085,11.15374536,8.738046965,6.3052870505,10.44906122,11.10294695,9.395936323,8.502256127,10.9912300055,12.12504541,11.104946715,8.845396841,8.62782940467,8.3668938445,8.059859689,11.61281105,8.847324498,8.10850160333,10.65747949,6.766641794,10.56955686,9.333972157,9.3964724475,9.21572325633,8.7262823525,8.4982454305,8.5237490225,8.1770271295,8.888919105,11.77711773,10.70099474,10.13612637,9.499477756,9.872136606,9.721138129,11.61175117,5.945099216,5.39742070667,6.007076085,11.684749985,6.720624337,10.055954609,8.814022522,5.657219288,12.209047005,12.88816775,10.73458709,10.87230572,8.391438147,5.428358565,9.147091136,10.73828676,8.629266563,10.56852647,7.158562039,8.61174871767,7.571167906,8.8988118145,10.21059864,8.673575084,8.2661933585,7.400200831,8.028322059,10.32181006,6.03436478667,9.1153257685,9.089663079,9.744439113,Control
GSM427159,10.151677561,10.218497415,5.69345466567,6.28489948567,9.4416045875,5.558429323,5.989031828,9.556142521,10.97255645,11.78825759,7.1869489675,7.673664405,10.42590328,7.818472134,14.23655206,13.78053775,13.51771248,5.478418359,8.3610623935,6.397294391,7.51004890567,10.29885335,8.08857312267,10.4051391,7.623298306,10.06496539,8.829802894,9.07757757,9.602807458,11.63779329,8.5241310705,6.334993928,10.94153205,10.95031916,9.441502737,7.293612175,11.6021332365,11.78244144,10.858463785,8.343586732,8.76065427,8.921735544,8.25492364,11.83004583,8.70989467,7.69941221333,9.904401726,6.824600342,11.03430052,9.39316579,9.017341508,9.07599283067,9.1487491565,8.242744387,8.263866421,8.1641534335,8.93949189,12.01909212,10.79163118,10.24628965,9.572667604,10.16400217,9.660905593,12.09022832,5.044843524,5.32178127867,5.720736808,11.82023805,7.177920594,10.175424864,9.640606977,6.25432535,12.264173295,13.01183005,10.82235197,10.78405837,8.299094802,5.27872929,8.649032592,10.96132689,9.100229416,10.58008449,6.991610063,7.884970577,7.305644941,8.418159714,10.13424056,8.032047277,8.159184903,7.6631158415,7.355551793,10.48239483,5.56283592867,9.331495089,9.730092696,9.026662535,BRCA
GSM427160,10.37435185,10.5992301,6.19618315167,6.48209168833,9.7955411235,5.841225451,6.343279559,9.718764513,11.12605123,12.16828986,7.5858335005,6.912892703,10.37846858,8.272875996,14.42653276,13.86848405,13.78998546,5.231526198,8.390530265,7.182049468,7.94825784867,10.64577575,8.41299090967,10.93899899,7.919118257,10.10125057,9.471198195,9.349613594,9.9134145385,11.6005403,8.863269607,6.680709448,10.88922276,11.50810934,10.00575124,8.268461442,12.0063066285,11.74966846,11.21174503,8.973504462,8.814665404,9.1231107235,8.146621018,11.64198185,9.269828638,8.02464244,10.74842792,6.87867607,11.51045032,9.691861758,9.3096040465,9.19225168267,8.8381371785,8.419646614,8.319063923,7.8789423795,9.85347375,11.95277228,10.97348951,9.802633943,10.76621026,10.14873431,9.989394899,12.23798527,5.90202005,5.45068488467,5.7851846285,12.218859,7.594476004,10.417757521,9.846936382,5.730783436,12.74662417,13.18602605,10.77184043,11.02156667,8.620110863,5.427422033,9.550160511,10.8492802,8.929717871,10.85124954,7.628593402,8.57418991167,7.90182937733,8.2055480525,9.92487229,8.05224351,8.0483604055,7.834746884,7.853186531,10.63133194,5.945402415,9.184940914,9.546885359,9.755547386,BRCA
GSM427162,10.58836907,10.8737791,6.11967147233,6.13564318433,8.725553334,5.637937129,5.36790503,9.74314345,11.25904309,12.17369752,6.0686045945,7.554859571,10.71783515,8.137146296,14.24390588,14.02134875,12.77497238,5.0419966805,8.382971217,5.337364334,7.58612819967,10.37529501,8.17156181367,10.4760984,8.215849806,9.560920839,9.274011827,9.614162807,9.7641065265,11.59733576,8.7045782935,6.8978044935,10.83708803,11.56532836,9.90387474,7.181105347,12.00629626,11.7240492,11.01264222,8.964023935,8.25021640633,8.954544083,8.803470139,11.46435444,9.033919273,7.233467416,10.67862239,6.97341843633,10.98367433,9.717509837,8.6354339505,8.59764018,9.5983797315,8.422447157,8.3417853335,7.6043194765,9.440817855,12.38541089,10.74842792,10.1125311,10.38738762,10.51689201,9.311567328,12.69546762,5.082373945,5.487377579,5.9529139315,12.086046165,7.774014657,10.4879662705,9.370829667,5.888141239,12.1206107,13.42453443,10.82887651,10.77639419,8.620477476,5.427275131,8.92187152,10.67254493,9.498550629,10.75691093,7.810926842,7.144783444,7.11799945933,7.6146781735,10.37493653,7.615171883,7.6664230865,7.5634028845,7.947726236,10.62174996,5.71183285833,9.5489799265,9.993795036,8.789559014,Control
GSM427163,10.221315975,10.44217613,6.265154688,6.61995662867,9.273737981,6.064156003,5.931866956,9.148667949,11.02982919,11.93257475,7.5611171875,7.069640749,10.52858624,7.649365992,14.56668795,13.82037647,13.67421216,5.609549966,8.19236132175,6.769378768,7.93509094333,10.7805646,8.09007390567,10.45025788,7.766050346,9.716228343,9.313904007,8.571526197,9.8283234625,11.07836451,8.8770737435,6.1638040755,10.35054176,11.49848788,9.595864053,8.137965979,12.39124224,11.69692854,11.46584281,8.383867477,9.15648449967,8.713297444,8.173353743,11.86752597,9.461004162,7.821906853,10.38135939,6.60734282267,10.77722677,9.729417293,9.1065730375,9.04716275133,9.481102987,8.644246817,8.5207154845,7.822196642,9.529880045,11.78350281,10.51270618,10.42517423,9.859721566,9.863230401,9.844219734,12.10354363,6.183690582,5.86777327,5.43116504,11.749004515,7.643930351,9.874231894,9.998054828,6.370125583,12.374878825,12.65463721,10.12116474,10.58989012,7.96636287,5.2527386625,8.658658796,10.55491043,8.783359349,10.44585319,7.41187347,8.52278816767,7.382879181,8.486584658,10.03870679,7.864822408,8.4220974925,7.9042128665,7.146520627,10.26227726,5.86548072367,8.7499691525,9.195508242,9.278322331,BRCA
GSM427164,9.633795492,10.4341634,6.35876999667,6.74734580867,9.6473876935,4.980495207,6.418700692,8.788074828,11.20858205,11.60957135,8.0406116585,6.951317139,10.02197973,6.753287377,14.91431039,14.14434519,13.99263349,5.428588795,8.41952105375,6.915822999,8.084937371,9.902390614,8.427219493,10.89604874,7.441390364,10.68029603,8.623022863,8.935534242,9.647092859,11.99463462,8.1571852935,6.2947986645,10.74423703,10.3081004,9.435868748,8.566416689,12.125769055,11.4486069,10.1380347195,7.925926933,9.18278568,8.490716209,8.315298042,11.68740205,8.626659179,7.72017798967,10.79163118,7.501134809,11.57672774,9.169875611,8.509595701,8.298850344,8.8815487895,9.349364842,8.395360102,8.657560078,8.351735565,12.03158587,11.02951865,9.772677934,8.762034093,10.58354379,9.986276218,11.23824666,6.835359227,5.624743402,5.88478683,11.405244945,7.912531798,9.615219629,9.46837006,5.880692411,11.00569676,11.93396179,10.79624673,10.38787223,8.379195446,5.6032496725,7.956508477,10.93414071,8.852499177,10.38522909,6.875169162,9.264684213,7.42526526267,8.326186141,9.918476104,8.480952861,8.642622326,7.9929258645,7.780443188,11.03904603,6.181169694,9.0253311545,9.707713345,10.41359385,BRCA
GSM427165,10.178739565,10.231911355,6.55318815333,6.971693019,7.963427229,6.049582442,6.44340411,8.559712748,11.90041411,11.31587145,6.0253561645,9.431466851,9.858878951,7.531773518,14.04737959,14.06996075,12.001308,5.593019755,8.41313930575,5.48205062,7.31864934033,9.840471544,8.11287023467,10.09113158,7.649114461,10.5411695,9.314600874,9.235907197,9.597454927,11.7626666,8.913758485,6.8866805215,9.880571175,10.96190926,9.226485123,6.685313404,12.074281625,11.7416567,10.26955115,7.306884509,8.360816764,9.0898110315,9.040817876,11.46972335,8.470924335,7.47748722267,10.10297665,6.583680554,10.67230625,10.14073429,7.8945909455,8.12661367233,9.1659985255,7.9662791415,7.983161365,8.113247436,8.659693702,12.21133327,10.09962433,10.1525514,9.213761077,10.09372163,9.511985405,12.60734656,5.28356184,5.460626855,5.5122503205,11.57380198,6.769246515,10.2713731135,9.915409278,5.354038858,11.490214785,13.82037647,10.55979796,10.55491043,7.56287418,5.164362489,8.740068382,10.12172813,9.289062759,10.19220376,7.580354917,7.412940477,6.680431951,7.3591739365,9.959060514,7.65082042,7.196247524,8.244454268,8.371843197,10.74125232,5.96643391133,10.0248169055,10.08514084,8.090034492,BRCA
GSM427166,10.25074087,10.15162717,6.154861901,6.54759325767,10.2476641185,5.96947934,5.582112807,9.742208842,11.08223906,11.98561971,8.0799720185,6.32224872,10.1630147,7.490171226,14.1393823,14.02580012,13.63630348,5.2934412195,8.26782455825,6.830962365,8.28694858433,10.54623399,7.76922956233,10.49296002,7.04734514,10.05901354,8.787413792,8.527976511,9.7110048545,11.23595455,8.655846687,6.5530205095,10.63715491,11.19221592,9.529880045,8.422412911,11.5678588975,12.12850358,11.55287232,8.792042831,8.703420692,8.391776024,8.714478327,11.53683014,8.513886585,7.69969304333,10.71990666,6.84616120133,10.72694212,9.106458987,9.5297858855,9.13944372733,8.16422841,8.654195741,8.136243983,8.190916576,8.906380396,11.89968368,10.71490255,9.705624234,9.859884596,10.10831572,9.457976471,12.22616388,5.455829609,5.391609704,6.069778112,11.90487657,7.087386262,9.8227303195,9.019494215,5.893733061,12.562482875,13.09148337,10.63068602,11.19977372,8.492254916,5.2181818955,9.838999467,10.87818911,8.450779398,10.23748518,6.930592839,8.57418226267,7.88850129767,9.053493894,9.868745837,8.712854643,8.498362229,7.847019682,7.588060825,10.09936791,5.60097907267,8.5971275445,9.397268784,9.660094472,Control
GSM427167,10.44289549,10.72126079,6.23632496733,6.375129507,9.6269068455,5.499217061,6.271841744,9.88281158,11.04675588,12.15346979,8.1950312805,6.501722262,10.50407936,7.919907807,14.99189227,13.85986526,13.77286407,5.6159439165,8.44736918625,7.085953388,8.102910264,10.7805646,7.972601695,10.94214079,7.909294774,9.760949066,9.378252108,8.757432619,10.2074034015,11.41646783,9.0837551905,6.1064895355,10.50280226,11.58695951,9.59619028,8.651824084,12.282941865,11.79042803,11.47924692,9.088152945,9.34469247967,8.726991346,8.472326439,11.78917304,8.92251091,7.57687731567,10.92822987,6.846979965,11.15503025,9.755547386,9.1850141185,8.98695789233,8.789662224,9.104528772,8.962551071,7.955508384,9.547357825,11.84250171,11.14957584,9.841195224,10.63715491,10.40557791,9.715962473,12.31194418,6.048874401,5.49068751467,6.0459546495,11.970529085,7.848311718,10.1831160975,9.731989781,6.448203566,12.5355618,12.70456839,10.65349026,11.04774441,8.395192566,5.1391524905,9.600089973,10.81621191,8.815135987,10.45696041,7.685311433,8.92060182067,7.356748726,8.7701061745,9.668548697,8.619835842,8.831398246,7.605598727,7.829026784,10.39839664,6.13996439133,8.651042911,9.204596284,9.775001605,BRCA
GSM427169,10.235967185,10.306045464,6.07284305833,6.488023506,9.087620074,6.362956922,5.813403636,9.595864053,10.61845,11.8471671,7.0389208815,7.592944939,10.37757418,7.671861458,14.08054111,13.85125179,13.33778081,5.59106726,8.355856072,6.746114963,7.503244585,10.26730203,7.99981928367,10.5220521,8.020912072,9.226822258,8.914057031,8.968033945,9.5666536195,11.5968724,8.9886134345,6.5493841555,10.55708099,11.67556248,9.426946689,7.786353156,11.7534184995,11.91354778,11.24621696,8.50735971,8.70877598767,8.9027815345,8.368136601,11.59799678,8.921038401,7.38131578833,10.43232295,6.389484251,11.01620259,9.677755367,8.706715757,8.97231527533,9.171950551,8.7062533825,8.4248014285,7.6923491835,9.651433455,12.06237178,10.73828676,9.991437211,9.758490207,9.923803275,9.844918005,12.16730219,6.021041727,5.48859383833,5.6700720455,11.70336494,7.091597036,10.4232455135,10.03012262,6.052030675,12.238261945,12.88068749,10.50407936,10.64603237,8.190097663,5.609726032,9.142611992,10.59585913,8.894060699,10.56852647,7.582877963,7.88713234333,7.65162541167,8.112613925,9.662477513,7.861042112,8.285916844,7.505618187,7.162394161,10.25455658,6.20494726733,9.284031921,9.695411499,8.632641862,BRCA
