@relation data

@attribute id string
@attribute 1432 numeric
@attribute 2002 numeric
@attribute 2353 numeric
@attribute 2885 numeric
@attribute 29760 numeric
@attribute 3265 numeric
@attribute 3725 numeric
@attribute 4067 numeric
@attribute 4214 numeric
@attribute 4772 numeric
@attribute 4773 numeric
@attribute 4775 numeric
@attribute 4776 numeric
@attribute 5335 numeric
@attribute 5530 numeric
@attribute 5532 numeric
@attribute 5533 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 5595 numeric
@attribute 5599 numeric
@attribute 5604 numeric
@attribute 5879 numeric
@attribute 5894 numeric
@attribute 6464 numeric
@attribute 6654 numeric
@attribute 6850 numeric
@attribute 695 numeric
@attribute 7409 numeric
@attribute 801 numeric
@attribute 805 numeric
@attribute 808 numeric
@attribute 973 numeric
@attribute 974 numeric
@attribute Class {Control,BRCA}

@data
GSM427158,7.09994864525,9.719046985,14.72004222,9.4954151895,4.418782743,7.4423513115,14.72492149,10.63456176,10.46146439,6.1646303325,5.358259724,7.5492931052,6.328365825,7.6745180755,7.181967161,11.8054921,9.584314798,8.688181342,6.21136540967,11.634256725,5.939777752,10.49127719,8.85850435833,10.11570732,9.15105029633,8.001564595,9.65740828,7.342077169,6.878146348,13.11037161,13.59313376,12.33572539,6.47798521867,7.97895461933,Control
GSM427159,6.60639379225,9.192268846,13.75148289,9.5539178325,4.856999696,7.8897640555,14.11502538,11.67867508,11.6627575,6.4733698555,5.287134046,7.2620358308,6.757360421,7.862876923,7.328338472,11.54241539,9.028818534,9.433471275,6.479820979,11.27623323,5.0886580415,9.559434991,9.23532012167,10.34726733,8.42779587067,7.481398095,9.946928611,7.365668755,6.418236866,12.75620088,13.5121695,12.47764072,6.631300435,8.43802091767,BRCA
GSM427160,6.58493097,9.676230874,14.33042537,9.480270588,4.383188881,7.856102429,14.41297137,11.59799678,11.77105209,6.05907682475,5.0508794315,7.332988387,6.196140414,7.7021225845,7.238491368,11.24175993,8.789730168,8.48506563,5.889051372,11.198356615,5.6701097255,9.65317699,9.280236709,10.45388564,8.45925672733,7.228580927,9.791985416,7.320667722,6.805650779,12.13760287,13.47944813,12.54827894,6.34774009433,7.69123884567,BRCA
GSM427162,6.0589973865,9.684192438,12.01436934,9.432546201,4.802724808,8.398114105,14.08054111,11.00452968,12.00382718,5.969107067,4.8161306655,7.1860203686,5.745177655,8.054801422,6.422323287,11.56978693,8.74769044,9.211511834,6.312672729,11.274247985,5.7758281875,9.580847928,9.422761191,10.09500831,7.73867912133,6.648325671,9.638916035,7.813125618,6.327333135,12.20536419,13.35270561,12.76004735,6.493923015,7.779802316,Control
GSM427163,6.730522711,9.981439248,12.40857396,9.66718229,5.03343539,7.697637374,13.43392773,12.12951334,11.72645885,6.17905477475,5.183721743,7.5168645844,6.162799782,7.930765467,7.7125980515,11.00452968,9.157246578,8.977409535,7.50900425433,11.21839075,5.704258658,9.966174165,9.29741101033,10.22872886,8.10318445333,7.634958261,10.27897821,7.547899223,6.328276055,12.34682957,13.37889296,12.45248586,8.00107813867,7.921735442,BRCA
GSM427164,6.87151716925,9.979768545,13.96600025,9.9164802245,5.628052686,7.3388634815,13.80946823,11.79461296,11.51112271,7.79825655525,6.0739409315,7.5289073748,6.71596585,7.6687152575,7.745704965,11.73619062,9.836169177,8.467749328,6.98490046733,11.07534033,6.517858181,10.23164154,9.14697742367,10.624983,8.70127661067,8.19601328,9.943244144,8.067624097,6.682787905,13.11510467,13.71343219,12.66384721,6.110887955,7.71436731367,BRCA
GSM427165,6.362735412,9.212867878,10.44201071,9.167523377,4.93712219,7.9742866725,13.91249272,11.980959,12.26224618,5.88961529475,5.0860843655,7.3270793584,6.18408747,8.590203577,6.5896621115,11.41213066,7.747456426,9.024558716,6.81582852467,11.151396135,5.6011167705,8.977681421,9.62804284167,9.961088297,8.36198243367,7.292025067,10.45584633,6.816347305,5.926361974,12.34260121,13.29267684,12.61750082,7.22853775333,8.78864626733,BRCA
GSM427166,7.0975611175,9.290572499,14.08516788,9.1611827995,5.139460541,7.7095138065,13.96294256,10.68348837,10.99477083,5.9603886785,5.2291868665,7.3160751194,6.913221911,7.7549264415,7.480559564,11.39154181,9.508320259,8.419813926,6.87117032933,11.40345044,5.401013329,10.00443156,8.82865486733,10.12277013,8.53051419067,7.787382059,9.498226492,7.356058229,6.739851899,12.57155186,13.44200721,12.74796537,7.69693455033,8.41184947067,Control
GSM427167,6.41978303225,10.01823535,14.82357723,9.3657406255,4.805564985,7.94496816,14.44356588,11.06871466,11.9611296,6.02825469225,5.2554434645,7.4954770344,5.801553978,8.1175343725,7.5245411315,10.77439198,9.212004536,8.419971893,6.13414385767,10.99057863,5.8779809975,9.452231522,9.29235500067,9.9831294,8.16926655967,6.878728789,9.427680085,7.635901506,6.37387057,12.3148028,13.70458133,12.4865699,6.86310727967,7.98823770767,BRCA
GSM427169,6.2012063225,9.726661428,11.55023948,9.70078824,4.910985938,8.148239231,13.15952927,11.11942121,11.43790563,6.0078154565,4.4572839285,7.6296535984,6.110306469,8.2287174245,7.3344224225,11.36752411,9.015945424,8.01888328,6.39658479233,11.551814785,5.5839936855,9.69476318,9.23513699733,10.28660429,8.39504068233,7.4960371,10.46083242,7.135404364,6.73809606,12.71572616,13.30755735,12.57561022,6.74403089033,7.78154643233,BRCA
GSM427170,5.5612686795,9.68790976,14.20597115,9.153599552,4.790265497,8.198599078,14.17314893,10.71430158,11.22161448,7.27521674725,5.077444067,7.1477918822,7.073876788,8.709822916,7.1793537375,11.41782366,9.789998625,8.202296649,6.39932068633,11.573459625,5.9065229025,9.736317839,8.92818876867,10.23292486,8.62624266567,6.507481989,9.687454914,8.067946709,7.487641348,12.72208073,13.38150649,12.59449147,8.16095438233,8.61981503833,BRCA
GSM427171,6.791169903,9.524248408,14.15265365,9.5256586835,5.024819696,7.4409667175,13.87385551,11.07740677,11.05015324,6.19438472475,5.346357517,7.3725677436,6.433089331,7.877739246,7.4303730355,11.31639767,9.291228915,8.474558864,6.68769140167,11.32136754,5.767601547,9.990983614,8.97755484267,10.11618835,8.601359139,8.512524314,9.311414064,8.017839982,7.188443271,12.77087865,13.60583775,12.7232493,7.65954592433,8.71594970167,Control
GSM427172,6.935865955,9.844219734,14.61254488,9.597360232,5.006310647,7.6537280945,14.67256817,10.59403555,10.77967445,6.7272117865,5.298679987,7.3957099914,5.97717186,7.919144247,7.50153016,11.73097541,9.562295439,8.584390499,6.24070564267,11.488573795,6.1670985755,10.29596436,8.882604615,10.13087976,8.523978557,8.640083234,9.328361407,7.572133883,6.506450901,12.97797754,13.47298527,12.52742331,6.71919286367,7.85788369967,Control
GSM427178,6.23780006725,10.24378721,13.61588998,9.06038523,4.615340623,8.1909422715,13.48222565,9.744102689,9.313711317,6.759633327,4.997642808,7.2288002188,6.801647336,7.988942668,6.8933171905,11.62683849,10.13925432,7.646632733,6.35314852433,11.695521545,5.967633391,10.01433476,8.867882958,10.76657469,9.16094315833,7.7584583,8.752398314,7.446217194,6.342168584,12.99135537,12.16391545,13.2860567,7.08777523867,8.05324396333,BRCA
GSM427181,6.155251749,9.913970625,12.35733627,9.5800955565,5.257964097,7.2806843915,13.17144427,11.47931054,9.683047729,6.23406257875,5.0933444835,7.5048108894,7.602329794,7.9147536295,7.408146448,12.04715639,9.726252704,7.883225397,6.73899581333,11.206231375,5.329465727,9.712540381,8.552349278,10.37973064,8.789516499,7.8511886,9.846603446,7.719014193,7.404696936,13.22427159,12.44601199,13.16228672,6.84717942467,7.67322173433,BRCA
GSM427182,6.273689165,10.00415062,13.96294256,9.0393998015,5.043313058,8.539009948,14.09890062,10.74565776,9.206422917,6.007950882,5.159575836,7.3174860408,7.275615009,7.7272309565,7.1208014865,11.78825759,9.678499404,8.420129842,6.39469361333,11.49634678,5.656097949,9.812386363,8.787767491,10.55366796,8.419142242,7.192690117,9.401834759,7.671578438,6.749538038,12.53522562,12.2076581,13.15138292,7.21144766233,7.77694032933,BRCA
GSM427183,6.46315116575,10.22872886,13.92451704,8.9731778835,5.277437357,8.146852134,14.01211384,9.93170563,9.06544382,6.538599406,4.8457210545,7.37350411,7.049334327,7.5975884795,6.752537335,11.72922572,10.00443156,7.621284726,6.135427533,11.796022585,6.071716146,9.916141133,8.934366304,10.73881029,8.58330978467,7.688986551,8.411575733,6.933959475,6.730643776,12.56790862,12.15610687,13.15138292,7.185750323,7.80226069033,BRCA
GSM427187,6.3805448535,10.30881145,12.40276968,8.9213733295,4.586084011,8.041917075,13.34674991,10.28924692,9.805889394,6.491152042,5.0687373255,7.4063725076,6.966797061,7.531468856,7.0698721725,11.42322901,9.577046919,7.779918143,6.82794277033,11.46459896,6.259376137,10.0322459,9.01840760867,10.51457134,8.49027171233,7.192172276,8.766761713,7.679833912,6.697180004,12.61931219,12.43207997,13.08540943,8.00604030533,8.03564999533,BRCA
GSM427189,6.522968526,10.45750942,13.08977243,9.111304808,4.776645376,7.888636145,12.76004735,9.513950163,9.17185302,6.4121055595,4.958492937,7.2996578948,6.658643958,7.8558007155,6.9466844905,11.4712435,9.812915765,7.098719371,6.69079792733,11.5411915,6.1648761405,9.833428205,9.258466301,10.54450111,8.95843216133,7.574595656,8.285819621,7.588285745,6.941461789,12.52524557,12.39881323,13.04201932,7.39875941567,8.316608608,BRCA
GSM427193,6.65967948325,10.01669727,8.405238411,10.2970447,5.002940155,8.85628218,12.03663478,9.580042347,6.536717836,5.81851615,5.2986916435,7.1446693556,8.426328841,7.6793168875,7.9529606385,12.28769659,10.43684194,7.791197286,6.127634878,12.52079595,5.593235253,9.724718956,8.91017192567,5.97155002,8.67313689733,8.480033951,9.458448204,7.960988197,7.237164838,12.50816376,8.929717871,10.82365605,7.79124425067,8.968694052,BRCA
