# Order in which each feature was ranked by the feature-selection algorithm. When cross-validation was used, the values represent average ranks across the folds. Note that these values are calculated on the assumption that all features received a rank, whereas some feature-selection algorithms do not assign ranks to all.
Feature	Rank
147	1.0
2983	2.0
1472	3.0
4025	4.0
483	5.0
5578	6.0
6548	7.0
2982	8.0
23439	9.0
482	10.0
3783	11.0
493	12.0
4069	13.0
196883	14.0
5555	15.0
486	16.0
5593	17.0
5330	18.0
3346	19.0
6779	20.0
5613	21.0
154	22.0
4842	23.0
113	24.0
2977	25.0
114	26.0
111	27.0
477	28.0
54831	29.0
5332	30.0
1755	31.0
683	32.0
5592	33.0
491	34.0
5568	35.0
1469	36.0
6522	37.0
478	38.0
5567	39.0
3708	40.0
1471	41.0
480	42.0
1473	43.0
492	44.0
115	45.0
109	46.0
55503	47.0
362	48.0
5566	49.0
6263	50.0
2776	51.0
6844	52.0
805	53.0
952	54.0
153	55.0
3709	56.0
146	57.0
6558	58.0
155	59.0
727897	60.0
808	61.0
3778	62.0
476	63.0
3710	64.0
148	65.0
108	66.0
51806	67.0
107	68.0
1131	69.0
4589	70.0
810	71.0
801	72.0
5579	73.0
163688	74.0
2778	75.0
490	76.0
820	77.0
5582	78.0
5331	79.0
481	80.0
112	81.0
23236	82.0
