# Order in which each feature was ranked by the feature-selection algorithm. When cross-validation was used, the values represent average ranks across the folds. Note that these values are calculated on the assumption that all features received a rank, whereas some feature-selection algorithms do not assign ranks to all.
Feature	Rank
387	1.0
64398	2.0
1499	3.0
87	4.0
57530	5.0
1495	6.0
260425	7.0
4301	8.0
9223	9.0
4633	10.0
1459	11.0
2017	12.0
4626	13.0
81	14.0
9075	15.0
103910	16.0
1019	17.0
88	18.0
5584	19.0
89	20.0
5728	21.0
5515	22.0
1496	23.0
9073	24.0
8735	25.0
5516	26.0
7122	27.0
2037	28.0
53842	29.0
4636	30.0
50855	31.0
7525	32.0
5521	33.0
49861	34.0
23136	35.0
1365	36.0
51776	37.0
3845	38.0
93408	39.0
5872	40.0
150084	41.0
56288	42.0
1364	43.0
29119	44.0
4621	45.0
4622	46.0
4625	47.0
79784	48.0
6237	49.0
5518	50.0
9414	51.0
22989	52.0
4893	53.0
4627	54.0
57644	55.0
5583	56.0
3059	57.0
9071	58.0
10627	59.0
9076	60.0
22808	61.0
5590	62.0
10207	63.0
4624	64.0
998	65.0
154810	66.0
5582	67.0
51208	68.0
11336	69.0
5581	70.0
6714	71.0
4950	72.0
84552	73.0
5578	74.0
10000	75.0
3265	76.0
9863	77.0
58494	78.0
60412	79.0
5579	80.0
58498	81.0
5522	82.0
8777	83.0
26285	84.0
4628	85.0
10686	86.0
2035	87.0
50848	88.0
29895	89.0
5588	90.0
5519	91.0
2770	92.0
24146	93.0
60	94.0
4620	95.0
84612	96.0
1460	97.0
2773	98.0
71	99.0
55870	100.0
208	101.0
23562	102.0
7082	103.0
10398	104.0
27134	105.0
8573	106.0
93643	107.0
5010	108.0
6709	109.0
2036	110.0
8531	111.0
3996	112.0
9080	113.0
2771	114.0
137075	115.0
22800	116.0
55844	117.0
5520	118.0
5865	119.0
8189	120.0
92359	121.0
5580	122.0
9218	123.0
1457	124.0
149461	125.0
3993	126.0
207	127.0
83700	128.0
1366	129.0
