# Order in which each feature was ranked by the feature-selection algorithm. When cross-validation was used, the values represent average ranks across the folds. Note that these values are calculated on the assumption that all features received a rank, whereas some feature-selection algorithms do not assign ranks to all.
Feature	Rank
54539	1.0
1327	2.0
4726	3.0
4700	4.0
4729	5.0
7384	6.0
4712	7.0
7386	8.0
7381	9.0
4716	10.0
1350	11.0
4698	12.0
51079	13.0
4720	14.0
29796	15.0
1337	16.0
7388	17.0
4711	18.0
4718	19.0
4731	20.0
4723	21.0
9377	22.0
6391	23.0
4705	24.0
4704	25.0
2110	26.0
6389	27.0
4708	28.0
1537	29.0
1349	30.0
10975	31.0
4697	32.0
4725	33.0
4714	34.0
54205	35.0
1351	36.0
4724	37.0
374291	38.0
4695	39.0
4717	40.0
9167	41.0
4713	42.0
27089	43.0
4709	44.0
4715	45.0
126328	46.0
7385	47.0
4728	48.0
55967	49.0
4719	50.0
4722	51.0
2109	52.0
4702	53.0
6390	54.0
4707	55.0
1345	56.0
2108	57.0
1329	58.0
6392	59.0
4706	60.0
1340	61.0
4710	62.0
4694	63.0
4701	64.0
4696	65.0
