# Order in which each feature was ranked by the feature-selection algorithm. When cross-validation was used, the values represent average ranks across the folds. Note that these values are calculated on the assumption that all features received a rank, whereas some feature-selection algorithms do not assign ranks to all.
Feature	Rank
51433	2.35
991	2.75
10213	6.0
983	6.55
29882	8.5
996	9.35
5714	9.85
5696	11.2
5691	13.7
5684	14.85
5707	16.6
7324	16.8
5689	17.8
10197	18.15
701	19.45
1017	19.8
9491	20.15
5721	21.05
5711	21.6
8697	21.85
11065	22.65
5682	22.75
51529	24.55
10393	25.6
4085	27.8
5718	29.6
7314	30.65
6500	30.65
7321	30.9
51343	31.65
5720	32.1
8900	32.6
5685	34.3
5702	35.5
5692	36.2
8881	37.35
5695	37.95
5719	38.3
5701	38.95
5709	39.15
51434	41.35
5694	42.05
5699	42.3
5710	43.7
5704	44.35
9861	44.5
5687	44.55
5717	45.05
5706	46.8
5715	49.4
5693	49.55
64682	50.55
26271	51.5
890	52.1
8454	54.3
5688	54.35
891	54.65
5698	55.2
5708	55.9
5713	55.9
5686	57.3
8945	57.85
5347	58.1
5716	58.4
29945	58.6
246184	58.85
5705	59.75
9184	62.25
5683	62.7
5700	63.1
5690	63.5
