# Order in which each feature was ranked by the feature-selection algorithm. When cross-validation was used, the values represent average ranks across the folds. Note that these values are calculated on the assumption that all features received a rank, whereas some feature-selection algorithms do not assign ranks to all.
Feature	Rank
4064	3.4444444444444446
6196	4.722222222222222
54106	5.055555555555555
114609	7.222222222222222
1845	7.5
7098	10.055555555555555
4205	10.5
713	11.222222222222221
1849	13.666666666666666
5600	15.777777777777779
51135	15.944444444444445
9450	16.72222222222222
5515	17.333333333333332
4153	17.38888888888889
6195	17.666666666666668
51284	20.27777777777778
5605	20.666666666666668
5648	21.444444444444443
81793	21.666666666666668
3551	22.27777777777778
5609	23.666666666666668
1846	26.444444444444443
51311	27.27777777777778
1432	28.0
5602	28.333333333333332
4790	28.5
716	31.5
5608	31.666666666666668
1848	33.166666666666664
3665	33.44444444444444
1386	33.94444444444444
3661	34.666666666666664
51295	35.05555555555556
64145	35.611111111111114
9252	36.72222222222222
28908	36.94444444444444
5594	37.27777777777778
11035	39.27777777777778
729	40.0
9261	43.611111111111114
1675	44.333333333333336
929	44.666666666666664
731	44.833333333333336
5601	45.5
7097	47.77777777777778
3725	52.77777777777778
3929	52.94444444444444
4791	54.333333333333336
6197	55.333333333333336
30849	55.888888888888886
10333	56.22222222222222
7100	56.388888888888886
1147	56.72222222222222
6885	57.833333333333336
727	58.5
5595	59.05555555555556
2002	60.111111111111114
730	62.0
5516	62.111111111111114
5518	62.44444444444444
8737	62.55555555555556
733	63.05555555555556
59307	64.22222222222223
712	64.38888888888889
715	67.11111111111111
4792	68.61111111111111
466	68.77777777777777
7099	68.88888888888889
5599	69.11111111111111
717	70.44444444444444
10454	70.77777777777777
7867	71.05555555555556
5519	71.44444444444444
23643	71.72222222222223
5606	72.44444444444444
7096	72.55555555555556
714	72.77777777777777
23118	73.83333333333333
9641	74.05555555555556
148022	74.77777777777777
29110	75.05555555555556
4214	75.33333333333333
10747	75.38888888888889
5598	76.27777777777777
4208	80.0
5970	80.27777777777777
8411	80.33333333333333
1385	80.61111111111111
732	80.61111111111111
4615	81.05555555555556
735	81.11111111111111
629	81.44444444444444
718	81.88888888888889
5528	84.88888888888889
2353	84.88888888888889
5289	86.11111111111111
257397	88.27777777777777
3654	88.27777777777777
11213	88.77777777777777
6416	90.16666666666667
4793	91.05555555555556
353376	93.11111111111111
