# Order in which each feature was ranked by the feature-selection algorithm. When cross-validation was used, the values represent average ranks across the folds. Note that these values are calculated on the assumption that all features received a rank, whereas some feature-selection algorithms do not assign ranks to all.
Feature	Rank
9133	2.2777777777777777
891	4.666666666666667
983	5.444444444444445
63967	5.944444444444445
6118	6.5
84515	8.666666666666666
6119	8.777777777777779
993	9.61111111111111
23595	10.722222222222221
4999	11.444444444444445
5883	12.277777777777779
5001	12.61111111111111
3364	13.333333333333334
5810	14.88888888888889
990	15.166666666666666
4176	16.0
5984	17.72222222222222
23594	19.166666666666668
84126	20.0
5985	21.333333333333332
1111	21.833333333333332
7465	22.22222222222222
5884	22.77777777777778
545	24.11111111111111
5982	24.72222222222222
8317	24.88888888888889
55388	25.055555555555557
4175	26.944444444444443
144715	29.27777777777778
8318	30.38888888888889
995	30.38888888888889
4174	30.555555555555557
1017	31.22222222222222
5000	31.61111111111111
4172	33.72222222222222
472	34.166666666666664
4998	34.22222222222222
4171	34.333333333333336
5983	34.888888888888886
4173	36.111111111111114
