@relation data

@attribute id string
@attribute 10672 numeric
@attribute 10681 numeric
@attribute 2767 numeric
@attribute 2769 numeric
@attribute 2776 numeric
@attribute 2782 numeric
@attribute 2783 numeric
@attribute 2784 numeric
@attribute 2785 numeric
@attribute 2786 numeric
@attribute 2788 numeric
@attribute 2791 numeric
@attribute 2792 numeric
@attribute 2793 numeric
@attribute 51764 numeric
@attribute 54331 numeric
@attribute 55970 numeric
@attribute 59345 numeric
@attribute 6915 numeric
@attribute 94235 numeric
@attribute 9630 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,0.4578120967,0.0798089453,0.9435579393,0.6687801071,0.5726595125,0.7260348580,0.4609933963,0.0313797501,0.0069233231,-0.1135279069,-0.1004975033,0.1466962866,-0.1126273656,0.0373789289,-0.1072939529,-0.0862014922,1.4999495165,0.7363625108,0.3861785235,-0.0889600241,-0.0552152459,BRCA
GSM480985,0.4435243180,0.0826668575,0.7473870953,0.5145152025,0.6760796893,0.6644044377,0.2952377253,0.0823840736,-0.0457163846,-0.1205803433,-0.1089069453,0.7772403410,-0.1372473919,0.0545901309,-0.1532745592,-0.0875385542,1.8644070503,0.4920368270,0.5949207893,-0.1309516296,-0.0842593635,BRCA
GSM480986,0.4806629056,0.1311043079,0.9827568145,0.7615300009,0.5903858004,0.6901387549,0.3422224569,0.0011673622,-0.0624810754,-0.0875566416,-0.1140261693,0.0591031552,-0.0677840849,-0.0889708259,-0.0778376792,-0.0920514730,1.6156421010,0.8650141478,0.3776374397,-0.0372388086,-0.0063657825,BRCA
GSM480987,0.5034895418,0.0622019586,0.8988900241,-0.1050357214,0.6081153182,0.7412058433,0.2116768266,0.1327404538,-0.0773168238,-0.1215972648,-0.1148385397,2.7066964706,-0.0742860082,0.0348619162,-0.1143018794,0.3232544249,1.7940059026,0.9243028046,0.5854230129,-0.1600573949,0.0616499349,BRCA
GSM480988,0.4307299531,0.1375192484,0.8038834569,0.6342148269,0.4102926908,0.5931581249,0.0215888636,0.1052846566,-0.0282164784,-0.0825194422,-0.0999999979,-0.0600983379,-0.1394877574,-0.0426573925,-0.1443745749,-0.0541173976,1.2631580537,0.6169386619,0.6749088877,-0.1318603578,-0.1176030564,BRCA
GSM480989,0.2197947438,0.1395655114,1.2212249650,0.8208826111,0.5169472916,0.7107484369,0.4922151650,0.0310324050,-0.0245108759,-0.1035838998,-0.0584708151,-0.1600497482,-0.2168419232,-0.0442354612,-0.2324207872,0.0358164425,1.1070811011,0.3556060205,0.9202104920,-0.1777083731,-0.1355556808,BRCA
GSM480990,0.4218256780,0.0819088728,1.2928899753,1.3805175386,0.5721652171,0.8782710590,0.5025454419,0.0722035417,-0.0313524033,-0.0925484677,-0.1273939656,0.4092192144,-0.1018510503,-0.0283261156,0.0065605761,0.0663741883,1.3161279748,0.7182087007,0.6230213183,-0.0808738950,-0.0157200603,Control
GSM480991,0.3797784107,0.1006723062,1.1701500476,1.3113478908,0.6132513040,0.7888649646,0.5062835034,-0.0499887214,0.0187707844,-0.1110699204,-0.0938462643,-0.0797904123,-0.1039781785,-0.0162116344,-0.0443711671,0.0453277426,1.4828155484,0.5407913685,0.4659910406,-0.0904390580,-0.0553188407,Control
GSM480992,0.4350302649,0.0885527289,1.2670981353,1.0945445186,0.4795048717,0.7672556795,0.6768512727,0.0298872434,-0.0393678868,-0.1060098494,-0.1138909129,-0.0873010754,-0.1357910544,0.0018078210,0.0178685737,-0.0904213050,0.8826477632,0.5452613432,0.4419980078,-0.0972539801,-0.0611096598,Control
GSM480993,0.4619793950,0.1116843061,0.9880169092,0.7957346365,0.5834782023,0.7363728955,0.4144046013,0.0388465096,-0.0594869954,-0.1183751102,-0.0490935803,0.0096267843,-0.0948902335,0.0077307280,-0.1602199334,-0.0759411633,1.3067279573,0.7518640363,0.8586612726,-0.1367339711,-0.0614343684,Control
GSM480994,0.3251078802,0.0919612508,1.1356724900,1.0885503515,0.4947699059,0.7768758721,0.4681400549,0.0525474199,-0.0694479814,-0.1132412457,-0.0938598927,-0.1372175622,-0.1136539294,0.0269966627,-0.0465390833,-0.1151480206,1.3721141189,0.5756409296,0.8600478465,-0.0875064251,-0.0860298894,Control
GSM480995,0.4463828500,0.1287304227,1.1967834315,0.8165624385,0.6575045561,0.9547445849,0.4472743921,0.0722107480,0.0272914776,-0.1377503638,-0.1198575674,1.0630233951,-0.1619426049,0.0012716893,-0.1458401762,0.1247603307,1.9269865281,0.7489267596,0.7069110702,-0.1766071125,-0.0063562856,Control
GSM480996,0.4381089798,0.2003637908,1.0651629515,1.2784287631,0.5177001104,0.8073802172,0.6695138280,0.0103213671,-0.0113976032,-0.0941788558,-0.1541449968,0.4456883238,-0.1722013422,-0.0183008595,-0.1452238500,0.0365717725,1.4880210786,0.7709793050,0.1443584398,-0.0955518676,-0.0680647061,BRCA
GSM480997,0.3610225479,0.1213695345,1.1322614554,-0.1286721135,0.5036468079,0.8037562291,0.5321511041,0.0519067729,-0.0646712729,-0.0888961089,-0.0449598241,2.2141995297,-0.1599742272,-0.0549134047,-0.0897917126,0.4918161951,1.7439215129,0.6054003403,1.7088958221,-0.1372668677,-0.0417935706,BRCA
GSM480998,0.3406713253,0.1513425797,1.2563555288,0.7882428430,0.4583889345,0.6919206055,0.7991661557,-0.0031896654,0.0222800374,-0.0211134653,-0.0648645081,0.2719572388,-0.0815921242,0.0114968017,-0.1233539938,-0.0688375121,1.3842549854,0.5829026187,0.7421371309,-0.0908684170,-0.0031942833,BRCA
GSM480999,0.5154520888,0.1344427309,0.9440467828,0.5485624113,0.6660052047,0.7098520616,0.3059536360,0.0413144187,-0.0306960411,-0.1237006109,-0.0479392866,0.3413750579,-0.0899429456,-0.0294392524,-0.1070511080,-0.0310750962,1.9687305463,0.7414892761,0.5713218110,-0.1535144442,-0.0383395626,BRCA
GSM481000,0.6000172430,0.1316802386,0.7007408682,0.4511178341,0.5036987881,0.6858592415,0.4394026953,0.0726224962,-0.0404986437,-0.1318194426,-0.1045159393,-0.0032094708,-0.1323675348,-0.0126623041,-0.1480992323,-0.0876343448,1.4939153517,0.6017136378,0.5213090035,-0.2033453491,-0.0387501840,BRCA
GSM481001,0.5351165200,0.1047839897,1.0953083328,0.2514728998,0.7671558328,0.8501283010,0.4932284717,0.0322062408,-0.0590123816,-0.1132632454,-0.1125850705,0.0036191023,-0.0692660396,0.0346870051,-0.1182551591,-0.0690596005,2.3807675552,0.7000480876,0.5569520821,-0.1062252961,0.0495341658,BRCA
