@relation data

@attribute id string
@attribute 10815 numeric
@attribute 1644 numeric
@attribute 22999 numeric
@attribute 5864 numeric
@attribute 6571 numeric
@attribute 6616 numeric
@attribute 6804 numeric
@attribute 6812 numeric
@attribute 6844 numeric
@attribute 6853 numeric
@attribute 6854 numeric
@attribute 6857 numeric
@attribute 7166 numeric
@attribute 8224 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,-0.0444664338,-0.0875897597,0.0252615181,1.0522450100,0.3312879934,-0.0456900000,-0.0552885373,1.1388112530,1.0786292496,-0.0424858499,-0.0686600768,-0.0843706719,-0.0815516752,0.0022732103,BRCA
GSM481003,0.0753224689,-0.0910439536,-0.0825234746,1.7516826259,0.3100049374,-0.0066594572,0.0127547525,1.1873721258,1.7364641416,0.0612210173,-0.0377812592,0.0034070281,-0.1266653358,0.0318673197,BRCA
GSM481004,-0.0888542575,-0.0636410970,-0.0164021305,1.3204679311,0.4832305428,-0.0633250830,0.1480868350,1.7396594435,1.2011611824,0.0734083626,-0.0776422621,-0.1521861014,-0.1699495448,0.0607622670,BRCA
GSM481005,-0.0690342178,-0.1217813995,0.1825720642,1.9416461256,0.1976867524,-0.1054580987,-0.0763023099,1.2436823474,1.5213370321,-0.0576449647,-0.1063302459,-0.0243736743,-0.0960581243,-0.0197197724,BRCA
GSM481006,-0.0480704662,-0.0822029562,-0.0371603031,1.4943488272,-0.0197388254,-0.0640055704,-0.1040697926,0.9514377564,1.4031214709,-0.0128694989,-0.0908328053,-0.1131685462,-0.1475777855,-0.0358045383,BRCA
GSM481007,0.0366767199,-0.0765860844,-0.0484979307,1.6135633952,0.2496123212,-0.0197325049,-0.0094139225,0.8984063305,1.4802961431,0.0270920844,-0.0593316785,0.0951437674,-0.1020623475,-0.0121504355,BRCA
GSM481008,-0.0765277036,-0.0771261006,0.0026147419,1.7650228672,0.2838958719,0.1833687913,0.2638991089,1.6709563623,1.2782856046,0.0707617271,-0.1246957413,-0.0516874238,-0.1206592271,-0.0005747781,Control
GSM481009,-0.0859842336,-0.1145213829,0.0136104253,0.5431452904,0.0223365936,-0.0140995929,-0.0597365369,0.6764004546,0.8199069514,0.1154466642,-0.1487145856,-0.0475708786,-0.1802168635,0.0486396413,Control
GSM481010,0.1261377278,-0.1344144997,-0.0362251676,1.4190072517,0.0048476492,-0.0657373245,-0.0987638808,1.1256585270,1.3789806104,0.2215159336,-0.0854884732,-0.0938714575,-0.1100942675,-0.0897803568,Control
GSM481011,0.0072615844,-0.1056464588,-0.0044451674,2.5701461898,0.3192068651,-0.0356874147,-0.0764425730,1.4702925383,1.8174417607,0.1071747427,-0.0863747631,-0.1676502545,-0.1445481531,-0.0308991745,Control
GSM481012,0.0230620598,-0.0835451103,-0.0683646449,0.8918456299,0.3955986148,-0.0439259257,0.0673344469,1.4310947097,0.9728026518,0.0511742282,-0.1042741863,-0.0863751624,-0.0515171760,-0.0386917411,Control
GSM481013,-0.0766030622,-0.0608614168,-0.0547864398,1.7682441902,0.0288666240,0.0132994475,0.1300180171,1.6047504543,1.4028791246,0.0956420273,-0.0914763617,-0.0397306805,-0.1229643181,-0.1239571593,Control
GSM481014,-0.0971373796,-0.0453830303,-0.0541508857,1.5262403852,0.0672146992,0.0659015219,-0.0379041892,1.4274913374,1.5664017581,0.2740336075,-0.0992399371,-0.1152612547,-0.1077568361,-0.0921961549,BRCA
GSM481015,-0.0619126594,-0.0855579111,-0.0490411356,0.8395144047,0.2929759018,0.3500051143,-0.0404550000,1.1054124011,1.8923861754,-0.0200799236,-0.1327722628,-0.0845562702,-0.1160024792,-0.0986933287,BRCA
GSM481016,-0.0523164382,-0.0991288922,-0.0324504944,1.5747916531,0.3342316888,-0.0213544100,-0.0022974940,1.6824426875,1.2806784940,-0.0194521254,-0.0819816074,-0.0642567985,-0.1244788801,-0.0233326182,BRCA
GSM481017,-0.1273496398,-0.0720791773,-0.0236599526,0.8487261454,-0.0752133599,-0.0483373737,0.0252871584,0.8161033726,0.6369896930,-0.0161331469,-0.0990474100,0.0154289174,-0.0942430837,-0.0527014870,BRCA
GSM481018,-0.0190803309,-0.0637530201,0.1761325025,0.9233590420,0.2803550264,-0.0121275377,-0.0823176021,0.9304008295,1.2828844466,-0.0795066028,-0.0746913555,-0.1643575687,-0.1138764184,-0.0170532694,BRCA
GSM481019,0.2803713381,-0.0436881248,-0.0732071174,0.9860931908,0.0550401307,0.2301437245,0.0987505933,1.1887612117,1.2779718274,0.0095596929,-0.0169975584,0.1365743982,-0.1025241818,-0.0000270335,BRCA
