@relation data

@attribute id string
@attribute 10558 numeric
@attribute 10825 numeric
@attribute 123099 numeric
@attribute 125981 numeric
@attribute 129807 numeric
@attribute 130367 numeric
@attribute 166929 numeric
@attribute 2531 numeric
@attribute 2581 numeric
@attribute 259230 numeric
@attribute 2629 numeric
@attribute 2717 numeric
@attribute 2720 numeric
@attribute 339221 numeric
@attribute 340485 numeric
@attribute 410 numeric
@attribute 427 numeric
@attribute 4758 numeric
@attribute 4759 numeric
@attribute 55304 numeric
@attribute 55331 numeric
@attribute 55512 numeric
@attribute 55627 numeric
@attribute 56624 numeric
@attribute 56848 numeric
@attribute 64781 numeric
@attribute 6609 numeric
@attribute 6610 numeric
@attribute 7357 numeric
@attribute 7368 numeric
@attribute 81537 numeric
@attribute 8560 numeric
@attribute 8611 numeric
@attribute 8612 numeric
@attribute 8613 numeric
@attribute 8877 numeric
@attribute 8879 numeric
@attribute 9331 numeric
@attribute 9514 numeric
@attribute 9517 numeric
@attribute Class {Control,BRCA}

@data
GSM427158,9.3942870816,6.186565552,6.029238215,4.972246049,5.422410676,6.47307969767,5.474931823,11.252789675,8.926840164,7.022592869,10.475073405,10.14178182,8.962381825,6.100913949,6.686784573,8.110277137,7.0964976515,10.43781997,4.862465343,6.161655847,10.27988364,6.388969257,6.073314006,5.337317436,10.28344757,8.81261366233,7.33348393,7.468667058,10.52274607,5.867015997,6.765173778,11.445229505,10.9431224093,6.97276375733,10.585142871,7.5696123375,8.32993211,5.896157544,5.50383468,9.022833232,Control
GSM427159,9.477217453,6.612061707,6.694884109,5.541105329,5.41126628,5.766996326,6.178023026,11.658159285,8.610061033,6.569328264,10.0971863685,10.3034272,9.24060548533,5.855288513,6.147057976,6.9588790875,6.6682528355,10.62985317,4.833916319,5.8891498835,9.610111812,6.017928169,6.3699357445,5.447147332,10.55438287,8.93662035633,7.2032596455,7.128873658,11.02780255,6.2730096525,5.478414715,11.40994507,9.55774462367,7.42474164867,9.570889838,7.745070192,8.056110832,5.380600673,5.51775697,8.419403132,BRCA
GSM427160,9.3135819964,5.465820435,7.381956288,4.736079505,5.165119293,6.46892367333,5.546748832,11.14739489,8.752500846,6.382672115,10.3290504665,10.08948727,9.31805038867,5.7466502655,5.557663769,7.506209781,6.509385796,10.6865533,5.202624638,6.130435804,8.355902877,5.98687237,6.223998204,5.23779506825,10.62072869,8.85492602967,7.109604814,7.329933371,10.41142654,6.464470443,6.053334703,11.319345985,9.388513914,8.05789780667,9.13727223567,7.550108584,8.414337599,4.991874681,6.520740946,9.317921947,BRCA
GSM427162,9.071390338,7.341632511,6.674973001,5.011910695,5.383195587,6.31038980467,5.82324701,11.067079675,8.185085028,6.489049642,9.9498479915,11.84647188,9.324015298,5.7061516825,5.30196368,7.5089795765,6.174467902,10.61025923,5.233822166,5.9381424055,9.644893261,6.991695086,6.447155746,5.0175840595,10.78010524,8.78207674,6.977965415,7.790480663,11.0733351,6.5135108385,5.558352786,10.6440688505,8.49375710433,8.29916801667,8.15530132967,7.8570677945,8.299461183,4.826817,5.611623335,7.995231693,Control
GSM427163,9.4973549332,6.153507065,6.696275996,4.870871734,5.870741528,6.31043312167,5.75155159,11.60555658,8.673273536,6.858357554,10.3039485955,10.11346907,9.32807961533,5.813442802,5.885825234,7.439335383,6.6870181055,10.59770368,5.182107523,6.3014309325,9.399716448,5.816798875,6.1526205995,5.178950991,10.0483987,8.86002256667,6.984410969,7.149597572,11.36999819,6.9561694865,5.692518737,11.602235735,9.639040942,8.12905631867,10.3473351567,7.4928839495,7.986440979,5.553829893,6.440084813,8.827502388,BRCA
GSM427164,9.823416785,6.141397664,6.568568473,5.499695432,5.972756545,6.412031279,8.187947248,11.545434375,9.5148617235,7.53416887,10.776507045,10.35250175,9.41940201333,5.564186616,6.576072831,6.5750042415,7.253156792,11.08849694,4.972360944,6.503824609,8.327385489,6.225357483,6.309415491,5.3718605,10.54540884,9.15204015433,7.241088136,7.139349578,11.148669,6.4627765215,7.235921179,11.919506935,9.99608662833,7.73485708867,10.417489828,8.1841381205,8.236015538,6.377302187,6.196435533,9.577514332,BRCA
GSM427165,9.5817956686,8.317549556,6.328679975,5.333433796,5.536217098,6.526357348,5.306345413,11.207944875,8.031998948,7.230263367,9.7435372145,10.47764726,9.45580298333,5.743832295,5.019714421,7.606135146,6.4765995115,9.60410892,5.169134558,5.8131277345,10.10165767,7.266836015,6.382029925,5.465260129,10.503672,8.599072977,6.9806107165,7.224969077,12.0416524,6.522393091,5.771893004,10.561185729,8.75084065167,7.858497818,9.10501436133,7.1879549345,7.723969969,4.96464266,5.650629048,7.830865539,BRCA
GSM427166,9.5846951374,6.674831803,6.379773104,5.472009433,6.053769117,5.927051479,6.473872634,10.827158762,9.148329177,7.530057326,10.50246504,10.52792683,9.46122339367,6.071276012,6.074682706,7.9548374655,7.3763370605,10.67474424,5.047681518,6.453553298,8.698323652,6.477965145,6.630579004,5.2012642575,10.45055173,8.55885167933,6.649467034,7.672038317,9.873479151,5.932351381,7.250253703,11.349344485,10.6777321773,7.553446162,10.3374324443,7.1838077395,8.010809379,5.261917434,5.384232247,9.077998072,Control
GSM427167,9.4125751802,6.029900759,7.187750739,5.466799412,5.455665247,6.36688238167,5.706952669,11.13988027,8.7699493475,6.353328254,10.39194972,10.72100969,9.04965058333,5.5267353445,5.763950127,8.0253951365,7.118253504,10.75242897,5.368254349,6.3322988155,8.468095662,5.708746799,5.8780394655,5.008016709,10.42864835,8.91551479633,6.9476114635,7.75065863,10.66951428,6.4045287815,6.407272544,11.41522247,9.35728519533,8.58908597933,9.77375025267,7.626962933,8.302583094,5.807490973,6.513495187,9.304511683,BRCA
GSM427169,9.3235445222,6.266229613,7.838512397,5.087262599,5.735326697,6.21172845,5.29242402,11.51435119,8.518423675,6.081942071,10.59557416,10.28801852,9.121771254,5.740136882,5.959544861,8.0332890255,6.8930044005,10.51539952,4.774274953,6.084139895,9.499477756,6.042541061,6.409400909,5.234623009,10.43451906,8.55022770367,7.4959601795,7.890083549,11.41463782,6.3284899895,5.956644051,11.09043886,9.71539546567,7.86117751733,9.085078483,6.9257214185,8.381198053,5.570775033,5.332718001,8.263129649,BRCA
