@relation data

@attribute id string
@attribute 1050 numeric
@attribute 10746 numeric
@attribute 11183 numeric
@attribute 11184 numeric
@attribute 1147 numeric
@attribute 1326 numeric
@attribute 1385 numeric
@attribute 1386 numeric
@attribute 1432 numeric
@attribute 1616 numeric
@attribute 2002 numeric
@attribute 2353 numeric
@attribute 2872 numeric
@attribute 2885 numeric
@attribute 3265 numeric
@attribute 3551 numeric
@attribute 369 numeric
@attribute 3725 numeric
@attribute 4149 numeric
@attribute 4205 numeric
@attribute 4207 numeric
@attribute 4208 numeric
@attribute 4209 numeric
@attribute 4214 numeric
@attribute 4215 numeric
@attribute 4216 numeric
@attribute 4217 numeric
@attribute 4293 numeric
@attribute 4294 numeric
@attribute 4296 numeric
@attribute 4609 numeric
@attribute 4790 numeric
@attribute 4792 numeric
@attribute 5058 numeric
@attribute 5062 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5596 numeric
@attribute 5597 numeric
@attribute 5598 numeric
@attribute 5599 numeric
@attribute 5600 numeric
@attribute 5601 numeric
@attribute 5602 numeric
@attribute 5603 numeric
@attribute 5605 numeric
@attribute 5606 numeric
@attribute 5607 numeric
@attribute 5608 numeric
@attribute 5609 numeric
@attribute 5871 numeric
@attribute 5879 numeric
@attribute 5894 numeric
@attribute 5970 numeric
@attribute 6195 numeric
@attribute 6196 numeric
@attribute 6197 numeric
@attribute 6198 numeric
@attribute 6199 numeric
@attribute 6300 numeric
@attribute 6416 numeric
@attribute 6464 numeric
@attribute 6667 numeric
@attribute 673 numeric
@attribute 6772 numeric
@attribute 6885 numeric
@attribute 7040 numeric
@attribute 7042 numeric
@attribute 7043 numeric
@attribute 7046 numeric
@attribute 7186 numeric
@attribute 7786 numeric
@attribute 7867 numeric
@attribute 8491 numeric
@attribute 8550 numeric
@attribute 8569 numeric
@attribute 8717 numeric
@attribute 8737 numeric
@attribute 8986 numeric
@attribute 9020 numeric
@attribute 9064 numeric
@attribute 9175 numeric
@attribute 9252 numeric
@attribute 9261 numeric
@attribute 9448 numeric
@attribute 9693 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,-0.0676230696,0.3091622756,1.3416430761,-0.1237609865,1.5553736859,-0.0049275398,0.3960468965,-0.0693077171,0.6466643338,0.6902029403,0.2797568681,0.1948640191,2.6010311632,1.3452941188,1.0380567778,0.5241222142,0.4352205655,0.7463167697,0.8077240118,0.6293294718,-0.3883404298,-0.0983312302,0.1846735908,0.8951084466,0.3787751014,0.4718900632,0.5599281276,-0.0706247181,0.0883500256,0.0753846229,0.5926393938,0.4754300158,0.8049394469,0.3334267199,1.9176566821,0.5276523813,0.4586358647,-0.0258237851,0.2197942166,0.3851125020,0.7139937217,-0.0717742680,0.6164951165,-0.1298536299,1.5197282433,0.0778244350,2.0539485763,0.2663556504,-0.0495949284,0.2957080686,0.0848536967,2.7923812542,0.6409841057,0.8525465690,0.8590166551,0.4753331980,0.3490809082,1.0731972919,0.2796197917,-0.0068966250,0.8519533800,1.9096234484,0.3264359297,0.3043230119,0.6816845689,0.9587464938,-0.0716510054,1.2115081400,0.2120186358,0.1275436449,-0.0161119644,1.1450156502,1.2766757959,0.9756810018,0.9512396056,1.0459823980,0.4405293713,0.3025678801,0.9725753498,0.0120870491,-0.1398252752,0.1513356138,0.0787741060,0.5260521080,1.0034610969,0.5635507331,BRCA
GSM480985,-0.0785164089,0.2725222850,1.6752073873,-0.1158637795,1.1625347307,0.3211756788,0.2730189453,-0.0377684418,0.5214375071,0.5630448351,0.3031341848,0.3309724640,2.6788603419,1.1583383579,0.5481084954,0.8006201253,0.4021199361,0.9612028782,0.7524893099,0.6384879346,-0.2833417452,-0.1254703736,0.2095803749,1.0636305118,0.4294276544,0.4727194903,0.7985456627,-0.1241579509,0.0586287371,0.0758796589,0.2717646782,0.4509238059,0.9412159958,0.5376056928,1.5525041097,0.4521202200,0.5649788797,-0.1062288785,0.1093776053,0.3733170288,0.7487222366,-0.0165247075,0.6136501327,-0.1761504112,0.8917866104,0.0538346215,1.6670765338,0.4751552710,0.0406736651,0.2382422053,0.0311325694,2.9129755730,0.6127393824,0.8536376064,0.5620005916,0.4960677786,0.3743994703,1.1561554869,0.1474694401,-0.0052304801,0.9115112276,1.9413004944,0.4472591168,0.3713752488,0.8107330653,0.8959703881,0.0824852629,2.2415468245,0.3937102099,0.1747616115,0.0039439453,1.0725496198,0.8484856859,1.2080750628,0.5775807301,0.9076532049,0.7702170055,0.3405707169,0.2458626052,0.1944893691,-0.1186368950,0.2751692959,0.1481528811,0.5768208967,0.7671823812,0.5474755693,BRCA
GSM480986,-0.0245888026,0.2780386316,1.2367492562,-0.1012646726,1.3508609449,0.0433122417,0.3807973232,-0.0624373969,0.5058162958,0.9167026343,0.3711583552,0.3619466726,2.8338027632,1.5127595663,0.9493732134,0.5310721682,0.4833758425,0.9059672051,0.8183298335,0.5029104183,-0.3363986726,-0.1237236924,0.2977734730,0.7935199528,0.5148679294,0.2991475913,0.5228419722,-0.0475382011,0.0992714276,0.1436086895,0.4492141063,0.3572855135,0.9283377825,0.5214103467,2.0052070367,0.5276161861,0.5706250406,-0.0539291845,0.1009632673,0.5725946952,0.7966307569,0.0824834229,0.5081571897,-0.1388460667,1.3150411108,0.0844743560,2.3174076223,0.3229785034,-0.0793845745,0.2837639618,0.0732934098,3.0052631994,0.4839221177,0.9353946786,0.7839062919,0.4085617637,0.3229744066,0.9039376048,0.3787171307,0.0253748071,0.8755208067,2.0243224118,0.3058016405,0.3954231461,0.8439718666,0.6764137213,0.0753126589,1.7475938090,0.3265607800,0.1427664678,0.0043865108,1.2117185703,1.2209842923,0.7262079933,0.5355760853,1.0086616582,0.8699044535,0.3061211907,0.9375890531,0.0711415219,-0.0807076330,0.1600570796,0.0273207385,0.5440503550,0.9121373536,0.4072087483,BRCA
GSM480987,0.3089034228,0.2132891920,0.7561071610,-0.2006215493,0.9561490119,-0.0058157288,0.2020458693,-0.0562811985,0.6135009341,0.8676597425,0.3778557302,-0.0610097518,2.6617862232,1.4599798470,0.6616964770,0.3550794774,0.4795592507,1.2356612913,0.8858692881,0.3049977311,-0.3583539021,-0.0579537458,0.3343636306,0.5396577952,0.4137938658,0.2010282312,0.3928613255,-0.0989867281,0.0601638184,0.0145609602,0.7697951637,0.2389650019,1.1037804131,0.4951465396,1.8267602669,0.4570317386,0.5260457562,-0.0955799119,-0.0145400379,0.7588645808,0.7170214796,0.1031593607,0.3891538004,-0.0662291722,0.5668156716,0.0511663564,1.9121642141,0.3089098648,-0.0082405777,0.2364959457,0.0471401356,3.1002503070,0.3882937707,0.8780260834,0.1390306237,0.8660132522,0.2145047075,0.7655862770,0.1659972948,0.1567118048,0.4823463641,1.9975022057,0.2725977854,0.2871097813,1.6194223358,0.5847795974,0.1392795458,0.3280445553,0.7380631556,0.2637792878,0.0084098196,1.3044489910,0.9180212573,0.4802650423,0.7091110317,0.3957936416,0.5612895813,0.2509096731,0.5296609689,0.0186210414,-0.2052906326,-0.0061974662,-0.0024105624,0.6721313768,1.0841867752,0.4083809396,BRCA
GSM480988,-0.0017071638,0.1208812303,1.0491498500,-0.0108572185,1.0976330084,0.1610063757,0.2373043370,0.0156358049,0.4483090917,0.9553799635,0.1301916772,0.3942711436,2.6940636529,1.6300611323,0.4589619954,0.6144637026,0.3179003717,0.5378554523,0.5674343287,0.5119321555,-0.3615671181,-0.1065016748,0.2018256103,0.7586201133,0.3390561431,0.3150320912,0.5021468532,-0.0919630591,0.0366229486,0.0438061742,0.4848055529,0.2502003758,0.7093335530,0.4710813121,1.9803916247,0.4923907940,0.4829891018,-0.0788724854,0.1221154577,0.6892718586,0.6912962379,-0.0181701116,0.5512484685,-0.0789457363,1.2879227399,-0.0383270433,1.3670162843,0.2162846135,-0.0020592896,0.0441387518,0.0820346933,3.0203843170,0.4704262694,0.6707278885,0.6210581084,0.2209763757,0.3158808795,1.0328786273,0.2095705721,-0.0337513612,0.8547642460,1.9610705971,0.0958174584,0.2504118828,0.7314281068,0.5952524423,-0.0270612048,1.3875513934,0.3109506394,0.0900074829,0.1082906400,1.1777274084,0.9171021938,0.5494284748,0.7190744116,1.0219744084,0.7674596748,0.2956867596,0.1695532437,0.0445076557,-0.0805415725,0.2057580681,0.1202236573,0.3245102197,0.6651357552,0.2680170471,BRCA
GSM480989,-0.1118511747,0.1793149316,0.8917652724,-0.1171628379,0.6682628254,0.0006923543,0.1316228062,-0.1955304281,0.4561344552,0.9731549913,0.4043724635,0.0513401362,3.1156258302,1.6843677122,1.1103506463,0.4192595793,0.4588489833,0.5993327181,0.8457646252,0.3381318762,-0.5219548063,-0.1228035998,0.2661028575,0.6540494401,0.5309217395,0.0776419029,0.2859210503,-0.0771703162,0.0758564228,0.1568608022,0.3984325587,0.1723780840,1.0994870811,0.5198385118,1.8099314634,0.4168803811,0.8519349658,-0.1736133395,0.1042715056,0.5325530826,0.5911021925,0.0375987290,0.2192373374,-0.0408563306,2.1237873399,0.0375365682,2.3223415930,0.2186570357,0.1581356411,0.3176934777,0.3098538393,3.3091132243,0.4437155496,1.1224099571,1.0677040443,0.3754435785,0.1254392710,0.2883380064,0.4830073930,0.0401129422,0.4700387904,1.9755967301,0.3437019795,0.2245239546,0.5177749856,0.3143859178,0.0133025040,1.2185817174,0.1787676166,0.0743520494,0.0247480945,1.5505398976,1.6577810662,0.3824236905,0.5015020932,0.7987983298,0.9244262918,0.1041393924,1.1934628984,-0.0409931634,-0.2196659631,0.0388591908,0.0127705318,0.7406888563,0.5091728239,0.2213795256,BRCA
GSM480990,0.0901694972,0.1569616343,0.9008692313,-0.1083101642,0.8183849113,-0.0594994511,0.1244135859,-0.0857716558,0.3805084057,0.9972239329,0.4692344638,0.1955064154,3.1874805900,1.6475978081,1.1067612915,0.4130142646,0.4235380454,0.9502829010,0.8937378895,0.3184949082,-0.3183309759,-0.1191736433,0.3583629270,0.6895217888,0.5942403616,0.1658170566,0.2198563085,-0.0066950272,0.0592130132,0.1800916980,0.5031338535,0.3219937040,1.2569765001,0.6607572544,2.1385234782,0.4040678319,0.5468216389,-0.0931179193,0.0872309163,0.5505317761,0.5124700949,0.1545863018,0.1815268757,-0.1292774052,1.1991209335,0.1245269666,2.2060846408,0.3530097061,-0.0766200014,0.3639611033,0.1670151348,3.4219261243,0.3387474729,1.1399565821,1.0079710025,0.7074387894,0.2346333858,0.6969770806,0.5312946617,0.1445519146,0.3495328669,2.5765053460,0.2040061191,0.2258322309,0.4939969672,0.4204747106,0.2451527447,0.8158590440,0.1661497030,0.2597094051,-0.0334197225,1.5238695139,1.7385086259,0.5239634487,0.5065199021,0.7315091442,0.9544915450,0.0876675515,1.5654674841,-0.0165585492,-0.0869495266,-0.0037574829,0.0599880825,0.7886103518,1.1229973370,0.2576280960,Control
GSM480991,0.1130464388,0.2283889583,1.0172110715,-0.1101672537,1.0469395604,0.0693341076,0.1756075131,-0.1043765836,0.4695376563,0.8308391752,0.3822606292,0.5429381570,3.1232069170,1.5652074934,0.9763167946,0.4572952855,0.4692680691,0.9142568514,0.8108098710,0.4219880824,-0.4502119443,-0.0937623682,0.3763658349,0.8135851005,0.4128448678,0.2642605963,0.4909439993,-0.0248315398,0.1091547249,0.3443709544,0.3545671447,0.3367405246,1.2472408378,0.5980931108,1.9004271532,0.5071865046,0.6482640730,-0.1376183391,0.0434684194,0.4671709960,0.7236467786,0.1750445278,0.3723191662,-0.1158871563,1.5476096728,0.0588836264,2.3923240316,0.3133865415,-0.0620754509,0.2691069538,0.1993938514,3.2534763878,0.3654298311,1.0769064036,0.7941210804,0.5811723371,0.2548893520,0.6293849200,0.3664313708,0.1220167010,0.4903383693,2.1101571236,0.2676069670,0.2893171571,0.7248970133,0.5598204840,0.1592403697,1.9517531172,0.4247659047,0.1632871340,0.0421075354,1.2177600396,1.5449482256,0.6211770496,0.5246103407,0.9600442277,0.9954326866,0.2397026908,0.9948054254,0.0821979287,-0.0638540520,0.1151479567,-0.0162790011,0.7169337272,0.7765556559,0.3443835624,Control
GSM480992,0.0504755889,0.1509911763,1.0137449746,-0.1442469293,0.6665939561,-0.0160076628,0.1568766059,-0.0885431109,0.3800862124,0.9343769022,0.4556893493,0.3445932802,3.4802704560,1.5792976092,1.1827308424,0.3674736292,0.6180237605,0.5848525959,0.8899831494,0.3865627073,-0.4287381620,-0.1028343947,0.4881010573,0.6908869928,0.5196288524,0.3327612144,0.3903702807,-0.0224562006,0.1522124278,0.3190093574,0.5397554174,0.1333302662,0.8925691490,0.4647197556,2.0045540961,0.4130200728,0.9082788116,0.0021808467,0.1269464659,0.6848330431,0.4097217267,0.1619838233,0.3079451628,-0.0921796232,1.8157576812,0.1346057261,2.7852531727,0.3583373172,-0.0874094128,0.3634628315,0.1572916889,3.4460021522,0.3105769333,1.2896809784,1.0579590626,0.5338543657,0.2154794810,0.6317377240,0.6564284331,0.0927470139,0.3735262640,2.4270785623,0.1924299500,0.4011166239,0.4897415630,0.4415234548,0.2146601245,1.2877959238,0.3493119074,0.1224954221,-0.0174076045,1.4642601496,1.8054043141,0.5019890572,0.4424955289,0.9281852587,1.0342417146,0.2120288617,1.4210322015,0.0293533208,-0.1290476248,0.0893796958,-0.0542850346,0.8554057643,0.8857749840,0.3325802623,Control
GSM480993,0.0027172210,0.2146910506,0.9134037237,-0.1109187203,1.1139041867,-0.0229689722,0.2239596708,-0.0518364091,0.5930127984,1.0452470036,0.3937792435,0.4851258332,3.0590454271,1.5582134934,0.9945207685,0.5721119152,0.5771721326,1.0657076714,0.8059639693,0.4360589218,-0.2818559122,-0.1187496406,0.3266614947,0.8665301368,0.5198314885,0.2775530238,0.3858281619,-0.0388474704,0.0306407107,0.2086930149,0.5181170303,0.2735164897,0.9085881339,0.5712389041,1.9982736738,0.4741801064,0.7940912880,-0.0742770705,0.0587925969,0.6592196021,0.7140314231,0.0750380798,0.5537918077,-0.0937452182,1.6241304980,0.0415849929,2.5135206126,0.3932155144,-0.0401579579,0.2558302714,0.1519775791,3.0886874926,0.3602931440,0.9961075650,0.8928548188,0.5429977189,0.2677287386,0.5767357118,0.4081141494,0.0791702164,0.6978857851,2.0765592329,0.3584563296,0.4162600737,0.7950845586,0.4999517977,0.1564938422,1.7717089691,0.2084418686,0.1472219157,0.1364159654,1.2550463987,1.5929693334,0.5960261975,0.5505915880,0.8848772769,0.8602189127,0.3169923441,0.8534949785,0.0159192843,-0.1218539920,0.1159020322,0.1655339871,0.6450165635,0.7983802448,0.3754902685,Control
