@relation data

@attribute id string
@attribute 1128 numeric
@attribute 1134 numeric
@attribute 207 numeric
@attribute 2321 numeric
@attribute 2324 numeric
@attribute 3320 numeric
@attribute 3791 numeric
@attribute 3827 numeric
@attribute 4846 numeric
@attribute 5138 numeric
@attribute 5139 numeric
@attribute 5140 numeric
@attribute 5567 numeric
@attribute 5568 numeric
@attribute 5573 numeric
@attribute 5575 numeric
@attribute 5576 numeric
@attribute 5592 numeric
@attribute 5593 numeric
@attribute 58 numeric
@attribute 624 numeric
@attribute 6262 numeric
@attribute 6541 numeric
@attribute 7135 numeric
@attribute 7422 numeric
@attribute 801 numeric
@attribute 805 numeric
@attribute 808 numeric
@attribute 857 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,-0.1619208433,-0.0621276982,1.9397812022,-0.1200183976,-0.0632519627,3.7246808213,0.7957299153,-0.1335369201,-0.1113494140,-0.0497451102,-0.0436719163,-0.1122980219,0.6055969648,-0.0123531642,1.9211698879,0.3766967951,0.0642130354,0.0162428117,0.1744889757,-0.1022386321,-0.1067344390,-0.0889553103,1.0214615620,-0.1451107192,1.3665688769,1.5891594400,0.9537983259,2.1997757852,2.9090592596,BRCA
GSM480985,-0.1306135587,-0.1086608300,1.4054429928,-0.1143669526,-0.0059183584,3.8482525347,0.8631412884,-0.1607838665,-0.0797148960,-0.1590753292,-0.1023934945,-0.1603495777,0.7695002645,-0.1038192192,2.2771025042,0.1234466186,0.0309261780,-0.0204174839,-0.0210341562,0.1051981554,-0.0566931768,-0.0928468601,0.7317891906,-0.2702097733,1.2024457616,1.2845784730,0.9828057632,1.9199515841,2.6463640332,BRCA
GSM480986,-0.1474494587,-0.1359155308,1.7577156492,-0.0964991849,-0.0579915325,3.6994577250,0.5989148169,-0.1717571287,-0.0928963952,-0.1000505092,-0.0774503118,-0.1157497097,0.7078176651,-0.0887387330,2.0198128103,0.5190979345,0.1662764031,-0.0188590247,0.0612855106,-0.0470555966,-0.0836302262,-0.0237756529,0.9549673094,-0.2074800738,1.2605346517,1.6418533209,0.7694473286,2.1900971755,3.1166261037,BRCA
GSM480987,-0.1147351010,-0.0485207367,1.6769249506,-0.0895480546,-0.0555419659,3.8704057537,0.0024008016,-0.1545500847,-0.0006338402,0.0637598253,-0.0249245109,0.0265754153,1.0939444790,-0.0234222412,1.9039099027,0.3223923260,0.1367199314,0.1036219357,-0.0438584861,-0.1338976050,0.3591053056,-0.0547873672,1.1451453458,-0.2196049239,1.0447641260,1.3375803794,0.6854064385,1.7749855086,3.0037628079,BRCA
GSM480988,-0.1393317472,-0.0479449969,1.1675294143,-0.1162861438,-0.0721913572,3.7638259730,1.0063791970,-0.1194969818,-0.0656316759,-0.0147919913,-0.0471521532,-0.0908223533,0.5631931945,-0.0202760463,1.4926301568,0.1654808719,0.0300146427,-0.0203979274,-0.0815424372,0.0388017314,-0.0509742122,-0.0350562342,0.7484731181,-0.1936947693,1.1743175082,1.4518957679,0.8568994044,2.2009519134,2.9258966446,BRCA
GSM480989,-0.2411943911,-0.0528329144,2.3074461223,-0.1442647197,-0.1158366496,3.6763444743,0.6803208704,-0.1463200598,-0.1200844551,-0.1188900351,-0.0299912561,-0.1544674072,0.3538124809,0.0047141360,1.9109501814,0.3053653154,0.1146072071,-0.0704543160,-0.0046208630,-0.1678219301,-0.1240823438,-0.0408474547,1.2085352542,-0.2477359651,1.3540151653,1.5590544180,0.7983118814,2.9188919440,3.1815136539,BRCA
GSM480990,-0.1883684787,-0.0569827091,2.3939645291,-0.0927688235,-0.0658284049,4.0356965860,0.2770986104,-0.1518631868,-0.0662442879,-0.0249305890,-0.0607484284,-0.1281781751,0.7935236208,-0.0195084080,1.8563018972,0.3795540563,0.0994964334,-0.0879145068,0.0235689364,-0.0798429663,0.0414263996,-0.0142816648,1.2108527270,-0.1971649057,1.2007730559,1.4453520321,0.6829452796,2.5856389926,3.6002920601,Control
GSM480991,-0.1935854171,-0.0406142231,1.8290236989,-0.1118575621,-0.0764699977,3.8149829707,0.7077580467,-0.1317327398,-0.0678060118,-0.1587490976,-0.0160636517,-0.1291772951,0.6564376624,-0.0500267771,1.9251870017,0.3763965595,0.1652794271,-0.0341341265,0.1044185632,0.0748349533,-0.0002323736,0.0338856232,0.9658334549,-0.1581475130,0.9592461894,1.5451146222,0.7246558555,2.3986895680,3.1164287462,Control
GSM480992,-0.2077428772,-0.0644259791,2.3328941266,-0.0979322081,-0.0537041943,3.8272416590,0.6393137217,-0.1015912014,-0.0465047354,-0.0676198010,-0.0006323391,-0.1213688531,0.5008515699,0.0557855016,1.8326816315,0.3750074824,0.1510298427,-0.0708790025,0.0507125267,-0.1172695823,-0.0495075427,-0.0110060233,1.0412749186,-0.2015147951,1.1849431228,1.4246134289,0.7415068230,2.6897532866,3.4375370343,Control
GSM480993,-0.1791548298,-0.0776850151,1.9907199673,-0.1222081446,-0.0502776643,3.7825589180,0.8739015989,-0.1651523414,-0.0268226781,-0.0929852524,-0.0456750674,-0.0900435708,0.5521481080,-0.0571271274,1.8971461036,0.4153331244,0.1768389816,-0.0546788054,-0.0448614263,-0.0133807379,-0.0023920666,-0.0766311964,1.0089786150,-0.2379574452,1.2268478014,1.5856227239,0.8005855027,2.4490207491,3.1130940916,Control
