@relation data

@attribute id string
@attribute 1676 numeric
@attribute 1677 numeric
@attribute 2021 numeric
@attribute 3002 numeric
@attribute 3146 numeric
@attribute 3148 numeric
@attribute 7153 numeric
@attribute 7155 numeric
@attribute 836 numeric
@attribute 840 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,0.8219632786,1.3562898702,1.2582996191,-0.0980125262,2.5373871625,1.0936645028,1.3998814338,1.9551875665,0.4014198135,1.0425204001,BRCA
GSM480985,0.4940670051,1.0382587114,0.7790955116,-0.0900072862,1.9302299320,0.7430713554,0.5141246366,1.9942686559,0.3647103445,1.2673644275,BRCA
GSM480986,0.8810630536,1.0956824224,1.2782441509,-0.0444491689,2.1114072799,0.8612492047,1.1379870103,1.7795920520,0.2347654519,1.1672225745,BRCA
GSM480987,0.7898034717,0.9964570336,1.0958757800,-0.0959783561,1.6470110789,0.7871696349,0.6637079939,1.4263804594,0.2230391835,1.3617466612,BRCA
GSM480988,0.7003005376,0.9722278052,0.8094121501,-0.0758203932,1.8626728579,0.7596594302,1.3189800250,1.9442620203,0.1758982928,0.8498932711,BRCA
GSM480989,0.7707026811,1.4159827828,1.7654773197,-0.1182184828,1.4296163246,0.7183932239,0.8519198959,1.2149419338,0.1138846011,0.9651047886,BRCA
GSM480990,0.8894835735,1.0432805152,1.5603574711,-0.0905509926,1.7886869012,0.6415780199,0.8750034758,1.5189034829,0.0401264709,0.7934966236,Control
GSM480991,0.8289711413,0.9980369673,1.4973302419,-0.0645297521,1.7053702326,0.3491076426,0.2993364826,1.4561106116,0.1772719718,1.1244575976,Control
GSM480992,0.8639072258,0.8184984393,1.6098358630,-0.0531262704,1.2233369126,0.6202057500,0.7157891296,1.7150301636,0.0732875811,0.5313503416,Control
GSM480993,0.9237758369,1.0230447188,1.3346654904,-0.0910372453,1.7772068231,0.8297604001,0.8991750230,1.5539437236,0.1338819088,1.0948829279,Control
GSM480994,0.8490771372,0.9892657267,1.2401780156,-0.0138422018,1.6727624387,0.7961389758,1.0282291731,1.5168332755,0.0864551214,0.8160261642,Control
GSM480995,0.7040689876,1.0995412602,1.1417222023,-0.0651288372,1.5215390921,0.4707479394,0.1569873956,1.1752758866,0.2274718127,1.4726900382,Control
GSM480996,1.0630304212,1.1402477292,1.5750174259,-0.0802634774,1.6009425820,0.7076496498,0.5419487520,1.3773423451,0.2510928383,0.9835827426,BRCA
GSM480997,0.9218187156,0.8212507333,0.9862290771,-0.1226376340,0.8093450292,0.3138543076,0.2266234542,1.3256950827,0.2314125891,0.8563641571,BRCA
GSM480998,1.1466768182,1.2322990000,1.7069849306,0.0105987141,1.8290073125,1.2360374944,1.1882946612,1.8429016322,0.3475529541,0.8193935380,BRCA
GSM480999,0.7384988723,0.8821421431,1.0247078637,-0.1547151049,1.9639438539,0.5957335264,0.6172783706,2.0300390718,0.3502412866,1.3611736296,BRCA
GSM481000,0.9496515665,1.0548359388,1.2094359136,-0.1350694650,2.1079824566,0.6812998448,0.5135358607,2.0318230837,0.3867602147,1.3764973656,BRCA
GSM481001,0.6817269156,0.7532224964,0.6850632393,-0.0963050733,1.6860265285,0.3743216255,0.0092341514,1.5865616501,0.2245374918,1.1411453820,BRCA
