@relation data

@attribute id string
@attribute 10963 numeric
@attribute 1958 numeric
@attribute 2002 numeric
@attribute 2534 numeric
@attribute 3303 numeric
@attribute 3309 numeric
@attribute 3552 numeric
@attribute 3553 numeric
@attribute 3569 numeric
@attribute 3915 numeric
@attribute 4684 numeric
@attribute 4685 numeric
@attribute 4851 numeric
@attribute 5566 numeric
@attribute 5567 numeric
@attribute 5568 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5605 numeric
@attribute 5613 numeric
@attribute 5621 numeric
@attribute 581 numeric
@attribute 6352 numeric
@attribute 6647 numeric
@attribute 712 numeric
@attribute 713 numeric
@attribute 714 numeric
@attribute 727 numeric
@attribute 729 numeric
@attribute 730 numeric
@attribute 731 numeric
@attribute 732 numeric
@attribute 733 numeric
@attribute 735 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,1.4167362180,1.5524003968,0.2797568681,-0.0119043016,2.9697711170,1.3437435329,0.2482422408,-0.0177594677,0.1266020980,1.0428791835,-0.1160757452,-0.1237530703,0.4041583149,0.5931362181,0.6055969648,-0.0123531642,0.5276523813,0.4586358647,0.0778244350,0.9930449004,1.1734875166,0.9030967818,-0.1217520539,3.1076389551,-0.0976442384,-0.0454081683,-0.0437934828,0.2909683453,-0.0243398963,-0.0376058193,-0.1087006506,-0.0850425689,-0.0708689977,-0.1845948000,BRCA
GSM480985,0.7548000650,1.5879697942,0.3031341848,0.0315317513,3.1069582999,1.7148520948,-0.0314154737,0.2870424135,-0.0603622181,1.1963308777,-0.0452254811,-0.1115495330,0.4794811464,0.7376574537,0.7695002645,-0.1038192192,0.4521202200,0.5649788797,0.0538346215,1.1653226431,1.2647015639,0.8407814422,-0.1277415388,3.1423662602,-0.1023476910,-0.0550792462,-0.0452966946,0.3096802390,-0.1676917417,-0.0719874206,-0.1236231382,-0.1091076463,-0.0998298880,-0.1529311204,BRCA
GSM480986,1.2125068471,1.5917406207,0.3711583552,0.0265829566,3.0790505111,1.4107512236,0.0009803817,-0.0239051148,0.1871303074,1.1638828762,-0.0776241690,-0.1390439152,0.4179691959,0.6712817949,0.7078176651,-0.0887387330,0.5276161861,0.5706250406,0.0844743560,0.9547375822,1.2628443927,0.9887473217,-0.1354726316,3.0492029190,-0.1265779347,-0.1176824370,-0.0083324027,0.0367948461,-0.0896578618,-0.0440935976,-0.1037963919,-0.1040579473,-0.0864964035,-0.1304427799,BRCA
GSM480987,1.2787026031,1.7063559235,0.3778557302,0.6367091207,2.8797291519,2.1148679256,-0.0380365687,0.1687085862,0.4079698621,1.8314339920,-0.0888372888,-0.1569465553,0.3074186227,0.4481176670,1.0939444790,-0.0234222412,0.4570317386,0.5260457562,0.0511663564,0.2135299446,1.6573471187,0.7455377609,-0.1314307426,2.9562984109,-0.0858780350,-0.1398636673,-0.0035615952,0.2965672326,-0.1066315739,0.3006490615,-0.1387654964,-0.0378788900,-0.0700392031,-0.1157815391,BRCA
GSM480988,0.7166590285,1.3382579845,0.1301916772,-0.0273392516,3.0691732914,1.9312407853,0.3082212135,-0.0187831094,0.0463543034,1.2746195192,-0.0893485605,-0.1387362664,0.1992473567,0.3137383716,0.5631931945,-0.0202760463,0.4923907940,0.4829891018,-0.0383270433,0.7728505326,0.9173709236,0.6583364474,-0.0647972306,2.6136877539,-0.0923690686,-0.1411193696,-0.0169312344,0.2417796436,-0.0195990142,0.0115641625,-0.0256496472,-0.0164188035,-0.0811410938,-0.1253849119,BRCA
GSM480989,1.2297990484,1.4510748002,0.4043724635,-0.0600568494,3.3498574794,1.4224224628,0.0643515889,-0.0912345345,0.0336776683,0.7965289747,-0.0666400668,-0.1204304580,0.6016008839,0.9056678476,0.3538124809,0.0047141360,0.4168803811,0.8519349658,0.0375365682,0.8033357407,0.9014930194,1.2923590124,-0.1048514448,2.9885713906,-0.0385395422,-0.0505662713,0.0030125228,-0.0280618510,-0.0783362381,-0.0236061013,-0.0918863911,-0.0019992002,-0.0442133300,-0.2531328203,BRCA
GSM480990,0.9706177488,1.7449727725,0.4692344638,0.2139598701,3.3278006017,1.1399651318,0.8070518219,1.2702010869,0.1569095779,1.0866727181,-0.0843380379,-0.1202209749,1.0087523136,0.8428640298,0.7935236208,-0.0195084080,0.4040678319,0.5468216389,0.1245269666,0.5710339894,1.6171665862,1.0487284085,-0.1168329701,2.6986314506,-0.0441175239,-0.0738812136,-0.0577879403,0.0043650316,-0.0757814064,-0.0769532841,-0.1455592768,-0.0791772105,-0.0287747290,-0.1814378130,Control
GSM480991,1.0535951774,1.8275540573,0.3822606292,0.0233230338,3.2851191164,1.3146805762,0.0797228272,0.1146655146,0.0010899390,1.0365661437,-0.1255675081,-0.1222584137,0.5343633453,0.7147501284,0.6564376624,-0.0500267771,0.5071865046,0.6482640730,0.0588836264,0.7389248726,1.2911442610,1.0059922760,-0.0354265188,2.9224400969,0.0022260549,-0.1031896050,0.0007301160,-0.0375853611,-0.0780078864,-0.0443149241,-0.1610407398,-0.0146138585,-0.0524391951,-0.1513912512,Control
GSM480992,1.0379817188,2.1186698657,0.4556893493,0.0886958316,3.4385763109,0.9087282598,0.2392629278,0.2461778623,0.0448783156,0.9521511041,-0.1151230532,-0.0785238666,0.9065920863,1.1381731691,0.5008515699,0.0557855016,0.4130200728,0.9082788116,0.1346057261,0.8443388831,1.1581276407,1.2841898705,-0.1407995569,2.6729399114,-0.0332857417,-0.1084414386,-0.0160611587,0.0076417342,-0.0933879700,-0.0557795602,-0.0458311947,-0.0078163425,-0.0069965332,-0.1839848028,Control
GSM480993,1.2612996616,1.9321437605,0.3937792435,0.0776393937,3.1655949354,1.5506032942,0.1554126427,0.0334400552,0.2203348601,1.2282712368,-0.0767223006,-0.1175748794,0.5642955434,0.8387103804,0.5521481080,-0.0571271274,0.4741801064,0.7940912880,0.0415849929,1.0441827782,1.2256185795,1.1132435460,-0.1270389886,3.0971553921,-0.0914440821,-0.0934126654,0.0128239214,0.1603763796,-0.0919787854,-0.0417602813,-0.1463351353,-0.1224551619,-0.0299895818,-0.1554353188,Control
GSM480994,1.1217360389,1.9240405427,0.4041082384,-0.0747274989,3.4063771069,0.9567204356,0.0092144356,-0.0611208891,-0.0132220273,0.9414964687,-0.1145433069,-0.0908185967,0.4864751979,0.9550563001,0.4222412544,-0.0373007164,0.4017414163,0.8330526240,0.0713199491,0.7055332347,0.9147760768,0.9404568380,-0.1128046269,3.0655724556,-0.0695319573,-0.0243514164,-0.0041404413,0.0654937453,-0.0871875194,-0.0481782956,-0.0766797942,-0.2068503031,-0.0031920429,-0.0552080371,Control
GSM480995,1.4368827885,1.5691533120,0.4553567454,0.4452200565,3.1434019805,1.4337117850,0.7119868958,1.1966192696,0.5635550436,1.1355978684,-0.0794357275,-0.0729214530,0.7409389578,0.6627081955,0.7076291182,-0.0734407953,0.5249027839,0.4630933479,0.0880067439,0.5794715872,1.5928847525,0.9232971308,-0.1142441875,2.8128418625,-0.1165959984,-0.1804392560,-0.0455238126,-0.0590606246,-0.1193899494,-0.0121356161,-0.0129378758,-0.0208612228,-0.0512687285,-0.0956381188,Control
GSM480996,1.4632671585,1.5934879041,0.4152662679,0.3453775692,3.2315732240,0.9389246628,1.5393664896,1.7666635296,0.1782354847,0.9021359389,-0.1097946231,-0.1138404396,1.0806385760,0.7154591238,0.5314652182,-0.0495829097,0.5563891964,0.5709639528,0.1171138221,0.7903452979,1.9834221783,0.9622530025,-0.1164232424,2.9442711326,-0.0488401812,-0.1347266026,-0.0830673996,-0.0810711241,-0.0608012256,0.0026547574,-0.1202359730,-0.0351208369,0.0008232325,-0.1367686927,BRCA
GSM480997,0.9952425225,1.6289693272,0.6482401993,0.5756428409,3.2670305371,2.0983329894,0.1679684529,0.8820183322,2.3767256472,1.6173638138,-0.0786938485,-0.0848767673,0.3308109519,0.8755436386,0.8390131995,-0.0480154760,0.4731658620,1.1649881211,0.1700248201,0.1376771681,1.9356296410,0.9888952862,-0.0896967862,2.9384282082,-0.1050203113,-0.1737984419,0.0000907866,0.0444639631,-0.0788893177,0.0026257971,-0.0497519007,-0.0784712797,-0.1468188338,-0.2261622410,BRCA
GSM480998,1.4672364213,1.9077596946,0.2969806227,-0.0005463961,3.4197881816,0.9939545455,0.1222713261,-0.0276353377,0.1403453867,1.1684156235,-0.0714992947,-0.0472502078,0.5368793841,0.6885679733,0.4470511819,-0.0165190958,0.5020119320,0.7742886320,0.0915210075,0.9924030586,1.0041834963,1.0954582660,-0.1150574340,3.0836758614,-0.0491665858,-0.0953768608,0.0096269913,-0.0401389893,-0.0646142290,0.0468450133,-0.0421626034,-0.0857503704,-0.0131210653,-0.1112777652,BRCA
GSM480999,1.1368431450,1.4932501639,0.2178719965,0.0363506132,3.0674349069,1.2772849857,0.1151532227,-0.0207658567,0.1884283967,1.1548106476,-0.0424333755,-0.1308704508,0.3629460338,0.7662873505,0.7583497932,-0.0616579121,0.5291442982,0.5399878732,0.0392929259,0.9656425061,0.9963311686,0.9258883233,-0.1066198288,2.9608152509,-0.0933173441,-0.1111856518,-0.0412021738,0.1338328988,-0.1036625368,-0.0280623166,-0.0506763482,-0.0857088029,-0.1252714374,-0.1614236786,BRCA
GSM481000,1.0347715453,1.2971661412,0.1721434182,-0.0241411641,3.0821262150,0.9497664094,-0.0575905084,-0.0450384890,-0.0521955974,0.9547456183,-0.0396778970,-0.1122528080,0.3353228808,0.6153623954,0.8118649941,-0.0472558220,0.5257301268,0.5414116234,0.0170446189,0.8095473337,0.9648351092,0.9177687785,-0.1359667840,3.1691040695,-0.0924650849,-0.0616485874,0.0667657336,0.0856720560,-0.1061500523,-0.1073846496,-0.0948785134,-0.0436948364,-0.0533591934,-0.0940130559,BRCA
