@relation data

@attribute id string
@attribute 10056 numeric
@attribute 10352 numeric
@attribute 10667 numeric
@attribute 124454 numeric
@attribute 16 numeric
@attribute 1615 numeric
@attribute 2058 numeric
@attribute 2193 numeric
@attribute 23395 numeric
@attribute 23438 numeric
@attribute 25973 numeric
@attribute 2617 numeric
@attribute 3035 numeric
@attribute 3376 numeric
@attribute 3735 numeric
@attribute 4141 numeric
@attribute 4677 numeric
@attribute 51067 numeric
@attribute 51520 numeric
@attribute 54938 numeric
@attribute 55157 numeric
@attribute 55699 numeric
@attribute 57038 numeric
@attribute 57176 numeric
@attribute 57505 numeric
@attribute 5859 numeric
@attribute 5917 numeric
@attribute 6301 numeric
@attribute 6897 numeric
@attribute 7407 numeric
@attribute 7453 numeric
@attribute 79587 numeric
@attribute 7965 numeric
@attribute 79731 numeric
@attribute 80222 numeric
@attribute 833 numeric
@attribute 8565 numeric
@attribute 9255 numeric
@attribute 92935 numeric
@attribute 9521 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,0.6675729678,0.2545990193,0.3959757633,0.4486411082,1.3925068278,1.3308918153,1.4951851296,1.1539591392,0.4482901386,1.4754162761,0.5545874492,2.9341803491,1.9213315712,0.6914041672,1.7296340894,2.3644095411,3.0843055545,1.5218269751,1.4259419246,0.6431682346,0.5446267946,1.9778144624,0.1941295910,0.8772461154,0.6486774813,1.8250926337,0.5529978473,1.4811894546,1.4042448271,0.3973907089,1.3248770833,0.2851292659,2.1834105492,0.9416702193,0.3020139221,0.7262362288,1.1692246872,1.6466133143,0.6431320925,2.0832264423,BRCA
GSM480985,0.4220910681,0.2217466131,0.2222479194,0.2398486161,1.7458193236,1.2411797431,1.2041977429,0.6668142655,0.2793263447,1.1981126532,0.5101946063,2.6475317924,1.3538497720,0.3925246440,1.3109080634,2.0661871085,3.0015021562,1.2702743819,1.2912772791,0.4979499281,0.2306121786,1.7823635471,0.2776808977,0.5774176400,0.5104269070,1.8345334000,0.3640705446,1.2393014678,1.1200388636,0.1897536329,1.2241268026,0.2379061871,1.7450812577,0.6375042590,0.2594267757,0.6843745938,1.0751172552,1.4285079106,0.0509675345,1.2526049613,BRCA
GSM480986,0.5483719574,0.2166986005,0.4595365669,0.5345203674,1.2426829196,1.2898669115,1.1596122572,1.1352266352,0.5047685360,1.3794372478,0.6645973290,2.6405690314,1.9523766439,0.4123172594,1.6792129678,1.9527009453,3.0980519056,1.7234263232,1.4425480962,0.6000844940,0.5063446081,1.7774911588,0.2532027593,0.9339698552,0.8137110007,2.0306095082,0.3965802581,1.1768902184,1.2468529983,0.4208053427,1.4335828517,0.3045095481,2.3814543772,0.7282929554,0.3760046494,0.6188628289,1.0002842188,1.3398617448,0.5987485610,1.4536423683,BRCA
GSM480987,0.4866482992,0.1116685076,0.3329461029,0.4258897561,1.8448390297,1.2243473557,1.2195024813,1.0022099191,0.4715208554,1.1910191310,0.6452107787,3.4587857126,2.0224461223,0.5917485424,1.6730606955,2.3647657137,3.3674649000,1.7902407647,1.7626701779,0.3349480784,0.4395306947,1.4934582047,0.1894752928,0.7498407381,0.4735818238,1.7772981260,0.2926439128,1.6437009810,1.4036665290,0.3414085152,2.3753839286,0.3015076498,2.7406665231,0.7034122744,0.2706907293,0.9160450798,1.3590870127,1.3266719388,0.4943539491,1.5791412590,BRCA
GSM480988,0.5263217553,0.3354996940,0.3131530033,0.4654359831,1.6447627578,1.2540207829,1.3984223628,0.7649631355,0.4804836921,1.2936463356,0.8655138650,3.1209023595,1.7693869837,0.4073030974,1.7812293036,1.9823887323,3.2628199160,1.5522896260,1.1642900680,0.5798759759,0.5878180899,1.9068330128,0.1742833528,1.3124507664,0.7488210720,2.2098292610,0.4451273333,1.0640381637,1.2192487218,0.3495814831,1.3233766285,0.1980674751,2.2811161471,0.7905147469,0.2608903492,0.4944408715,1.0309435254,1.0923687467,0.3938137014,1.9182534613,BRCA
GSM480989,0.3740588689,0.1782144347,0.3620775736,0.4502310498,1.3338356977,0.9534049865,0.6948903589,1.2035418376,0.3385006361,0.9610519970,0.8376384270,2.3849288971,1.6729003987,0.2682304568,1.6303502004,2.1174439328,2.5186176449,1.3561559040,0.8297511094,0.6451891101,0.3514937395,1.2239386507,0.1489914471,1.2626478746,0.5863968267,2.3434960048,0.0990614244,1.0918999100,0.9112859089,0.3729428264,1.3166856803,0.2705456786,2.4337242651,0.4524659250,0.4209371796,0.5956294749,1.0242450828,0.7935063242,0.4820188396,1.2296986577,BRCA
GSM480990,0.3739026256,0.1959717951,0.3606586735,0.4261999614,1.1460559831,0.9610619792,0.8048811551,1.3056699508,0.2639552061,0.9403129154,0.7888946886,2.6125799417,2.0450026193,0.1674115984,1.3575112139,1.9216332656,2.7300611582,1.2604559004,0.9403209596,0.6632283912,0.2342757439,1.2608936363,0.0147119563,1.0580636635,0.8081179015,2.0347823798,0.2116015299,0.9618830707,1.0681978525,0.4997291491,1.3803984317,0.3023738820,2.4047151900,0.4552744294,0.5424466398,0.4746537842,0.8975789862,0.8746405099,0.3596616455,1.3134315013,Control
GSM480991,0.3856504969,0.1386485699,0.4636395050,0.4316851640,1.2592278248,0.9737972227,0.8749405353,1.1273975443,0.3908477334,1.0895490844,0.7349835444,2.5505813658,1.8805135224,0.3489204155,1.6562388169,2.0056735960,3.0269848704,1.4179089294,1.1658068223,0.6329194576,0.3328743641,1.3789049918,0.1189370134,1.3656279741,0.5159481289,2.1053108374,0.1558862989,1.0514991667,0.9917012455,0.3700904570,1.6321380174,0.3194886274,2.3384295559,0.4819421173,0.4473575688,0.6840186663,1.0506656157,1.0605519775,0.4472229956,1.2080983717,Control
GSM480992,0.3251869951,0.1133946056,0.3369136278,0.4948593789,1.4868027520,0.8441139790,0.8319951756,1.4148082900,0.2422752745,0.9446156588,0.8320800066,2.8139971494,1.6044956049,0.2348557063,1.3935210062,1.9740479105,2.7010980548,1.3424031736,0.8348531493,0.7410910473,0.2388669342,1.5126248136,-0.0229774280,1.2599515318,0.7266386734,2.3456172613,0.2664522109,1.0350673414,0.9574409374,0.6255551929,1.3886455057,0.2696104488,2.2891069317,0.4697920840,0.4785320929,0.6396674421,1.0831046617,0.7654045435,0.4507805147,0.8380387823,Control
GSM480993,0.5256018873,0.2047706706,0.4627494915,0.5644077617,1.7620944777,1.1149354923,0.8212424615,1.3387609665,0.4736820810,1.2767841022,0.8468519714,2.9161612989,1.8896410200,0.2929805408,1.6033503935,2.0375929475,3.0232270360,1.6492411460,1.1193688835,0.7646301118,0.5099411496,1.6352944904,0.1846806036,1.3284168431,0.7112911102,2.4105214544,0.2234621732,1.3084647711,1.1087508177,0.5276361802,1.4770001544,0.2317288875,2.4217523956,0.5365560772,0.4315846534,0.6879063251,1.1614278391,1.0193668355,0.5705462992,1.1037762560,Control
