@relation data

@attribute id string
@attribute 10000 numeric
@attribute 10451 numeric
@attribute 10672 numeric
@attribute 10681 numeric
@attribute 1277 numeric
@attribute 1278 numeric
@attribute 1432 numeric
@attribute 146850 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 2147 numeric
@attribute 2149 numeric
@attribute 2151 numeric
@attribute 2207 numeric
@attribute 23533 numeric
@attribute 2534 numeric
@attribute 2767 numeric
@attribute 2768 numeric
@attribute 2769 numeric
@attribute 2770 numeric
@attribute 2771 numeric
@attribute 2773 numeric
@attribute 2776 numeric
@attribute 2782 numeric
@attribute 2783 numeric
@attribute 2784 numeric
@attribute 2785 numeric
@attribute 2786 numeric
@attribute 2788 numeric
@attribute 2791 numeric
@attribute 2792 numeric
@attribute 2793 numeric
@attribute 3937 numeric
@attribute 4067 numeric
@attribute 5028 numeric
@attribute 51206 numeric
@attribute 5170 numeric
@attribute 51764 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5321 numeric
@attribute 5336 numeric
@attribute 54331 numeric
@attribute 5590 numeric
@attribute 55970 numeric
@attribute 59345 numeric
@attribute 64805 numeric
@attribute 6714 numeric
@attribute 6850 numeric
@attribute 6915 numeric
@attribute 7409 numeric
@attribute 7410 numeric
@attribute 94235 numeric
@attribute 9630 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,0.3397790969,0.0961183231,0.4578120967,0.0798089453,0.3274698270,0.0578304728,0.6466643338,-0.0405012614,1.9397812022,0.1866127024,-0.1416186203,0.3371361091,-0.0526896823,0.0379314159,-0.0448427393,-0.0119043016,0.9435579393,0.5775514417,0.6687801071,0.9581370279,0.2980682768,1.6708331763,0.5726595125,0.7260348580,0.4609933963,0.0313797501,0.0069233231,-0.1135279069,-0.1004975033,0.1466962866,-0.1126273656,0.0373789289,-0.1056819162,0.5398415216,-0.0082673394,-0.0362524704,0.7530524665,-0.1072939529,0.6502234032,0.0817053106,-0.1624264398,0.7694715564,0.4649290608,0.5526649599,-0.0862014922,0.1938641216,1.4999495165,0.7363625108,-0.1368488324,-0.0230143287,0.4766545553,0.3861785235,0.1073409411,-0.0013073965,-0.0889600241,-0.0552152459,BRCA
GSM480985,0.6712534413,0.5367252741,0.4435243180,0.0826668575,1.0722436029,1.0740057206,0.5214375071,-0.0661628062,1.4054429928,0.2867683454,-0.1930294107,0.3332767281,-0.0158890861,-0.0435632045,-0.0263181581,0.0315317513,0.7473870953,0.3887221783,0.5145152025,0.9909502640,0.3047061024,1.2345138497,0.6760796893,0.6644044377,0.2952377253,0.0823840736,-0.0457163846,-0.1205803433,-0.1089069453,0.7772403410,-0.1372473919,0.0545901309,-0.1149276042,0.8633735524,-0.1323119104,-0.0278358543,0.6827738690,-0.1532745592,0.8534231111,0.1992576002,-0.1454714285,1.5476133191,0.5753227008,1.2582838460,-0.0875385542,0.2697937472,1.8644070503,0.4920368270,-0.1526926532,-0.0673303304,0.0235731251,0.5949207893,0.1538996255,0.0045720668,-0.1309516296,-0.0842593635,BRCA
GSM480986,0.3637514705,0.4511935614,0.4806629056,0.1311043079,0.1451111031,-0.0803552719,0.5058162958,-0.0917167619,1.7577156492,0.2145363198,-0.1844459021,0.2808904654,-0.0873086066,-0.0710671727,-0.0236322101,0.0265829566,0.9827568145,0.5784748885,0.7615300009,1.1200479176,0.3719062484,1.4959124994,0.5903858004,0.6901387549,0.3422224569,0.0011673622,-0.0624810754,-0.0875566416,-0.1140261693,0.0591031552,-0.0677840849,-0.0889708259,-0.1009592382,0.6575351594,0.0235216386,-0.0119774961,0.6777039026,-0.0778376792,0.3758222094,0.0859145318,-0.1337267348,0.9370587028,0.4623138313,0.5517398660,-0.0920514730,0.2226092509,1.6156421010,0.8650141478,-0.1155387778,-0.0464315283,0.3622629331,0.3776374397,0.0129711927,0.0373677311,-0.0372388086,-0.0063657825,BRCA
GSM480987,0.4741756265,-0.0624555265,0.5034895418,0.0622019586,1.9734013707,2.4683750462,0.6135009341,-0.0353742374,1.6769249506,0.2593453904,-0.2081336734,0.1564254856,0.1676650669,0.2019710821,-0.0190172376,0.6367091207,0.8988900241,0.8382643457,-0.1050357214,1.4479325302,0.3169702389,1.2553548241,0.6081153182,0.7412058433,0.2116768266,0.1327404538,-0.0773168238,-0.1215972648,-0.1148385397,2.7066964706,-0.0742860082,0.0348619162,-0.1015399447,0.2205355243,-0.0332727001,0.0192597741,0.5721121385,-0.1143018794,0.4246866423,-0.0142156617,-0.1022734639,0.9460729968,0.0518714578,-0.0047308279,0.3232544249,0.0528404068,1.7940059026,0.9243028046,-0.0978820425,-0.0569087189,-0.1189019291,0.5854230129,-0.1229293533,0.0506385963,-0.1600573949,0.0616499349,BRCA
GSM480988,0.3666419161,0.3249056081,0.4307299531,0.1375192484,0.2451521079,-0.0702087163,0.4483090917,-0.0102328738,1.1675294143,0.1712146028,-0.1149176441,0.1770760837,-0.0414356186,-0.0183549198,-0.0933597851,-0.0273392516,0.8038834569,0.5397468795,0.6342148269,0.7840176249,0.1900400466,1.2965172852,0.4102926908,0.5931581249,0.0215888636,0.1052846566,-0.0282164784,-0.0825194422,-0.0999999979,-0.0600983379,-0.1394877574,-0.0426573925,-0.1109214428,0.4268805936,-0.1260832903,-0.0831576544,0.3119734156,-0.1443745749,0.5025178531,0.1213094126,-0.0889533257,0.6583551200,0.4471929131,0.5682803235,-0.0541173976,0.2148309406,1.2631580537,0.6169386619,-0.0899143334,-0.0468429086,0.1783020112,0.6749088877,-0.0868716438,0.0609464488,-0.1318603578,-0.1176030564,BRCA
GSM480989,0.2517094096,0.1505207717,0.2197947438,0.1395655114,0.1720103051,-0.0465266853,0.4561344552,-0.0198927467,2.3074461223,0.2270790681,-0.2880127502,0.3635552958,-0.0372670215,0.0487330010,-0.0318046184,-0.0600568494,1.2212249650,0.5813003221,0.8208826111,0.4984121071,0.4542093934,0.9037719321,0.5169472916,0.7107484369,0.4922151650,0.0310324050,-0.0245108759,-0.1035838998,-0.0584708151,-0.1600497482,-0.2168419232,-0.0442354612,-0.1408892441,0.4953212294,-0.1432126447,-0.1559243943,0.6968581951,-0.2324207872,0.3040667095,-0.0454611126,-0.1893403782,0.5104212239,0.0851336450,0.7895882334,0.0358164425,0.2627424325,1.1070811011,0.3556060205,-0.0865516385,-0.0013073004,0.3515520029,0.9202104920,0.0192166491,-0.0004577507,-0.1777083731,-0.1355556808,BRCA
GSM480990,0.3166647480,0.1058793579,0.4218256780,0.0819088728,0.2065962950,-0.0535455872,0.3805084057,-0.1482193000,2.3939645291,0.2749733657,-0.2131876319,0.0029791925,-0.0814260791,-0.0813402728,-0.0240894286,0.2139598701,1.2928899753,0.7352022278,1.3805175386,1.2059587278,0.6375199349,1.3057659769,0.5721652171,0.8782710590,0.5025454419,0.0722035417,-0.0313524033,-0.0925484677,-0.1273939656,0.4092192144,-0.1018510503,-0.0283261156,-0.0870639890,0.3857769494,-0.0716131718,-0.1067021566,0.6259951810,0.0065605761,0.4307222246,0.1950829520,-0.1406402458,0.5701667320,0.0535681572,0.2493265960,0.0663741883,0.1684538804,1.3161279748,0.7182087007,-0.1318247564,0.0237829644,0.0213613135,0.6230213183,-0.0486021041,0.0988269611,-0.0808738950,-0.0157200603,Control
GSM480991,0.2500861962,0.2550788322,0.3797784107,0.1006723062,0.2203413378,-0.0661137348,0.4695376563,-0.0731488979,1.8290236989,0.2449685031,-0.2291514151,0.2079766272,-0.0615348046,0.0327042871,0.0096481766,0.0233230338,1.1701500476,0.6233100427,1.3113478908,0.8869519606,0.4446749834,1.2026453590,0.6132513040,0.7888649646,0.5062835034,-0.0499887214,0.0187707844,-0.1110699204,-0.0938462643,-0.0797904123,-0.1039781785,-0.0162116344,-0.1350603652,0.6900864716,-0.0587887172,-0.1375356177,0.7252390346,-0.0443711671,0.3718392522,0.0580118667,-0.1590461786,0.6246844594,0.3006239996,1.0544374994,0.0453277426,0.3159714900,1.4828155484,0.5407913685,-0.1044033199,-0.0323408361,0.2107880569,0.4659910406,0.1669772696,0.0497137843,-0.0904390580,-0.0553188407,Control
GSM480992,0.2476967987,0.1594127794,0.4350302649,0.0885527289,0.5630003688,0.0994001765,0.3800862124,-0.0506009922,2.3328941266,0.3295684198,-0.2514961897,0.0639579646,-0.0574106353,-0.0269275308,0.0098416810,0.0886958316,1.2670981353,0.5561985397,1.0945445186,0.8968451944,0.4867185676,1.0801601244,0.4795048717,0.7672556795,0.6768512727,0.0298872434,-0.0393678868,-0.1060098494,-0.1138909129,-0.0873010754,-0.1357910544,0.0018078210,-0.1192715805,0.5914832216,-0.1152000926,-0.0775397274,0.6805748290,0.0178685737,0.3555988693,-0.0417928508,-0.1480111448,0.5310987036,0.0649529850,0.9864738678,-0.0904213050,0.2845109883,0.8826477632,0.5452613432,-0.0571944702,0.0106290712,0.2635266241,0.4419980078,-0.0769597430,0.0592768053,-0.0972539801,-0.0611096598,Control
GSM480993,0.3786722400,0.1350385027,0.4619793950,0.1116843061,0.4241898455,0.0637850186,0.5930127984,-0.0549953496,1.9907199673,0.3003267815,-0.1717529876,0.4986232755,-0.0493948066,-0.0097680694,0.0090587195,0.0776393937,0.9880169092,0.6535304152,0.7957346365,0.9020118648,0.4554820714,1.2183062536,0.5834782023,0.7363728955,0.4144046013,0.0388465096,-0.0594869954,-0.1183751102,-0.0490935803,0.0096267843,-0.0948902335,0.0077307280,-0.1314677842,0.6061963768,-0.0969738438,-0.0575949479,0.7050229798,-0.1602199334,0.3556248992,-0.0141177758,-0.1081225405,0.7338769277,0.1574272978,1.1561504492,-0.0759411633,0.2830005955,1.3067279573,0.7518640363,-0.1124879455,-0.0135325677,0.3405437194,0.8586612726,0.0286861091,0.0656672766,-0.1367339711,-0.0614343684,Control
