@relation data

@attribute id string
@attribute 27035 numeric
@attribute 2936 numeric
@attribute 2937 numeric
@attribute 3576 numeric
@attribute 4790 numeric
@attribute 5970 numeric
@attribute 6647 numeric
@attribute 7124 numeric
@attribute 7498 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,-0.0732010464,0.6760593470,1.2734077572,0.8618448906,0.4754300158,0.8525465690,3.1076389551,-0.0286056817,0.6671462919,BRCA
GSM480985,-0.0764408311,0.5375696058,1.4062304316,1.2310367167,0.4509238059,0.8536376064,3.1423662602,0.0503361004,0.6115540292,BRCA
GSM480986,-0.0748122414,0.5981300930,1.4685464511,1.1678017355,0.3572855135,0.9353946786,3.0492029190,-0.0117659394,0.7638278782,BRCA
GSM480987,-0.0851334064,0.7836476969,1.2724799488,1.1729830871,0.2389650019,0.8780260834,2.9562984109,-0.0407701192,-0.0115644319,BRCA
GSM480988,-0.0644118586,0.5196468320,1.5877720913,0.4444268425,0.2502003758,0.6707278885,2.6136877539,0.0001304974,0.6368811518,BRCA
GSM480989,-0.0734611029,0.6433989968,1.7494792309,0.7921105779,0.1723780840,1.1224099571,2.9885713906,-0.0217998318,0.3187414961,BRCA
GSM480990,-0.0349208565,0.5323682564,1.4525111666,0.7562215037,0.3219937040,1.1399565821,2.6986314506,-0.0152148257,0.8433561767,Control
GSM480991,-0.0363794910,0.6050607913,1.6617641499,1.1222321147,0.3367405246,1.0769064036,2.9224400969,0.1726690396,0.7608674068,Control
GSM480992,-0.0572268371,0.5694936550,1.4744232678,0.0302081386,0.1333302662,1.2896809784,2.6729399114,-0.0538811761,0.6203986616,Control
GSM480993,-0.0499919807,0.5398450588,1.6853166786,0.6293743797,0.2735164897,0.9961075650,3.0971553921,-0.0270253466,0.7510370005,Control
GSM480994,-0.0632799466,0.7628847734,1.5958759718,0.5430357336,0.1787086215,1.0543388821,3.0655724556,-0.0388376962,0.4604133087,Control
GSM480995,-0.0734134953,0.5571092356,1.1152977993,2.1158345659,0.3540730737,1.1591183341,2.8128418625,0.5440024578,0.9080688559,Control
GSM480996,-0.0802860956,0.4269444735,1.5119389809,1.2279603649,0.1904408052,1.0762969156,2.9442711326,0.0285358698,1.1972716006,BRCA
GSM480997,0.2748598908,0.6767444573,1.4243706233,1.6746998777,0.1267871698,1.1341954818,2.9384282082,-0.0829490899,-0.1307013952,BRCA
GSM480998,-0.0409903685,0.6660827323,1.4276829326,0.6430147319,0.1354134279,0.8914366579,3.0836758614,-0.0494261949,0.4731352822,BRCA
GSM480999,-0.0630402613,0.5183390201,1.4354048786,0.8281591561,0.7189646635,0.9518814928,2.9608152509,-0.0331076858,0.5799420826,BRCA
GSM481000,-0.0651896927,0.5009141088,1.5160178212,0.8679424629,0.4366804063,0.8998429909,3.1691040695,-0.0260094933,0.5048676170,BRCA
GSM481001,-0.0701643986,0.3559500767,1.0138548844,1.7604875227,0.5967181248,1.1184988925,2.7398228198,0.3260543148,0.5894080671,BRCA
