@relation data

@attribute id string
@attribute 146802 numeric
@attribute 23539 numeric
@attribute 26266 numeric
@attribute 284111 numeric
@attribute 64849 numeric
@attribute 6561 numeric
@attribute 6566 numeric
@attribute 9058 numeric
@attribute 9123 numeric
@attribute 9194 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,-0.0841407681,-0.0092005513,0.0605371201,0.6009077001,-0.0656239258,-0.1876016434,1.6371062797,0.0877633444,1.1547033051,0.8794020455,BRCA
GSM480985,-0.1285064864,-0.0046517074,0.1453980357,-0.1408313176,-0.0340044909,-0.1873452809,1.4251247761,0.1380094271,0.7356069610,0.2990444913,BRCA
GSM480986,-0.0579999619,0.0072547691,0.0810021305,0.4607448611,-0.0717166390,-0.1348266778,2.0637277397,0.0652868769,1.1101724851,0.5697102316,BRCA
GSM480987,-0.0704299559,-0.0394262960,0.1241799869,-0.1223790921,0.0320337087,-0.1036835709,2.0392406030,0.0380855919,0.9348972466,0.9910556909,BRCA
GSM480988,0.0296084662,0.0101296350,-0.0526850093,0.5165446960,-0.0329053048,-0.2014975506,1.5895138095,0.1275853974,0.8390926719,0.1820143161,BRCA
GSM480989,-0.0364420626,-0.0014744046,0.0308934482,0.7966061724,-0.0654561756,-0.2179210942,1.1375053860,0.2405646691,1.1422159306,0.0073446849,BRCA
GSM480990,-0.0852206551,0.0132709377,0.0215853233,1.1970648006,-0.0286114509,-0.1579360695,1.8579719068,0.0933941576,1.2983562172,0.2753185221,Control
GSM480991,-0.1121414009,-0.0113763834,0.0899346225,0.8098415732,-0.0586430844,-0.1535630976,1.6317451288,0.1089483984,1.0560200785,0.2151971835,Control
GSM480992,-0.0342477496,0.1066794710,0.0452007754,0.9595030447,-0.0475427985,-0.1736924641,1.2923154111,0.2059543503,1.5124374756,0.2262773743,Control
GSM480993,-0.1045870439,0.0104966213,0.0972226919,0.7856297228,-0.0039606091,-0.1425375467,1.6210602382,0.1994954153,1.1378407522,0.2490871831,Control
GSM480994,-0.1323026004,0.0093406774,0.0505755153,0.8926803338,-0.0113706452,-0.1214046384,1.2257607336,0.3819573614,1.1382984628,0.1991622569,Control
GSM480995,-0.1140070035,0.0042709761,0.0290838858,0.7126184139,-0.0722213989,-0.1564994422,1.5481128951,0.0175792167,1.3802024098,0.3489767490,Control
GSM480996,-0.0884299879,0.0044432593,0.0155425049,0.2377181789,0.0154713428,-0.1555625379,1.8299397375,0.0004247977,1.1849165983,0.3047408242,BRCA
GSM480997,-0.1092962056,-0.0908377086,0.1223065835,-0.1778958669,-0.0018900598,-0.1848676092,1.7080324579,-0.0238516581,1.2923116968,0.7890963698,BRCA
GSM480998,0.0035337316,-0.0158844191,0.0039397749,0.6209166248,-0.0221519546,-0.1309024189,1.6376220686,0.0684181777,1.6034055901,1.0610632822,BRCA
GSM480999,-0.0816082828,-0.0530921341,0.0328102863,0.2095925208,-0.0467481562,-0.1705679297,1.2168786275,0.1045656880,0.9933447974,0.2103293133,BRCA
GSM481000,-0.0546025874,0.0445569402,0.0309099346,0.4762861638,-0.0750785822,-0.1227101979,1.2270848789,0.1129307504,1.0198861900,0.1694182162,BRCA
GSM481001,-0.0349057570,-0.0635495631,0.0685548031,0.9633747008,-0.0703390107,-0.1667325572,1.6676253397,0.0438868441,1.2082253494,0.5720317267,BRCA
