@relation data

@attribute id string
@attribute 10476 numeric
@attribute 10632 numeric
@attribute 506 numeric
@attribute 509 numeric
@attribute 513 numeric
@attribute 515 numeric
@attribute 521 numeric
@attribute 522 numeric
@attribute 539 numeric
@attribute 9551 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,0.0767799700,2.0047373423,3.0691533352,1.9177078921,2.1000130028,0.6818482897,3.1598552704,2.5078887087,1.0212899239,0.3645204799,BRCA
GSM480985,0.1639860806,1.5455301206,2.7453804811,1.8960162261,1.5996801792,0.5749595936,2.9921467304,2.4656646933,0.9344838813,0.3792212087,BRCA
GSM480986,-0.0336382097,1.9277942876,3.1473193964,1.7482983978,2.2145576105,0.6082250034,3.0424153804,2.6811052050,0.9710769419,0.3699987047,BRCA
GSM480987,0.0332196029,1.7183043312,3.3339642949,1.6921351903,2.0351079889,0.5178212225,2.5611532211,2.6114896026,0.9352572696,0.3107363203,BRCA
GSM480988,0.0131784733,1.4309111332,3.3063159252,1.7751844942,1.4657099479,0.6242817767,2.5196375371,2.1940289909,1.1295807667,0.2279126497,BRCA
GSM480989,0.0668165242,1.5649315118,3.4578404957,1.6773121551,2.5261857397,0.3673348365,3.4382458448,2.3977353573,0.9280979003,0.3488360592,BRCA
GSM480990,-0.0620586827,1.2671386102,3.2979678048,1.2607771447,2.7007984556,0.3689083702,3.1417219401,2.4097764490,0.8433594816,0.3023778243,Control
GSM480991,-0.0182906061,1.5773677428,3.2209119002,1.5657176485,2.4944071359,0.4579528600,3.1377789261,2.4722771134,0.8730897507,0.3770189805,Control
GSM480992,0.0436351321,1.3740897377,3.2300364178,1.2726147105,3.0351112113,0.3781747637,2.9846413254,2.5811069693,0.8111424002,0.3771257677,Control
GSM480993,-0.0217610554,1.8320753773,3.2092238798,1.5895338901,2.5720573925,0.5012176446,3.0525026798,2.4755535294,0.9083646271,0.3638218635,Control
GSM480994,-0.0629608344,1.3361012166,3.6008669006,1.5915788078,2.5629127734,0.4689967106,3.2874078036,2.8502644813,0.9480396799,0.3134386754,Control
GSM480995,0.0677742839,1.7217923702,2.7538095049,1.4711237216,1.9533046502,0.4611678621,3.0408059835,2.1008364986,0.8501816467,0.2446598574,Control
GSM480996,-0.0329827412,1.4555209497,3.2509458860,1.6157386066,2.3660187013,0.4638533866,3.4364980459,2.4122776644,0.9649974986,0.3129685190,BRCA
GSM480997,-0.0335427798,1.1215280780,3.1987470520,1.6198032839,2.2617782914,0.2189908804,3.2925853731,2.1068929944,0.9282045800,0.3377136479,BRCA
GSM480998,0.0071547347,1.8153993536,2.9862926801,1.7356813659,2.2526908929,0.5480952605,3.2714076519,2.3994098561,0.9052574339,0.3163646268,BRCA
GSM480999,0.0935647398,1.6991961697,2.9225645331,1.6876556472,1.7993610044,0.6077461671,2.9145937683,2.4941750766,0.9859179581,0.3166595062,BRCA
GSM481000,-0.0193415152,1.7206068137,2.8198600607,1.9259425928,1.8239254662,0.6836882865,2.6960575103,2.4827847141,0.9614859070,0.3049400820,BRCA
GSM481001,-0.0515187566,1.5874322282,2.5308207272,1.5410631992,1.6347265664,0.5754903000,2.1515152573,1.9361241713,0.9016646361,0.2745146341,BRCA
