@relation data

@attribute id string
@attribute 10455 numeric
@attribute 124 numeric
@attribute 125 numeric
@attribute 126 numeric
@attribute 126129 numeric
@attribute 127 numeric
@attribute 128 numeric
@attribute 130 numeric
@attribute 131 numeric
@attribute 1374 numeric
@attribute 1376 numeric
@attribute 1579 numeric
@attribute 1632 numeric
@attribute 1892 numeric
@attribute 1962 numeric
@attribute 217 numeric
@attribute 2180 numeric
@attribute 2181 numeric
@attribute 2182 numeric
@attribute 219 numeric
@attribute 223 numeric
@attribute 224 numeric
@attribute 23205 numeric
@attribute 23305 numeric
@attribute 2639 numeric
@attribute 30 numeric
@attribute 3030 numeric
@attribute 3032 numeric
@attribute 3033 numeric
@attribute 33 numeric
@attribute 34 numeric
@attribute 35 numeric
@attribute 36 numeric
@attribute 37 numeric
@attribute 38 numeric
@attribute 39 numeric
@attribute 51 numeric
@attribute 51703 numeric
@attribute 81616 numeric
@attribute 8310 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,0.3061738291,-0.1184595487,-0.0819628058,0.0639061207,0.0829399312,-0.0474966607,0.4512813032,-0.1171698399,-0.0431909139,0.9968924457,0.4565976115,-0.0107277290,0.9656046029,2.2600692511,0.2319927768,-0.0491912957,1.6566015061,1.7127734117,0.0768703392,0.1755788683,1.8984102209,0.8929987569,-0.1315716874,-0.0998243806,0.3881415674,0.9998794385,1.2315420509,2.1412504400,1.5338132382,-0.1309162252,1.4308904895,0.1383720047,0.8258771711,1.9561414338,0.4213651722,1.8854160043,0.9987894740,0.1620031259,0.2081095158,0.3830163409,BRCA
GSM480985,0.5810193612,-0.1736984102,-0.0777201239,-0.0840815690,0.2891517693,-0.1239447238,0.4537475746,-0.0842592612,-0.1364401982,0.5423945237,0.4620877711,-0.0592605169,0.9056475965,2.3151015044,0.3564170730,0.0875286907,2.5027060719,2.0941674898,0.2365639821,0.1119160410,2.1269488334,0.8534813434,-0.0257412937,-0.0339598380,0.1251170614,0.9607533459,1.2862912884,2.3893079756,1.7647145290,-0.1319178662,1.2343711706,0.1154675256,0.7253731420,2.0446613678,0.3191318561,1.2370085783,1.0235877923,0.6376214006,0.0956957403,0.7499005497,BRCA
GSM480986,0.5838689146,-0.1163695061,-0.1226958090,0.2793033820,0.0749734524,-0.0750018385,0.4503131894,-0.0887073536,-0.0224965492,0.9175019827,0.5978275985,-0.0856653733,0.9535284869,2.7609708010,0.3244871081,-0.1099596126,1.8139550825,1.4801577615,0.0472906524,0.2063474548,2.3948222002,1.1061738514,0.0341173417,-0.0708894624,0.3923966186,1.0861176886,1.4991035972,2.4189091070,1.5006480814,-0.0825447624,1.3506387171,0.1251920825,0.6378473611,1.9626190033,0.3186037661,1.7790332767,1.0500213773,0.3910023041,0.1364854342,0.5030128209,BRCA
GSM480987,0.5774743734,-0.0212055102,1.9168397054,0.2749229120,0.7614980263,-0.0534404774,0.6368812371,-0.0266269070,-0.0110032620,1.0127931393,0.3097992051,-0.0962403247,1.1235957722,2.3466795684,0.0446926562,1.7816735108,1.1329007114,0.8093010285,0.1188182523,0.3015840252,2.2666113508,0.7192438530,-0.0384938547,-0.1428799615,0.1117063735,0.6558428141,1.7670080577,2.6591125897,1.2740856781,-0.0923100428,1.0651787221,0.0552580245,0.3049112425,1.7135836632,0.3119321840,0.9624700149,0.7740931849,0.8124951194,0.0470815361,0.5864039653,BRCA
GSM480988,0.5356274978,-0.0101946282,-0.1136118793,0.0560765837,0.3794506048,-0.0037036458,0.5467323747,-0.0868075146,-0.1038163970,0.7423861783,0.5914525498,0.0175217489,0.7512240130,3.0373000502,0.2300866962,-0.0056832970,1.9278960623,1.5708985840,0.0468323857,0.1369016643,2.2369184494,0.9066358447,0.0115698963,-0.1795892445,0.2448917334,0.8187137471,1.3588856331,2.5186501060,1.7804687992,-0.1160209017,1.3493015824,0.0558361426,0.5761300637,2.3200529881,0.2166146619,1.6212292048,0.8540298854,0.2540434408,0.1104896631,0.6090073686,BRCA
GSM480989,0.4192698848,-0.1092425311,-0.2185992312,-0.2166209370,0.0933294003,-0.1393070609,0.4294308175,-0.0670945641,-0.1580546161,1.0967066772,0.5444693911,-0.0660594703,1.2345407324,2.9604410530,0.0391898241,-0.0242702600,1.8052975536,1.2992501384,0.0275025394,0.2410951006,1.9671972129,0.6953486627,-0.0775670344,-0.0316429831,0.3403578726,0.9699190986,1.4247240936,2.0909121889,1.9561418145,-0.1854663942,0.5194965305,0.2535602902,0.3814315134,2.3028561142,0.1508772254,1.9305272236,0.8316699357,0.3069428294,0.0051176564,0.4693227921,BRCA
GSM480990,0.5728275168,-0.0021078327,-0.1389296834,-0.2175116093,0.5717659944,-0.0000704744,0.4452071144,-0.0802872338,-0.0673863146,0.8930386769,0.3379774899,-0.1056231836,1.1889719491,2.5652331860,0.1098247522,-0.0668057338,1.0651269065,1.2329172709,0.1379134673,0.1896004626,1.8043094478,0.6985147433,-0.0206484614,-0.0859962610,0.2328669661,0.9804653769,1.1515127782,2.1266345809,0.9287004626,-0.0866296291,0.7789853086,0.1183365685,0.2726224291,1.6229394392,0.1760831968,1.1692135798,0.8218379844,0.0325579578,0.0314614035,0.5336345341,Control
GSM480991,0.4616763776,-0.1392230330,-0.1345287368,-0.0756281373,0.1087352808,-0.1044962675,0.4093935935,-0.1107637479,-0.0932170166,1.0454258751,0.5710038641,-0.1301778279,1.1641755907,2.7478961944,0.1742357694,-0.0233735611,1.9623879229,1.5063146493,0.0040770712,0.2089695791,2.3212478954,0.8245137883,0.0106324947,-0.0500512633,0.3418866218,1.2928972281,1.4915880433,2.5569677694,1.3856509253,-0.1673060644,0.7832324635,0.2864338179,0.5452802101,2.0590186187,0.2123512204,1.3281945321,0.9400600199,0.3659474331,0.0344315489,0.6150619095,Control
GSM480992,0.5169897046,-0.1489883426,-0.1210833825,-0.2411115367,0.2039239657,-0.1201597471,0.2841856520,-0.0497721363,-0.0217185038,1.1648428189,0.6184458636,-0.1530155146,1.3220169786,3.0652388335,0.1297640129,-0.0362600798,1.7193216768,1.1540636637,-0.0012666452,0.1794442621,1.9536824093,0.5097402134,-0.1170276250,-0.0599195146,0.5328579168,1.2940411158,1.0771964263,2.1775594950,0.9734940641,-0.1152222246,0.6323181725,0.1851091368,0.2781207703,1.9186499921,0.1466532203,1.1854114103,1.2074410847,-0.0250718050,0.0697329801,0.7783880333,Control
GSM480993,0.5502804211,-0.1135396622,-0.1010871995,0.4248601697,0.3891926017,-0.1484466687,0.4462670538,-0.0579084016,0.0161394494,1.0973786061,0.6471469736,-0.0971206719,1.3294474706,3.0423105659,0.1581504344,-0.0292226803,2.0199702696,1.6226264860,0.0434478232,0.3845479185,2.2813484934,0.8032673724,-0.0704257968,-0.1316489550,0.4452653203,1.1872232184,1.5596950650,2.3473011426,1.7184223135,-0.1413391842,0.9963236153,0.2105531346,0.3740754798,2.0062325897,0.2750413289,1.8513873287,0.9835403643,0.4108583608,0.0873619315,0.6302083579,Control
