@relation data

@attribute id string
@attribute 2147 numeric
@attribute 2155 numeric
@attribute 2158 numeric
@attribute 2159 numeric
@attribute 2621 numeric
@attribute 2677 numeric
@attribute 5045 numeric
@attribute 5624 numeric
@attribute 5627 numeric
@attribute 8858 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,-0.1416186203,0.0407284597,-0.1159361748,-0.1369267239,0.5505495817,1.1969285461,1.6201125159,-0.0759037073,0.0961782113,-0.1045859632,BRCA
GSM480985,-0.1930294107,0.0911966646,-0.1421818332,-0.1818814427,0.7751487449,0.9959496334,1.2385239935,0.0068099968,0.7560304203,-0.1009693828,BRCA
GSM480986,-0.1844459021,0.0450791832,-0.1101851041,-0.1714548822,0.5878572013,1.3033774081,1.2690283507,-0.0205501456,0.9260113440,-0.1201339707,BRCA
GSM480987,-0.2081336734,0.0816542092,-0.1013116187,-0.1903443559,1.2218196346,1.0777901374,0.8798236960,-0.0385757888,1.4566698077,-0.0931896727,BRCA
GSM480988,-0.1149176441,0.0592447384,-0.0293717670,-0.2460147383,0.3038146792,1.1273419910,0.4447350315,-0.1030989439,0.1936642627,-0.0972357323,BRCA
GSM480989,-0.2880127502,0.1687775117,-0.0995647737,-0.2578305271,0.1846009842,1.6956316196,1.8972613513,-0.0880852347,-0.0587394690,-0.1143832907,BRCA
GSM480990,-0.2131876319,0.1313793945,-0.0795996321,-0.2380189619,0.6015721878,1.3863714697,1.8106905370,0.0281497152,0.6356451510,-0.1598279712,Control
GSM480991,-0.2291514151,0.1058013288,-0.0133711251,-0.2618975292,0.5989462840,1.3012079429,1.7987411843,0.0469998581,0.7143725950,-0.1504106632,Control
GSM480992,-0.2514961897,0.1078658113,-0.0779947753,-0.2505336391,0.5358950429,1.5081582265,2.2197308690,-0.0164755788,0.6206464670,-0.1349410341,Control
GSM480993,-0.1717529876,0.1286111382,-0.1184536032,-0.1747551502,0.5758941832,1.3317983319,1.4459175691,0.0203040938,0.2602036893,-0.1040987869,Control
GSM480994,-0.1927203970,0.0530442293,-0.0246512360,-0.2563681209,0.1900348736,1.4409851227,1.7146272361,-0.0277980704,0.0812109347,-0.2028878396,Control
GSM480995,-0.2196804989,0.1171694332,-0.1365238484,-0.1893415731,0.9402528618,1.4241691027,2.1269946845,-0.0120957836,1.2816987037,-0.1592167728,Control
GSM480996,-0.1724216322,0.0799264416,-0.1256158664,-0.2715825620,0.7996370465,1.4767901627,1.9371665790,-0.0863989711,1.0753542187,-0.1315419709,BRCA
GSM480997,-0.1862050473,0.0484640611,-0.0507343604,0.1781199089,1.7940864230,1.7088640719,1.6129534691,-0.0432990469,1.5861747263,-0.1656428401,BRCA
GSM480998,-0.1641045208,0.1148134666,-0.1101729890,-0.1604455891,0.4961771511,1.2498178567,1.4010667575,-0.0239483987,0.0674990017,-0.1389271760,BRCA
GSM480999,-0.2116027020,0.0935860045,-0.1719410123,-0.1964895709,0.6448629288,1.1836252499,1.4045393168,-0.0312055392,0.6024382017,-0.1413527428,BRCA
GSM481000,-0.1751550464,0.0962526476,-0.1176802329,-0.2184113202,0.5620564058,1.1036515413,1.4155507610,0.0705096498,0.1524467690,-0.0792652299,BRCA
GSM481001,-0.1986475898,0.1591714356,-0.0609215719,-0.1653113441,0.8154461733,1.1254662124,2.0315198154,0.0093151722,1.5370480617,-0.0978345110,BRCA
