@relation data

@attribute id string
@attribute 1385 numeric
@attribute 1386 numeric
@attribute 1432 numeric
@attribute 1616 numeric
@attribute 1649 numeric
@attribute 2002 numeric
@attribute 2885 numeric
@attribute 3265 numeric
@attribute 3316 numeric
@attribute 4149 numeric
@attribute 4205 numeric
@attribute 4207 numeric
@attribute 4208 numeric
@attribute 4209 numeric
@attribute 4214 numeric
@attribute 4217 numeric
@attribute 4293 numeric
@attribute 4609 numeric
@attribute 5321 numeric
@attribute 5608 numeric
@attribute 5879 numeric
@attribute 6416 numeric
@attribute 6464 numeric
@attribute 6772 numeric
@attribute 6885 numeric
@attribute 7040 numeric
@attribute 7042 numeric
@attribute 7043 numeric
@attribute 7046 numeric
@attribute 7186 numeric
@attribute 8550 numeric
@attribute 8569 numeric
@attribute 8717 numeric
@attribute 8737 numeric
@attribute 9252 numeric
@attribute 9261 numeric
@attribute 9693 numeric
@attribute 998 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,0.0194301160,-0.1628319889,0.4174692793,0.8197669268,0.2952290566,0.4598573640,1.6104626348,0.8212452234,0.3159675888,0.7343371457,0.3955368645,-0.5749283502,-0.0772443378,0.4377126148,0.4242359363,0.0368593611,-0.1111791564,0.1863047483,-0.0567561424,-0.0407187870,3.2701125443,0.2565123712,2.2882412161,0.7381155855,0.2768544875,0.4776154854,0.8690730108,0.3435973456,0.8073990904,-0.0815773857,0.3667527563,0.7008165081,1.0991232922,0.1502289322,-0.1291773281,0.7480650073,0.1943611052,0.2411862325,BRCA
GSM481003,0.0187250819,-0.1044433214,0.3061586227,0.8100307297,0.1061600386,0.5094530717,1.7524189089,0.9474795161,0.2091720999,0.7554758169,0.3913279471,-0.4940508720,-0.0117938432,0.4771567755,0.4940745450,0.0367393828,-0.0450727652,0.2694517161,-0.0835485794,-0.0629141957,3.4451596026,0.2222999979,2.4272642752,0.8860665159,0.2633005434,0.5876617368,1.5404983274,0.3926736576,0.2719719032,0.0369979428,0.2413920594,0.5437110150,1.2488890655,0.0927192407,-0.0556066314,0.8363371597,0.1715462380,0.1941480732,BRCA
GSM481004,0.0489846332,-0.0846655784,0.4136280409,1.3887278959,0.2655171766,0.3519630753,1.7306030480,0.8814408686,0.1477750011,0.6878916041,0.4096542652,-0.5205239918,-0.0628519830,0.5515067956,0.2035975778,0.1053847389,-0.1376898395,0.3419797647,-0.0147714728,-0.0351111331,3.1503309594,0.2880970038,2.7043259995,0.9381063713,0.2940910289,0.4072908132,1.1630562656,0.3364432512,0.4477677480,0.0960737533,0.3601719588,0.6361071641,1.2252235113,0.1418394002,-0.0894033644,0.8170020746,0.1117919267,0.2163254187,BRCA
GSM481005,0.0936311534,-0.1089408177,0.3984561536,0.6996099856,0.2966497555,0.4627470135,1.6458761891,0.8521304950,0.4662340913,0.8129105663,0.5942619953,-0.4550935459,-0.0799321411,0.4741584931,0.5196754609,-0.0674943316,-0.1196365504,0.1626732602,0.0360093063,-0.0686842084,3.0240586301,0.4676337253,2.3308550971,1.1652991205,0.6410530742,0.3632583721,1.1279461384,0.4534288727,0.5362932858,-0.0153414088,0.2729511223,0.7534882951,1.0535859416,0.1484226488,-0.0661275457,0.6886006258,0.3337687353,0.1866518880,BRCA
GSM481006,0.0438960250,-0.0567717034,0.3921763096,0.8282176453,0.3394337982,0.7458138092,1.6704388113,0.8876503406,0.3801243571,0.8915465902,0.6285257851,-0.4949928448,-0.0365189175,0.5158282660,0.4536705289,0.0920476306,-0.0565666834,0.2744588943,0.0852915491,-0.0781638251,3.3005572359,0.3639865402,2.3295555881,1.0724941031,0.5432311448,0.3491632068,1.0640574322,0.3380506146,0.5783400405,-0.0463810288,0.2002746884,0.3905894025,0.8621735083,0.1076701371,-0.0732185496,0.9046174878,0.2629125673,0.1984657517,BRCA
GSM481007,-0.0388119381,-0.0756525642,0.2309822093,0.8751958659,0.1915885950,0.6824327353,1.7786090209,1.1560421735,0.6509120828,0.9056111734,0.4035459393,-0.4174500600,-0.0398991313,0.6296728001,0.3479610627,0.1340240605,-0.1418257979,0.2869294803,0.2361062177,-0.0757599017,3.0947886640,0.2094873252,2.3985712954,0.6220977374,0.3382505102,0.3947684393,0.2169134759,0.6869849099,0.3115602897,0.1268612003,0.2189425917,0.4674611172,0.9311149749,0.0681875506,-0.0682485959,0.9244518569,0.3037546125,0.2322261396,BRCA
GSM481008,0.1053648011,-0.1282696023,0.3457279783,1.3893046330,0.0943769475,0.6088109500,1.6622805248,1.2938889639,0.0096700581,0.7363453096,0.5253010491,-0.4510935574,-0.0200022740,0.5090762740,0.3505251462,0.3502357583,-0.0959385392,0.2562567367,0.3041578594,0.0051592408,3.2627433132,0.3020598857,2.4446920753,0.6182682188,0.3780345452,0.9020165747,1.0231049003,0.0843056362,0.2844155535,0.3151042461,0.4547304117,0.3357764284,1.3610299529,0.0933854235,-0.0117172239,0.6951015564,0.3233680998,0.1960819449,Control
GSM481009,0.0205618788,-0.1279755102,0.2764711754,0.5448543259,0.2555055753,0.4693302326,1.3427748691,0.5253295350,0.1199646888,0.7859420415,0.3426205088,-0.7934595166,-0.0609687296,0.1418101407,0.3211863863,-0.0540037800,-0.1414034482,0.0096561856,0.1206036070,-0.0175848331,3.2104844170,0.0517636729,2.4154436141,0.7020093558,0.2541130532,0.1325173036,0.2427701615,0.4328454778,0.3713083595,-0.4913612215,0.0443984482,0.3866094772,0.5619953670,0.0010559037,-0.0252252206,0.5122263665,0.2094924705,0.2414110834,Control
GSM481010,0.1562225824,-0.0226071112,0.3582406002,1.0247067609,0.4586614989,0.4728208937,1.7509254467,0.9039840400,0.1800825117,0.6824186554,0.4368065819,-0.3221002859,-0.0360723644,0.4416492558,0.6825766645,0.2321009186,-0.1023206706,0.2640629692,-0.0151800391,-0.0755643150,3.1837559010,0.7657218578,2.2814118394,0.9930470879,0.5448883692,0.4001078805,1.3532863502,0.2637763904,0.8614470834,-0.1288154235,0.3396241187,0.5393101999,1.1540054709,0.2645242032,-0.0681560890,0.6229085607,0.4215596122,0.2052486207,Control
GSM481011,0.0381124616,-0.1866259608,0.1895736574,1.0044699116,0.1770675793,0.4902841595,1.9492786230,1.1300241724,0.8559515409,0.8857976652,0.3163918234,-0.5568683204,-0.0245632083,0.6226379387,0.1779143085,0.1257654843,-0.1529628084,0.2834044827,-0.0271469704,-0.0282108063,3.1741475263,0.1213096739,2.8155515152,0.6050271742,0.1588936072,0.5330254723,0.6447139097,0.7929640099,0.3925923205,-0.0234986019,0.2877561409,0.4785806192,1.4445699183,0.1111272328,-0.1015601751,0.8988482499,0.1410957068,0.2254770854,Control
