@relation data

@attribute id string
@attribute 197258 numeric
@attribute 2203 numeric
@attribute 226 numeric
@attribute 229 numeric
@attribute 230 numeric
@attribute 2762 numeric
@attribute 29085 numeric
@attribute 29925 numeric
@attribute 29926 numeric
@attribute 3098 numeric
@attribute 3099 numeric
@attribute 3101 numeric
@attribute 3795 numeric
@attribute 4351 numeric
@attribute 5207 numeric
@attribute 5208 numeric
@attribute 5209 numeric
@attribute 5210 numeric
@attribute 5211 numeric
@attribute 5213 numeric
@attribute 5214 numeric
@attribute 5372 numeric
@attribute 57103 numeric
@attribute 7167 numeric
@attribute 7264 numeric
@attribute 80201 numeric
@attribute 8776 numeric
@attribute 8789 numeric
@attribute 8790 numeric
@attribute 8898 numeric
@attribute 9107 numeric
@attribute 9108 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,0.5555841891,-0.0691138696,3.1191021204,-0.1004817850,0.8104996549,0.2389338623,1.1331879764,0.9959353573,0.7835807881,1.3994206257,1.7011339678,-0.1480660112,0.0771303572,0.1718980626,-0.1417844107,0.4699186207,3.0937554572,0.5190832701,0.4608132554,1.6823871507,2.1811593638,0.5019965329,1.7596837730,1.0061979023,1.5539401455,-0.1124818271,1.2167614486,-0.1115180363,0.9083825093,1.4975431065,1.0462056285,-0.0393760183,BRCA
GSM480985,0.8484938831,0.1039610561,2.8172023893,-0.1190508436,1.1119598416,0.2552177565,0.9662854118,0.5970060360,0.8175914072,1.3098771902,1.3442627093,-0.1439106563,0.0016247630,0.1019924859,-0.1452084794,0.4710485845,3.1987189454,0.3793049705,0.6562312139,1.5224550367,2.0769849486,0.7182210303,1.4501569569,0.7876512851,1.0131495077,-0.1174212970,1.1603951672,-0.0920141229,0.7219259081,1.1598679738,0.9417362702,-0.0774899876,BRCA
GSM480986,0.6397089347,0.0670729885,3.1729900839,-0.1122202069,1.3892087210,0.1831459808,1.0690514641,0.8891174016,1.0040015180,1.6515836384,1.8043109128,-0.1370047250,0.0461965507,0.2489442058,-0.1256008816,0.3849032834,3.3293409082,0.7578100929,0.7415232734,1.5664965882,2.4997676479,0.6499858269,1.8386458456,1.1751203536,1.3170987273,-0.0587125160,1.1715313636,-0.1279156161,0.9214061897,1.4155423898,1.0201795402,-0.0593401341,BRCA
GSM480987,0.1929352538,-0.1258200759,3.0307256580,-0.1362416810,0.4193452911,-0.0170016249,1.0413620635,0.4639142970,0.9568532838,1.4759236767,1.6637811182,-0.1325641309,0.0178381483,0.0461941522,-0.1750976512,0.1733124284,3.2338553269,0.2841628347,0.4356939420,1.9207103552,2.0673179230,0.6718796923,1.8731604964,1.0250765123,0.7784936656,-0.0792917933,1.1166822843,-0.0662233863,0.5646270522,1.3181464729,0.8599008815,-0.0790346882,BRCA
GSM480988,0.8125419950,0.2617143734,2.6860279888,-0.0852625747,1.4752345087,0.1912025819,0.8056411411,0.9303755329,0.9962403932,2.3745053726,1.4660367218,-0.1056502893,0.0233269358,0.1798827539,-0.1267963599,0.3327508624,3.3426210880,0.6619650228,0.6102328022,1.6181857957,2.6309204763,0.4850626167,1.7811889946,1.1771253664,1.0802246818,-0.0942539158,1.2172832586,-0.0921725004,0.5661236036,1.3534167175,0.9119308493,-0.0679663533,BRCA
GSM480989,0.8770591001,0.3805141867,3.7068023680,-0.0405919630,2.0836580592,0.1485887588,1.6099621708,1.3001899156,1.2013888049,1.5326526310,1.7733178045,-0.1354447571,0.0502131411,0.1988700135,-0.2014268915,0.2918639932,3.7055528693,0.9326477847,0.7433620111,1.4731965326,2.7389387290,0.8155133032,1.2657367068,1.3883722507,1.7367420761,-0.0977247296,1.1120870512,-0.1591452546,0.2665865933,0.9364559743,0.5493266617,-0.0987181653,BRCA
GSM480990,0.6466239776,0.4365825751,3.6642830071,-0.0880344504,0.7687268687,0.0120691847,1.2625087182,0.9943600362,1.1330417197,1.6475055946,1.7035346558,-0.1071262657,-0.0025071472,0.1609269070,-0.1539241340,0.2124590095,3.8149700431,0.5195826526,0.6646611701,1.6591785439,2.5505403279,0.6602105817,1.8114801646,1.1889467905,1.0200741535,-0.0738550263,1.0967289184,-0.1214070126,0.3257723452,1.0544672749,0.5754353955,-0.0552219060,Control
GSM480991,0.9604159614,0.6979058134,3.3511493803,0.0187055081,0.9393220113,0.1901601387,1.3589375437,1.0766151283,1.0708496041,1.6430448198,1.6775755478,-0.1468512447,0.1038814277,0.2269916683,-0.1328258199,0.4201692762,3.4244513777,0.6647858409,0.7867336054,1.4498729409,2.5239834256,0.7686308656,1.6766414793,1.2527781763,1.5938877934,-0.0571918005,1.0788036662,-0.0757742637,0.7792046617,1.0589299075,0.6808626305,-0.0693960811,Control
GSM480992,1.0586461111,0.6483646356,4.0008762477,-0.1052813891,1.3573195999,0.1040211366,1.2549187327,1.0769682890,1.2871191434,1.8549194104,1.6706130355,-0.1097586988,0.0514600753,0.2302854984,-0.1978659131,0.2263130796,3.5782756804,0.7507210554,0.8926648379,1.4949450009,2.7886193726,0.8714019276,1.5549059957,1.3005413837,1.3589889892,-0.0763448442,1.0641134600,-0.0948739736,0.5699537421,1.0864230521,0.4916642597,-0.1137255888,Control
GSM480993,0.9500751709,0.4405312035,3.3487095834,-0.1080132356,1.6362959810,0.1939694193,1.3267037554,1.0438658180,1.1564075848,1.9034907849,1.8064600663,-0.1340181460,0.0785624915,0.2491872192,-0.0819883886,0.3327328570,3.1475992467,0.6820447637,0.9109335344,1.7650410084,2.7210100094,0.7219001220,1.6098682284,1.1868843715,1.3520774511,-0.0713515956,1.1900399166,-0.1611804952,0.5766390819,1.3329681177,0.8516092202,-0.0649248977,Control
