@relation data

@attribute id string
@attribute 10564 numeric
@attribute 10574 numeric
@attribute 10575 numeric
@attribute 10576 numeric
@attribute 10694 numeric
@attribute 22803 numeric
@attribute 22948 numeric
@attribute 26190 numeric
@attribute 26224 numeric
@attribute 26234 numeric
@attribute 26270 numeric
@attribute 26272 numeric
@attribute 26985 numeric
@attribute 3801 numeric
@attribute 54461 numeric
@attribute 55294 numeric
@attribute 63971 numeric
@attribute 6468 numeric
@attribute 6499 numeric
@attribute 6950 numeric
@attribute 7203 numeric
@attribute 8237 numeric
@attribute 83752 numeric
@attribute 84261 numeric
@attribute 8877 numeric
@attribute 908 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,0.2633972566,2.6598610747,2.2938923173,1.6571474969,0.2956620517,0.1401447435,0.2982269965,0.6688124583,0.5842029325,1.3295371220,0.0327966719,0.0332915772,0.5400368841,-0.0575801285,0.2649111373,0.5114686296,0.6782901848,0.2832694692,0.6135017393,1.1463875344,2.2510712942,1.3624637028,0.5045610922,0.1810427296,0.5583478496,1.6295156696,BRCA
GSM481003,0.1990780220,2.8867906464,2.1976037820,1.6376029327,0.2116307740,0.0599838411,0.2619560671,0.4066919845,0.3694865151,0.9279645106,0.5589310142,0.0507840528,0.3918810668,-0.0346119021,0.5056951600,0.3704737067,0.5827804609,0.2015326598,0.7413146546,1.1633818186,2.5286339390,1.5810557671,0.3939266941,0.3968793794,0.6728955308,1.8622558986,BRCA
GSM481004,0.2082155882,3.0306046143,2.7982514434,1.6932853683,0.2777646325,0.1013977839,0.1829271156,0.6389450883,0.4753101148,1.1882531679,0.2216745401,0.1071563188,0.3328121131,0.0173836987,0.4034648566,0.2845626109,0.8467134115,0.3108116573,0.8925168767,1.4740888998,2.4616414902,1.6511813303,0.7499594732,0.2948169819,0.6585753624,1.7972091545,BRCA
GSM481005,0.4056540153,2.5354825123,2.0326310266,1.6704513281,0.3526923809,0.1155561382,0.2002026243,0.7408448975,1.1006278588,1.5991837046,0.2517096937,0.0330866535,0.7476402104,-0.0440677156,0.3460496803,0.7022434816,0.7585607922,0.1677648548,0.6020727182,1.0609283727,2.0473996997,1.4733264911,0.5678599532,0.2195157328,0.5790790948,1.6746589541,BRCA
GSM481006,0.4033410936,2.5477478239,2.0596188439,1.4399476722,0.2257209380,0.2731233681,0.2260702730,0.6304480990,0.7839491571,1.1071339790,0.1799825870,0.0601481180,0.6284554092,-0.0049914864,0.3357709662,0.4853195263,0.8881278140,0.2332319610,0.5925648503,1.1310380139,2.1136399639,1.3021774988,0.4871437378,0.3064165065,0.5560188279,1.7097648383,BRCA
GSM481007,0.3411870113,2.5772613684,1.6883234581,0.7172161266,0.2101113015,-0.0205009484,0.1331626166,0.4083331314,0.5068786640,0.9559725253,1.1820729640,0.0758727619,0.4669614164,0.0837808352,0.7587764642,0.4631162237,0.7177843347,0.3255698774,0.7261456550,0.9438364413,1.8721045389,1.2417491279,0.3570423333,0.5060969946,0.7689255278,1.3634623723,BRCA
GSM481008,0.4058422361,2.6148384543,2.4337157539,1.5816431642,0.3131878169,0.1438255149,0.2210515474,0.5906545935,0.6352736039,0.6787268510,0.2527479429,0.0893245864,0.4947457852,0.0524125920,0.5211022539,0.4051453220,0.5545208828,0.2342744020,0.8446934060,1.5540786161,2.1633907756,1.7985778716,0.4888444954,0.6766216420,1.6802951230,1.9852619009,Control
GSM481009,0.3328167236,2.1016671326,1.8038434056,1.2526367046,0.1590003128,-0.0299113924,0.0891224192,0.4016062915,0.7724926850,0.9171353950,0.1086451228,0.0364374716,0.4291945261,-0.1903957010,-0.2818961021,0.4104861999,0.8291115725,0.1106201136,0.3900343668,0.9395592008,1.6943299450,1.0534865293,0.3016399829,0.1244717314,0.0527233876,1.4116789265,Control
GSM481010,0.4882882655,2.6350800991,2.4499018721,1.9016707391,0.3467009005,0.2294364854,0.2356159629,0.7368631840,0.9589351954,1.8168524949,0.2606176130,0.0575201460,0.7259369926,0.0357665672,0.3730048110,0.6783906442,0.8901101809,0.1592654353,0.6982720350,1.4920543694,2.2103138434,1.5704364180,0.6230237480,0.4939859602,0.1042212340,2.1002123030,Control
GSM481011,0.1305063174,3.0837260221,1.8915957344,0.8753009717,0.2515188229,-0.0643666631,0.0964759772,0.4305529350,0.5013844904,0.6152450407,0.5273848638,0.0647286103,0.4055025531,-0.0037277933,0.6004128300,0.3694746146,0.5820043730,0.3637786938,0.7070869494,0.7885360070,2.1150108908,1.9093710848,0.3896260763,0.6097072233,0.7410259544,1.1254914701,Control
