@relation data

@attribute id string
@attribute 3383 numeric
@attribute 3683 numeric
@attribute 3689 numeric
@attribute 5788 numeric
@attribute 6955 numeric
@attribute 6957 numeric
@attribute 7070 numeric
@attribute 914 numeric
@attribute 915 numeric
@attribute 916 numeric
@attribute 917 numeric
@attribute 919 numeric
@attribute 920 numeric
@attribute 940 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,-0.1035979016,-0.1629247241,0.0159100612,-0.1653921105,-0.1095956348,-0.1305549891,-0.0566806304,-0.1000882763,-0.0947839043,-0.2453502594,0.0172649335,-0.1217983118,-0.1204670775,-0.1338171530,BRCA
GSM480985,0.5833301749,-0.1544825037,0.4165791678,-0.1566653691,-0.1162348533,-0.1539827696,-0.0217328347,-0.1162363733,-0.0976470362,-0.1420515836,-0.0755412145,-0.1453095515,-0.0646950120,-0.1120574987,BRCA
GSM480986,0.0910193258,-0.0598317276,0.2119055211,-0.1054329170,-0.0997965085,-0.1145835604,-0.0221490192,-0.0409475534,-0.1025164721,-0.1836532933,-0.0764585939,-0.1005907862,-0.0579067368,-0.0338983699,BRCA
GSM480987,0.0811703488,-0.0277132272,-0.1507511987,-0.1104806915,-0.1423497388,-0.1286077277,1.9091230675,-0.0522814584,-0.0586565112,-0.1135724699,0.0434554065,-0.0885654808,-0.1082901696,-0.0878388124,BRCA
GSM480988,0.0125506422,-0.0952885697,0.1527472083,-0.1545460956,-0.0811823946,-0.1205688132,-0.0636140976,0.0564557209,-0.1690102578,-0.0861505206,-0.0714377011,-0.0758738198,-0.0813145423,-0.0262229780,BRCA
GSM480989,0.1448837195,-0.0876169978,0.2589396170,-0.1792231008,-0.1242563192,-0.1198005188,-0.0700111690,0.0187507356,-0.1072041952,-0.2747554749,-0.0726881843,-0.1262440262,-0.0625123944,-0.1424229563,BRCA
GSM480990,0.0809441500,-0.0603801500,0.0421455834,-0.1299618400,-0.1065446070,-0.1599072747,0.6425909802,0.0356717811,0.0162873660,-0.0756518555,-0.0923157431,0.0351502841,-0.0763895354,-0.1355011998,Control
GSM480991,0.4397473894,-0.0431565059,0.2775288068,-0.1069804765,-0.1362817270,-0.1380241071,-0.0883612740,-0.0413351972,-0.0287864372,-0.1731978334,-0.0621004389,-0.0616410336,-0.0782935824,-0.1265710275,Control
GSM480992,-0.0112701706,-0.0750062975,0.2887557880,-0.1197716071,-0.1215875586,-0.0995902242,-0.0481155820,0.0178796594,-0.1138536607,-0.1843718206,-0.0304064613,-0.0767812506,-0.0207560157,-0.1144072044,Control
GSM480993,0.0740493629,-0.0977074247,0.1604505838,-0.1061867289,-0.0916492745,-0.1186775381,-0.0665458522,-0.0634127219,-0.0829404122,-0.1479692379,-0.1244298857,-0.0306474256,-0.0625347915,-0.0634848428,Control
GSM480994,-0.0497223190,-0.0557398876,0.0658170251,-0.1243739603,-0.1463121687,-0.1632034959,-0.0401906146,-0.0812545672,-0.0971247711,-0.1624246600,-0.1105393139,-0.1736542294,-0.1121476769,-0.1276467879,Control
GSM480995,1.1054671216,-0.0752511072,0.1448436358,-0.1463267483,-0.1177620587,-0.1525394473,0.7280465716,-0.1563190488,-0.1060831791,-0.1653984124,-0.0832558254,-0.1097603444,-0.0775651909,-0.1543617344,Control
GSM480996,0.0087321044,-0.1167611248,-0.1124129129,-0.1536019153,-0.1022958450,-0.1040082968,0.0282774243,0.0118079611,-0.0229374820,-0.1479775926,-0.0096773121,-0.0471036181,-0.1102950716,-0.1123910634,BRCA
GSM480997,1.6971184152,-0.1032283864,-0.1928890019,-0.1388250560,-0.1152428375,-0.0530660446,3.4212497253,0.0179678131,-0.0532792890,-0.2339337939,0.0236029510,-0.1469830707,-0.0518638039,-0.1336895778,BRCA
GSM480998,0.1346031900,-0.0631341509,0.1289307990,-0.1277085972,-0.0854682219,-0.0943904088,-0.0651429200,-0.0625839448,-0.0647628040,-0.1931845868,-0.0661457953,-0.1018138896,-0.0159804952,-0.0600976989,BRCA
GSM480999,0.2508221452,-0.0506570999,0.2402921069,-0.1703495939,-0.1220287803,-0.1421011308,-0.0737346325,-0.0880847282,-0.0480174324,-0.2173311349,-0.0348622308,-0.0741243098,-0.0883136774,-0.0922538033,BRCA
GSM481000,0.1972367916,-0.0978110312,0.3253509454,-0.1222434176,-0.0836381324,-0.1215386662,-0.0999097674,-0.1221411878,-0.0719142461,-0.1011236538,-0.0122054115,-0.1223776192,-0.0875784462,-0.0706132201,BRCA
GSM481001,0.8029695301,-0.1014462241,0.0698962480,-0.1543926394,-0.1089513153,-0.1232225799,-0.0578125642,0.0219365479,-0.1214602343,-0.1624081214,-0.0601575094,-0.1688306261,-0.1328008519,-0.1262334546,BRCA
