@relation data

@attribute id string
@attribute 10390 numeric
@attribute 133121 numeric
@attribute 151056 numeric
@attribute 254531 numeric
@attribute 26279 numeric
@attribute 30814 numeric
@attribute 5048 numeric
@attribute 50487 numeric
@attribute 5049 numeric
@attribute 5050 numeric
@attribute 5051 numeric
@attribute 5168 numeric
@attribute 5319 numeric
@attribute 5320 numeric
@attribute 5321 numeric
@attribute 5322 numeric
@attribute 5337 numeric
@attribute 5338 numeric
@attribute 54947 numeric
@attribute 56994 numeric
@attribute 64600 numeric
@attribute 7941 numeric
@attribute 79888 numeric
@attribute 81579 numeric
@attribute 8398 numeric
@attribute 84647 numeric
@attribute 8540 numeric
@attribute 85465 numeric
@attribute 8611 numeric
@attribute 8612 numeric
@attribute 8613 numeric
@attribute 8681 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,0.7107460826,-0.1275022631,-0.0739260975,0.0765004778,-0.1308020603,-0.1347588014,1.4900028579,0.1775570724,0.0216266207,1.3901797234,0.1762601682,-0.0009782299,-0.0692120709,0.0252815856,0.4649290608,-0.1550159959,0.1259317763,0.2181753710,1.1598901153,0.7719326034,-0.1908973019,1.0392412242,2.3143146930,1.1452264407,0.0381532877,-0.0939727227,1.7377986227,1.3320375662,0.3909275765,0.3729177349,0.0317571269,0.1745285649,BRCA
GSM480985,1.0202212548,-0.1667758059,-0.0195700506,0.0925526076,-0.1633702948,-0.1858438792,1.5233886555,0.1968964171,0.0164812685,0.9795884566,0.0336413386,-0.0396601491,-0.1087060317,-0.0403548065,0.5753227008,-0.1288519075,0.2222447299,0.3984574054,0.7802172802,1.5034967990,-0.1585804079,0.6254158466,2.2481194287,0.7300716419,0.1266848337,-0.0914744142,1.2088091437,0.7414678378,0.7070849707,0.3855806913,0.2143456636,0.3294028115,BRCA
GSM480986,0.6171597142,-0.1385130934,-0.0611404321,0.0256348071,-0.1176880921,-0.1426732093,1.5129063631,0.1914317616,0.1202911748,1.4012413845,0.1602581908,-0.0464855216,-0.0928383326,-0.0611857715,0.4623138313,-0.1167053968,0.1510642664,0.1932115100,0.9568760097,0.9206889455,-0.1876272273,0.9269536994,2.5984031856,1.2307780730,0.0289571715,-0.0944506390,1.6670518517,1.1877593120,0.6126080586,0.2576979708,0.1076434083,0.1878795014,BRCA
GSM480987,0.4668144350,-0.0739043291,-0.0804907903,-0.0198249392,-0.1645482877,-0.1564467188,1.2761581561,0.1067250141,0.0035776350,0.9676572979,0.0770813549,1.5389228218,-0.0453715307,-0.0638511606,0.0518714578,-0.1067179610,-0.0163439327,0.0163941771,0.1219521350,0.7462075925,-0.1317001768,-0.0910891065,2.5948338359,0.6115066399,-0.0108663554,-0.0674739266,1.3992224761,0.8893947710,0.6644792519,-0.0882961653,0.5601784229,-0.0291044030,BRCA
GSM480988,0.5159897335,-0.0250015329,-0.0916955941,0.1149597775,-0.1630984694,-0.1585323161,1.3927599869,0.2933101654,0.0769151940,1.3188470230,0.0422099212,0.0059684204,-0.0905275040,0.0497683862,0.4471929131,-0.0916173798,0.2451317272,0.0793868326,0.9789127012,0.9479665445,-0.1180592581,0.6677308579,1.8967276814,1.2192751382,0.0771683031,-0.0970073136,1.3615665372,1.0757004517,0.5203246648,0.0727043268,0.0333642468,0.3824695014,BRCA
GSM480989,0.3809905292,-0.1083066581,-0.0393941316,0.0924953640,-0.2095764414,-0.2244989387,1.3266936995,0.5070958574,0.0106989750,1.9383972956,0.3456937339,-0.0846284891,-0.1293772552,0.0892012249,0.0851336450,-0.1360183945,0.0289337283,0.1779847840,0.9747840315,1.1448214453,-0.2381484006,0.7455875576,2.4887078701,0.9678320248,0.0016130909,-0.1266324983,1.0424656846,0.8516472657,0.4854663858,0.4838092881,0.1065780400,0.0964685533,BRCA
GSM480990,0.4805823228,-0.0513017181,-0.0455962657,0.0226722672,-0.1961200461,-0.1642219100,1.4580178035,0.2884922469,0.0696559585,1.6961954981,0.1634065804,0.0197139372,-0.0395780219,0.0689168425,0.0535681572,-0.0898634362,0.0492130012,0.0875241920,0.8429861215,0.7039182711,-0.1509928071,0.4444124651,2.2973919064,0.7456460687,0.0907412291,-0.0644726796,1.1170585282,0.7806978692,0.3991040039,0.0872492272,0.0062611444,0.0420042299,Control
GSM480991,0.6475735993,-0.1328231355,-0.0267381339,0.1009393238,-0.1503309552,-0.1530424226,1.4325132461,0.2061829277,-0.0039679822,1.5458686873,0.2709570318,-0.0480354348,-0.0974779120,0.0170060712,0.3006239996,-0.1325406850,0.0450446508,0.2226377079,0.6967432847,1.0545444004,-0.1555784853,1.1730289833,2.5345542284,1.1582878667,0.0888705028,-0.0359721972,1.5413283919,0.9715089396,0.6362772662,0.2957282108,0.1998940711,0.1965026405,Control
GSM480992,0.2401208284,-0.0913031710,0.0316271084,0.0870782592,-0.0807515533,-0.1702371733,1.1406627023,0.2007235593,0.0063546970,1.7428537459,0.1119980862,-0.0800506295,-0.0784324081,-0.0428917559,0.0649529850,-0.1171101684,0.0517022698,0.2308788326,0.7306996422,0.7976974957,-0.2370605347,0.7090945925,2.5642395764,1.0597993181,0.1023189561,-0.1020730189,1.1943889686,0.7315946042,0.3524402847,0.4092456758,-0.0293832909,0.4621570739,Control
GSM480993,0.5905070544,-0.0950796912,0.0487615407,0.0181882073,-0.0912148149,-0.1093270703,1.3243302871,0.1502779570,0.0483043937,1.7287435233,0.1115584845,-0.0440823865,-0.1271151884,-0.0462477463,0.1574272978,-0.1147723211,0.0950189573,0.1120100428,1.0019575605,1.0324343083,-0.2043673582,0.5148083204,2.5063550473,1.1964946893,0.1047748183,-0.1019331116,1.4609931431,1.1480172040,0.4978895722,0.4829653310,0.0885626290,0.1647578252,Control
