@relation data

@attribute id string
@attribute 10411 numeric
@attribute 10476 numeric
@attribute 10632 numeric
@attribute 10975 numeric
@attribute 11069 numeric
@attribute 126328 numeric
@attribute 1327 numeric
@attribute 1329 numeric
@attribute 1340 numeric
@attribute 1349 numeric
@attribute 1351 numeric
@attribute 1537 numeric
@attribute 1737 numeric
@attribute 1738 numeric
@attribute 2023 numeric
@attribute 2026 numeric
@attribute 2027 numeric
@attribute 2108 numeric
@attribute 2109 numeric
@attribute 2110 numeric
@attribute 226 numeric
@attribute 2271 numeric
@attribute 229 numeric
@attribute 230 numeric
@attribute 23530 numeric
@attribute 2597 numeric
@attribute 26330 numeric
@attribute 2645 numeric
@attribute 27089 numeric
@attribute 2770 numeric
@attribute 2771 numeric
@attribute 2775 numeric
@attribute 2821 numeric
@attribute 291 numeric
@attribute 292 numeric
@attribute 29796 numeric
@attribute 3418 numeric
@attribute 3419 numeric
@attribute 3420 numeric
@attribute 3421 numeric
@attribute 374291 numeric
@attribute 3767 numeric
@attribute 4191 numeric
@attribute 4694 numeric
@attribute 4695 numeric
@attribute 4696 numeric
@attribute 4697 numeric
@attribute 4698 numeric
@attribute 4700 numeric
@attribute 4701 numeric
@attribute 4702 numeric
@attribute 4704 numeric
@attribute 4705 numeric
@attribute 4706 numeric
@attribute 4707 numeric
@attribute 4708 numeric
@attribute 4710 numeric
@attribute 4711 numeric
@attribute 4712 numeric
@attribute 4713 numeric
@attribute 4714 numeric
@attribute 4716 numeric
@attribute 4717 numeric
@attribute 4718 numeric
@attribute 4719 numeric
@attribute 4720 numeric
@attribute 4722 numeric
@attribute 4723 numeric
@attribute 4724 numeric
@attribute 4726 numeric
@attribute 4728 numeric
@attribute 4731 numeric
@attribute 4967 numeric
@attribute 50 numeric
@attribute 506 numeric
@attribute 509 numeric
@attribute 5091 numeric
@attribute 51079 numeric
@attribute 513 numeric
@attribute 515 numeric
@attribute 5160 numeric
@attribute 5162 numeric
@attribute 5207 numeric
@attribute 5208 numeric
@attribute 5209 numeric
@attribute 521 numeric
@attribute 5210 numeric
@attribute 5211 numeric
@attribute 5213 numeric
@attribute 5214 numeric
@attribute 522 numeric
@attribute 5224 numeric
@attribute 5230 numeric
@attribute 5313 numeric
@attribute 5315 numeric
@attribute 539 numeric
@attribute 54205 numeric
@attribute 54539 numeric
@attribute 5566 numeric
@attribute 5567 numeric
@attribute 5568 numeric
@attribute 55967 numeric
@attribute 6390 numeric
@attribute 6391 numeric
@attribute 6513 numeric
@attribute 6514 numeric
@attribute 6616 numeric
@attribute 6804 numeric
@attribute 6812 numeric
@attribute 6833 numeric
@attribute 6844 numeric
@attribute 6861 numeric
@attribute 7167 numeric
@attribute 7381 numeric
@attribute 7384 numeric
@attribute 7385 numeric
@attribute 773 numeric
@attribute 775 numeric
@attribute 776 numeric
@attribute 777 numeric
@attribute 783 numeric
@attribute 784 numeric
@attribute 8050 numeric
@attribute 8801 numeric
@attribute 8802 numeric
@attribute 8803 numeric
@attribute 9167 numeric
@attribute 9254 numeric
@attribute 9377 numeric
@attribute 9551 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,-0.0736360448,-0.0215002628,1.0219176648,1.6065710011,-0.0476961340,1.6446689579,1.8628853585,3.2848619714,2.8402468762,3.5314908823,3.8822471500,0.8401468646,0.6998638082,0.7331141828,1.2446158655,3.0063330232,-0.0688791700,0.5098546057,0.5493699059,0.3238399295,3.7439354659,0.5324431879,-0.1213431976,1.1801962224,0.2021253367,4.2395171323,-0.2130206191,-0.1305637080,3.0968976021,0.6288589894,0.7379945731,-0.0401020524,1.2379209502,1.7476191388,-0.0804732706,0.6030484959,1.0037058204,0.5302780286,1.2825583704,1.0894369808,0.2756530001,-0.1477876281,2.0473336410,3.0387252171,2.4601182936,1.6357717365,3.2205805777,0.2486950680,1.7164077479,1.4395218045,2.3227324934,2.5074842997,0.1886901377,2.1677986682,1.0677903328,2.1220440027,0.6539471631,2.3124258220,0.2487115003,1.2550506103,0.9883646533,1.0886668603,2.4376149177,2.6906381844,0.2597110026,1.6307654231,1.8365079166,1.7503142655,0.7752949819,2.4476711284,1.6104773722,0.7241713291,0.1014964005,0.3759324820,3.1079884368,1.4961043072,0.1028904467,2.1798728151,2.3329411819,0.2996721839,0.9567462580,1.6108989900,-0.1723395384,0.0490951765,3.7742522559,3.2600649594,0.7176965202,1.0823069131,1.4175004923,2.7037997379,2.2702302934,-0.1584714369,2.9947522960,0.0799311028,0.9830085316,0.9096642471,-0.0182527169,2.4433588329,0.9091838176,0.8322542454,-0.0220457165,2.8299887477,0.4090528326,0.8865274853,1.7555294782,-0.1759816651,-0.0456900000,-0.0552885373,1.1388112530,-0.1481737688,1.0786292496,-0.1871471742,1.1364257430,1.1971655047,0.1019727320,0.6689030316,0.0273020777,0.0616552577,-0.1493906910,-0.0609603615,-0.1120073339,0.9215979593,0.4448719654,1.1766262874,0.6072638653,0.9821933891,3.7984867777,-0.1498706598,0.9859425634,0.2279296554,BRCA
GSM481003,0.8728766795,0.0133476024,1.1962682505,1.5810831739,-0.1286379429,1.9038892528,2.0211641467,3.1046462550,3.1145976185,3.0898873807,4.2017644346,1.2373216148,0.6200601730,0.5751571217,1.3361429164,3.2006788999,-0.0743957836,0.3725785809,0.5364840499,0.1648782487,3.8466326595,0.4616179247,-0.0852894379,0.9142544966,0.1610410471,4.1421803630,-0.1171854301,-0.1002975603,3.2187410724,0.8103868588,0.8040623380,-0.0551309586,1.1845423117,1.8013738262,-0.0353034653,0.7621036256,1.3177307136,0.5217939435,1.5112780681,1.5267731648,0.4606401824,-0.0960883290,2.4193702937,3.0341599252,2.5814743936,2.0847374051,3.1737505597,0.2942398865,1.7054112518,1.4585310220,2.1807312070,2.8132060766,0.2197001022,1.8525355755,1.1325404544,2.3613689826,0.7158783051,1.9804784506,0.3181647626,1.2617161914,1.1800323744,1.3887933741,2.8087391850,2.5457379668,0.1923796521,1.8500925974,2.0938445861,2.1084910929,0.4973504533,2.6695610268,2.1247192935,0.7272023059,0.0486644649,0.6135344431,3.3465057213,1.4620030204,-0.1278062058,2.1980750817,2.6818014682,0.2160831658,1.1262232996,1.4461939967,-0.1194550618,0.0818683739,4.1190387937,3.1835549236,1.0702101433,1.2532150570,1.4906090684,3.2847887412,2.1873705387,-0.0315922061,2.8807207183,0.1048826503,0.8784107505,0.9493483220,0.1319214864,2.5594494092,0.9189770192,0.6319902162,0.0102665505,2.7096900718,0.3497496598,0.6315070663,1.6303895546,-0.1847200774,-0.0066594572,0.0127547525,1.1873721258,-0.1065049407,1.7364641416,-0.1441943853,1.3393473625,1.1052940043,0.4503844612,0.4693122717,0.0255917369,0.0114212718,0.0389886080,0.0040313538,-0.0713662264,1.3229428827,0.6260934174,1.2779279334,0.6237784301,0.6218352873,3.7276783670,-0.1138621008,1.0323292889,0.3079783814,BRCA
GSM481004,0.1327944574,-0.0270105457,0.8188014599,1.4291266021,-0.1476433219,1.4323686774,1.8149248219,2.7513620434,2.6634279788,2.8089146617,3.7254126369,0.9444029234,0.6781913359,0.3812206186,1.1688094231,3.1077027020,-0.0451536228,0.4549789122,0.5220765574,0.3268714744,3.8100233377,0.5073901220,-0.1084181321,1.4289560781,0.1832348195,3.6309192973,-0.0971162046,-0.0138041459,2.9644316963,0.8890818098,0.7018607473,-0.0439653979,1.1849435592,1.3598845531,0.1050124050,0.4769736669,1.0098025477,0.5719835130,1.4318520302,1.3546093661,0.3354159718,-0.0974655983,2.2976827621,2.7731111049,2.1983565836,1.5678548534,2.7605939703,0.2922863052,1.5158698840,1.3193888069,2.0343554466,2.5997846297,0.2287318234,2.1499634981,0.9142084192,2.1691660062,0.5975045407,1.9425479024,0.2462725308,0.9587086626,1.0140725214,1.1807892750,2.4129609270,2.2046734146,0.1941156472,2.0194691271,1.9288315508,1.9422880264,0.6779014052,2.3183145830,1.5941088451,0.7539316761,0.0970933052,0.7736434831,3.3967864779,1.4136516897,0.1165454737,1.6568037951,2.2295052782,0.2642176397,1.2454136498,1.8161106370,-0.1240701825,0.1522282135,3.9233827854,2.7450075628,0.9813701828,1.2382617054,1.9411259219,3.2274260256,2.0431277581,-0.0550624271,2.9996600639,0.0306983874,0.8990043088,0.9431394576,0.0181169579,2.0525917485,0.6950635329,0.6800325786,-0.0396932616,2.4000283107,0.3748848780,0.9444994971,1.4885543105,-0.1426593660,-0.0633250830,0.1480868350,1.7396594435,-0.0956225552,1.2011611824,-0.0870458040,1.4919782039,1.0414347755,0.4909965594,0.5573724887,0.1102480373,0.0692754934,-0.1091377224,-0.0175668455,-0.1110790271,1.2314329323,0.7244989464,1.5056684017,0.6645312983,0.6679735491,3.6762415340,-0.1701254000,1.1291053325,0.1741969176,BRCA
GSM481005,-0.0633542451,0.0328818946,1.3571816572,1.5030625733,-0.0476365093,1.6823606193,2.0470406263,2.9448024105,2.9922003747,3.4843147593,3.9038367570,0.8663924949,0.7056536085,1.0392266140,1.2296441194,3.1770806314,-0.0330508954,0.5511751265,0.5647693716,0.3461107311,3.6244196595,0.4823140474,-0.0940998203,1.4989181689,0.1987321225,4.0039327147,-0.1381652882,-0.0600327925,3.2498423260,0.9670564680,0.7327531320,-0.0375340859,1.2152339223,2.2939823732,0.0043188503,0.7998633141,1.1721289531,0.8122186181,1.2531970833,1.1072024846,0.3035506073,-0.0948078856,2.0303443336,2.9812125630,2.4990127236,1.6809316798,3.2110089463,0.4079513097,1.5537148136,1.3627903386,2.1741721035,2.3638364417,0.1803542242,1.8589681834,1.0842802754,2.2095118126,0.7193749649,1.9819100201,0.3776381511,1.0983269770,1.1873108868,1.1182611493,2.4336035250,2.7255921264,0.2553910810,1.6536440179,1.7271274924,1.7320386915,0.9889568767,2.4973058519,1.4492170904,0.7083278808,0.0370098016,0.4777990756,3.0898846256,1.5698961616,-0.1406283042,2.2327765991,2.2275011428,0.3574537685,1.0610700138,1.6302711927,-0.1915832176,0.2434471582,3.8167877198,2.6693992377,1.0564373018,1.2943529768,1.6618498339,2.9228360122,2.2548299346,-0.0833637314,2.9406571849,0.0806566990,0.8209516548,0.8824120524,0.1081913242,2.3397172830,0.7765841372,1.2306991819,-0.0333261071,2.4607534110,0.3619722401,0.9545850273,1.9393282863,-0.1333741046,-0.1054580987,-0.0763023099,1.2436823474,-0.1129088547,1.5213370321,-0.1537983013,1.2301818160,1.3138269037,0.1786840178,0.6773148974,0.0384590172,-0.0445056149,-0.1045152437,-0.0460701709,-0.1121815815,0.9508894881,0.8181364107,0.9976733608,0.6852459645,1.3904672946,3.5753884656,-0.1388695263,0.9828669735,0.3859257492,BRCA
GSM481006,0.0905179799,-0.0190367056,1.3291345834,1.6030405131,-0.0825294732,1.7438920818,1.9426999326,3.1906353375,2.7724787393,3.1228917440,4.1287405194,0.7863435612,0.6589042794,1.0503523116,1.3114451378,3.0143291355,-0.0936758676,0.4633654304,0.4651767562,0.4431580819,3.7386488616,0.3958208592,-0.1227635125,0.8412560108,0.2700933796,4.1958898700,-0.0555985571,-0.0464602248,2.8971524637,1.2209734655,0.8024770168,-0.0243946056,1.2336561511,1.5355339036,-0.0842895754,0.8641829562,1.1659828099,0.7199270177,1.0863320840,1.0935161020,0.3681020994,-0.1417299799,1.8912775052,2.6177624463,2.3873384297,1.8016335669,3.0848254363,0.3196676824,1.3389384973,1.4803565667,2.3331040739,2.3626762627,0.2036693060,1.7869181707,0.9409873320,1.8140879337,0.5929628641,2.0483266710,0.3491715844,1.6534072459,0.9794260178,1.3167128688,2.4758646487,2.5557612278,0.2457010680,2.0219145865,2.1404061980,2.0242314488,0.7586661034,2.7829704021,1.7621015075,0.8132246775,0.0995135659,0.3651815681,2.8810225061,1.5329054901,-0.0645537491,2.2620981911,2.1049091872,0.2197939347,1.0555887074,1.3985594119,-0.1506344601,0.1360556125,3.6611145337,3.1118939400,0.9287644151,0.9516619654,1.7662516459,2.3638884226,2.3350743396,-0.0657793330,2.9544162478,0.1733284795,0.8438108891,0.7849476009,0.0367047245,2.4747377149,1.0743387982,0.9264100611,-0.0789564253,2.3909723165,0.3769601093,0.9825892283,1.5819155011,-0.1606435776,-0.0640055704,-0.1040697926,0.9514377564,-0.1108610718,1.4031214709,-0.1249113311,1.1101613431,1.2153712613,0.3945244716,0.5262670671,0.0539594061,0.0959829012,-0.1013233678,-0.0251945262,-0.0321180584,0.7624131363,0.5764280935,0.9601242833,0.4879100186,0.9786211103,3.8201055186,-0.1207392842,1.0885378044,0.2949828910,BRCA
GSM481007,0.6145446753,0.0159823717,1.3079844167,2.0476180873,0.0318698374,2.0950755760,2.0811500624,3.4278373156,3.0253856183,3.6010037263,4.3338177502,1.0927841692,0.6044700366,0.6724452480,1.2689040696,2.6904140412,-0.0443925697,0.2727541961,0.5958356859,0.1194608981,3.8221343160,0.2959614441,-0.0612940161,0.6855242019,0.1533087097,3.8619840940,-0.1741896677,0.2568381839,3.0893913110,1.1343356063,0.6969900434,-0.0594928700,1.3128262030,1.5360613332,0.0476929915,0.7840594022,0.6159584747,0.6530764505,1.2220971237,1.4416100060,0.7224909781,-0.1344410452,1.9940122254,2.9720964299,2.7150726616,2.0522057041,2.9745294253,0.4008089031,1.3934654891,1.5443978199,2.3146706374,1.8187864251,0.2307542809,2.2717683838,1.1800466418,2.2293974180,0.5650052975,2.0653339624,0.3903779959,2.3319536386,1.0687853980,1.4835200446,2.1261421440,2.9612464806,0.3231798144,1.7148856373,1.8690532444,2.4890010954,0.6884716573,2.6580340134,2.3596909832,0.5659708979,0.0487666074,0.5757690874,2.9203303124,1.3644063912,0.1291765380,2.6660154547,2.8284495919,0.1496402762,1.2282426320,1.0612825621,-0.1357761151,0.1077033355,3.3061023553,2.6969007731,0.4104608606,1.0567843064,1.7821026965,1.8040965266,2.4141525201,0.0234551020,1.9015418373,0.0768746610,0.7635406797,0.7057773544,0.0379549713,2.8127475454,0.9259418572,0.7558958770,0.0370700779,2.2932524310,0.3999590482,0.2822355972,1.1257035903,-0.1876361217,-0.0197325049,-0.0094139225,0.8984063305,-0.1564573851,1.4802961431,-0.1087383652,1.0304328779,1.4956284187,0.6803908083,0.3650899887,-0.0918270944,0.0120281918,0.0822912043,-0.0430973670,-0.0724073578,1.4141703408,0.6169566875,0.8383894050,0.4072382503,0.9402327921,3.6439844541,-0.0642993118,0.9846709110,0.3709168702,BRCA
GSM481008,-0.0392733318,-0.0343995983,0.9915557764,1.4917126569,-0.1028508210,2.1372509993,1.8299913453,2.8501150784,2.7354585430,2.8796510697,4.2373084425,1.7489482332,0.9146130559,0.8293015040,1.1254318941,3.4427632094,-0.0644170511,0.3330741142,0.4920956955,0.2427243920,3.9057635964,0.3801271811,-0.0655342964,1.2662709884,0.2438208852,3.6773881910,-0.2068150789,-0.0078361267,3.0685641767,0.9561627172,0.6497903308,0.0040104141,1.2561126149,0.6239756214,-0.0829008294,0.7273884065,1.1073818021,0.8416119498,1.6809619081,1.5742861344,0.7354628362,-0.0866434188,2.1600360041,2.5617784924,2.3655275850,1.7669373006,2.1554170050,0.3448571845,1.3476119901,1.4357141367,1.8638240991,2.3686740569,0.1604714319,2.1738130824,0.9882385780,2.0878327582,0.7116897155,1.2949985862,0.3597128101,1.7076398496,1.0041832561,1.3470968207,2.2466801007,2.1003389657,0.3366685788,1.5304556115,1.9095012346,2.2131462991,0.6240647347,2.7265273662,2.1243032123,0.9072494089,0.0648288636,0.5987889321,3.0698242452,1.1112849401,-0.0470573662,2.1739230324,2.6585530491,0.3388155522,1.1723773816,1.2819634979,-0.1597456493,-0.0419566756,3.6975797547,2.4083025576,0.9493794161,1.2752336439,1.7070318422,2.8109640281,2.4740204471,-0.1279076139,2.3137857928,0.0299265512,0.9598550109,0.6961428382,0.0158213981,2.7826597719,0.9102283842,0.7458980968,0.0274709704,2.6702908428,0.1963933800,0.7302600849,1.1955933757,-0.1729283276,0.1833687913,0.2638991089,1.6709563623,-0.1295026072,1.2782856046,-0.1079386518,1.4663652630,1.1688015965,0.8696000842,0.4626299099,0.0356817876,-0.0574690060,-0.0676376425,-0.0300655001,-0.1070747652,1.3015633692,0.8872666321,1.6826494096,0.4629142992,0.9039854876,3.2993071420,-0.0541064534,1.2960779315,0.2597184494,Control
GSM481009,-0.0233549507,-0.0492966836,1.0659875749,1.4853398304,0.1306110180,1.3368267140,1.7367875094,2.6311376569,2.5402667387,3.4713052907,4.5574183465,0.3506586602,0.5282057247,0.6332577009,0.9583234476,2.1312950478,-0.1941895463,0.2571393533,0.2569852907,0.1908806156,3.7113603654,0.2177427286,-0.1742547689,0.2463869147,0.1249047886,4.6684551240,-0.3016666528,-0.0616330306,2.9750197729,0.7515524406,0.5076287837,-0.0821720857,0.9696902789,0.8307123714,-0.4613429488,0.4288435452,0.6504592499,0.4405892172,1.0555777133,0.6409955426,-0.0518121308,-0.1273535834,1.7712771957,2.6461285090,1.8308716716,1.1259181237,3.0006508827,0.3723456574,1.4745161353,0.8766772447,1.8428533374,2.4826320240,0.1398413496,1.6955368374,0.9599975943,1.7672406273,0.5440771320,2.0447774530,0.0886783364,0.4453132280,0.5985564481,0.6838760163,2.2663613160,2.3990168696,0.2343769048,1.3813160173,1.5815853942,1.2780620902,0.6351096774,2.2483180324,1.0524347025,0.4662309039,-0.0086393547,-0.0244834540,3.0354197951,1.3137865533,-0.1466724766,1.6047753649,1.6951037552,0.2322341885,0.8887395077,1.2289362055,-0.1940949369,-0.0059709582,3.9414889548,2.6957184910,0.3523311566,0.5635341403,1.4724833275,1.5926338021,2.1307837623,-0.4125341031,2.8468914520,-0.0059484150,0.6411484362,0.7102748195,-0.0419632214,2.1571311801,0.6558841348,0.8545450949,0.0046873059,2.6541922035,0.1087059972,0.7075142994,1.3173657591,-0.2322168130,-0.0140995929,-0.0597365369,0.6764004546,-0.0665877391,0.8199069514,-0.1988327205,0.9264877308,1.0954677589,-0.0334941153,0.5205489170,-0.1560574059,-0.0553855791,-0.1449972377,0.0246328279,-0.1523115490,0.5742608378,0.4403356126,0.7679574415,0.5728406927,1.1293141990,4.1423926693,-0.1587376114,0.8769327582,0.2482639682,Control
GSM481010,0.0528804344,-0.0548115551,1.7179220567,1.4537202894,0.0528028026,1.6478305326,1.9242086759,2.9208014362,2.8953553038,3.3400865397,3.7300850450,0.8249833369,0.8267290073,1.3218326784,1.3910238047,3.3903121501,-0.0711687702,0.6691531694,0.4458376225,0.5392491650,3.5709333419,0.6539538513,-0.1164940295,1.4830513462,0.2628084506,4.0522372723,-0.1411789771,-0.1070819714,3.2245613336,1.4438292494,0.7358219301,-0.0533458203,1.1229166403,2.0933323107,0.0833373867,0.8640203471,1.1222084975,0.7972082906,1.4032478941,1.3064234145,0.3844091756,-0.1075650904,2.1169123984,3.0227346950,2.3879695085,1.6967094017,3.0904437700,0.3408809946,1.7365808804,1.5202775001,2.1778445244,2.6175937141,0.1764122515,1.7596189790,0.9621769682,2.2206496335,0.6412778155,2.2285253704,0.1741315549,1.1308501013,1.2762061459,1.1142076761,2.6448915800,2.3248520293,0.2522442355,1.7771696895,1.5629302529,2.0286182462,1.0144006864,2.7083729937,1.5733488265,0.4290820978,0.0751152021,0.5344473644,3.0851212873,1.6659406288,-0.0389545850,2.1312635030,2.4014054723,0.4531395072,1.2748678253,1.6990557462,-0.1039919637,0.1197506439,3.5923122566,2.6687417746,1.0979320507,1.3660714698,1.4021478108,2.9758407409,2.3473299741,-0.0968585945,3.1561228905,-0.0186438779,0.9408905428,1.0179204699,0.2049654462,2.2522071411,0.6685453986,1.0751941698,-0.0846129696,2.6550702156,0.2768504703,0.8241521644,1.8299780553,-0.1231662354,-0.0657373245,-0.0987638808,1.1256585270,-0.0675059581,1.3789806104,-0.0993708773,1.3682985414,1.3226195287,0.1388330570,0.7180417817,-0.0104726480,-0.0453533062,-0.0724101748,-0.0219320039,-0.0359144217,1.1688287363,0.9780296200,1.4401504247,0.5921035957,1.6088742484,3.5693041259,-0.0651612744,0.8757476503,0.2838235931,Control
GSM481011,-0.0473339249,-0.0419472772,1.3794508280,1.6555728007,-0.0666844478,1.9561922980,1.9761028098,3.3096089502,3.2716646788,3.9323317207,4.2991562488,1.4112859420,0.5460614107,0.5283419308,1.2007864261,2.8266256005,-0.0684495198,0.3210015088,0.8413236443,0.1204543263,4.3113166690,0.3698542246,-0.0697058342,1.0850995514,0.1268852471,4.7205428280,-0.2161459271,-0.0409571094,3.1813957692,0.7541625414,0.7795279973,-0.0865289202,1.1692394515,2.1879631877,0.0465802278,0.8660045439,1.2732929057,0.7418923105,1.3738928276,1.5889128054,0.7136496792,-0.1426513830,2.4712665266,3.4056040446,2.6497408005,2.1996617466,3.4332664810,0.3185166485,1.5084238447,1.8580200077,2.5287604482,2.1517676371,0.2314369944,2.4475443587,1.3081714013,2.4495576592,0.7526182593,2.2082091720,0.4009645881,1.6914787251,1.0688686749,1.3711971417,3.1678408783,2.6425355971,0.0892798126,1.8854857087,1.9175779687,2.4482676982,0.8773281438,2.5530876767,2.0788810943,0.7560514939,0.0559968131,0.6581265536,3.3461109001,1.3229064272,-0.1442008461,2.3257809620,2.7997629979,0.2279519721,1.2448404767,1.3465176597,-0.1934652257,-0.0367092613,3.9995541836,3.3902751447,0.7410807876,1.3514226272,1.4261212981,3.3334842257,2.3330109459,-0.0664419039,2.2715326601,0.1130411916,0.8228451828,0.9361557679,0.0471237373,2.8619557435,0.8796043668,0.7629880970,0.0440684883,2.7364563719,0.3405190137,0.7569047911,1.4814565418,-0.1369910271,-0.0356874147,-0.0764425730,1.4702925383,-0.0718724817,1.8174417607,-0.1016911636,1.3250114165,1.7326221133,0.5270740208,0.4434416458,-0.0060670441,0.0110394834,-0.0610902679,-0.0522657949,-0.0572097716,1.0080670535,0.4759460390,0.5713381401,0.5719715057,0.9991618734,3.7896052087,0.0014484872,1.2233210028,0.2804141057,Control
