@relation data

@attribute id string
@attribute 10818 numeric
@attribute 117145 numeric
@attribute 1796 numeric
@attribute 1975 numeric
@attribute 1977 numeric
@attribute 1978 numeric
@attribute 1981 numeric
@attribute 208 numeric
@attribute 2246 numeric
@attribute 2247 numeric
@attribute 2248 numeric
@attribute 2249 numeric
@attribute 2250 numeric
@attribute 2251 numeric
@attribute 2252 numeric
@attribute 2253 numeric
@attribute 2254 numeric
@attribute 2255 numeric
@attribute 2260 numeric
@attribute 2261 numeric
@attribute 2263 numeric
@attribute 2264 numeric
@attribute 2475 numeric
@attribute 2549 numeric
@attribute 26281 numeric
@attribute 27006 numeric
@attribute 2885 numeric
@attribute 29904 numeric
@attribute 30849 numeric
@attribute 3265 numeric
@attribute 3630 numeric
@attribute 3643 numeric
@attribute 3667 numeric
@attribute 3845 numeric
@attribute 4893 numeric
@attribute 5140 numeric
@attribute 51422 numeric
@attribute 5170 numeric
@attribute 51719 numeric
@attribute 5289 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 5295 numeric
@attribute 5296 numeric
@attribute 53632 numeric
@attribute 54106 numeric
@attribute 5494 numeric
@attribute 55437 numeric
@attribute 5562 numeric
@attribute 5563 numeric
@attribute 5564 numeric
@attribute 5565 numeric
@attribute 5571 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5604 numeric
@attribute 5605 numeric
@attribute 57521 numeric
@attribute 57761 numeric
@attribute 5781 numeric
@attribute 5894 numeric
@attribute 6009 numeric
@attribute 6194 numeric
@attribute 6198 numeric
@attribute 64223 numeric
@attribute 6654 numeric
@attribute 6794 numeric
@attribute 7248 numeric
@attribute 7249 numeric
@attribute 7529 numeric
@attribute 8074 numeric
@attribute 81617 numeric
@attribute 8660 numeric
@attribute 8817 numeric
@attribute 8822 numeric
@attribute 8823 numeric
@attribute 92335 numeric
@attribute 9365 numeric
@attribute 9965 numeric
@attribute Class {Control,BRCA}

@data
GSM427158,5.772677763,6.743323514,6.007089656,13.591191,5.3832028615,6.891088384,8.34459771725,7.466690585,6.390483226,7.9169360095,5.238988625,5.787387568,6.303073629,5.3193541885,5.641987591,5.066614647,7.282998326,6.54048116,6.63167228267,7.167255083,5.703219255,5.16471875233,10.40794251,6.11877664633,6.0331958605,5.261729425,9.4954151895,11.56243576,7.666137216,7.4423513115,5.169936271,6.361861002,10.10813927,6.8286116825,8.74899041,9.641781332,7.64611005,7.1007852408,11.89018267,6.066633462,6.685313404,7.339184439,7.0703331436,11.7240492,5.182504847,5.412113573,7.3800710295,10.32771013,9.6271145295,4.980952113,10.08992748,8.596218763,10.084193648,8.27215776867,11.634256725,10.49127719,11.44994835,6.2950853,8.468095662,11.64123906,10.11570732,11.39766944,14.28777857,10.80480483,8.366847964,8.001564595,6.705843592,7.68702726675,7.102536626,11.115513174,5.9442327955,7.991620492,12.08367055,6.1941920175,5.596123584,6.260125068,7.75867805367,7.633596724,5.616777635,Control
GSM427159,5.65943283333,6.178023026,5.553829893,13.51771248,5.478418359,6.950471695,8.3610623935,6.43012268,6.34676698033,6.9758426655,5.291687581,5.176333993,5.9112008435,5.1967514595,5.968327676,5.2827490955,7.601327189,6.160683884,6.761059759,6.9461560065,5.672079654,5.66166144333,10.37262599,5.87580800833,5.597035406,5.002940155,9.5539178325,11.53336151,7.979969765,7.8897640555,5.773212576,5.911818141,10.01141636,6.4300637355,8.474680533,8.20808938,7.78951872733,7.4312568682,11.50810934,5.492262803,7.098719371,6.741201091,7.6111323212,12.12504541,5.402083668,5.359671604,6.8257140825,9.671125768,9.9140920795,4.833916319,9.883140084,8.632069254,9.5416181315,7.85669691467,11.27623323,9.559434991,11.52169626,5.722746919,8.994354232,11.64123906,10.34726733,11.0078229,14.277329135,10.83272413,8.842626225,7.481398095,7.312431759,8.008767961,7.8100749315,10.8888014215,5.649825465,7.766407053,11.11317258,6.30034954,5.663779561,4.689877288,8.020697573,7.811296214,5.110416751,BRCA
GSM427160,5.55073379133,6.947055725,6.082900138,13.78998546,5.231526198,7.435172523,8.390530265,6.416760061,6.68734698167,6.381302865,5.219566658,5.126406353,5.892872074,5.0087123895,5.144669712,5.430857273,7.068969348,5.165119293,6.26887747967,6.6484163275,6.089429956,5.56615300933,10.44466839,5.489172308,6.0967740745,5.477524542,9.480270588,11.51908594,7.943805792,7.856102429,5.870864797,6.617140962,9.532322378,6.720661627,8.690112479,5.72110688,7.717289563,7.2445861642,11.87223249,6.394124489,6.212526175,6.813047234,7.448654099,12.67203307,5.16953547,5.651633855,6.8211475155,9.65934534,9.566117134,4.402621796,10.14535302,8.471818588,9.9835099365,8.11094053067,11.198356615,9.65317699,11.72288448,6.201345317,9.791114496,11.37070935,10.45388564,11.33795649,14.525874365,10.9243451,9.630577078,7.228580927,7.090380087,7.89762192425,7.3984048785,11.252028628,5.414083738,7.69267271933,11.22600587,5.51106377,5.515393331,4.774274953,7.99283881167,6.608332915,5.885764236,BRCA
GSM427162,5.33781834633,7.239410274,5.30196368,12.77497238,5.0419966805,7.499688706,8.382971217,5.863140121,6.014935264,6.830263151,6.171732872,5.470383322,5.708151602,5.487602415,5.057029153,4.764148849,6.753287377,5.072117861,5.89010381667,6.9962006475,5.475661496,6.45499970067,10.39039231,5.427851752,5.696887672,5.391983545,9.432546201,11.32101501,7.302047389,8.398114105,5.793122872,6.187258653,9.129946971,6.243898751,8.847629866,7.437629589,7.35253753667,6.9971733014,10.70852807,5.161495975,5.584068992,6.506054132,7.6522265588,12.52623397,4.95653443,6.225261069,6.423331369,10.26174268,9.7521116675,5.446761787,10.28239959,8.590101509,9.3324219335,7.98209816267,11.274247985,9.580847928,11.42772678,6.118843116,10.14854685,11.77608148,10.09500831,10.44278832,14.01633132,11.19937192,10.00278026,6.648325671,7.452573043,7.22646478075,7.6503556025,9.6891460585,6.094828639,7.38239760833,10.31178269,6.2894737505,5.949658216,4.876039551,8.122596546,6.901473714,6.369340517,Control
GSM427163,5.688073818,5.894824582,6.088105148,13.67421216,5.609549966,7.662759375,8.19236132175,6.860966288,6.431967867,6.8612433615,6.172883123,6.447005198,5.8843623285,5.1968665985,5.55659131,5.266359202,6.42089131,5.938174768,6.706029596,6.6243939125,6.216508824,5.580378299,9.62228117,5.95688781033,5.481438136,5.380600673,9.66718229,11.36922669,8.352927454,7.697637374,5.536217098,6.468750795,9.959676393,6.8833304115,8.770532686,7.612317708,7.88745877033,7.3395574808,11.76992885,6.385047554,7.405441727,6.944393257,7.950268865,11.96427598,5.312711681,5.776374632,6.99556640625,10.48162315,9.378542152,5.133924369,10.06457475,8.426475613,9.8517271485,7.82991936767,11.21839075,9.966174165,11.8471671,6.324725674,9.421265976,11.54684638,10.22872886,11.47602735,14.629290115,10.47933595,9.484878832,7.634958261,5.874496526,7.77948640775,7.4082400825,11.277560598,6.033873071,7.88389956333,11.49594259,6.0401487175,5.375136114,5.488491912,7.78059228367,6.573689312,5.371568663,BRCA
GSM427164,6.26184317333,6.847624679,5.548136995,13.99263349,5.428588795,6.493499734,8.41952105375,7.477052175,6.89771458167,7.451942014,5.011016147,5.023045997,5.74825501,5.092094303,5.909059769,5.4297209045,6.228631729,6.715073541,7.05955089,6.5237362205,6.631654085,5.81638087933,10.04182378,6.364237361,5.3222232545,5.070616072,9.9164802245,11.36276316,9.014021255,7.3388634815,5.73607124,6.511519926,10.00182726,7.019536675,9.445243095,9.215897647,8.682705693,7.3955993004,12.34109771,6.534735237,7.460253403,7.80732453,7.4183463498,12.02694363,5.601110562,5.256643908,7.490754736,9.570406539,10.1343921865,5.186075849,9.875534783,8.232662106,9.698559825,8.18650002,11.07534033,10.23164154,11.5852209,7.180831933,8.755431019,11.95147243,10.624983,11.41291396,14.408070605,11.22643043,8.90097329,8.19601328,7.581447523,7.8254115435,7.2581526215,10.678516145,5.64447514,8.467873936,11.69149721,6.9462021345,5.346435058,5.214330049,7.85973253267,7.784080438,6.344744738,BRCA
GSM427165,6.52939292733,6.773076963,6.009555025,12.001308,5.593019755,6.682577247,8.41313930575,6.742953157,6.082425078,6.9085147385,5.614644516,5.614644516,5.9518845585,5.34423418,6.107065996,5.3098015135,7.603442983,5.544509535,6.91813654967,7.0034241525,5.583918611,6.15449700133,9.710815526,5.846801913,5.624642194,5.192698437,9.167523377,11.42649031,6.219367603,7.9742866725,5.705709271,6.512547399,8.873183485,6.6232326,9.358008891,5.993341073,8.026211755,7.3536038904,9.803614982,5.69405225,6.662423158,5.996847001,8.3350079456,13.11366653,5.622938584,5.71384099,6.7124372675,9.818822257,9.746930711,5.391983545,9.962643412,7.44226163,8.827384863,8.451561107,11.151396135,8.977681421,11.16076662,5.754494213,10.39297237,12.03524768,9.961088297,10.22441209,13.397046395,11.68974045,9.95563942,7.292025067,7.014135225,7.0136583735,7.399969872,10.2755669945,6.505384745,7.43853783967,9.882139059,6.699186128,5.850631456,5.259377247,7.63476432167,8.090034492,6.00607988,BRCA
GSM427166,5.97148952467,6.416168916,5.202820508,13.63630348,5.2934412195,6.606446392,8.26782455825,6.689303092,6.927217263,7.152234567,5.555364666,5.179721278,6.4175923805,5.013470784,5.82324701,5.22771396,6.746988283,6.391635094,6.477000624,6.4604834375,5.808263565,5.61018452233,9.922785491,6.14872126967,5.9329925075,5.281894103,9.1611827995,10.96976983,8.238764323,7.7095138065,5.451879748,5.826809832,10.47490271,7.0670465565,8.993477034,6.926417944,7.93129970567,7.0445753338,11.72922572,6.172283106,6.020263967,7.162847292,7.757716558,12.07897478,5.002490161,5.870741528,7.31544061425,10.05396698,9.831690885,5.190033289,10.10583032,8.483464254,10.092337449,8.171538624,11.40345044,10.00443156,11.28922369,5.830554026,9.038034948,11.28411575,10.12277013,11.68597092,14.48710829,10.38915837,9.017533022,7.787382059,6.202570157,7.39410609925,7.055090386,11.313560577,6.457948301,8.48743530233,11.73537632,6.69967863,5.125580074,6.302461288,7.70088144833,7.648431512,5.989996857,Control
GSM427167,5.54762997267,6.458739307,5.939938374,13.77286407,5.6159439165,7.327824597,8.44736918625,6.500527718,6.65253264333,6.8182341645,5.855623029,5.354744155,5.9754857605,5.366990285,5.244897759,5.139545746,5.961629839,5.98687237,5.68970163167,6.785049226,6.450184887,6.45919725867,10.26710886,5.98389700833,5.9723644955,5.274272145,9.3657406255,11.39549546,7.653026194,7.94496816,5.541182786,5.887653968,9.964760013,6.5497902615,8.769533015,6.254278102,7.84812807267,7.1591884674,11.72288448,6.387246745,7.205282841,7.428655643,7.6719006758,12.20624983,5.425183376,5.59156816,6.80479554875,9.773436423,9.676526932,4.817381859,10.19124467,8.390557125,9.9168075855,7.91861634733,10.99057863,9.452231522,11.82274022,5.904009092,9.783440744,11.64347756,9.9831294,11.55993163,14.506684105,10.83540327,9.695411499,6.878728789,6.99407371,7.73151595125,7.327968466,10.898757498,5.747274549,7.48094979267,11.64430934,6.6541556965,5.065239741,4.786611159,7.69821001467,6.995713808,6.134432096,BRCA
GSM427169,5.70757979267,7.409075047,5.774267365,13.33778081,5.59106726,6.268944869,8.355856072,6.827314517,6.353105852,6.9513043535,4.943465724,5.353156751,5.698125565,5.491706318,5.574866903,5.12339042,6.829282328,5.368603583,6.59057193467,7.582218724,5.926361974,6.62868312967,9.976514407,5.85947821333,6.1387688815,5.391983545,9.70078824,11.07134187,8.166628995,8.148239231,5.233822166,6.078850631,10.08180334,6.1985753455,8.271931157,8.313258466,7.86377913433,7.3339069032,11.62416272,5.992208309,7.606018576,6.850940421,7.3060563712,12.27296951,4.710134856,5.605858198,6.5128311225,9.787507202,9.813055769,5.368603583,9.977545082,8.965922146,9.689212392,7.74245236133,11.551814785,9.69476318,11.64681981,5.935466377,10.3235449,11.52775569,10.28660429,10.97540039,14.439438795,10.84783275,9.099374852,7.4960371,7.232999148,7.874571879,7.271314855,10.8706706855,5.675663172,7.89587939567,11.1050886,5.824272396,6.187011156,5.411944154,7.74355832733,6.516256016,5.714253246,BRCA
