@relation data

@attribute id string
@attribute 10073 numeric
@attribute 10419 numeric
@attribute 10762 numeric
@attribute 11097 numeric
@attribute 11157 numeric
@attribute 11218 numeric
@attribute 11340 numeric
@attribute 118460 numeric
@attribute 1207 numeric
@attribute 129401 numeric
@attribute 1656 numeric
@attribute 167227 numeric
@attribute 196513 numeric
@attribute 1977 numeric
@attribute 1981 numeric
@attribute 22894 numeric
@attribute 22916 numeric
@attribute 23016 numeric
@attribute 23019 numeric
@attribute 23165 numeric
@attribute 23225 numeric
@attribute 23279 numeric
@attribute 23404 numeric
@attribute 23511 numeric
@attribute 23644 numeric
@attribute 23658 numeric
@attribute 246175 numeric
@attribute 255967 numeric
@attribute 25804 numeric
@attribute 25904 numeric
@attribute 25929 numeric
@attribute 26986 numeric
@attribute 27257 numeric
@attribute 28960 numeric
@attribute 29883 numeric
@attribute 348995 numeric
@attribute 4686 numeric
@attribute 4848 numeric
@attribute 4849 numeric
@attribute 4850 numeric
@attribute 4927 numeric
@attribute 4928 numeric
@attribute 50628 numeric
@attribute 5073 numeric
@attribute 51010 numeric
@attribute 51013 numeric
@attribute 51808 numeric
@attribute 53371 numeric
@attribute 5393 numeric
@attribute 54464 numeric
@attribute 54512 numeric
@attribute 55571 numeric
@attribute 55746 numeric
@attribute 55802 numeric
@attribute 56915 numeric
@attribute 57122 numeric
@attribute 57472 numeric
@attribute 57819 numeric
@attribute 5903 numeric
@attribute 6628 numeric
@attribute 6632 numeric
@attribute 6633 numeric
@attribute 6634 numeric
@attribute 6635 numeric
@attribute 6636 numeric
@attribute 7175 numeric
@attribute 79023 numeric
@attribute 79084 numeric
@attribute 79760 numeric
@attribute 79833 numeric
@attribute 79902 numeric
@attribute 80153 numeric
@attribute 8021 numeric
@attribute 8086 numeric
@attribute 81929 numeric
@attribute 8480 numeric
@attribute 8487 numeric
@attribute 85456 numeric
@attribute 9125 numeric
@attribute 9337 numeric
@attribute 9631 numeric
@attribute 96764 numeric
@attribute 9688 numeric
@attribute 9818 numeric
@attribute 9924 numeric
@attribute 9972 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,0.9994544386,1.7222721801,0.0018930597,0.2453626714,0.5082770268,0.3231577063,1.2223498110,0.0081487663,1.1214236817,-0.0775591922,0.3688525844,0.1082171579,0.2598864402,0.3262102189,1.8144485811,0.0717933713,1.0373011971,0.9223453162,0.4475372997,0.3104056784,0.0519376107,0.1384670770,0.1846027787,0.2211727768,0.2064281309,0.5993933891,0.1713390505,0.1518344709,1.5865191511,0.1366874138,0.3717301793,0.0238120144,1.9196914359,0.1620299383,0.4843893665,0.5767943208,0.1068485583,0.5833781605,0.1918543366,0.1188214551,0.6820671678,0.3125712879,0.7527538501,1.1329961204,0.3915533088,0.7881197517,0.3339165626,-0.0339252690,1.6331160004,0.2801287030,0.3653125426,2.7230804760,0.3737349715,0.9474078631,-0.0422666869,0.8547325549,1.3172501176,1.5301123789,0.3124705661,1.4249695241,0.7477365098,2.8068137967,1.6357283543,-0.0988621140,1.2563734850,0.1577045299,0.3980620734,1.3196656022,0.2880562868,1.1018145941,1.0081349392,0.3651686244,0.1652350042,0.3771912565,1.1535524035,1.1446958793,0.0688823814,0.9437964577,0.2980549969,1.0681302155,0.4755505342,0.3336101404,1.5738680576,0.4582380055,0.0360763126,0.1802095642,BRCA
GSM481003,1.3000204959,2.0514821410,-0.0260361721,0.2314846152,0.4541206048,0.1160783504,0.9320821878,-0.0276484264,0.9108243383,0.0298673271,0.6779282000,0.1062848492,0.2254422178,0.3141217654,1.8065191086,-0.0102548700,1.0096748571,1.1114644625,0.3438383759,0.1241115945,0.1312585606,0.1675909839,0.2075191671,0.2753513101,0.4486330148,0.5521682035,0.1381082417,0.1161890199,1.7401711349,0.0377661013,0.4609011217,-0.0289351859,1.8977186270,0.1939615517,0.4111172756,0.6923416143,0.1005977716,0.2827359395,0.4638082425,0.1458168984,0.4465576321,0.2907777714,1.0865528419,0.8824064390,0.4123576730,0.6621617341,-0.0111954246,0.0247871252,1.1516583561,0.1699828762,0.5710093138,2.7522214519,0.2892054475,0.9295938294,0.0283904010,0.4716712923,1.1297702127,1.5324675377,0.1892910675,1.8410320433,0.6477860498,2.7468699613,1.4400275008,0.0157128846,1.1679236890,0.1194375491,0.1154354929,1.6869433732,0.3165194256,0.8824336976,1.2079776414,0.5577342580,0.2478639937,0.3921301849,1.1410946884,1.4155990299,0.0398375872,0.9207722658,0.2870732975,0.8072115392,0.3016724010,0.2050871275,2.0305808570,0.3507120458,0.0368651737,0.0933844653,BRCA
GSM481004,1.4728109772,2.1348981411,0.1345857253,0.2098067165,0.4877659013,0.3238378326,0.8572835762,-0.1058918862,1.2589819430,-0.0359781916,0.3423657375,0.0601806305,0.3619925233,0.1372993612,1.9039075164,0.0187823911,1.0246215303,1.0375327903,0.4633151479,0.3664005813,-0.0078864293,0.1549531093,0.3068833345,0.2811552281,0.2113710251,0.4846530357,0.0697075516,0.1041725172,1.6127619232,0.1846436924,0.5951196303,0.0600247117,1.6024509685,0.2334008234,0.4203672105,0.8473779138,0.1649254847,0.4487860239,0.3544856876,0.1670029091,0.6545934550,0.5298544326,1.1375503141,0.9121597517,0.4362057417,0.5963279991,0.0772599514,0.1022958550,1.4378496804,0.1926042881,0.3817753129,2.6307234764,0.3552356291,1.0331080881,-0.0127160687,0.6956193051,0.8407923886,1.2232246332,0.2122257086,1.6445798316,0.6322424772,2.6351416110,1.1911578935,-0.0523345434,0.8892659147,-0.0029262668,0.4025368357,1.5573485669,0.2310455349,0.9504269250,1.3182600141,0.5323669432,0.3112648595,0.3416733871,1.2219297906,1.5605042421,-0.0373755032,1.1527353226,0.2734552094,0.6782797256,0.5573211684,0.2753581789,1.7963505046,0.2996374663,0.0697021044,0.0968368784,BRCA
GSM481005,1.1128698852,1.8296501952,0.1491940584,0.3333268101,0.5586115911,0.5196488582,1.0787155529,0.0727639220,1.1222907700,-0.0127271021,0.7281483044,0.1834761305,0.3681586056,0.6032439420,1.6503758782,0.3332256262,1.2153531407,0.9806065410,0.5120299518,0.3880956417,0.0250426239,0.1346355884,0.1164887046,0.2040076268,0.2286807822,0.7922336312,0.3308265536,0.2808341438,1.3922494539,0.1189434911,0.5801436537,0.0533628930,1.8732572906,0.0692094682,0.4178410360,0.6577628967,0.1130938942,0.5326194810,0.2717192357,0.1489087492,0.5833258600,0.3254996739,0.7449187418,0.8990794507,0.3016988934,0.7567994971,0.1541721055,0.0409902284,1.4788689746,0.5323148862,0.4264662245,2.5459915796,0.3125101426,1.0908297309,-0.0459752398,1.0735443930,1.2113350679,1.1365493271,0.5899638482,1.5575039534,0.8175539884,2.6335424583,1.3968506085,0.0443953118,1.2562642693,0.1922588330,0.3802470319,1.2430727153,0.3037460888,0.9973238520,0.9819903859,0.5053767393,0.1630092792,0.2863199179,1.2780295779,1.1863462975,0.1210548734,0.8776884181,0.2631019536,1.1561623979,0.3772281707,0.4908531085,1.5034608244,0.7749469727,0.2018892080,0.1342989447,BRCA
GSM481006,1.0050049358,1.6346204914,0.1276576724,0.2488741382,0.4409454032,0.1563402912,1.0251228910,0.1910549338,1.4317550260,0.0153172015,0.8513015997,0.1917824902,0.3833671922,0.4558320585,1.9735737899,0.1976727816,1.2330643007,1.3290396739,0.5349567514,0.1563682464,0.0744404889,0.2327656277,0.1190094286,0.2210308273,0.2897149792,0.8038933646,0.2613891931,0.2786799409,1.7029160967,0.0610461381,0.5474776368,0.0098204077,1.7507891934,0.3120591931,0.4545633765,0.3652142564,0.1783356244,0.4715484173,0.2176897195,0.1706984079,0.5434137196,0.3144062233,0.6630792829,1.0331913276,0.4080173863,0.7608494251,0.2721812638,0.0944936380,1.1608250143,0.4693156895,0.5822020348,2.8391092882,0.2015747012,1.0847768746,0.0229885097,1.0967799224,1.4414597849,1.7646944721,0.3547129525,1.6669234188,0.8318544293,2.6007146833,1.6742897382,0.1707832139,1.1213527717,0.2781430036,0.3161796672,1.4190560444,0.3348783679,1.1609581670,0.9702868724,0.6846462102,0.1676189649,0.2859799657,1.1185523376,1.1852607083,0.1198668969,0.8071397799,0.2075846536,1.0947447848,0.2835461546,0.4685186060,1.8670075834,0.5258814402,-0.0568469848,0.1531241002,BRCA
GSM481007,1.0002750987,1.9036647006,0.0082440271,0.2773561644,0.7155206995,0.3446920368,0.6181876676,0.0128363998,1.4355231527,-0.0061215265,0.8297641829,0.2140375912,0.3780510238,0.1246853065,1.9353584261,-0.0404944791,0.6055114323,1.1686767964,0.3273673485,0.0396358199,0.1528117229,0.1645224478,0.3017742537,0.1706432577,0.5467690842,1.3348351522,0.1440328470,0.0895160695,2.0055365364,-0.0325849280,0.2114751431,0.0050316149,1.8657303416,0.2175270790,0.4376153016,0.3857170172,0.0551729373,0.4872405304,0.3898507022,0.0860678317,0.2229360227,0.1782463646,0.6622251992,0.5333216937,0.4249593110,0.6654948665,0.3929150596,0.0581478927,0.5313313720,0.3385737362,0.9348582383,2.6810381943,0.1839666751,0.8893295191,0.0486188686,0.8677675923,0.7127485822,1.7157150373,0.3320468095,1.7841569482,0.4721966593,2.4197363057,1.1335043463,-0.1338734556,1.1505662997,0.2248136396,0.1992705908,1.5127710337,0.2615934692,1.3242015986,0.7964667910,0.3389996461,0.1834987267,0.2874975976,1.3021401146,1.2252458061,0.0683215132,0.8945829831,0.4938829331,0.5131340634,0.0099705514,0.1941271768,1.5252969334,0.2204561001,0.0355025959,0.2688767351,BRCA
GSM481008,0.8455281421,1.8451393246,0.2097220591,0.1868211495,0.7711872297,0.2203329002,1.3299058144,0.1632068290,1.1454561153,0.2057568799,0.9764758403,0.3224865692,0.3396609746,0.4269127093,1.2397531411,0.1557192915,0.9540503333,0.7103711907,0.6264385186,0.6728425020,-0.0228834745,0.4014800186,0.5493586748,0.4291612767,0.4636392498,0.9345913892,0.3829735569,0.1487939191,1.7488037903,0.2328336746,0.9475240440,0.0961677216,1.6829557569,0.4293176540,0.4379107610,0.8038552519,0.4425875269,0.4160432481,0.4983575122,0.1680388275,1.1071911783,0.4331088550,1.3322227869,0.9622524723,0.5830268378,0.5459219934,0.2290558293,0.2588191346,1.7211332719,0.4362283763,0.9647266989,2.6323565907,0.3709342704,1.3060423993,0.3107029316,1.4243605868,1.8359215955,2.1773873236,0.4999649943,2.4843944314,0.8563787664,2.4028820990,1.4608064335,-0.0931938424,1.3560738167,0.5044573573,0.4246837776,1.4066861630,0.5411757553,0.9304900989,1.6154887751,0.5139356638,0.3510342627,0.6010788774,1.3258373943,1.6897705296,0.1718761123,0.8867615844,0.3700985971,0.8393673790,0.8269818539,0.5293904219,1.9119616150,0.5747495766,0.1059327461,0.3739857349,Control
GSM481009,0.8197843863,1.4207144416,-0.1463721341,0.1119150442,0.3238056036,0.3346427422,1.0021572718,0.1328474173,0.9416204093,0.1141745486,0.9348067231,0.1157283171,0.3075545806,0.2450311447,1.0962117666,0.1085337722,0.8596650853,0.6097278328,0.3684973615,0.0157022542,-0.0285091244,0.1628841432,0.1502928641,0.1076403532,-0.0425727417,0.4564519100,0.1352640766,0.1241603362,1.2517239749,-0.0537032774,0.2046108419,-0.0913807741,1.8301419206,0.0273860754,0.5012170323,0.5057058191,0.1067313193,0.4171016855,0.1384173011,0.0976242315,0.3087127327,0.0572444400,0.2209592445,0.8108700567,0.1671965188,0.6839193595,0.1374712269,0.0858690533,0.8824273313,0.3525015919,0.2142717861,2.4676754210,0.2618593107,0.7342416914,-0.1230823828,0.7845914347,1.2646973423,1.0675985987,0.3245984261,1.2323383614,0.6121281988,2.3604491550,1.1620401045,-0.0258016151,0.5797605317,0.1132563498,0.3102166301,1.0623354465,0.0538928124,0.6975656337,0.5533976414,0.2092536982,0.1373806377,-0.0454013486,1.0698948772,1.1046310538,-0.0374380995,0.7195173036,0.2328556377,0.7854283670,0.2582390422,0.3855546791,1.1551117599,0.3159651547,-0.0585019174,0.0165883431,Control
GSM481010,1.0959210828,1.8750189543,0.2294390604,0.1855504602,0.5294132600,0.5707662486,1.3541515403,-0.0167237381,1.6036328870,0.1735209360,0.9054525911,0.3211652142,0.4174198549,0.6958391050,1.6463849895,0.2656020780,1.2347107639,1.0587150075,0.6597169524,0.5641429838,0.0437281734,0.3200672193,0.2817250586,0.2145545918,0.2686512396,0.8635173554,0.3833469882,0.2964646866,1.4506512254,0.2909368000,0.7468916972,0.1370067133,1.8420869187,0.1619815724,0.7058607327,0.7201126181,0.3337012409,0.6705159784,0.2960559152,0.1931494817,1.0024311781,0.4416386575,1.0376681992,1.0160811671,0.5251224450,0.6432714094,0.3948605834,0.2161256645,2.1508416334,0.5573187502,0.4417866747,2.6950048077,0.4174801490,1.2015717281,0.0120038982,1.3123569986,1.7952644892,1.0432863169,0.4754389038,1.7584556564,1.1020925517,2.6894701323,1.7220230823,0.0180947932,1.1447322170,0.2844833170,0.4600413088,1.3881603660,0.2935844327,1.0972941517,0.9823486151,0.4243429245,0.1518353733,0.2541308115,1.4160150973,1.4912791293,0.1358193529,0.7453325940,0.1578454427,1.4328452587,0.6877990997,0.5283968191,1.6980610449,0.9463912479,0.0140806557,0.2106427483,Control
GSM481011,1.0641896491,2.2173896060,-0.0238003629,0.1779214005,0.6820411226,0.1632320434,0.8915876676,0.0892435643,1.1836241087,0.0733985208,0.4806857269,0.1305409469,0.2302910213,0.3554290061,1.9729355432,0.0830488234,0.7105927217,1.0582711372,0.3020162726,0.0321641918,0.0003258741,0.0594786794,0.2199513546,0.2347091185,0.3424802400,1.2747503993,-0.0206421437,0.1022880161,1.8527238661,-0.0934589309,0.2333893220,0.0031959456,2.1241810656,0.4532727947,0.3699271009,0.5883815534,0.1074369706,0.3290314532,0.4086224271,0.1349041566,0.2753522399,0.1215346543,0.7010370274,0.4097543956,0.4828871983,0.6071935995,-0.0731936972,0.0104496072,0.8526648531,0.2458777880,0.7325168189,2.6239911716,0.1841442517,0.9085602239,-0.1611472258,0.4984967014,0.7061197400,1.6817335421,0.2394045292,1.9340515510,0.5332055638,2.6604168020,1.3898924317,-0.0214246644,1.5137981177,0.0731099842,0.3440961864,1.5872347776,0.3808595445,1.0837614664,0.9271272570,0.4169379788,0.1360594081,0.4359849849,1.1711954852,0.9173884434,-0.0044922546,1.1111127426,0.3891516528,0.4362230006,0.0725862017,0.0879836981,1.6439583983,0.3571961741,-0.0337326929,0.0655481136,Control
