@relation data

@attribute id string
@attribute 10008 numeric
@attribute 10136 numeric
@attribute 11136 numeric
@attribute 117247 numeric
@attribute 1277 numeric
@attribute 1278 numeric
@attribute 1280 numeric
@attribute 1281 numeric
@attribute 1282 numeric
@attribute 1284 numeric
@attribute 1286 numeric
@attribute 1287 numeric
@attribute 1288 numeric
@attribute 1289 numeric
@attribute 1290 numeric
@attribute 1291 numeric
@attribute 1292 numeric
@attribute 1293 numeric
@attribute 1297 numeric
@attribute 1298 numeric
@attribute 1299 numeric
@attribute 1301 numeric
@attribute 1302 numeric
@attribute 1303 numeric
@attribute 1306 numeric
@attribute 1308 numeric
@attribute 131873 numeric
@attribute 1357 numeric
@attribute 1358 numeric
@attribute 1359 numeric
@attribute 1360 numeric
@attribute 1361 numeric
@attribute 1504 numeric
@attribute 1506 numeric
@attribute 1803 numeric
@attribute 2006 numeric
@attribute 206358 numeric
@attribute 23428 numeric
@attribute 23436 numeric
@attribute 23439 numeric
@attribute 340024 numeric
@attribute 3769 numeric
@attribute 3783 numeric
@attribute 3784 numeric
@attribute 4224 numeric
@attribute 4225 numeric
@attribute 4311 numeric
@attribute 476 numeric
@attribute 477 numeric
@attribute 478 numeric
@attribute 480 numeric
@attribute 481 numeric
@attribute 482 numeric
@attribute 483 numeric
@attribute 486 numeric
@attribute 50509 numeric
@attribute 51032 numeric
@attribute 5222 numeric
@attribute 54407 numeric
@attribute 5547 numeric
@attribute 5644 numeric
@attribute 5645 numeric
@attribute 5646 numeric
@attribute 59272 numeric
@attribute 63036 numeric
@attribute 643834 numeric
@attribute 643847 numeric
@attribute 6505 numeric
@attribute 6510 numeric
@attribute 6519 numeric
@attribute 6520 numeric
@attribute 6543 numeric
@attribute 6546 numeric
@attribute 6547 numeric
@attribute 6550 numeric
@attribute 6564 numeric
@attribute 7373 numeric
@attribute 7512 numeric
@attribute 80781 numeric
@attribute 8645 numeric
@attribute 9056 numeric
@attribute Class {Control,BRCA}

@data
GSM427158,5.243565552,4.9558692135,7.110929882,7.457424231,11.18792748,12.346326125,6.4470361495,12.216605,13.17957018,10.06394142,5.323380202,8.7528568605,6.22269146867,10.91092396,11.47495072,12.33362227,9.898196947,12.76221708,5.18308653925,7.78313105,5.66449084,5.2552504025,5.854242164,7.947087934,12.26420808,11.250045615,9.246806572,6.18041208,6.057131398,7.91289102,10.48215278,5.234318606,5.218063317,6.192791506,6.3034206,7.1661334895,6.59171354,6.60059810433,5.26866948,4.840477407,5.331285345,5.660645761,8.058886194,5.593684478,6.702453663,6.436549672,7.6892916965,11.74617161,7.573838635,6.305838886,5.171511767,11.0075662667,8.881298397,8.1654550638,5.76249236625,8.053438737,6.248976526,8.260967887,10.44103033,11.96094624,5.692518737,6.26913194,5.720012484,6.004788582,5.2209212,5.803368111,4.86631561333,6.455167425,10.20782,5.006535067,9.160287724,5.507248571,5.57418573,5.54676977133,5.105815554,4.797027644,8.904492471,7.7519141,8.350585491,6.453522209,9.470273049,Control
GSM427159,4.839721879,5.321425448,6.754958049,5.902442197,11.10029786,11.8557988,5.9713633395,11.92203438,12.03104303,9.662846866,4.783471516,8.456458626,5.50909937167,10.11091427,10.35566524,11.61234802,9.321342412,12.10265499,5.52423894175,9.038590591,5.44742319,5.8701787435,5.44284392167,7.5484866455,10.37024634,11.63088431,8.113040342,5.424931532,5.76593995,7.659783886,9.361566127,5.081578289,5.082621049,5.52873637,6.285037453,6.3319316405,6.86647878,6.36561548567,4.893618555,4.708480413,5.091500179,5.862210374,7.152465168,5.442418216,6.348379055,6.113748025,7.31126824525,11.7601478967,8.499737407,6.107327595,5.404814027,11.0786587633,8.993477034,7.6774776296,5.667460738,6.880413479,6.432128971,6.001414528,10.6865533,11.920197625,5.636777762,5.171138007,5.234205502,6.22043214,4.443012817,5.4282938238,5.14832690967,5.659433149,9.978221063,5.469081112,9.20400973767,5.452044542,5.754895016,5.403732866,5.263796174,5.804719114,7.627499458,6.696971437,8.1207897015,6.750074255,9.175650046,BRCA
GSM427160,5.784511344,5.217834802,7.364837496,7.405718266,9.860497734,10.173210653,6.9760023485,10.59124676,10.65812692,8.511012465,5.395243853,9.016602648,6.32727236533,9.319317118,9.009465537,10.72100969,8.64777012333,10.4773236305,5.649486727,8.979290227,5.973043665,5.7897030625,5.55231647667,6.913045223,10.05314227,12.19431208,7.353634535,5.219566658,5.748602952,5.844744204,6.837000658,4.70007887067,5.1306681325,5.687068563,4.971786376,5.8354503525,6.58736921,6.60124077833,4.790265497,4.991874681,4.933585915,6.066687273,9.419233975,5.829450757,6.638439986,6.0290173,7.1595196325,12.3780996267,5.72110688,6.059188284,5.6687672635,11.3381346567,8.935534242,7.590935683,5.53236536425,5.850881445,6.015532832,5.473633714,10.20351353,11.721645875,5.383800396,5.161092822,5.079816751,6.009611007,5.359671604,5.0821825322,4.99671605733,6.245890761,9.798739548,5.90202005,9.84281731133,5.194176951,5.062004299,5.59858866967,5.826428522,5.258529523,7.649240232,6.699055749,7.739829857,6.427610886,9.388921983,BRCA
GSM427162,5.36300567,5.05781536,7.009719816,7.882843431,10.35208789,10.217931663,6.454329321,11.37897501,12.43530962,9.841761329,5.754627826,8.5825771995,6.12400306867,9.863040638,9.952104605,11.00415042,8.707843734,10.419140134,5.2388699405,10.14723709,5.896157544,5.64428967475,5.41663843,6.911080182,9.588630847,11.569539235,7.429367247,5.30196368,4.667062321,5.82324701,5.682019293,4.92142771167,5.1772268595,5.994246645,5.28559757,5.404603212,6.135766351,6.65095194133,5.568952692,5.229406468,4.978894894,7.66521354,8.545757142,5.6207514905,6.152189124,5.660003917,7.121281416,12.0413844233,5.460424154,6.037388399,4.908661704,9.415136053,9.524248408,7.1937672274,5.29784002825,7.504284952,6.988744679,6.20496783,10.93087057,11.72252904,5.59291388,5.357737827,5.322298864,6.29655434,5.01682082,5.4759779324,4.86983793667,6.018929689,10.40696526,5.028139516,8.76121365867,5.871850577,5.21345543,5.57249007933,5.584068992,5.182703468,6.901473714,5.801553978,8.18334739,7.263459649,9.091145182,Control
GSM427163,5.721517065,4.930802394,6.868733444,6.890693297,10.04873245,11.121158615,6.0144919555,11.4905076,11.48468963,9.517187651,5.806975681,8.0194344075,5.820521944,9.65538364,9.715962473,11.31140223,9.18175458767,11.59032143,5.3105938385,8.605054541,5.890331925,5.8619004105,5.835622774,7.4020144435,10.90148185,11.475512675,7.353458107,5.455665247,5.238033268,7.086616932,5.371568663,5.75373909367,4.8809312505,5.773740066,5.280873981,6.3351285365,7.483415001,6.72271790267,5.305251227,5.636197729,5.014814152,5.533572107,8.652944547,5.89924090925,6.286424343,6.334412407,6.94375899425,12.0522698633,7.181900437,6.192791506,5.407338246,11.0671163433,8.886703411,7.6579137982,5.411301389,6.35799673,6.281888889,4.671314921,10.47438056,11.8319426,5.249266367,5.221114603,5.455665247,6.773076963,4.688199455,5.0658321706,4.89904325967,6.667115534,10.51902709,5.731598207,9.51717962767,5.559347452,5.111669081,5.48118016167,5.435804628,5.368603583,7.124925493,6.788819864,7.353131206,6.100668251,8.762549077,BRCA
GSM427164,5.638371651,5.2065054875,7.016922821,7.964053636,11.02694718,12.98729249,5.7877554035,12.95796723,12.15911615,9.981902989,5.80774855,9.089106031,5.81522003967,11.00615443,11.22308177,11.63216835,10.015259704,12.46089721,5.5867722415,8.615483544,5.75429377,5.68136943,5.12437759567,8.1200423055,11.54053263,11.3793765,6.68159377,6.255789266,5.557510609,7.927542616,6.147821182,5.15242009567,5.232316355,5.70895367,6.404550326,6.4886496385,7.590102562,6.509119171,6.050290137,4.721662605,5.476714818,5.520745364,8.907943022,5.5982912595,6.284297232,6.652777317,7.497677271,12.5635974,6.847624679,6.2181085,5.3785945915,12.1145166367,8.792953849,8.0926699198,5.25698314425,6.131451225,5.972756545,4.935944394,10.864964,12.02811081,5.527329405,5.066316611,5.275017526,6.448203566,5.283098773,4.9097859134,5.264091173,5.880692411,10.13811214,5.178725843,10.3886318853,5.65836235,5.256643908,5.38838522867,5.30998672,5.144465785,8.750406463,6.718399731,7.695223258,6.467773141,10.02441981,BRCA
GSM427165,5.032113243,5.248600781,6.899511381,6.561941354,11.77183206,13.612733115,7.3944454995,13.60771409,12.70613234,10.24008207,5.779661087,8.784683382,5.76016431267,12.01041456,12.8619748,12.40655986,9.21351166867,12.02609217,5.272750167,9.729417293,5.850631456,6.492011062,5.44842924067,7.354114886,10.11282428,10.790675762,8.93376524,5.993341073,5.779661087,5.551986008,5.689866096,4.98954021233,5.1556291075,6.288871263,5.899484569,5.9959239265,6.952074702,7.158489434,5.205168882,4.567828407,5.009001383,7.141854563,7.257673348,6.073312922,7.458860011,6.534112683,6.73102008975,10.9018499343,5.682019293,7.481256805,5.4209960565,8.83242227333,8.710342497,7.77673562,5.3340312765,7.61305481,6.90289097,5.192698437,11.79461296,12.06711405,5.371568663,5.928850697,5.709711946,6.101508918,4.675131059,5.1199884854,5.29467248633,8.591897347,10.51325413,5.564234295,8.66957255133,5.923393601,5.442621133,5.32122041867,5.263890047,5.292976103,9.87815866,7.189209615,8.310171302,6.785358056,8.688058921,BRCA
GSM427166,5.037614213,4.8751060715,7.570446091,7.2875303,13.03513077,13.37481751,6.7299466855,13.30220126,12.13864308,9.484486155,4.923875634,9.583290087,6.17054467033,11.25835125,11.75371412,12.10651723,9.785212016,13.18429673,5.17433687325,8.962571525,5.574866903,5.41818435425,5.54009875867,7.873156358,11.16381336,11.21470497,9.739662964,5.69600164,4.903774919,7.868546526,9.301679735,4.84122798433,4.679254387,5.130324729,6.420007038,7.2607985055,6.119880723,6.34760938233,5.920180882,4.908346081,5.517599514,5.388371455,8.780499681,5.740905809,6.520348088,6.554209422,7.606380097,11.77433084,7.766961362,6.47143593,5.8222575895,11.6829085233,8.934251932,8.060705661,5.71394497725,6.756126368,6.140988854,6.462956685,10.46257413,11.877403125,5.937939457,5.937939457,5.887897624,6.206043042,5.057679059,5.5045399258,5.19637204867,5.741879005,9.940739781,5.5893225,9.34830377267,5.672008915,5.190033289,5.51439922367,5.216465777,5.179721278,9.892869539,7.510509276,8.287114235,5.987895674,9.716982805,Control
GSM427167,5.346612346,5.2353279765,7.191752936,7.689755391,11.21785793,11.83751796,6.146353637,12.35101106,11.59733576,9.528835552,5.641409649,8.916717513,5.627103762,10.11428279,10.62124171,11.16513329,9.190040503,11.587207145,5.197265601,8.838022945,5.870125021,6.04278817725,5.70214437567,7.562850909,10.85995812,11.836133565,8.172253881,5.488973851,5.536838744,6.647606376,5.550909319,5.113354706,5.651557636,5.872096916,5.943341911,6.069030284,7.025198058,6.691921469,5.292976103,5.221694654,5.015037253,5.841225451,10.10831572,5.76130841175,5.974191571,6.541565657,7.26687456825,12.3698481033,8.920911903,5.838328613,6.229757997,11.8796742633,9.169130251,7.891337482,5.4692828215,6.549596499,6.203304562,5.167931151,11.04873907,11.73436444,5.522472662,5.298485344,6.095613938,7.012990752,5.298485344,5.2184919358,5.04260996133,6.264635533,9.969494854,5.463860485,9.88719094933,5.87615546,5.287261033,5.33365297633,5.9893725,4.876039551,7.345163761,6.536601288,7.586986677,6.533295173,9.158850196,BRCA
GSM427169,5.181511332,5.174311392,7.51975639,6.983110824,9.002738467,10.2600636325,6.192846072,11.06609443,12.32198735,9.798480357,5.853503721,8.383828745,5.95411342967,9.471899285,10.029367,11.25261534,8.69052964467,10.481249025,5.2868411475,9.560390696,5.755429245,5.718068779,5.648865941,7.2490406225,10.32661518,11.59423891,6.506133495,5.700724934,5.476390801,6.323194968,9.975440003,4.97674014067,5.216145798,5.856743757,5.738505243,5.9531965915,6.518578904,7.17848648167,5.531078267,5.139972076,5.181511332,5.9893725,8.340541268,5.76176221,6.058593171,6.647534426,7.238898054,12.0528531,7.510370809,6.137304345,5.5306956595,11.8340178433,8.786074471,7.6172088754,5.003627072,6.894093582,6.678428044,6.286054636,11.06141864,11.63178413,4.926961585,5.416004724,6.177724116,6.147312423,5.007544524,5.2737047504,5.19986974333,5.778347403,10.65984455,5.891608291,9.31708568633,5.951990588,5.255511354,5.37345151467,5.745379368,5.044406414,7.268474454,6.949946687,7.1553298205,6.325445444,8.932222966,BRCA
