@relation data

@attribute id string
@attribute 1017 numeric
@attribute 1019 numeric
@attribute 1021 numeric
@attribute 1026 numeric
@attribute 1029 numeric
@attribute 10912 numeric
@attribute 1111 numeric
@attribute 143686 numeric
@attribute 1643 numeric
@attribute 1647 numeric
@attribute 25898 numeric
@attribute 27113 numeric
@attribute 27244 numeric
@attribute 2810 numeric
@attribute 317 numeric
@attribute 3479 numeric
@attribute 3486 numeric
@attribute 355 numeric
@attribute 3732 numeric
@attribute 4193 numeric
@attribute 4194 numeric
@attribute 4616 numeric
@attribute 472 numeric
@attribute 50484 numeric
@attribute 5054 numeric
@attribute 51246 numeric
@attribute 51512 numeric
@attribute 5268 numeric
@attribute 5366 numeric
@attribute 54205 numeric
@attribute 545 numeric
@attribute 55240 numeric
@attribute 55367 numeric
@attribute 56475 numeric
@attribute 5728 numeric
@attribute 575 numeric
@attribute 581 numeric
@attribute 595 numeric
@attribute 6241 numeric
@attribute 637 numeric
@attribute 63970 numeric
@attribute 64065 numeric
@attribute 64326 numeric
@attribute 64393 numeric
@attribute 6477 numeric
@attribute 7057 numeric
@attribute 7157 numeric
@attribute 7161 numeric
@attribute 7249 numeric
@attribute 836 numeric
@attribute 83667 numeric
@attribute 841 numeric
@attribute 842 numeric
@attribute 8493 numeric
@attribute 85417 numeric
@attribute 8795 numeric
@attribute 891 numeric
@attribute 894 numeric
@attribute 896 numeric
@attribute 898 numeric
@attribute 900 numeric
@attribute 901 numeric
@attribute 9133 numeric
@attribute 9134 numeric
@attribute 9538 numeric
@attribute 9540 numeric
@attribute 983 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,0.2967640855,1.6509813072,0.1233450275,3.3594499677,0.9588716673,-0.2563498374,-0.0207608909,-0.1404344903,0.7769841600,2.2282689957,0.3013632788,0.0987937071,0.3587758872,0.2134041132,0.1030333459,-0.0070168312,3.9663889109,0.2668822305,-0.0595453228,-0.0354759898,0.2610557992,0.7599805301,-0.0661986022,0.8082222765,3.0971668291,4.2882706323,-0.0695819464,-0.1782309838,0.3118113739,-0.0182527169,0.1421221816,0.2349799635,0.4734861535,0.0773171173,0.1344134227,-0.0917914627,0.7895966098,1.4593906332,0.8121203617,0.6887301476,-0.1019198036,0.8612703207,0.5506262244,1.0956497009,0.5071637059,1.8902754735,0.9853307140,-0.1418566337,0.2109833946,0.0052920096,0.8983324822,0.1048994176,0.3441887239,0.6479736161,-0.2031870836,1.1674721982,0.2301373981,0.0639185195,1.1050196102,1.2872339672,3.0137830046,0.4181231940,-0.1379953445,-0.1655763679,3.3187084993,2.7921527491,-0.0425476541,BRCA
GSM481003,0.3862321187,2.0218701660,0.2763891428,3.0403829142,1.5168189790,-0.1559157419,0.0788576193,0.0272126793,1.0492562759,2.5227255374,0.3562259941,0.1474804727,0.2165290708,0.4149544303,0.1110656509,0.0254755334,3.1463496314,0.0943974674,1.0026516875,-0.0666174864,0.0723813555,0.6286413137,-0.1056909030,0.6690220103,2.5698548448,4.3686631520,-0.0287736901,-0.0842336138,0.3333924307,0.1319214864,-0.0151352303,0.2540033656,0.5986550365,0.0001083558,0.0819050467,0.0525746354,1.1044230957,1.6346685103,1.6702819305,0.7906400810,-0.1122868649,1.3005896442,0.4170974838,0.7512554053,0.4649515780,1.0961764973,0.9925875762,-0.1054004595,0.3472401411,0.0413504756,0.8242789184,0.1321838536,0.7539005348,0.8966547946,-0.1111521924,1.1896560479,0.4128279091,0.6913303141,1.8609408588,1.2527999394,2.5085919300,0.7699398336,-0.0472207826,-0.1131820252,3.3937705360,2.7993940512,0.0396829150,BRCA
GSM481004,0.2243766762,2.4203961939,0.1680494515,3.0274459125,1.3482990906,-0.2159170917,0.1553593973,-0.0601317606,0.7237179456,2.2065015881,0.2179949742,0.1012091970,0.3249836431,0.3391565822,0.0268829770,-0.0085871777,3.3775626123,0.0639764964,0.5650580317,-0.0436277898,0.4611744230,0.5049711230,-0.0821350421,0.5064344630,3.0840943361,4.1758971217,-0.0109026779,-0.0763066525,0.1441207854,0.0181169579,0.1072398618,0.4402745528,0.7145369775,0.0137343663,0.1194911064,-0.0840979580,0.4883667428,1.6619296756,1.8583687327,1.0386877479,-0.0883965186,1.1438461603,0.4347279483,0.9060830881,0.5230023370,1.9137970677,0.8802483742,-0.1264804162,0.3063080642,0.0227122911,0.6445137169,0.0914597162,0.5294298967,0.4246424404,-0.1804233930,1.2871998267,0.6019157350,0.3320232958,1.6100524143,1.4226152879,2.6566301188,0.5644552040,-0.0094080439,-0.1450435588,3.5680173237,1.9397845531,0.0847969585,BRCA
GSM481005,0.2160567825,1.6965493859,0.4926643759,3.2873637975,1.3626846816,-0.3375302175,-0.0509479857,0.1425476607,0.9042122702,2.4416533410,0.3935884928,0.0411741138,0.2869661699,0.3711055674,0.1940816199,0.0353970129,4.2742031514,0.5774546972,0.1082840120,-0.0388047886,0.1149792806,1.1990812397,-0.0263808509,1.2872040967,2.8895452333,3.9178880053,-0.1005594564,-0.1297760468,0.1375145375,0.1081913242,0.3125612044,0.2947152764,0.4179226156,-0.0622694054,0.1420803729,-0.0576874551,1.0273913688,2.1236051734,0.3412802213,0.7332842213,-0.1007901958,1.1879290700,0.7125214853,1.1376479011,0.5155195964,1.7547406858,0.9015575944,-0.1242654657,0.2905315393,0.1452049680,0.7225182695,0.1227475022,0.4136187493,0.7783262664,-0.1891166996,1.0606739779,0.3001643807,0.6047610591,1.0460347944,1.3357575516,3.1156122420,0.7121661083,-0.0316254231,-0.1234659266,3.1448074977,3.6121094226,-0.0386178835,BRCA
GSM481006,0.2957256202,2.0035383105,0.3021721042,3.2162807881,1.1842627120,-0.3868297069,-0.0875418057,0.0856231369,0.7618155504,2.7716638297,0.3496538764,0.1608413260,0.2799254444,0.3183944591,0.0576291601,0.2205455596,4.1233930289,0.3577389630,0.6718292843,0.0404348410,0.1804083882,0.5978956859,-0.0131001265,1.1290011685,2.7820571792,4.2167501453,-0.0740691177,-0.0838245263,0.5000726588,0.0367047245,0.2139014750,0.1509955687,0.3793132555,-0.0569654503,0.1587185629,-0.0542671036,0.8656490569,1.6552993021,0.9720055950,0.5348292987,-0.0960424603,1.1221958609,0.5355189989,0.8367269626,0.5370392464,1.6049815546,1.3752852871,-0.1623826850,0.1776633329,0.0978846997,0.7584883172,0.1767319650,0.5213412684,0.9947921400,-0.1850537891,1.0853338932,0.2705982463,0.9767439025,1.1141627877,1.1979828272,2.8631836708,0.8735613574,-0.0759091653,-0.0528207624,3.3386103313,2.5308650201,0.0396803746,BRCA
GSM481007,0.2692059731,2.3997609466,0.3125831992,3.1362124086,1.5764191804,-0.1543621346,-0.0663335973,-0.0418724795,1.0564012399,2.7513282745,0.3756847288,0.1345880213,0.1544361959,0.4823622602,0.0884708629,0.0681594072,2.2763588057,0.0829495256,1.5093189777,-0.0409890643,0.3445903823,0.4707615024,-0.0317684311,1.2232353463,2.2132332134,4.4797045390,-0.1158105928,-0.1187324631,0.6980833310,0.0379549713,0.2072506988,0.5237583843,0.4955288947,0.0144376482,0.0631843703,-0.0217123132,0.9085509542,1.2351145123,-0.1518646541,0.8986499582,-0.0771107405,1.2135010829,0.4624097816,1.2745380885,0.5684829272,1.0875133568,1.2977375326,-0.0792220943,0.1454368461,0.0586705186,0.9489259634,0.1683203725,0.7313789074,1.0684899987,-0.0950688089,1.0645730355,0.1642346706,1.2270470462,2.1608109623,1.3696007534,2.4298227496,0.7836672922,-0.1149568202,-0.1275766564,3.1313608487,1.7045099470,-0.0570031899,BRCA
GSM481008,0.7145212810,2.6693531871,0.1836714248,2.8834402039,2.0075535520,-0.3379984395,0.3485994223,-0.0770133994,0.9834037672,1.7389485090,0.1711445458,0.0755405649,0.2043997132,0.8760201352,0.3583017097,-0.0105432316,0.5378816250,0.1062172761,0.7106820339,-0.0201522052,0.1935860885,0.5832756388,-0.0287524567,0.8041075563,2.4474974322,4.1041806540,0.2776002829,-0.1205719112,1.4669997517,0.0158213981,0.3257197354,0.4617277620,0.9897226728,-0.0102276792,0.1297484952,-0.1002843426,0.9423102802,1.6781765093,3.6379127718,0.8953086573,-0.0301732817,0.8959129372,0.4680071655,0.3100110560,0.6400438627,0.9346371066,0.9878225434,-0.1285337275,0.2522952942,0.0279587975,0.4666315609,0.2110551038,0.4864576326,0.5151415217,-0.1620670171,1.2882454568,1.5736002549,0.0363795552,1.9954392909,1.2536895500,2.3303215502,0.5353653156,0.3886883886,0.1622534281,2.7966496943,1.2388784786,0.9505239390,Control
GSM481009,0.1897917593,1.6445278376,0.0485912423,3.1617967563,0.5626646933,-0.5351000950,0.0690172817,-0.0981530643,0.5408512237,1.9796646386,0.2681043972,-0.2291027958,0.2632315228,0.5568385652,0.0577980618,0.4388621020,4.0323480069,0.3526260266,-0.2258426173,-0.0891779845,0.1453797349,0.4739529226,-0.0741165462,1.0639213795,2.0585756833,4.5660950343,-0.0958622298,-0.1660039562,0.3858334865,-0.0419632214,0.0704509372,0.3221300314,0.1045540060,-0.1563207589,0.0174211498,-0.3774439759,0.5673530965,0.9449293574,1.8720873270,0.2611433211,-0.1675184244,1.1626439049,0.4177193278,1.1585936059,0.5234114390,0.7949119215,0.9829903326,-0.2542286972,0.0955880366,-0.0766929161,0.5898882532,0.2052960319,0.3737636758,0.9584858483,-0.2267435309,1.1498214635,0.5343546997,0.1835387064,0.7593061587,0.7984491094,2.7940056323,0.4011918585,-0.0279335449,-0.1511437901,3.2149098717,2.9587646061,0.1236259342,Control
GSM481010,0.4230568399,1.7503523453,0.5237364813,2.8992610497,1.0465271884,-0.0830719034,-0.0126356082,0.1331845373,0.9688092437,2.2337571234,0.4940643645,0.0796245421,0.4396140489,0.2288194523,0.1383740484,0.1285491438,3.3141512126,0.2218772557,0.1635726663,-0.0505959386,0.4240541985,0.7028097488,-0.0522969667,1.2554678545,2.7471628225,3.8748624323,-0.0091939026,-0.1211037351,0.7411667687,0.2049654462,0.2287502738,0.2878574069,0.3707583337,-0.0879135036,0.1197620314,-0.1022372511,0.8686887410,1.1449683505,1.7722310045,0.8465682827,-0.0652795260,1.0524384011,0.6106807328,1.1603676229,0.5667222647,1.6667781540,0.7534921082,-0.0639650809,0.2539266995,0.1088690767,0.7048054958,0.0754469297,0.3622522485,1.4838759569,-0.1542716101,1.1100221166,0.8407037537,0.8237188119,1.0468303748,1.4125341330,3.4211843544,0.8461372515,0.0773795511,-0.0933580918,3.1460958323,2.0971148148,0.2772498125,Control
GSM481011,0.3164373107,2.3434683681,0.1649496774,3.6372286978,1.3616899894,-0.1258056405,0.0717280289,-0.0627320979,0.9278696600,2.6004650294,0.2292297420,0.1976368877,0.1209919905,0.1622351069,0.0393868066,-0.0327065625,4.1469171197,0.2600723965,0.0954393561,-0.0865562696,0.4949721818,0.8908986392,-0.0514790472,0.8546634875,2.8480850698,4.6475930213,-0.0069171114,-0.1382867309,0.5957530879,0.0471237373,0.1442533701,0.4142153337,0.7700688699,0.1192260432,0.1251327870,-0.0791889414,0.8156974314,2.1114134911,1.3705193022,0.5948791403,-0.0480647737,0.9166230562,0.3101019973,1.1042783541,0.3987177964,1.3167463400,0.9952894231,-0.0921708685,0.2728890434,-0.0036057916,1.1089306871,0.0645896237,0.5318953696,0.5700351901,-0.2105326319,1.2261578285,0.1472806074,0.5914034456,2.4305225610,1.5210852401,2.6164980594,0.5579253476,-0.0429140507,-0.1891083614,3.5120151840,3.1878110302,0.1786498111,Control
