@relation data

@attribute id string
@attribute 10125 numeric
@attribute 10235 numeric
@attribute 10298 numeric
@attribute 10725 numeric
@attribute 115727 numeric
@attribute 1445 numeric
@attribute 1493 numeric
@attribute 1605 numeric
@attribute 1841 numeric
@attribute 2048 numeric
@attribute 25780 numeric
@attribute 27040 numeric
@attribute 2885 numeric
@attribute 3702 numeric
@attribute 3706 numeric
@attribute 3707 numeric
@attribute 3932 numeric
@attribute 3937 numeric
@attribute 4690 numeric
@attribute 4790 numeric
@attribute 4791 numeric
@attribute 4792 numeric
@attribute 4793 numeric
@attribute 4794 numeric
@attribute 4795 numeric
@attribute 4796 numeric
@attribute 5058 numeric
@attribute 5062 numeric
@attribute 5063 numeric
@attribute 5335 numeric
@attribute 55294 numeric
@attribute 5594 numeric
@attribute 56924 numeric
@attribute 57144 numeric
@attribute 5788 numeric
@attribute 5894 numeric
@attribute 6654 numeric
@attribute 6655 numeric
@attribute 7409 numeric
@attribute 7535 numeric
@attribute 867 numeric
@attribute 915 numeric
@attribute 940 numeric
@attribute 9402 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,0.1657802946,-0.1151752025,0.7444360137,0.7903230373,0.0392519467,2.3609020933,-0.0971397614,2.1143498631,0.6288136845,0.1082484082,-0.0638414111,0.1305850978,1.3452941188,-0.1127461930,-0.0670061112,0.1322087557,-0.0882698743,-0.1056819162,0.9588077316,0.4754300158,0.0179940055,0.8049394469,0.6222571999,0.3252477609,0.1872152034,0.1316801912,0.3334267199,1.9176566821,0.2940123944,0.5204422609,1.1255320694,0.5276523813,0.6115640560,-0.1086105190,-0.1653921105,0.6409841057,0.1797246685,0.5492388602,0.1073409411,-0.1390153169,0.7630263184,-0.0947839043,-0.1338171530,-0.0637609943,BRCA
GSM480985,1.0627169278,-0.1465630271,0.6800185540,1.0138720672,0.0152490102,2.1606899301,-0.0849444349,1.7600219601,0.2788185624,0.0415078793,0.0211834912,0.1473681094,1.1583383579,-0.0744590654,-0.0230735734,0.1966778544,-0.1044245821,-0.1149276042,0.9287990430,0.4509238059,0.0645904077,0.9412159958,0.5609422953,0.5135553388,0.1450815188,0.0109823528,0.5376056928,1.5525041097,0.9674722773,0.6196571301,1.4904967296,0.4521202200,0.2890646078,-0.0886895525,-0.1566653691,0.6127393824,0.2011654340,0.6409502427,0.1538996255,-0.1548241565,0.7087613307,-0.0976470362,-0.1120574987,0.0234964800,BRCA
GSM480986,0.3826088202,-0.1116306234,0.9048564412,0.6898942973,0.0688930332,2.4777050218,-0.0566251233,2.1784036439,0.5460900242,0.1342974153,-0.0425087394,0.0857671689,1.5127595663,-0.0965975212,-0.0389096712,0.1661377090,-0.1338326670,-0.1009592382,0.9228339706,0.3572855135,-0.0042790188,0.9283377825,0.7128700620,0.3070080325,0.0804402734,0.1051305198,0.5214103467,2.0052070367,0.4927383830,0.5424212613,1.0915616825,0.5276161861,0.3945332915,-0.0471249062,-0.1054329170,0.4839221177,0.0952468054,0.4793911673,0.0129711927,-0.1482777453,0.8078009443,-0.1025164721,-0.0338983699,0.0093842852,BRCA
GSM480987,-0.0647979691,-0.1323368966,0.5215355268,0.6330583289,-0.0522675393,2.5194125474,-0.0552643589,1.3052779489,0.4241398336,0.2082131890,-0.0883544966,-0.0208479114,1.4599798470,-0.1370833611,0.2089352406,0.1685485557,-0.0881993032,-0.1015399447,0.7341811885,0.2389650019,-0.0041532980,1.1037804131,0.7524098709,0.1756962026,0.1045573228,-0.0373976370,0.4951465396,1.8267602669,0.1303720306,0.7127369387,0.7221834188,0.4570317386,-0.0295104620,-0.0378936660,-0.1104806915,0.3882937707,0.0700896732,0.1445394283,-0.1229293533,-0.1381325973,0.7409817061,-0.0586565112,-0.0878388124,-0.1488221496,BRCA
GSM480988,0.2202762317,-0.1462800845,0.9508889556,0.7414473377,0.0240162021,2.2995154489,-0.0714812562,1.9334251161,0.4281519893,0.0355859437,0.0058921811,0.1404316868,1.6300611323,-0.1121643577,-0.0851195735,0.1168976396,-0.1169642382,-0.1109214428,0.8401416463,0.2502003758,-0.0381616795,0.7093335530,0.5546799707,0.3219356285,0.0269270807,0.0851208736,0.4710813121,1.9803916247,0.2542246198,0.5192004788,1.1836227179,0.4923907940,0.4609995752,-0.0761343380,-0.1545460956,0.4704262694,0.0896705153,0.3725107078,-0.0868716438,-0.1195039996,0.4814720558,-0.1690102578,-0.0262229780,-0.1109845854,BRCA
GSM480989,-0.0440145523,-0.1622656402,1.1523790095,0.5739627690,-0.0308860831,2.5530525644,-0.0847439916,2.9312561751,0.6567504915,0.1427290906,-0.0255239392,-0.0337748888,1.6843677122,-0.0875806320,-0.0714727500,0.2858949723,-0.1489578907,-0.1408892441,0.5486960764,0.1723780840,-0.0009295910,1.0994870811,0.6648718736,0.5292995301,0.1555565664,0.0882319674,0.5198385118,1.8099314634,0.1801736687,0.5099837124,0.9700498814,0.4168803811,0.3935015834,-0.0274831994,-0.1792231008,0.4437155496,-0.0037837656,0.2630944657,0.0192166491,-0.1969966111,0.6836835075,-0.1072041952,-0.1424229563,-0.1253364498,BRCA
GSM480990,0.0839055511,-0.1414205421,0.9801169453,0.5295604209,0.0154529775,2.9678596127,-0.0548282172,2.5415902278,0.4815543415,0.5721666229,-0.0790877065,-0.0615145761,1.6475978081,-0.0755031328,0.0643069084,0.3496424193,-0.1211649052,-0.0870639890,0.6484077813,0.3219937040,0.0472149767,1.2569765001,0.7222510494,0.3757311289,0.0951571770,0.0059864997,0.6607572544,2.1385234782,0.5839403074,0.7009938896,0.8690203978,0.4040678319,0.6784652798,-0.0090193702,-0.1299618400,0.3387474729,0.0120991491,0.3107558547,-0.0486021041,-0.1625582928,0.8951952839,0.0162873660,-0.1355011998,-0.0426677119,Control
GSM480991,0.1038134964,-0.1290796264,1.1151435263,0.5714558330,0.1042317399,2.6857965554,-0.0857643668,2.5050056121,0.3067940989,0.2523064120,-0.0108357043,0.0564424087,1.5652074934,-0.0876120252,-0.0954564459,0.2424068378,-0.0983536802,-0.1350603652,0.7775347619,0.3367405246,0.0648689188,1.2472408378,0.8390529259,0.5165406483,0.1116894392,0.0044421042,0.5980931108,1.9004271532,0.3437215163,0.5280418684,1.0063011895,0.5071865046,0.3850563242,-0.0346813186,-0.1069804765,0.3654298311,0.0441448208,0.3851343730,0.1669772696,-0.1602240545,0.7217237797,-0.0287864372,-0.1265710275,0.0402165089,Control
GSM480992,0.5348129898,-0.1192660119,1.4277543859,0.5169215143,0.0295858005,3.0799378289,-0.0600448508,2.7262230341,0.5668788494,0.3309170226,0.0406925484,0.0273010123,1.5792976092,-0.0926116403,0.0143967219,0.2748354820,-0.1135908183,-0.1192715805,0.6407662356,0.1333302662,0.0450259004,0.8925691490,0.7926203149,0.3600742080,0.2369409949,0.1249185544,0.4647197556,2.0045540961,0.3293317450,0.6497552522,0.8730214984,0.4130200728,0.8328277925,-0.0477632556,-0.1197716071,0.3105769333,0.0183351703,0.4019502806,-0.0769597430,-0.1598194368,1.0327716594,-0.1138536607,-0.1144072044,0.0101874459,Control
GSM480993,0.3386509587,-0.1332585045,1.1702798946,0.5665345361,0.0497085705,2.7421589758,-0.0710167005,2.3176537262,0.5782722129,0.1172152260,-0.0543382953,0.0333401057,1.5582134934,-0.0581890559,-0.0401737979,0.2564080019,-0.0451837614,-0.1314677842,0.6903401651,0.2735164897,0.0865606131,0.9085881339,0.8274797584,0.3331510317,0.2005417107,0.2439132695,0.5712389041,1.9982736738,0.2987102078,0.5661468516,0.9499011565,0.4741801064,0.6463455347,-0.0256107600,-0.1061867289,0.3602931440,0.0562111053,0.4506590302,0.0286861091,-0.1856701243,0.8985952735,-0.0829404122,-0.0634848428,0.0205856880,Control
