@relation data

@attribute id string
@attribute 10274 numeric
@attribute 10403 numeric
@attribute 1058 numeric
@attribute 1062 numeric
@attribute 1063 numeric
@attribute 10735 numeric
@attribute 11004 numeric
@attribute 11130 numeric
@attribute 11243 numeric
@attribute 151246 numeric
@attribute 151648 numeric
@attribute 220134 numeric
@attribute 22919 numeric
@attribute 23122 numeric
@attribute 23279 numeric
@attribute 23332 numeric
@attribute 23421 numeric
@attribute 2491 numeric
@attribute 25936 numeric
@attribute 332 numeric
@attribute 348235 numeric
@attribute 348995 numeric
@attribute 3619 numeric
@attribute 378708 numeric
@attribute 3796 numeric
@attribute 401541 numeric
@attribute 4085 numeric
@attribute 4928 numeric
@attribute 5048 numeric
@attribute 5347 numeric
@attribute 54820 numeric
@attribute 54821 numeric
@attribute 54908 numeric
@attribute 5501 numeric
@attribute 55055 numeric
@attribute 55143 numeric
@attribute 5515 numeric
@attribute 5516 numeric
@attribute 55166 numeric
@attribute 5518 numeric
@attribute 5519 numeric
@attribute 5525 numeric
@attribute 5526 numeric
@attribute 5527 numeric
@attribute 5528 numeric
@attribute 55746 numeric
@attribute 55839 numeric
@attribute 55920 numeric
@attribute 57082 numeric
@attribute 57122 numeric
@attribute 57405 numeric
@attribute 57551 numeric
@attribute 5885 numeric
@attribute 5903 numeric
@attribute 5905 numeric
@attribute 6249 numeric
@attribute 6396 numeric
@attribute 64105 numeric
@attribute 64946 numeric
@attribute 699 numeric
@attribute 701 numeric
@attribute 7514 numeric
@attribute 79003 numeric
@attribute 79019 numeric
@attribute 79023 numeric
@attribute 79172 numeric
@attribute 79682 numeric
@attribute 79902 numeric
@attribute 79980 numeric
@attribute 80152 numeric
@attribute 80776 numeric
@attribute 81565 numeric
@attribute 81929 numeric
@attribute 81930 numeric
@attribute 8243 numeric
@attribute 83540 numeric
@attribute 8379 numeric
@attribute 84643 numeric
@attribute 9126 numeric
@attribute 91687 numeric
@attribute 9183 numeric
@attribute 9184 numeric
@attribute 9212 numeric
@attribute 9735 numeric
@attribute 9793 numeric
@attribute 9985 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,0.5742669830,1.2939396499,1.3970702652,1.1629959943,0.5457298877,0.9674077208,0.4998595915,2.6823787028,1.1282572934,0.7838332495,0.3057522086,0.5053342431,2.3439876237,0.5948873717,0.9026345282,0.7984212241,1.8590415186,0.3563612722,0.5717290695,1.7087083523,2.2228777951,0.7302590771,0.0758494019,1.6614579260,0.7537229313,0.0500953076,2.0403915793,0.7909886523,1.4900028579,0.3271421172,0.0914750322,0.3599852031,0.4511698521,3.1685768234,1.1747082839,1.1321673153,1.7623662382,0.3081120378,0.3972821557,0.7647704655,0.7174999820,0.9490801855,0.0047996029,0.7051099895,0.3854039603,0.4754831513,0.8380223011,0.2730571548,0.0295213769,2.5620279180,0.8394810261,0.8630904279,1.4885851361,1.2697496667,0.2663919034,1.1119841812,1.9423495000,1.1038905521,0.9043440036,0.3780691968,1.6032623980,1.0363398434,1.7329612525,0.6643661046,1.0847723121,0.9257808626,1.3853586900,1.7725182475,0.9853987583,0.3744777016,0.0011515169,0.4393044530,1.9272642836,0.3616189789,0.6856161449,0.8081953824,0.1908635456,-0.1882866179,1.2716441132,0.3601733930,1.0586943411,2.4185692513,0.4997562380,1.2010150102,0.9726134594,0.1947545829,BRCA
GSM480985,0.4308392038,0.2978901414,0.2508325291,0.2380897021,0.0474361306,1.0845067512,-0.0164549703,1.4182998837,1.1930481865,0.1782517401,-0.0501801897,-0.0526093934,2.0791377178,0.5408459933,0.3769728733,0.9692526473,2.0540524323,-0.0658403850,0.4284514083,0.5556902478,1.8428248708,0.7941040839,-0.0464602886,1.2674935012,0.5133885118,-0.0842081345,1.2221845852,0.5284117226,1.5233886555,0.0282611265,0.0214200071,-0.0569210010,0.0613203555,3.0398633216,0.5364536504,0.0257612747,1.5972294421,0.2363182238,0.0912446599,0.5275128255,0.4824771165,1.4096147597,-0.0356001569,0.7057918679,0.3409020890,0.4203461343,0.2487917625,0.1723154063,-0.1202586635,1.8590886791,-0.0677731591,0.7524481052,1.3282735782,1.1120309131,0.0894873324,1.2982265460,1.7024325531,0.3510082670,0.4199603973,-0.0416451805,0.4545835654,0.8877975998,1.3736537026,0.1481977487,0.7446152211,0.6827348396,0.8713436981,1.3996164949,0.7270433104,0.4192792713,-0.0218314295,0.3299958725,1.3572577246,0.0467530668,0.3150689427,0.0825992334,0.0861043777,-0.1781604580,0.9292611400,0.0956820062,0.7243466450,2.2669339158,0.0165178712,0.7058584320,0.7449279856,0.1515603755,BRCA
GSM480986,0.4456190173,0.7043378967,1.1801025698,0.5587015935,0.2529605845,0.7176510343,0.2915382508,2.3509000803,1.3574567140,0.4823111521,0.1005151441,0.4967032629,2.3981811305,0.4966984565,0.6600834293,0.9771603383,1.7610949410,0.2158905872,0.5249519663,1.8718399675,2.0105546496,0.9862888256,-0.0228667448,1.6853055805,0.6308306716,-0.0034838066,1.7196805031,0.8413109845,1.5129063631,0.2725377393,0.1430628822,0.1362631523,0.2072608220,3.1685580942,0.9339015484,1.0129329182,1.6820185006,0.3124934828,0.1100733641,0.7615997205,0.7131900114,0.9288615450,0.0688032554,0.7133226926,0.3827300649,0.4071509692,0.7854683863,0.1864551317,-0.0119840738,2.2887325682,0.7268627790,0.6795925239,1.2951900418,0.8680856632,0.2266702914,0.9405764674,1.8930395708,0.4863630551,0.7193162925,0.2267855712,1.0827583340,0.8561127080,1.3490433322,0.4029956411,0.9023940156,0.7718269453,0.9464688241,1.6873053685,0.7970183120,0.2886814497,0.0667713238,0.3064204394,1.8090917643,0.1140087350,0.6740737191,0.2693169497,0.0866837222,-0.1211360734,1.0411500615,0.2672568626,0.8202351186,2.3426437024,0.2189876139,0.5607102123,0.6675269837,0.0995148761,BRCA
GSM480987,0.5397655737,0.3397620768,0.9711914411,0.0958807045,0.0656521236,0.6887788193,0.2029808422,1.8803534773,1.0561989993,0.1857800586,-0.0882992123,0.1860795653,2.3174668078,0.3927744258,0.4986517626,0.7164751977,1.4231408438,-0.0258309034,0.5025585560,1.5895578512,1.4645537382,0.8838460347,0.0233190187,1.6849427074,0.6942763314,0.0447037126,1.4934895566,0.5981645194,1.2761581561,0.0617001100,0.0423505407,-0.0149294199,0.1417277836,3.2913799816,0.5934759456,0.5897628004,1.7100764543,0.3315473428,0.1016414547,0.6131601911,0.5315221477,0.4929498471,-0.0061240092,0.4414973196,0.3297560222,0.3766436594,0.7150792957,0.2331825200,-0.0799229700,2.2926479181,0.1649101461,0.8671007432,1.0656221346,0.5817610253,0.1429179571,0.7373007202,2.1241777074,0.2255419978,0.6276958306,0.0794345130,0.7859109610,0.8304926461,1.3725283296,0.2960993358,0.7593178876,1.2586859166,0.6097588208,1.6172707303,0.8515700017,0.2283016029,0.1160948920,0.2338722500,1.9836852131,-0.0266268280,0.4889129165,-0.0141161544,0.0323696993,-0.1995594916,0.7235422715,0.1724816328,0.6285486388,2.7999713024,0.2175307707,0.3327988959,0.6157670762,-0.1023015964,BRCA
GSM480988,0.3939733102,1.1711793074,1.2915731424,0.5558455754,0.5999620593,0.6185926197,0.2581284876,1.8909298778,1.2821021379,0.5027919259,0.2669096164,0.3106574543,1.9396668647,0.4494788860,0.7316907225,0.8613873056,1.8114462694,0.2491893385,0.5150612688,1.6721008279,2.1988863187,0.8510179381,0.0540511748,1.8775533588,0.6191670865,-0.0503935651,1.3826761571,0.7880356329,1.3927599869,0.4299748017,0.0724067140,0.2582609192,0.2937822151,3.1034910150,0.8802419239,0.9429486803,1.5759464525,0.3109120772,0.0694194316,0.4110367248,0.6810503945,1.0736490343,-0.0025899021,0.5714537580,0.2888080597,0.4961164197,0.7117255260,0.2723318880,-0.0644736604,1.8298926553,0.7248051501,0.3254862471,0.9177166528,0.8539893320,0.1148193197,0.9364164442,1.7840417308,0.3785236231,0.8119268577,0.0854778354,1.3812586270,0.8680884670,1.1373964994,0.3846957767,1.0191732168,0.4438539437,1.2280770965,1.8396926300,0.8165478216,0.3212553581,0.0372221011,0.2993718516,1.5446772821,0.3250577743,0.5968683377,0.6281083150,0.1000129836,-0.0889517862,1.0980431750,0.3072674932,0.5878800882,2.2633351154,0.2737842524,1.1961441786,0.8101703139,0.2571247734,BRCA
GSM480989,0.1443147505,0.4614981770,1.3059198959,0.4051925111,0.2113209016,0.4078298560,0.5168967055,2.2935332391,1.5872893260,0.2798132351,0.1400421810,0.5364362640,2.4236620563,0.2587534739,0.5280406712,0.6323061411,1.1773555676,0.1253214375,0.5237541595,2.2107161570,1.8067306010,0.5967798695,-0.0183463835,1.3021059334,0.4604977424,-0.1238536622,1.2374490658,0.4615591537,1.3266936995,0.4868759042,0.0928779550,0.1022104323,0.0725650736,3.1681633526,0.4311156680,1.3645351660,1.3931663536,0.0226131609,-0.0098047243,1.0587791578,0.5312064313,0.7545787605,0.0049876286,0.5964250152,0.4202536828,0.3463664977,0.6303214072,0.2311603757,-0.0905930399,1.3265355958,0.3798880615,0.3498542204,0.9015808594,0.4970077554,0.4082691085,0.5949666429,2.0274226798,0.0445457490,0.8591522099,0.1205833226,0.9570411113,0.6783111019,0.8099849130,0.5684334019,0.6315251452,1.1410881206,0.5617295875,1.7930940537,0.6179823281,0.2713132494,0.1529762445,0.1927214203,1.4989452720,-0.0482501643,0.4940575337,0.2264823394,0.0387437890,-0.2786903830,0.5545799394,0.3870716234,0.2155457043,2.0363918565,0.4391581237,0.1931589634,0.3390172055,0.1859088306,BRCA
GSM480990,0.2986106536,0.3500986983,1.1829659535,0.2554910060,0.0959998955,0.6196065740,0.0492102252,2.0811733604,1.2187282889,0.3792643372,0.1223127836,0.2914374833,2.3948143870,0.3549312482,0.4196051169,0.8962898777,1.1254070599,0.0746478650,0.5279740659,1.8501586967,1.8201865935,0.5345657226,0.0212944516,1.1547735334,0.4805996826,-0.0556186865,1.5971515954,0.4168597883,1.4580178035,0.3875403267,0.2588940845,0.1370530748,0.1198444272,3.1901607512,0.5644620565,1.3494182557,1.4343192951,0.2047472435,0.1367444627,0.9752111733,0.4948035199,0.6389422269,0.0617652096,0.6573617734,0.4702045261,0.3176912965,0.4026895944,0.2104648290,-0.0683152688,1.7735032969,0.3357433528,0.6592500783,1.1738713925,0.6544796128,0.3580428582,0.6730723901,2.0131594538,0.1778693647,0.4958496696,0.1584268574,0.8050684466,0.9151575211,0.7636352294,0.2966044808,0.6770358148,1.1096801460,0.5575398359,1.5929139627,0.4450099776,0.3435641449,0.0941277859,0.2801050242,1.5356153959,-0.0382105290,0.3740858549,0.1889104470,0.0532515050,-0.1686814520,0.8589074262,0.1767817484,0.2454197414,2.3892405033,0.3593794320,0.2954283010,0.3729563195,0.5425490815,Control
GSM480991,0.2514630952,0.0620640036,0.5371938983,0.1529593059,-0.0223817830,0.4825619242,0.0128137576,1.7208932273,1.3441109211,0.1529366311,-0.0560154777,-0.0162772449,2.2789729138,0.4070661144,0.4026509775,0.8269916619,0.9275614287,-0.0460863360,0.4124368265,0.9750136172,1.4731341491,0.7777325424,-0.0089592636,1.4202943966,0.4919940956,-0.0558207774,1.0395429118,0.4981267733,1.4325132461,-0.0314091450,-0.0041508828,-0.0444945413,0.0379178757,3.0472761524,0.5034921856,0.4708425733,1.4974810705,0.1986639752,0.0022648329,0.9436757888,0.6351671688,0.8343841075,0.1168246841,0.6418374375,0.4595783168,0.3597656103,0.3797950937,0.2547098325,-0.1059663870,1.5388040409,0.0961768375,0.5718383436,0.8296264682,0.6270802238,0.2967241008,0.9368420362,1.9556462831,0.0958042590,0.3134691677,-0.0760407465,0.2661497138,0.7293166828,0.8761115706,0.0104351779,0.6241490858,0.5766931176,0.3260819419,1.2705404720,0.5066415221,0.2868951544,0.1615071779,0.2718280640,1.5389606075,-0.0856369924,0.3540252291,-0.0470689023,0.0388448722,-0.1434740128,0.5861385325,0.1239649866,0.3613846666,2.0873692035,0.1626138421,0.1807107128,0.4025974693,0.1491107261,Control
GSM480992,0.2436466577,0.3132403271,1.1646998806,0.0812563655,0.0837393249,0.4831378116,0.1400419254,1.8905496822,1.2133826501,0.1615354836,0.0603457407,0.2312671126,2.0466487408,0.3175125380,0.2964485517,0.9067465225,1.0150151781,0.0780118596,0.2772211783,1.9563819122,1.7490912514,0.6642244395,0.0395097801,1.3420280070,0.6855844479,-0.1205209532,1.3981403853,0.5204037031,1.1406627023,0.5542901803,0.2239823945,0.1156035397,-0.0405358912,3.1168344284,0.3562771297,0.9967040613,1.2969635930,0.1431735181,-0.0703256551,1.1712464989,0.5340362522,0.5707024353,0.0651173290,0.6351517523,0.4955356443,0.2997363796,0.4415221197,0.2744086461,-0.0742742939,1.4609698521,0.1164390300,0.5546772093,1.1055726869,0.6391996745,0.3714684534,0.7246052821,2.1416437559,0.2861582590,0.4598735574,0.0246661814,0.5479273599,0.7818326849,0.4973813276,0.4838236322,0.5102666020,1.0878478439,0.4952326313,1.3486973049,0.3058934766,0.3191461562,0.0719943969,0.2247954290,1.3852293123,-0.0597053572,0.6237603474,0.0099337929,0.0805035780,-0.1547337613,0.6884968201,0.0403917742,0.2526598046,1.9453416147,0.4075557922,0.3482769864,0.4192755620,0.1718676010,Control
GSM480993,0.3045151185,0.5591236472,1.4881424429,0.4167436514,0.1751087917,0.4587932572,0.4210864119,2.4151866369,1.4015506581,0.2643865905,0.1609049639,0.5458671706,2.3665488265,0.4286167456,0.5397679249,0.8864198100,1.1704211100,0.1645281641,0.4089588556,2.2532862318,2.3220554753,0.8608841755,0.0378144451,1.5755244941,0.5727146108,-0.0282337444,1.7694959269,0.7333630248,1.3243302871,0.6193341165,0.2152422622,0.2717171070,0.1332399433,3.2201224698,0.7229492853,1.0857304642,1.6592786313,0.2477899835,0.0866703919,0.7930191697,0.5554828322,0.9574886425,0.0632081772,0.6700381332,0.4348709144,0.3972872659,0.7354908161,0.1520094554,-0.0641480698,1.7947998842,0.6273712944,0.4428921165,1.2367094916,0.5857965611,0.2933489696,0.8522633633,1.9161924984,0.4116813057,1.2427596002,0.1895267602,1.2214706010,0.7789128744,1.2218617722,0.6468906911,0.9428212035,0.9309594298,0.8228810696,1.5577344969,0.8785534907,0.3490975167,0.1797698415,0.3497735273,1.6705465861,0.0610413699,0.6830126347,0.1254263449,0.1030868223,-0.0859989497,0.7606667034,0.2836593948,0.6751521642,2.3870361470,0.3681508310,0.4546380675,0.6175937727,0.2449023895,Control
