@relation data

@attribute id string
@attribute 10076 numeric
@attribute 3454 numeric
@attribute 3456 numeric
@attribute 3716 numeric
@attribute 5967 numeric
@attribute 6772 numeric
@attribute 6773 numeric
@attribute 7297 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,0.2505464098,0.5704009241,-0.0526817539,0.4470524510,-0.0283313893,0.6816845689,0.9369924123,1.2250487839,BRCA
GSM480985,0.1793366314,0.6930642174,-0.1283639223,0.5544197005,-0.0900213929,0.8107330653,1.1877501093,1.1729557717,BRCA
GSM480986,0.3048406068,0.7245968678,-0.0855226764,0.5183176570,-0.0619767294,0.8439718666,1.0308837134,1.2944865178,BRCA
GSM480987,0.1203078951,0.4521056199,-0.0639082647,0.7885095960,-0.1211064090,1.6194223358,1.2035289304,1.0620853786,BRCA
GSM480988,0.3089937744,0.7729100537,-0.0499219117,0.2999578148,-0.0095473676,0.7314281068,0.8725124588,1.3467391969,BRCA
GSM480989,0.3730792268,0.4609084725,-0.0385720141,0.4428248556,-0.0458190273,0.5177749856,1.0442203304,1.2474005231,BRCA
GSM480990,0.3961006114,0.3853512744,-0.0773540400,0.3581295984,-0.0432584934,0.4939969672,1.0843852511,1.2734626049,Control
GSM480991,0.4047880487,0.6097369702,-0.1146401153,0.5139666454,-0.0620667385,0.7248970133,1.1135392351,1.3447533796,Control
GSM480992,0.6900601602,0.4187143548,-0.1523727468,0.3732452306,-0.0217779781,0.4897415630,1.1896179910,1.4693703024,Control
GSM480993,0.3485851077,0.3915107152,-0.1179253427,0.4200200984,-0.0298467260,0.7950845586,1.0815802749,1.3497798583,Control
GSM480994,0.2888829001,0.3602482048,-0.0865000784,0.4526085192,-0.0774900259,0.5151414660,1.0940428531,1.1643850702,Control
GSM480995,0.2920753203,0.6918018101,-0.1854313356,0.7640210914,-0.0056059587,0.7962549826,1.1781522254,1.1088347386,Control
GSM480996,0.5620849492,0.3891458478,-0.0898865900,0.4238505913,-0.0937522725,0.5453802077,1.1106043582,1.1193490377,BRCA
GSM480997,0.1499331940,0.5523109474,-0.0602554150,0.6490354699,-0.0656399015,0.9933507125,1.4086405080,1.3566061391,BRCA
GSM480998,0.4568489186,0.5316851725,-0.0049320051,0.5039928112,-0.0541227031,0.7362251616,1.0733846281,1.2665833037,BRCA
GSM480999,0.2602776000,0.9034662497,-0.1313596671,0.6977421466,-0.0801031425,0.8533287631,1.1017877872,1.3766815067,BRCA
GSM481000,0.5061012001,0.8150154721,-0.1806450197,0.4601654988,-0.1435057241,0.6383750879,1.0860217246,1.4108173631,BRCA
GSM481001,0.5007887152,0.8036774236,-0.0546441757,0.8094264264,-0.0439458903,0.7884392798,1.1307648413,1.0788993968,BRCA
