@relation data

@attribute id string
@attribute 10181 numeric
@attribute 10189 numeric
@attribute 10236 numeric
@attribute 10250 numeric
@attribute 10262 numeric
@attribute 10291 numeric
@attribute 10421 numeric
@attribute 10482 numeric
@attribute 10594 numeric
@attribute 10762 numeric
@attribute 10907 numeric
@attribute 10914 numeric
@attribute 10946 numeric
@attribute 10949 numeric
@attribute 10978 numeric
@attribute 10992 numeric
@attribute 11051 numeric
@attribute 11097 numeric
@attribute 11100 numeric
@attribute 11338 numeric
@attribute 129401 numeric
@attribute 1477 numeric
@attribute 1478 numeric
@attribute 1479 numeric
@attribute 1660 numeric
@attribute 1977 numeric
@attribute 220988 numeric
@attribute 22826 numeric
@attribute 22916 numeric
@attribute 23020 numeric
@attribute 23165 numeric
@attribute 23225 numeric
@attribute 23279 numeric
@attribute 23450 numeric
@attribute 23451 numeric
@attribute 23511 numeric
@attribute 24148 numeric
@attribute 2521 numeric
@attribute 27316 numeric
@attribute 2962 numeric
@attribute 2963 numeric
@attribute 29894 numeric
@attribute 3181 numeric
@attribute 3183 numeric
@attribute 3184 numeric
@attribute 3185 numeric
@attribute 3187 numeric
@attribute 3188 numeric
@attribute 3191 numeric
@attribute 3192 numeric
@attribute 348995 numeric
@attribute 4116 numeric
@attribute 4670 numeric
@attribute 4686 numeric
@attribute 4799 numeric
@attribute 4809 numeric
@attribute 4904 numeric
@attribute 4927 numeric
@attribute 4928 numeric
@attribute 5093 numeric
@attribute 5094 numeric
@attribute 51362 numeric
@attribute 51585 numeric
@attribute 51639 numeric
@attribute 51692 numeric
@attribute 53371 numeric
@attribute 53981 numeric
@attribute 5430 numeric
@attribute 5431 numeric
@attribute 5432 numeric
@attribute 5433 numeric
@attribute 5434 numeric
@attribute 5435 numeric
@attribute 5436 numeric
@attribute 5437 numeric
@attribute 5438 numeric
@attribute 5440 numeric
@attribute 5441 numeric
@attribute 55746 numeric
@attribute 55749 numeric
@attribute 56339 numeric
@attribute 57122 numeric
@attribute 5725 numeric
@attribute 57794 numeric
@attribute 57819 numeric
@attribute 5903 numeric
@attribute 6426 numeric
@attribute 6427 numeric
@attribute 6428 numeric
@attribute 6429 numeric
@attribute 6430 numeric
@attribute 6431 numeric
@attribute 6432 numeric
@attribute 65109 numeric
@attribute 6625 numeric
@attribute 6626 numeric
@attribute 6627 numeric
@attribute 6628 numeric
@attribute 6629 numeric
@attribute 6632 numeric
@attribute 6633 numeric
@attribute 6634 numeric
@attribute 6635 numeric
@attribute 6636 numeric
@attribute 7175 numeric
@attribute 7307 numeric
@attribute 7884 numeric
@attribute 79023 numeric
@attribute 79869 numeric
@attribute 79902 numeric
@attribute 8021 numeric
@attribute 8086 numeric
@attribute 8106 numeric
@attribute 8175 numeric
@attribute 81929 numeric
@attribute 8243 numeric
@attribute 83443 numeric
@attribute 8480 numeric
@attribute 8683 numeric
@attribute 9128 numeric
@attribute 9295 numeric
@attribute 9343 numeric
@attribute 9410 numeric
@attribute 9416 numeric
@attribute 9631 numeric
@attribute 9688 numeric
@attribute 9785 numeric
@attribute 9818 numeric
@attribute 9939 numeric
@attribute 9972 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,0.2845501654,-0.0691053609,0.7141572214,2.1681823783,0.6812406975,1.3145493838,1.2722408100,0.8919938737,1.5370460087,0.0018930597,0.7179108809,0.7264637833,1.0788013766,2.2370208491,0.7218687437,0.8996421234,1.1175205051,0.2453626714,1.9511311819,0.3695851408,-0.0775591922,0.4036974557,0.3441461113,0.6015944010,0.2769187699,0.3262102189,1.2128105338,0.6165205746,1.0373011971,0.2508779140,0.3104056784,0.0519376107,0.1384670770,1.1145044631,0.9134596374,0.2211727768,0.5203709216,0.4400748438,-0.2152540897,0.5599901921,0.4458390437,-0.1287246347,1.8325084288,0.5402695769,0.8638412264,0.0439335075,0.3445541618,0.3623419820,0.6383037510,0.1946003966,0.5767943208,0.7007056799,0.1792816613,0.1068485583,0.1926235092,1.5019825913,-0.4964380265,0.6820671678,0.3125712879,1.1800293096,0.7408345899,0.3468626249,0.5403361991,0.2578765642,1.0351600871,-0.0339252690,0.3008113966,0.5999198465,1.1703704466,0.9321065918,1.4741522832,0.9073006092,0.4790607486,1.7162887493,1.4991112350,2.0225933196,0.9153220130,1.7382117063,0.3737349715,0.3454584499,0.5776063585,0.8547325549,2.7459302304,0.4374002854,1.5301123789,0.3124705661,1.4784801758,2.3190807279,0.9733185612,0.3865316956,1.3416862993,1.6944788505,0.6963510195,0.4166210344,0.1363105714,0.6439608933,0.2939758274,1.4249695241,0.5814577107,0.7477365098,2.8068137967,1.6357283543,-0.0988621140,1.2563734850,0.1577045299,0.2084289877,0.6862648792,0.3980620734,0.8989820143,1.0081349392,0.1652350042,0.3771912565,0.6530126497,1.2948149188,1.1535524035,0.2203388927,1.9437130466,1.1446958793,2.5678223967,0.8654036391,0.9711980230,0.6597255095,0.8884539434,0.5050956703,0.4755505342,1.5738680576,0.2502273962,0.4582380055,0.0680761012,0.1802095642,BRCA
GSM481003,0.1730975768,-0.0253182346,0.7612807490,2.5195607544,1.1974988753,1.7888243255,1.5695044548,1.2407564388,1.7089923751,-0.0260361721,0.8550674641,0.5465789425,0.8330984370,2.1503745425,0.5983451694,0.9430420277,0.9834683038,0.2314846152,2.2255435586,0.4528488815,0.0298673271,0.3584768102,0.2892703949,0.4669693911,0.1169670180,0.3141217654,0.9999125113,0.6935570296,1.0096748571,0.3360758343,0.1241115945,0.1312585606,0.1675909839,1.2242020966,0.5927829691,0.2753513101,0.6320032086,0.2126967175,-0.0768147874,0.6384328385,0.6027689856,-0.0711997660,1.5050775204,0.3853019772,0.8218962471,-0.0096933035,0.2223180141,0.4639240044,0.3837487245,0.2614391810,0.6923416143,0.5865252294,0.1871721904,0.1005977716,0.1098324762,1.6430910631,-0.2603336573,0.4465576321,0.2907777714,1.3688886730,0.8495866630,0.0524696277,0.3768947047,0.2386919962,0.8348504052,0.0247871252,0.0904370771,0.6650603986,1.0737781454,1.1258171098,1.7355406609,0.9993794023,0.5170908664,1.9700247826,1.5653517170,2.5304655898,0.7923391349,2.0476801031,0.2892054475,0.4189446390,0.3947655373,0.4716712923,2.9694734331,0.4144529018,1.5324675377,0.1892910675,1.4753175675,2.4036977185,0.8561111836,0.2157254831,1.0989287590,1.4380235594,0.5505576841,0.6731371601,0.2023407320,1.0308282522,0.1694689859,1.8410320433,0.5416674453,0.6477860498,2.7468699613,1.4400275008,0.0157128846,1.1679236890,0.1194375491,0.0631569126,0.9079159764,0.1154354929,0.9501440716,1.2079776414,0.2478639937,0.3921301849,0.8456756385,1.7482305694,1.1410946884,0.2079948247,2.2525207624,1.4155990299,2.5338233512,0.7051705385,0.7247619758,0.9782952302,0.5894088150,0.6299994873,0.3016724010,2.0305808570,0.3156702950,0.3507120458,0.0854397345,0.0933844653,BRCA
GSM481004,0.1799115455,-0.1442091483,0.6272796778,2.2144345089,1.1239448983,1.5639600363,1.2056054248,1.1027854483,2.2302007411,0.1345857253,0.6910350906,0.4823175897,0.8879261571,2.2112604784,0.8338421376,0.9614956854,0.9104029240,0.2098067165,2.2294763960,0.4040109540,-0.0359781916,0.3852802885,0.3685975338,0.3619430714,0.2496130902,0.1372993612,0.9415214459,0.9739124915,1.0246215303,0.2788596829,0.3664005813,-0.0078864293,0.1549531093,1.4855904314,0.5443277770,0.2811552281,0.5482532722,0.2086251856,-0.1198930616,0.6563029549,0.3990541024,-0.1151605864,1.3325681590,0.4713121998,0.7165963974,0.0726849894,0.2868352359,0.4516283402,0.4948790339,0.3301545384,0.8473779138,0.6946042993,0.1405400378,0.1649254847,0.2361822424,1.4772188767,-0.3993978965,0.6545934550,0.5298544326,1.4980078720,0.7263113350,0.1320333723,0.3969695438,0.1222502962,1.0549450480,0.1022958550,0.1586397824,0.7186753850,1.1400992890,1.2078082544,1.6407811478,0.9113441620,0.4213451779,1.9015568991,1.4534333797,2.2714820702,0.7345321434,1.6009336627,0.3552356291,0.1845564671,0.4353794629,0.6956193051,2.7217637346,0.5022813164,1.2232246332,0.2122257086,1.4993902982,2.1588361685,0.5997063398,0.2295430986,0.9689383405,1.4855710909,0.5555313906,0.4340115516,0.2360011588,1.0378455408,0.1655620551,1.6445798316,0.4230252321,0.6322424772,2.6351416110,1.1911578935,-0.0523345434,0.8892659147,-0.0029262668,0.1359925068,1.0008214314,0.4025368357,0.9687311577,1.3182600141,0.3112648595,0.3416733871,0.6517914247,1.8360003794,1.2219297906,0.2566860140,1.9895333649,1.5605042421,2.1918783188,0.8919998199,0.5119394995,0.9777163224,0.5692396697,0.8540181923,0.5573211684,1.7963505046,0.3453680476,0.2996374663,0.0803506085,0.0968368784,BRCA
GSM481005,0.3248889688,-0.0468433468,0.7748749341,2.3728546180,0.9898969473,1.3414421444,1.2311019749,1.1094628770,1.3606706792,0.1491940584,0.7214820559,0.8534353186,0.9851755203,2.1288204943,0.8515057430,0.8043893573,1.0075528436,0.3333268101,1.9797888864,0.4362796585,-0.0127271021,0.5461834561,0.3473395409,0.9521984697,0.3814168533,0.6032439420,1.4627024426,0.9025849669,1.2153531407,0.1940408074,0.3880956417,0.0250426239,0.1346355884,0.7954848043,1.1555943642,0.2040076268,0.4496998853,0.3148517172,-0.1379706766,0.5496870449,0.7022237635,-0.0525590630,1.7999590614,0.4000325118,0.8118210155,0.0659057286,0.3683291096,0.6027454923,0.5477221030,0.4818243526,0.6577628967,0.6577546543,0.1287082287,0.1130938942,0.0736242673,1.5436271156,-0.3049393142,0.5833258600,0.3254996739,1.2609009809,0.7050805992,0.4205250702,0.7264077647,0.3465090338,1.1793394831,0.0409902284,0.5990037357,0.7103806155,1.3566492122,1.0428239462,1.3264736316,0.8533831697,0.4386936296,1.7013532322,1.7193023414,1.9966017007,1.0200565478,1.9018808902,0.3125101426,0.3784513119,0.5255727905,1.0735443930,2.4949808182,0.4034947332,1.1365493271,0.5899638482,1.4095248038,2.3452316664,1.0282482820,0.3730256947,1.3238776285,1.6661459296,0.6095103803,0.7651773086,0.2155928552,0.6073773540,0.0788459617,1.5575039534,0.5907789107,0.8175539884,2.6335424583,1.3968506085,0.0443953118,1.2562642693,0.1922588330,0.0620059884,0.9506115813,0.3802470319,0.9481949624,0.9819903859,0.1630092792,0.2863199179,0.7308726152,1.3981619530,1.2780295779,0.2283665447,2.0178996250,1.1863462975,2.4123151502,0.7377726788,1.1534348920,0.6361441505,0.7185451464,0.5944296523,0.3772281707,1.5034608244,0.2283699544,0.7749469727,0.0066198921,0.1342989447,BRCA
GSM481006,0.3487406052,0.4230375689,0.9901318710,2.5110739914,1.1772133260,1.5157195619,1.5767031014,0.9379266312,0.8777020241,0.1276576724,0.6058167271,0.8952648365,0.6803292164,2.1809045196,0.9228501600,0.8803160492,1.0779877354,0.2488741382,2.1540965512,0.5362404877,0.0153172015,0.3424459612,0.1700651330,0.6601163745,0.3435156709,0.4558320585,1.3574953468,0.6034607307,1.2330643007,0.2545914203,0.1563682464,0.0744404889,0.2327656277,0.9664090341,1.1081119464,0.2210308273,0.5638830858,0.3406436099,-0.1435136793,0.4691815671,0.6386246402,-0.0935823583,1.9831509833,0.3110185098,0.8878442875,0.0455392651,0.4440580273,0.5567621639,0.6962857232,0.4575746888,0.3652142564,0.8038135551,0.1826011066,0.1783356244,0.1475543399,1.6747938186,-0.3706295675,0.5434137196,0.3144062233,1.5943837232,0.8423508421,0.2569722161,0.6415127247,0.3484167298,0.8438593113,0.0944936380,0.3763213245,0.5777717888,1.1537876290,0.8935009884,1.3338032147,1.1468729097,0.8161036820,1.9389057817,1.9559061824,1.9949334397,0.9471551222,1.5737857412,0.2015747012,0.4196103912,0.5136035631,1.0967799224,2.8190396341,0.2559037404,1.7646944721,0.3547129525,1.4284482951,2.5175843345,0.9975525292,0.4575363824,1.5019727439,1.7480901119,0.7234830436,0.7057102702,0.2073987707,0.7486115246,0.3646214798,1.6669234188,0.5718889007,0.8318544293,2.6007146833,1.6742897382,0.1707832139,1.1213527717,0.2781430036,0.1546943626,1.1785504023,0.3161796672,1.0546135070,0.9702868724,0.1676189649,0.2859799657,0.7984130966,1.1402546832,1.1185523376,0.2632796464,1.9521660433,1.1852607083,3.1246594192,0.9317856054,0.9116106446,0.5340106679,1.2178358733,0.7766254057,0.2835461546,1.8670075834,0.5135702871,0.5258814402,0.0230903994,0.1531241002,BRCA
GSM481007,0.1686456181,0.1623663035,0.7083696397,2.4698392707,1.3076305660,1.5263925287,1.2893914209,1.1747976144,0.8395831553,0.0082440271,0.8382674897,0.7835943472,0.4133708764,1.8837315477,0.8597726872,0.7428767796,0.5897190204,0.2773561644,2.2722305954,0.5322552802,-0.0061215265,0.3584121585,0.4131244013,0.1789125481,0.3249238809,0.1246853065,0.9295387846,0.7772714487,0.6055114323,0.1760819153,0.0396358199,0.1528117229,0.1645224478,0.9743374057,0.7034232523,0.1706432577,0.4590229122,0.3997501169,-0.0900741714,0.8353145834,0.4642803039,-0.0784306758,1.5074176819,0.5269267251,0.6651629459,0.0456867286,0.2922940061,0.3437173988,0.4091268183,0.2115450647,0.3857170172,0.8706902445,0.2035225946,0.0551729373,0.0226076456,1.6202608212,-0.3245979286,0.2229360227,0.1782463646,1.9393673274,0.7533094853,0.4219846185,0.4780596683,0.4537971071,0.3868898150,0.0581478927,0.0132244501,0.6028448843,1.1978196736,0.9925808908,1.1345281925,1.2312760055,0.5469112565,1.5477014357,1.8655931726,2.2120503649,1.2255379280,2.0267416139,0.1839666751,0.3708329321,0.3867210325,0.8677675923,2.7932549079,0.3525888328,1.7157150373,0.3320468095,1.3354572439,2.5431630612,0.6588604643,0.1362342007,1.0647066104,1.0124593559,0.3544302837,0.7903427651,0.2087687546,0.7253258601,0.0795910106,1.7841569482,0.4888523303,0.4721966593,2.4197363057,1.1335043463,-0.1338734556,1.1505662997,0.2248136396,-0.0023306366,0.7450186759,0.1992705908,0.9669154271,0.7964667910,0.1834987267,0.2874975976,0.9939541251,1.5944763018,1.3021401146,0.1837238377,2.4848087282,1.2252458061,2.8802151282,0.4557329630,0.7610879723,0.5161039459,0.9270069813,0.5590187027,0.0099705514,1.5252969334,0.3789406850,0.2204561001,0.0135610768,0.2688767351,BRCA
GSM481008,0.2425983160,0.1262025521,1.1029503626,2.4953933486,1.3964791943,1.7765217050,1.6237535180,1.5568083128,2.2182059552,0.2097220591,0.6464599177,0.7487033231,1.0494954627,2.0017935610,0.6489181088,0.9669225919,1.2727073502,0.1868211495,2.3134007453,0.6880615068,0.2057568799,0.4525214483,0.3531551925,0.9180600927,0.5541363013,0.4269127093,1.6136891018,0.6603691255,0.9540503333,0.3651771108,0.6728425020,-0.0228834745,0.4014800186,1.6854989133,0.8656404001,0.4291612767,0.4420165333,0.3392572065,-0.1547868174,0.6851009033,0.6192824858,-0.0938347546,1.9241811327,0.5297675092,1.1056646681,0.0331544036,0.4958405039,0.5391764127,0.6430662636,0.5250619901,0.8038552519,0.8943132312,0.3295389128,0.4425875269,0.1840349226,1.2579833998,-0.3276148215,1.1071911783,0.4331088550,1.4994265601,0.8248210555,0.1099073400,0.6884886544,0.3574341022,1.4127518031,0.2588191346,0.1842078002,0.7579538683,1.2731039599,1.2073366213,1.9825742786,1.0815599343,0.4978935979,1.6882617438,1.5542730316,3.0121067630,0.9354278338,1.7811089233,0.3709342704,0.5135585161,0.6016652298,1.4243605868,2.7765893367,0.6725977341,2.1773873236,0.4999649943,1.7172652046,2.6804403838,0.9351165438,0.3569118761,1.0272567935,1.8660513505,0.6558467086,1.1289051437,0.3297383911,1.8475028352,0.1467684717,2.4843944314,0.5581740766,0.8563787664,2.4028820990,1.4608064335,-0.0931938424,1.3560738167,0.5044573573,0.1217955107,1.5042447182,0.4246837776,0.9454634496,1.6154887751,0.3510342627,0.6010788774,0.7783670237,2.4027029311,1.3258373943,0.5702140443,2.6841281950,1.6897705296,2.3662276268,0.9430918347,0.9074257014,0.8694719594,0.7986952821,1.0196319019,0.8269818539,1.9119616150,0.2583947877,0.5747495766,-0.0000289649,0.3739857349,Control
GSM481009,0.2072851458,-0.1590116615,0.7655286074,2.4700890461,0.9109314530,1.1621432121,1.0109973774,0.6821481570,0.8524749311,-0.1463721341,0.2760922092,0.7018771110,0.6763594001,2.2947612832,0.4841857602,0.6779926318,0.8451046907,0.1119150442,2.0678246604,0.2246791588,0.1141745486,0.2839827201,0.1459855414,0.4860468146,0.2623790711,0.2450311447,1.1589154777,0.4333399097,0.8596650853,0.1574443659,0.0157022542,-0.0285091244,0.1628841432,0.8574871968,0.9379789390,0.1076403532,0.2201330759,0.2134252334,-0.1578393641,0.3922241374,0.5486693074,-0.2566015354,1.7895307891,0.2567484119,0.7285231156,-0.2068950176,0.4075033574,0.4310114755,0.4203665340,0.1355776015,0.5057058191,0.5061680235,0.0579062873,0.1067313193,0.1501262300,1.2680433343,-0.4760796427,0.3087127327,0.0572444400,0.9202861587,0.6030194567,0.1982475371,0.4703781568,0.1364674438,0.5323178601,0.0858690533,0.1887627899,0.3907827812,1.1732181000,0.6326582934,1.3352790693,0.6703982333,0.2487644386,1.6573938705,0.8164385689,1.6586243511,0.5219870231,1.2621933153,0.2618593107,0.4106432012,0.4194982986,0.7845914347,2.5986563286,0.1613126076,1.0675985987,0.3245984261,1.3742297214,2.3355514135,0.8878175847,0.2178569052,1.2709521481,1.4856148720,0.3751002557,0.8031696115,0.0434505667,0.5203146394,0.0394538444,1.2323383614,0.5743570515,0.6121281988,2.3604491550,1.1620401045,-0.0258016151,0.5797605317,0.1132563498,-0.0076648970,0.7079654320,0.3102166301,0.6089381072,0.5533976414,0.1373806377,-0.0454013486,0.5449475865,0.9679268776,1.0698948772,0.0863383233,1.4648682287,1.1046310538,2.1725297768,0.6561964655,0.8547261768,0.3442045614,0.6102118087,0.3744072354,0.2582390422,1.1551117599,0.1227846844,0.3159651547,-0.1097762479,0.0165883431,Control
GSM481010,0.4096060822,0.0649166519,0.8101169646,2.2768309840,1.0156525435,1.4373007957,1.1829312818,0.7934444283,1.6114632421,0.2294390604,0.7762713891,1.0669361954,1.2092183530,2.1264484871,0.8147578198,0.8235195707,1.3124864888,0.1855504602,1.8700078131,0.3558978959,0.1735209360,0.4577565665,0.3919165814,0.7741191900,0.5415646742,0.6958391050,1.7295914818,0.9322894633,1.2347107639,0.2635744043,0.5641429838,0.0437281734,0.3200672193,1.2656255564,1.2497449871,0.2145545918,0.5382548375,0.2443530915,-0.1410583520,0.6619493134,0.8299167638,-0.0368444685,1.6086317941,0.7367155736,0.8753770988,0.0450352457,0.3819442425,0.7032425971,0.7357843278,0.5656027125,0.7201126181,0.7004111218,0.2012714886,0.3337012409,0.1460885780,1.4339357989,-0.2000204963,1.0024311781,0.4416386575,1.2365090051,0.7567847996,0.3978421016,0.5173195869,0.4326145492,1.3029100559,0.2161256645,0.3755690165,0.5453053902,1.5307855830,0.9316960965,1.5254069404,0.9289203385,0.4621615706,1.8113816211,1.6379111709,2.1416127816,0.9562062303,1.7091990142,0.4174801490,0.4674345337,0.5196750960,1.3123569986,2.5335266466,0.3296985144,1.0432863169,0.4754389038,1.4025268872,2.2834570443,1.2162039799,0.3371837019,1.2114879707,1.8824565069,0.8588459837,0.4199728761,0.1815380618,0.7764188500,0.3738591639,1.7584556564,0.5808341345,1.1020925517,2.6894701323,1.7220230823,0.0180947932,1.1447322170,0.2844833170,0.2466053816,1.0725235079,0.4600413088,0.7816018125,0.9823486151,0.1518353733,0.2541308115,0.7255872915,1.5124827904,1.4160150973,0.3720878879,2.0656631366,1.4912791293,2.6005667847,0.7797336448,0.9075671798,0.7314166969,0.6094334263,0.6833206659,0.6877990997,1.6980610449,0.2490248987,0.9463912479,0.1227407649,0.2106427483,Control
GSM481011,0.2337431271,0.1237177973,0.5871275828,2.1620018246,1.3387933225,1.5377821605,1.6547662392,0.8742390108,1.1691710452,-0.0238003629,0.9337676558,0.5835278001,0.5285410259,2.1023692143,0.7493110476,0.8878441293,0.8249668830,0.1779214005,2.2828002088,0.5476563195,0.0733985208,0.2616787657,0.2880337544,0.5658920869,0.1767114885,0.3554290061,0.6748032944,0.7875905741,0.7105927217,0.0725590001,0.0321641918,0.0003258741,0.0594786794,0.6368258441,0.5767693845,0.2347091185,0.6911480552,0.2408318974,-0.1435567913,0.7387057178,0.3450502634,-0.1762223616,1.2639579817,0.3835922900,0.5632454627,0.0115274732,0.3310528791,0.2932623175,0.4155882242,0.1326240495,0.5883815534,0.7834670788,0.1651691951,0.1074369706,0.0993289581,1.6158714962,-0.4758001528,0.2753522399,0.1215346543,1.6689717421,0.6428351817,-0.0215507355,0.6270076880,0.4089483520,0.7800927070,0.0104496072,-0.0023761187,0.7055492616,0.9410156570,1.2711931691,1.2921597741,1.2070852319,0.7072479838,2.0018711016,1.7775148304,2.3741526338,1.2171910213,2.2196026619,0.1841442517,0.3028184092,0.3472126609,0.4984967014,2.9319803284,0.4781572115,1.6817335421,0.2394045292,1.5019745964,2.5557495425,0.8068735233,0.1420832007,0.9796144890,1.1677079415,0.5072746012,0.6275396393,0.2811092255,1.1896842532,0.3060529021,1.9340515510,0.5183926220,0.5332055638,2.6604168020,1.3898924317,-0.0214246644,1.5137981177,0.0731099842,0.0468691642,0.9237299529,0.3440961864,0.8231259079,0.9271272570,0.1360594081,0.4359849849,0.7553722745,1.9966887586,1.1711954852,0.1239767547,2.6942155213,0.9173884434,2.6921359302,0.4812408705,0.7776358082,0.5193768416,0.6862528411,0.6045302093,0.0725862017,1.6439583983,0.2665739353,0.3571961741,-0.0639266614,0.0655481136,Control
