@relation data

@attribute id string
@attribute 1399 numeric
@attribute 1869 numeric
@attribute 207 numeric
@attribute 22806 numeric
@attribute 2353 numeric
@attribute 2885 numeric
@attribute 3265 numeric
@attribute 355 numeric
@attribute 3559 numeric
@attribute 356 numeric
@attribute 3560 numeric
@attribute 3561 numeric
@attribute 3667 numeric
@attribute 3716 numeric
@attribute 3718 numeric
@attribute 4609 numeric
@attribute 5290 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5478 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 572 numeric
@attribute 5777 numeric
@attribute 5894 numeric
@attribute 596 numeric
@attribute 598 numeric
@attribute 6198 numeric
@attribute 6464 numeric
@attribute 6654 numeric
@attribute 6776 numeric
@attribute 6777 numeric
@attribute 6850 numeric
@attribute 8651 numeric
@attribute 867 numeric
@attribute 8837 numeric
@attribute 9021 numeric
@attribute 9111 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,1.2744317606,0.8789772263,1.9397812022,-0.1443414124,0.1948640191,1.3452941188,1.0380567778,0.5622643714,-0.1760776161,-0.0677221629,0.0003793428,-0.1042894628,1.7296059516,0.4470524510,-0.1623839847,0.5926393938,0.6502234032,-0.1624264398,0.7694715564,1.5583458656,0.5276523813,0.4586358647,0.2177100353,0.9600990878,0.6409841057,0.0813294935,0.1900893384,1.0731972919,1.9096234484,0.1797246685,0.0372537282,0.1224982199,0.4766545553,-0.0182086233,0.7630263184,0.2891910347,0.1306348896,0.8306032642,BRCA
GSM480985,1.0173018566,0.0818430733,1.4054429928,-0.0283729657,0.3309724640,1.1583383579,0.5481084954,0.6094995523,-0.1553152348,-0.0922413117,-0.0817170213,-0.1839557208,1.1172559793,0.5544197005,-0.0271074642,0.2717646782,0.8534231111,-0.1454714285,1.5476133191,1.4373816931,0.4521202200,0.5649788797,0.2315313540,0.9672667549,0.6127393824,0.1096045168,0.2041814914,1.1561554869,1.9413004944,0.2011654340,0.5274472088,0.2041423073,0.0235731251,-0.0778614024,0.7087613307,0.7033090449,0.1143579324,0.8960432001,BRCA
GSM480986,1.3584635346,0.3414531027,1.7577156492,-0.1146038826,0.3619466726,1.5127595663,0.9493732134,0.4264019540,-0.1368422777,-0.0697262036,-0.0882681534,-0.1630047210,1.5409271829,0.5183176570,-0.1311157038,0.4492141063,0.3758222094,-0.1337267348,0.9370587028,1.6264587631,0.5276161861,0.5706250406,0.3771760837,1.1775063474,0.4839221177,-0.0262396362,0.2293706130,0.9039376048,2.0243224118,0.0952468054,0.1005128598,0.1247599432,0.3622629331,-0.0600182138,0.8078009443,0.3971310668,0.1587117150,0.7638731002,BRCA
GSM480987,1.4724773936,0.4329001224,1.6769249506,-0.0305828456,-0.0610097518,1.4599798470,0.6616964770,0.5515944428,-0.1198361216,-0.0680922132,-0.0802220022,-0.0942762610,1.0927224898,0.7885095960,-0.1391814571,0.7697951637,0.4246866423,-0.1022734639,0.9460729968,1.5740409474,0.4570317386,0.5260457562,0.1247138026,-0.0128968786,0.3882937707,0.1066961603,0.1363549686,0.7655862770,1.9975022057,0.0700896732,0.2219263650,0.1830839837,-0.1189019291,-0.0514011428,0.7409817061,0.1308179210,0.2300387841,1.4697170780,BRCA
GSM480988,1.2323150354,0.2557647115,1.1675294143,-0.0020297636,0.3942711436,1.6300611323,0.4589619954,0.2691697425,-0.1658132756,-0.0621939344,-0.0257811481,-0.0929039575,1.0320390261,0.2999578148,-0.1040596990,0.4848055529,0.5025178531,-0.0889533257,0.6583551200,1.5029344358,0.4923907940,0.4829891018,0.0354253387,1.1087291342,0.4704262694,-0.0332379836,0.0633321519,1.0328786273,1.9610705971,0.0896705153,0.1684060337,0.1357062248,0.1783020112,-0.0421550207,0.4814720558,0.2134835936,0.0590967738,0.6310016105,BRCA
GSM480989,1.5450224582,0.6630024992,2.3074461223,-0.0087453127,0.0513401362,1.6843677122,1.1103506463,0.2305710107,-0.1257657703,-0.0434693121,-0.0099208944,-0.1485831255,1.2921628499,0.4428248556,-0.1013309268,0.3984325587,0.3040667095,-0.1893403782,0.5104212239,1.7817363106,0.4168803811,0.8519349658,0.5766588003,1.3148517542,0.4437155496,0.0373846114,0.2982636617,0.2883380064,1.9755967301,-0.0037837656,0.2980536016,0.2224860404,0.3515520029,-0.0357264913,0.6836835075,0.3479697749,0.0761810911,0.5461657495,BRCA
GSM480990,1.5518309150,0.4578135087,2.3939645291,-0.0736595039,0.1955064154,1.6475978081,1.1067612915,0.3596986547,-0.1055204646,-0.0242624128,-0.0410210589,-0.0746547920,1.1927469964,0.3581295984,-0.1152098271,0.5031338535,0.4307222246,-0.1406402458,0.5701667320,1.5056323680,0.4040678319,0.5468216389,0.4847173588,0.9472869369,0.3387474729,-0.0140931005,0.1835390031,0.6969770806,2.5765053460,0.0120991491,-0.0418846110,0.1009955318,0.0213613135,-0.0237122364,0.8951952839,0.2711160333,0.2067435608,0.4115783125,Control
GSM480991,1.3442317928,0.2786995493,1.8290236989,-0.0584234979,0.5429381570,1.5652074934,0.9763167946,0.3676016834,-0.0929340412,-0.0387195160,-0.0534654192,-0.0875051967,1.3663153568,0.5139666454,-0.1306347673,0.3545671447,0.3718392522,-0.1590461786,0.6246844594,1.4836390516,0.5071865046,0.6482640730,0.4295866277,1.2950893441,0.3654298311,-0.0490740068,0.3156223285,0.6293849200,2.1101571236,0.0441448208,0.2253412083,0.1830051345,0.2107880569,-0.0413982339,0.7217237797,0.4669592679,0.1226207004,0.7166268230,Control
GSM480992,1.3367420178,0.5189908397,2.3328941266,-0.0798936690,0.3445932802,1.5792976092,1.1827308424,0.1906451891,-0.0827344696,-0.0268258417,-0.1061011518,-0.0790910433,1.4904017857,0.3732452306,-0.1538734750,0.5397554174,0.3555988693,-0.1480111448,0.5310987036,1.3489033755,0.4130200728,0.9082788116,0.4719536303,1.1846827931,0.3105769333,-0.0325755605,0.2538740384,0.6317377240,2.4270785623,0.0183351703,0.0872129699,0.1292670868,0.2635266241,0.0209527607,1.0327716594,0.2941609059,0.2786760029,0.5565761673,Control
GSM480993,1.3998474208,0.7052419788,1.9907199673,-0.0886205096,0.4851258332,1.5582134934,0.9945207685,0.2692942816,-0.1263231427,-0.0520990045,-0.0764509540,-0.1245574295,1.3915128690,0.4200200984,-0.1766539115,0.5181170303,0.3556248992,-0.1081225405,0.7338769277,1.4635219814,0.4741801064,0.7940912880,0.4597184245,0.9989973042,0.3602931440,0.0269303651,0.2890880678,0.5767357118,2.0765592329,0.0562111053,0.3359975065,0.2098610063,0.3405437194,-0.0558967662,0.8985952735,0.3669146274,0.1709461399,0.6221112871,Control
