@relation data

@attribute id string
@attribute 355 numeric
@attribute 356 numeric
@attribute 7124 numeric
@attribute 7132 numeric
@attribute 7186 numeric
@attribute 841 numeric
@attribute 843 numeric
@attribute 8717 numeric
@attribute 8737 numeric
@attribute 8743 numeric
@attribute 8772 numeric
@attribute 8795 numeric
@attribute 8837 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,0.5622643714,-0.0677221629,-0.0286056817,0.9943679759,-0.0161119644,0.2062981343,-0.0135339439,0.4405293713,0.3025678801,0.2065734030,1.0118299987,1.0897716172,0.2891910347,BRCA
GSM480985,0.6094995523,-0.0922413117,0.0503361004,0.8512390850,0.0039439453,0.1230658667,0.0119626756,0.7702170055,0.3405707169,1.4504289925,0.9433996992,1.0081416080,0.7033090449,BRCA
GSM480986,0.4264019540,-0.0697262036,-0.0117659394,1.0988370049,0.0043865108,0.1717739808,0.0226212136,0.8699044535,0.3061211907,0.6654362376,1.1722454262,1.1387518238,0.3971310668,BRCA
GSM480987,0.5515944428,-0.0680922132,-0.0407701192,1.2855681681,0.0084098196,0.1670144839,-0.0374388536,0.5612895813,0.2509096731,-0.0739625144,1.2946500264,1.2204825070,0.1308179210,BRCA
GSM480988,0.2691697425,-0.0621939344,0.0001304974,0.9984557778,0.1082906400,0.2149495928,-0.0271093216,0.7674596748,0.2956867596,0.7909122567,1.1240172577,1.1679295203,0.2134835936,BRCA
GSM480989,0.2305710107,-0.0434693121,-0.0217998318,1.1939883348,0.0247480945,0.1998820402,0.0340671556,0.9244262918,0.1041393924,0.4955591939,1.3094834884,1.3942249417,0.3479697749,BRCA
GSM480990,0.3596986547,-0.0242624128,-0.0152148257,1.1523818072,-0.0334197225,0.0764739330,-0.0721569419,0.9544915450,0.0876675515,0.1815451245,1.3122771946,1.2203301272,0.2711160333,Control
GSM480991,0.3676016834,-0.0387195160,0.1726690396,1.1897217152,0.0421075354,0.2183779771,0.0404280946,0.9954326866,0.2397026908,0.7520541633,1.1380086821,1.1966550216,0.4669592679,Control
GSM480992,0.1906451891,-0.0268258417,-0.0538811761,1.3154176546,-0.0174076045,0.1025927702,0.0038334804,1.0342417146,0.2120288617,0.3821939927,1.1863660183,1.2654160160,0.2941609059,Control
GSM480993,0.2692942816,-0.0520990045,-0.0270253466,0.9243113236,0.1364159654,0.1875540034,0.0207828306,0.8602189127,0.3169923441,0.3704225713,1.3608774774,1.2428585407,0.3669146274,Control
GSM480994,0.1546759731,-0.1155833288,-0.0388376962,0.9321817351,0.0328062644,0.1567384823,-0.0219348212,0.9199849893,0.1447813131,0.5310846835,1.0654091983,1.2154956288,0.2541181031,Control
GSM480995,0.5058532986,-0.0159595042,0.5440024578,1.2202995481,-0.0072206220,0.1319780001,-0.0311813560,0.6010475289,0.4622442361,0.4726674281,1.0176985646,1.2328429228,0.9675546361,Control
GSM480996,0.4172280195,-0.0896809553,0.0285358698,1.2070566252,0.0409996681,0.1656131265,-0.0222917320,0.8800818594,0.3806866299,0.1083252043,1.2388956498,1.2660411976,0.3684111160,BRCA
GSM480997,0.5324182606,-0.0114752292,-0.0829490899,1.2046688542,0.0048036240,0.2020857899,0.0589534816,0.9788685880,0.1290191026,0.0092447547,1.2990302908,1.2138017735,0.4926747494,BRCA
GSM480998,0.2605987530,-0.0197275932,-0.0494261949,1.3113314609,0.0672145999,0.2323773223,-0.0279606128,0.6458627607,0.2345997676,0.7234407850,1.0178503790,1.3694466771,0.3835153669,BRCA
GSM480999,0.4801248786,-0.1071184975,-0.0331076858,1.1242966990,-0.0466145354,0.2033087780,0.0283510571,0.7300827879,0.3836116136,1.5802766463,0.9645301642,1.1221653828,0.5630390573,BRCA
GSM481000,0.4457068008,-0.0466846831,-0.0260094933,0.7118288339,-0.0281571084,0.1337068439,0.0298964688,0.6548440204,0.3299756049,1.0781261677,1.1282235269,1.2099757220,0.4253135345,BRCA
GSM481001,0.4757306179,-0.0316085928,0.3260543148,0.9244099034,-0.0491091239,0.1542496055,0.0147568927,0.3958971571,0.2993902267,0.4978888572,0.6101641943,1.0768955901,0.8113411917,BRCA
