@relation data

@attribute id string
@attribute 10000 numeric
@attribute 117145 numeric
@attribute 1326 numeric
@attribute 1445 numeric
@attribute 1493 numeric
@attribute 151888 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 23308 numeric
@attribute 2475 numeric
@attribute 253260 numeric
@attribute 2534 numeric
@attribute 2885 numeric
@attribute 29126 numeric
@attribute 29851 numeric
@attribute 3108 numeric
@attribute 3109 numeric
@attribute 3111 numeric
@attribute 3112 numeric
@attribute 3113 numeric
@attribute 3115 numeric
@attribute 3117 numeric
@attribute 3118 numeric
@attribute 3119 numeric
@attribute 3122 numeric
@attribute 3123 numeric
@attribute 3125 numeric
@attribute 3127 numeric
@attribute 3932 numeric
@attribute 4067 numeric
@attribute 5058 numeric
@attribute 5062 numeric
@attribute 5133 numeric
@attribute 5170 numeric
@attribute 5290 numeric
@attribute 5295 numeric
@attribute 5515 numeric
@attribute 5516 numeric
@attribute 5518 numeric
@attribute 5519 numeric
@attribute 5525 numeric
@attribute 5526 numeric
@attribute 5527 numeric
@attribute 5528 numeric
@attribute 57761 numeric
@attribute 5777 numeric
@attribute 5781 numeric
@attribute 5879 numeric
@attribute 64223 numeric
@attribute 6714 numeric
@attribute 7409 numeric
@attribute 7525 numeric
@attribute 79109 numeric
@attribute 80380 numeric
@attribute 8764 numeric
@attribute 9020 numeric
@attribute 915 numeric
@attribute 916 numeric
@attribute 917 numeric
@attribute 919 numeric
@attribute 920 numeric
@attribute 940 numeric
@attribute 9402 numeric
@attribute 941 numeric
@attribute 942 numeric
@attribute 998 numeric
@attribute Class {Control,BRCA}

@data
GSM427158,6.02664600925,6.743323514,10.80733502,10.35004996,5.484014191,5.8733367145,9.746089281,7.466690585,6.777653542,10.40794251,5.817758343,9.2289642325,9.4954151895,5.975223906,6.083219352,12.53699151,11.71707458,8.653437275,6.986698549,12.55918115,7.781935242,11.54630621,5.298302041,9.05221557,13.17461947,5.209464331,8.455307825,4.927435762,5.69019779725,10.63456176,9.037678125,8.225782395,5.48205062,7.1007852408,6.685313404,7.0703331436,11.688477345,8.82094285433,12.47196608,8.486261975,11.69692854,7.995415442,8.33571800025,7.96756283667,8.468095662,6.80465488733,11.64123906,8.85850435833,8.366847964,6.75911734333,6.878146348,8.956696408,8.334523256,5.682300273,12.45678569,7.12458953,7.280935014,6.11956952,6.720624337,8.7285712195,7.587142037,6.411176756,5.162704759,4.757305356,6.79245448633,7.16387589625,Control
GSM427159,5.94776533325,6.178023026,10.36118197,10.84346202,5.88043173,5.5627983855,9.68028616833,6.43012268,6.732544377,10.37262599,5.887288406,8.8907159655,9.5539178325,4.92244912,6.353195907,12.64414927,12.24572955,9.739840141,7.281144442,13.34981755,8.649032592,11.98934847,5.536838744,10.20167708,13.80159564,6.166218956,10.05747773,4.805564985,5.74326863275,11.67867508,9.447476465,8.658878356,5.096779711,7.4312568682,7.098719371,7.6111323212,11.725137905,8.45745837133,12.56790862,7.037171767,11.44536424,8.444746903,7.92681286825,7.44463675467,8.994354232,6.92689952033,11.64123906,9.23532012167,8.842626225,6.586005659,6.418236866,9.025562565,7.842049506,5.576228285,12.77087865,7.618204007,8.193154688,6.912593359,7.355551793,9.701700705,7.564704211,5.313618859,5.313618859,5.244897759,6.92323968,7.17118701125,BRCA
GSM427160,5.52044016575,6.947055725,9.118734206,11.26946293,5.912576056,6.3521760205,9.69256516467,6.416760061,7.462177348,10.44466839,6.223234887,8.275073194,9.480270588,4.945574052,6.765173778,12.41967063,12.12389031,10.36525103,7.608404767,13.42453443,8.937801287,12.03603115,6.236545833,10.70468636,13.830710045,6.220528877,9.645289663,5.616777635,5.8326297955,11.59799678,9.822754492,7.83784169,5.79507289,7.2445861642,6.212526175,7.448654099,11.639330205,8.297715334,12.66850837,6.469405549,11.21453179,8.135646608,8.2285625075,7.775337819,9.791114496,6.94614165833,11.37070935,9.280236709,9.630577078,7.22912163867,6.805650779,8.927023183,8.09744639133,5.275017526,12.82863739,7.363480204,8.37636907067,7.731643389,8.04094875,10.17915014,7.27775495,6.037388399,5.583918611,4.516306872,6.76904778167,7.03238297825,BRCA
GSM427162,5.58777326775,7.239410274,8.425615737,11.31701417,5.785276045,5.6309954,9.98949733167,5.863140121,8.284235482,10.39039231,6.082580853,8.08464112175,9.432546201,5.450890591,6.7486998,12.73729283,12.44264168,9.910005977,7.829676956,12.65253473,8.826152109,10.73799536,6.235732444,10.52975779,13.10958531,5.78869305,9.452334495,5.99820185,6.064440107,11.00452968,10.03852848,7.70770520067,5.510021369,6.9971733014,5.584068992,7.6522265588,11.80875598,7.178084026,12.57347448,7.27396389367,11.64198185,8.611099628,7.8305327145,7.15936184067,10.14854685,6.773314497,11.77608148,9.422761191,10.00278026,6.91032494133,6.327333135,8.724992221,7.59615406733,4.071855066,12.75228661,7.782574222,8.21299733433,7.627900667,7.285266093,10.0511208,7.757275197,5.706538322,5.057029153,5.660003917,6.47797389533,6.55593589375,Control
GSM427163,5.87271996825,5.894824582,8.860001471,11.32409911,5.963328695,6.077534497,9.506100771,6.860966288,7.538811912,9.62228117,5.44461013,8.34620788925,9.66718229,5.151586144,6.510016917,12.54078076,11.97837451,9.620316579,7.554207264,13.40746897,8.252229158,11.62550351,5.561716584,9.840864894,13.67035693,12.58150432,11.12211636,5.56971228,5.91669616975,12.12951334,9.507874464,8.07563913267,5.764215595,7.3395574808,7.405441727,7.950268865,11.458095575,8.52183209933,12.75620088,7.069555338,11.22892405,8.666713215,8.2753948795,7.58979746267,9.421265976,6.95957036867,11.54684638,9.29741101033,9.484878832,6.72839437467,6.328276055,9.180823621,8.19961830567,5.502084908,12.30206775,7.444230413,8.28606754333,7.904094356,7.74183962,9.3494460205,7.922110302,5.593959684,5.885825234,5.661216049,6.589569865,6.99171327025,BRCA
GSM427164,6.0241266485,6.847624679,10.87230572,11.07168041,5.52411756033,5.7761004585,9.688092646,7.477052175,7.250680065,10.04182378,6.162799782,8.716652398,9.9164802245,5.268482349,6.337626919,12.60891324,11.80634431,9.126537434,7.231847873,12.82188064,7.960568361,11.3294966,5.78110476,6.358348455,13.80707185,12.50251243,10.51325413,13.23175973,5.66966000725,11.79461296,9.3312535,8.35808952433,5.260224473,7.3955993004,7.460253403,7.4183463498,12.40345346,9.370871616,12.86342169,7.561705909,11.45847853,8.409264827,8.55050301725,7.917623909,8.755431019,7.329467798,11.95147243,9.14697742367,8.90097329,6.38912935567,6.682787905,9.552621611,8.96012964167,5.476714818,12.82863739,8.197856947,6.930751522,6.389657687,6.529942434,8.381411497,7.239410274,6.062214149,5.222467693,5.443615974,7.12296279167,7.00999639125,BRCA
GSM427165,5.88751933675,6.773076963,7.890402801,11.3382407,5.33689169033,5.9852757685,10.0480993307,6.742953157,7.963475749,9.710815526,5.495384375,8.39165280725,9.167523377,4.888756945,5.388199225,13.03029388,12.38541089,9.037218243,8.219678124,11.51045032,8.154072682,9.519577839,5.920240442,7.503032882,12.56767587,10.54658128,9.4537342,11.67464041,5.862304229,11.980959,9.354305108,8.02893851733,5.747596356,7.3536038904,6.662423158,8.3350079456,12.072677105,7.46461112133,12.04072818,6.68902141267,10.47035412,8.39528898,7.92079597525,7.05650117433,10.39297237,7.417935019,12.03524768,9.62804284167,9.95563942,7.54701473933,5.926361974,8.18992476,8.17914310267,4.459037923,12.39780304,6.740661566,8.51372939333,7.380766509,7.791799626,9.811707063,7.114005486,6.314112464,5.301415026,4.932168974,7.111896621,7.10702874775,BRCA
GSM427166,5.55851851825,6.416168916,9.914654631,10.5789154,5.84346610967,6.0654119085,9.436876068,6.689303092,6.805554052,9.922785491,6.08693831,8.80415305075,9.1611827995,4.96879493,6.539938605,12.60023009,12.15504123,9.091403071,7.56483756,13.04549694,7.851001152,12.09119909,5.651777341,8.982538116,13.646442645,11.59208337,9.770623066,5.464350722,5.88068915225,10.68348837,8.901176988,7.68379282967,5.709505183,7.0445753338,6.020263967,7.757716558,11.932399345,9.17209626933,12.30526243,7.08180120033,11.3273142,8.228615647,8.341731368,7.630858662,9.038034948,7.27179105267,11.28411575,8.82865486733,9.017533022,7.00963552967,6.739851899,8.84840474,8.49577643867,5.802329755,12.59087361,7.797176966,7.87859624933,6.876858011,6.566324756,9.1744218995,7.840024324,5.651777341,4.475747249,5.212093857,6.889955486,7.09973287325,Control
GSM427167,5.650041658,6.458739307,9.2670448,11.11718547,6.130189912,5.5812099605,9.58057105933,6.500527718,7.641800915,10.26710886,7.016922821,8.0162301535,9.3657406255,4.857746232,6.899843656,12.23971048,11.79378019,9.779514641,7.754087662,13.32090986,7.884523325,12.05538931,5.841225451,9.306774385,13.92629211,12.10466109,10.89786457,12.95548196,5.81485113325,11.06871466,9.625618044,7.77701585767,5.553676326,7.1591884674,7.205282841,7.6719006758,11.55756824,8.63116965933,12.62816419,6.71771492967,10.85521521,7.522112898,8.193126299,7.539110223,9.783440744,6.87905191167,11.64347756,9.29235500067,9.695411499,6.85674479767,6.37387057,9.527448232,8.31359507267,5.633294061,12.52742331,7.392491577,7.83390275633,6.663348622,6.735255184,8.5153541335,7.470071357,5.802975918,5.656790406,5.028581582,6.54146572467,7.18183415025,BRCA
GSM427169,5.56331123875,7.409075047,7.853467268,11.00749006,5.52352375933,5.760735882,9.75364579767,6.827314517,7.214637559,9.976514407,6.038266749,8.42904151725,9.70078824,4.173472886,6.759292761,12.08864757,11.68597092,9.513254412,7.082364963,12.38431166,7.134300849,10.29950601,5.241850906,8.930486858,12.911595045,11.29724747,9.397268784,6.698430771,6.225327925,11.11942121,9.599773923,7.95022355167,5.550755441,7.3339069032,7.606018576,7.3060563712,11.593713005,8.44322777467,12.69546762,8.46005630567,11.62550351,8.322132227,7.716319118,7.42782175433,10.3235449,6.98522982867,11.52775569,9.23513699733,9.099374852,6.973025285,6.73809606,8.558077339,8.02412086467,5.831251023,12.49559531,7.396307489,8.282150397,7.296207587,7.591674041,11.141348535,6.98547517,5.909779853,5.144669712,5.287630431,6.567837574,7.09000222,BRCA
