@relation data

@attribute id string
@attribute 11182 numeric
@attribute 11254 numeric
@attribute 114134 numeric
@attribute 115584 numeric
@attribute 126969 numeric
@attribute 1317 numeric
@attribute 146802 numeric
@attribute 148867 numeric
@attribute 154091 numeric
@attribute 155184 numeric
@attribute 169026 numeric
@attribute 200010 numeric
@attribute 204962 numeric
@attribute 23446 numeric
@attribute 23516 numeric
@attribute 23539 numeric
@attribute 254428 numeric
@attribute 25800 numeric
@attribute 26266 numeric
@attribute 27173 numeric
@attribute 283375 numeric
@attribute 284111 numeric
@attribute 29985 numeric
@attribute 29986 numeric
@attribute 29988 numeric
@attribute 30061 numeric
@attribute 340024 numeric
@attribute 345274 numeric
@attribute 348932 numeric
@attribute 4891 numeric
@attribute 51458 numeric
@attribute 54716 numeric
@attribute 55117 numeric
@attribute 55244 numeric
@attribute 55630 numeric
@attribute 55676 numeric
@attribute 56606 numeric
@attribute 57127 numeric
@attribute 57153 numeric
@attribute 57181 numeric
@attribute 6005 numeric
@attribute 60482 numeric
@attribute 64116 numeric
@attribute 64849 numeric
@attribute 64924 numeric
@attribute 6513 numeric
@attribute 6514 numeric
@attribute 6515 numeric
@attribute 6517 numeric
@attribute 6518 numeric
@attribute 6523 numeric
@attribute 6524 numeric
@attribute 6526 numeric
@attribute 6529 numeric
@attribute 6530 numeric
@attribute 6531 numeric
@attribute 6533 numeric
@attribute 6534 numeric
@attribute 6536 numeric
@attribute 6538 numeric
@attribute 6539 numeric
@attribute 6540 numeric
@attribute 6556 numeric
@attribute 6561 numeric
@attribute 6563 numeric
@attribute 6566 numeric
@attribute 6570 numeric
@attribute 6571 numeric
@attribute 6582 numeric
@attribute 66035 numeric
@attribute 7779 numeric
@attribute 7780 numeric
@attribute 7781 numeric
@attribute 7922 numeric
@attribute 80736 numeric
@attribute 81031 numeric
@attribute 8170 numeric
@attribute 84102 numeric
@attribute 9058 numeric
@attribute 9123 numeric
@attribute 9152 numeric
@attribute 9194 numeric
@attribute Class {Control,BRCA}

@data
GSM427170,7.112181766,5.534039223,5.327338188,5.154829498,8.183475504,9.509538061,5.758230711,9.733693756,8.703506626,4.901363214,5.851693612,5.659219053,4.832651143,10.7160475175,9.059994085,6.494260087,9.034882252,8.455847337,5.808521004,11.37897501,5.427950757,5.63866126,8.97271915233,5.251919058,10.56738599,9.2435487845,5.770968585,4.961289063,6.187852475,11.19380271,6.225839456,5.74666885667,5.421140053,7.432753017,6.426806244,5.606287136,6.25783365533,5.019714421,12.09243847,7.709068515,5.095725349,5.958907183,6.6592465895,5.97466249967,7.34448335125,8.421603203,4.674142501,11.92978186,5.641698649,8.413195399,8.489648422,5.3204755005,6.264916969,5.65241538,5.729492441,5.628781795,5.729492441,5.713978422,5.59943154667,6.255883662,6.8817904,7.745844253,5.6593740835,5.353380207,5.9780235595,4.998433881,5.860737045,4.47893856,4.968836814,6.52191263025,7.2585766345,5.9703301275,7.269082544,7.8430483605,9.66209372733,8.2914619575,6.477843753,7.076257446,6.713562222,9.328193084,4.643018696,5.459358866,BRCA
GSM427171,7.097508418,5.735258992,5.062651968,6.026031625,8.31858927,10.06737759,5.825538406,10.78521972,8.413650273,4.894346386,5.551986008,5.120197693,5.526155885,11.2422826,8.909121384,6.277060108,7.998027803,9.799457,5.432467779,11.55255397,5.466310006,5.305251227,8.36452825733,5.566214857,10.11530417,9.3946283765,5.507010655,5.361953639,5.586773185,11.92850738,6.121487542,5.842769706,5.782139694,7.46332231,5.70500725967,5.7354394735,6.264616355,4.87971955,12.24043517,7.383015446,4.769786816,5.10518698,8.194248453,5.84986395567,7.8367940395,9.886283826,4.835433068,10.11027486,6.239651629,7.637278986,8.219968468,5.045345161,6.408716636,5.795965063,5.715283369,5.414821571,6.090806466,5.038053386,6.25337976667,5.758230711,5.624840225,7.89731777,5.522743213,5.069802717,5.9797499025,4.906182599,6.034429654,5.517914408,5.424835412,7.0241231425,7.5647508745,5.475650426,6.286239501,6.9233262025,9.842400304,8.7927744885,5.599028548,7.314019254,6.130730781,9.65740828,5.292976103,6.051269448,Control
GSM427172,6.760856726,6.095719417,5.716930037,4.413921636,8.527849483,9.735649574,6.021819068,10.51367853,8.404546734,4.392949938,5.527485802,4.547199432,5.494264588,11.32753472,9.215606482,5.741339733,8.493075988,9.647771709,5.032994809,11.44994835,5.731055078,5.51854399,8.50789751833,6.232090496,10.56208048,9.2680778945,5.200860606,5.825538406,6.036894093,11.15202194,5.902080364,5.52940968167,5.62354919833,7.281144442,5.81912478933,6.022519773,6.38388428733,5.235737827,12.24985722,7.188195976,5.100463921,5.297385178,6.4804622305,5.84725787867,7.702359708,9.442757511,4.951647528,11.10530635,6.314792241,8.636643764,8.590840692,5.148499982,7.062966591,5.657600735,5.612950486,5.378521376,5.899786645,5.577437325,6.16018639433,6.028133299,5.59052062,8.067946709,6.030818551,5.2100820185,6.2338152545,5.434304001,5.882912875,5.349622922,5.090023549,6.9902049315,6.906534776,5.314909669,6.263509238,7.184422501,9.570838651,8.1569540115,6.102769,6.622275621,5.62600922,8.755572891,4.880699299,7.299027384,Control
GSM427178,7.107193859,5.115003321,5.718369332,5.09930704,9.305059161,9.52215539,7.228508778,10.95648527,7.947653191,5.037614213,5.154627002,5.562403668,6.040679456,11.980335455,9.781614263,5.363706598,8.355902877,9.34628999,5.201056716,11.49251933,5.731598207,5.676811285,8.87380415733,6.191903727,10.74199802,8.2268860475,5.371568663,5.61707161,6.254372596,11.58069917,6.429453296,5.61971027133,5.53746415833,7.918835106,6.25085761533,6.078230581,6.81155186533,4.92221123,12.06724789,5.812762128,5.325000691,5.341906825,6.432190361,5.74376736233,7.35614160475,10.45321433,4.482788153,10.39534164,6.070449036,8.702935506,8.829691919,5.293876648,6.169329391,5.655539776,5.776637824,5.69836522,5.912716471,6.081303006,7.16589861,5.85773923,6.923657663,7.961422381,5.8396791875,5.0158983015,5.6828653375,5.18190882,6.0531239275,5.518229233,5.303633852,6.98886315025,7.0000156495,5.8043360175,6.557659462,7.071154857,10.2005054937,8.7951450085,5.745513828,6.873785904,6.704530075,8.8976497,5.119782831,5.401230463,BRCA
GSM427181,6.8430452,5.884360575,5.627687994,5.421737703,9.052718239,9.605498559,6.107798352,11.22456868,9.084051721,4.526932284,5.379907907,5.556131441,6.11894691,11.42239851,9.367535494,5.857863615,8.67912917,9.4889400245,5.149758548,10.87277127,5.931453333,6.263556184,8.48676670333,6.26987998,11.10564356,9.434799575,5.709987583,4.750622,5.693076567,12.08864757,6.871046216,5.27332523067,5.66765230167,7.288638004,5.91740542367,5.8909251275,6.602516137,4.172528836,12.3196976,6.845681744,5.292055848,5.443947436,6.8687010025,5.69446161933,7.15627181175,9.296882447,5.251351034,10.70167275,5.764082867,7.837282788,9.495905543,4.9589226975,7.475391206,5.6986833185,5.873451033,5.869940017,6.347670638,5.7540933,6.714587052,5.456979618,6.782674344,7.502038402,5.710645298,5.1207017685,6.7561411575,5.431214469,5.9426895035,4.209457899,5.62884727533,6.7293739365,7.10400608,5.764993229,6.451215749,7.739661202,10.090914774,9.5610645835,6.062214149,7.069211088,6.689792294,9.229906989,4.850638494,6.083219352,BRCA
GSM427182,6.440292493,5.182107523,4.944168843,5.851131391,8.867858732,9.695411499,6.715485444,10.93533103,8.35411836,5.243946308,5.224977213,5.097833303,6.128670385,11.37496732,9.32491247,6.762884029,8.436358762,8.709571495,5.840596198,11.67671314,5.767529834,5.573807162,8.78891562,6.58789422,10.80850192,9.181087702,6.06243004,4.944168843,6.296921367,11.81855633,6.533022567,5.673218446,5.672888566,7.717369903,6.35620181667,5.991951091,6.492926079,5.144465785,12.06768485,6.07692847,5.102250005,4.789744015,6.753929738,5.796349167,7.28339706125,9.92732654,5.01168711,9.89030271,5.997919695,8.823320364,9.452633076,4.745956023,7.024588754,5.291572876,5.971837379,5.619861398,6.06243004,5.964751666,6.376819097,6.425472417,6.161792599,7.79246679,5.968196489,5.0631313025,6.330371243,4.505933891,5.930878981,4.936651187,5.34851970633,6.89510295925,6.812575415,6.3059408355,6.875476373,7.1752218525,10.123956098,8.728690661,6.013915124,6.861958852,6.331369889,8.750104935,5.479950992,5.332538997,BRCA
GSM427183,6.389915763,5.485113819,5.163308771,5.767264975,9.72319211,9.704855164,6.642705632,11.09221886,7.908033966,4.299723531,5.38008113,5.605487851,6.128257952,12.04195902,8.930930318,6.240701309,8.434003819,9.339199592,5.549831826,11.72569442,5.965386767,5.831124321,8.884713869,6.340389243,10.68917271,8.1278286345,5.38371401,6.021319397,6.408122185,12.23639105,6.256638601,5.387709859,5.425410505,7.92964474,6.31881480267,6.125967169,6.64485398767,4.619453945,11.92269971,6.099195905,5.094670216,5.515077886,6.0552518715,5.81393588,7.2589408905,10.69010738,5.07383228,11.8471671,5.903768142,7.542724538,9.226202111,5.6568396605,5.934051283,5.675351829,5.899786645,5.789866974,6.175530214,6.007089656,7.89802417167,5.467614719,6.862392884,7.941753554,4.944516499,5.224951066,5.9861521,5.049425205,6.5318263225,4.842992979,5.45087253167,7.202620301,7.2473537015,6.0893764375,6.090435997,7.255720786,10.7505556367,9.12874548,5.722200446,6.912892703,6.087256632,8.439977457,5.337899487,5.389232297,BRCA
GSM427187,6.986072764,6.071897384,5.191218407,5.140994603,8.749652525,9.951044656,5.986986106,11.25129616,9.098072313,4.74013387,6.328679975,5.196539425,5.040356852,11.250759735,9.466168826,6.425220624,8.774927967,9.2738175235,5.281801394,11.67358746,5.371568663,6.837536875,8.87853262967,5.838454683,10.66999253,8.599638622,5.541027867,5.233822166,5.982201443,11.84033352,6.698361313,5.35104813667,5.59195736033,8.125130748,6.51883016767,5.6372788705,6.909262677,5.013474821,12.08496374,6.462793134,4.980495207,4.808399575,6.396212449,5.836490323,7.4630380955,10.22045122,5.503993644,11.16113206,5.835804886,7.662759375,9.470273049,5.4265519655,5.982201443,5.5650538935,5.971090125,5.711227301,6.003664774,5.807812937,6.504746974,5.562403668,6.675890452,8.011871746,5.217239701,5.4294466185,5.9351009165,5.268482349,6.1029094855,5.467614719,5.33291500633,7.00879998525,7.326850538,5.896224785,6.561330433,7.574796289,10.2323919327,9.6365289855,6.124799193,7.352090061,6.785946496,8.723440065,4.95444207,5.892762125,BRCA
GSM427189,6.660285205,5.914511455,5.349269063,5.355449107,10.07218659,9.765899818,6.262569987,11.27393851,8.693731851,5.01915841,5.479789356,5.770704357,5.888750097,11.488757795,9.120679254,6.001020373,8.269595566,10.3867081445,5.193782829,11.75448264,5.816350905,6.499212576,9.03967664967,6.250208987,10.33465909,8.984034151,5.390092626,5.375657441,5.525764499,11.76197512,6.252954533,5.51694806167,5.788768394,7.85975393,6.51737340467,6.0725860005,7.05628867667,5.495704155,11.60364502,6.158968739,5.22439848,5.711089607,7.3136454075,5.85474769333,7.370696348,10.03270048,5.122477305,10.78342824,5.706331104,7.836115267,9.613983311,5.1448573355,6.074254545,5.3042852515,6.126297286,5.495704155,5.628490196,6.007650337,6.54817036967,6.188050361,7.132322675,7.750474403,5.734831976,4.8438667095,6.0152820665,4.951647528,5.981425738,5.236886004,5.49075257967,7.121479017,7.5638446045,5.305185534,6.528263138,7.302939315,10.402795699,9.6261758335,5.577890454,7.886765226,7.558977641,8.83564079,5.113337164,5.331285345,BRCA
GSM427193,8.272211173,5.666764579,5.461734198,4.867663307,8.93376524,10.16021845,6.207019812,8.28912106,9.077110201,4.726302606,5.52701656,4.842490216,5.356153716,11.219366755,10.46111646,6.482691508,8.758990275,6.8579148015,5.484469475,11.82418918,4.632300425,5.771893004,8.48030528167,8.046116026,11.79340834,7.1538309275,4.537176254,5.495224459,5.726021414,12.1857598,5.537615426,5.78472351667,5.86324810967,7.886948085,6.349082093,5.7792652915,7.062981326,5.505264734,8.294162511,5.706262025,4.616223203,5.027033758,6.9172650215,6.42036712867,6.5000866535,10.67176022,5.255700175,9.119292054,5.398154738,7.747456426,10.26097865,4.949608986,7.339318078,5.8086383075,5.814429456,5.19062597,5.726021414,6.018707189,6.53560094933,6.00360856,6.239651629,9.061628468,5.694897097,5.7747169065,4.8633392805,5.279110251,6.1856526715,5.587673458,5.58523821167,6.84228464,7.0768541765,6.09344211,7.482729569,7.693399828,10.154949894,6.19424942,6.00360856,4.941119518,7.301361579,8.942068084,5.088959125,5.696558124,BRCA
