@relation data

@attribute id string
@attribute 10005 numeric
@attribute 10998 numeric
@attribute 11001 numeric
@attribute 1109 numeric
@attribute 1581 numeric
@attribute 1582 numeric
@attribute 1593 numeric
@attribute 23600 numeric
@attribute 3295 numeric
@attribute 570 numeric
@attribute 6342 numeric
@attribute 6718 numeric
@attribute 80270 numeric
@attribute 8309 numeric
@attribute 8647 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,0.1583450556,0.2784195431,-0.1348567970,-0.1123335787,-0.1030535959,-0.1336217061,0.0715319318,0.0281725338,0.3759475382,-0.0606667764,0.7953496452,-0.1404375810,1.7724647224,0.7677231033,-0.1628086770,BRCA
GSM481003,0.2427524529,0.2128238855,0.0136813014,-0.0203369019,-0.1392633299,-0.0756656810,0.2198433252,0.1465320099,0.3349804746,-0.0825670029,0.6196606711,-0.1051130742,1.7119986746,0.5512112702,-0.1339951582,BRCA
GSM481004,0.0926654113,0.2838316995,-0.0597815148,-0.0677419299,-0.1183594408,-0.1941626136,0.1251096083,0.1055915163,0.4265436519,-0.0469225873,0.6138951894,-0.2116124396,2.1069225668,1.0803497899,-0.1047051904,BRCA
GSM481005,0.1944965629,0.1634044311,-0.1239570909,-0.1019843727,-0.1279284892,-0.1468417553,0.1895176297,0.1830562749,0.2842423069,-0.0868857020,1.2087476185,-0.1254797017,1.3295535014,0.8072086539,-0.0651329148,BRCA
GSM481006,0.4293654677,0.1842716365,-0.0924731976,-0.0572566260,-0.1062638571,-0.0881916923,0.4588759800,0.0805064457,0.2044927019,-0.0449105774,1.1400382028,-0.0814486510,2.0131795474,0.3569010342,-0.1059047535,BRCA
GSM481007,0.2818784366,0.7269138694,-0.0209176663,-0.0667885333,-0.0845425805,-0.2192281806,0.6997567200,0.3123692198,0.1271381912,-0.0503672567,0.9016285416,-0.0743214042,2.7455964090,0.4759125950,-0.0833078953,BRCA
GSM481008,0.4345118824,0.1103930799,-0.1378777627,-0.0499466189,-0.1341327794,-0.1343381350,0.5413572629,0.0222023945,0.3487625188,-0.0768864273,0.5435174616,-0.0796296846,1.2501575682,0.2511612756,-0.1238735995,Control
GSM481009,0.0676959296,0.1198115419,-0.1297706649,-0.0918592641,-0.0770162962,-0.1045188599,0.3175964427,-0.0975015905,0.1280810363,-0.1164159413,1.0387541826,-0.1058717659,1.3776936706,0.5817066034,-0.1091945452,Control
GSM481010,0.1779883778,0.3730173874,-0.0728003109,-0.1122763434,-0.1121586697,-0.0900373996,0.1583763835,0.1953275064,0.3104997477,-0.0754200404,1.2021017741,-0.1613466166,1.1802458844,0.6099121198,-0.0687289572,Control
GSM481011,0.2360765882,0.1196272695,-0.0984585712,-0.0791188661,-0.0867794139,-0.0576767049,0.2460802468,0.0810758065,0.2819590319,-0.0102698164,0.5541670048,-0.0882493453,2.3833539487,0.8523821951,-0.1461803461,Control
GSM481012,0.1146882201,0.2162606448,-0.1343617363,-0.0833449570,-0.1643416086,-0.1454463754,0.3692271694,0.1197064238,0.5074899199,-0.0762365707,0.9138138995,-0.2091603958,1.1799621740,1.0382956614,-0.0858205768,Control
GSM481013,0.8675690218,0.5616623784,-0.0811184385,-0.0469759711,-0.1269718679,-0.0961035449,0.7560820924,-0.0371360768,0.1467110148,-0.1310679639,0.5981323075,-0.1165488756,1.5122923982,0.1050024629,-0.0858857435,Control
GSM481014,0.4080239162,0.2185047045,-0.1555662947,-0.1289425724,-0.1679002263,-0.1100754613,0.4835404566,0.1138068546,0.2631305327,-0.0477939851,1.3840097259,-0.0800609252,2.0813733933,0.1165004012,-0.0453870486,BRCA
GSM481015,0.2074132612,0.4358513595,0.0933185541,-0.0883144441,-0.0897953781,-0.1493549386,0.9916964249,-0.0062397286,0.2785987980,-0.0226596504,0.7275338612,-0.1007530786,2.1186427474,0.2549683284,-0.1070910624,BRCA
GSM481016,0.1996734210,0.2234488094,-0.1146065985,-0.1059190097,-0.1719737480,-0.1192042230,0.1859634546,0.1463882453,0.4882087907,-0.0827479130,0.9115663153,-0.0913919936,1.2644010763,0.6423973509,-0.0984933574,BRCA
GSM481017,0.0682807897,0.0627761945,-0.1309425512,-0.1294288534,-0.0803199080,-0.1779292837,0.2421241194,0.3003982814,0.4230341758,-0.1171897262,1.7023404978,-0.0217994182,1.1255298852,0.5113776291,-0.1371146142,BRCA
GSM481018,0.1388682160,0.3349978831,-0.2001889517,0.0332886209,-0.1520955874,-0.1311337098,0.6010740604,0.1860051732,0.3678550530,-0.0765282859,0.6498863628,-0.0966245897,2.1113418143,0.6955010180,-0.0983056170,BRCA
GSM481019,0.3808244088,0.3763216603,-0.1049060904,-0.1266626763,-0.1293625468,-0.1024002379,0.5077555519,0.2525234333,0.3871484070,0.0151309174,1.2047304126,-0.0817263426,1.1072275373,0.3965781243,-0.0841496653,BRCA
