@relation data

@attribute id string
@attribute 10053 numeric
@attribute 10197 numeric
@attribute 10213 numeric
@attribute 1022 numeric
@attribute 1025 numeric
@attribute 10762 numeric
@attribute 11097 numeric
@attribute 11168 numeric
@attribute 11198 numeric
@attribute 1173 numeric
@attribute 1174 numeric
@attribute 1175 numeric
@attribute 1234 numeric
@attribute 129401 numeric
@attribute 130340 numeric
@attribute 160 numeric
@attribute 161 numeric
@attribute 162 numeric
@attribute 163 numeric
@attribute 164 numeric
@attribute 1794 numeric
@attribute 2068 numeric
@attribute 2071 numeric
@attribute 2237 numeric
@attribute 22916 numeric
@attribute 23165 numeric
@attribute 23225 numeric
@attribute 23279 numeric
@attribute 23511 numeric
@attribute 23636 numeric
@attribute 2534 numeric
@attribute 2547 numeric
@attribute 25920 numeric
@attribute 291 numeric
@attribute 292 numeric
@attribute 2957 numeric
@attribute 2958 numeric
@attribute 2959 numeric
@attribute 2960 numeric
@attribute 2961 numeric
@attribute 2962 numeric
@attribute 2963 numeric
@attribute 2965 numeric
@attribute 2966 numeric
@attribute 2967 numeric
@attribute 2968 numeric
@attribute 3055 numeric
@attribute 3105 numeric
@attribute 3159 numeric
@attribute 348995 numeric
@attribute 375 numeric
@attribute 3836 numeric
@attribute 3837 numeric
@attribute 3932 numeric
@attribute 3978 numeric
@attribute 3981 numeric
@attribute 4331 numeric
@attribute 4686 numeric
@attribute 4869 numeric
@attribute 4927 numeric
@attribute 4928 numeric
@attribute 5062 numeric
@attribute 51497 numeric
@attribute 51606 numeric
@attribute 53371 numeric
@attribute 5430 numeric
@attribute 5431 numeric
@attribute 5432 numeric
@attribute 5433 numeric
@attribute 5435 numeric
@attribute 5436 numeric
@attribute 5437 numeric
@attribute 5438 numeric
@attribute 5439 numeric
@attribute 5440 numeric
@attribute 5441 numeric
@attribute 5478 numeric
@attribute 55690 numeric
@attribute 55746 numeric
@attribute 567 numeric
@attribute 5682 numeric
@attribute 5683 numeric
@attribute 5684 numeric
@attribute 5685 numeric
@attribute 5686 numeric
@attribute 5687 numeric
@attribute 5688 numeric
@attribute 5689 numeric
@attribute 5690 numeric
@attribute 5691 numeric
@attribute 5692 numeric
@attribute 5693 numeric
@attribute 5694 numeric
@attribute 5695 numeric
@attribute 5696 numeric
@attribute 5698 numeric
@attribute 5699 numeric
@attribute 5700 numeric
@attribute 5701 numeric
@attribute 5702 numeric
@attribute 5704 numeric
@attribute 5705 numeric
@attribute 5706 numeric
@attribute 5707 numeric
@attribute 5708 numeric
@attribute 5709 numeric
@attribute 5710 numeric
@attribute 5711 numeric
@attribute 57122 numeric
@attribute 5713 numeric
@attribute 5714 numeric
@attribute 5715 numeric
@attribute 5716 numeric
@attribute 5717 numeric
@attribute 5718 numeric
@attribute 5719 numeric
@attribute 5720 numeric
@attribute 5721 numeric
@attribute 5879 numeric
@attribute 5901 numeric
@attribute 5902 numeric
@attribute 5903 numeric
@attribute 5905 numeric
@attribute 60489 numeric
@attribute 6500 numeric
@attribute 6749 numeric
@attribute 6827 numeric
@attribute 6829 numeric
@attribute 6872 numeric
@attribute 6874 numeric
@attribute 6875 numeric
@attribute 6877 numeric
@attribute 6878 numeric
@attribute 6880 numeric
@attribute 6881 numeric
@attribute 6882 numeric
@attribute 6883 numeric
@attribute 6884 numeric
@attribute 6908 numeric
@attribute 6917 numeric
@attribute 6921 numeric
@attribute 6923 numeric
@attribute 6924 numeric
@attribute 7175 numeric
@attribute 7314 numeric
@attribute 7469 numeric
@attribute 7514 numeric
@attribute 7518 numeric
@attribute 7520 numeric
@attribute 7852 numeric
@attribute 79023 numeric
@attribute 7936 numeric
@attribute 79902 numeric
@attribute 8021 numeric
@attribute 8065 numeric
@attribute 8086 numeric
@attribute 8178 numeric
@attribute 81929 numeric
@attribute 8480 numeric
@attribute 8731 numeric
@attribute 8732 numeric
@attribute 8815 numeric
@attribute 8905 numeric
@attribute 8907 numeric
@attribute 8945 numeric
@attribute 902 numeric
@attribute 904 numeric
@attribute 9150 numeric
@attribute 919 numeric
@attribute 920 numeric
@attribute 926 numeric
@attribute 940 numeric
@attribute 9491 numeric
@attribute 9631 numeric
@attribute 9688 numeric
@attribute 9818 numeric
@attribute 9844 numeric
@attribute 9861 numeric
@attribute 9883 numeric
@attribute 9972 numeric
@attribute 9978 numeric
@attribute Class {Control,BRCA}

@data
GSM427158,6.388969257,9.5130720155,9.389707223,9.361681261,10.30035288,6.28022878033,9.6648727675,7.1936943155,11.66916423,11.2613104,9.30100447133,12.243005895,5.0969811815,7.2678836785,4.949548063,6.55015525567,8.768731126,8.592222961,10.066436801,9.8003749615,9.728567279,8.220113618,10.0776573,8.6356430945,7.88145338567,10.53897001,6.645049976,9.944646595,8.948514067,9.4780677085,9.2289642325,11.102244477,8.71481121475,11.25663286,12.88542666,6.19672199167,10.74598122,10.27876338,8.647639314,11.58443655,10.15511583,10.64948099,6.107234293,5.474931823,8.439499644,10.43957668,8.046293407,13.37563667,6.22128216925,8.3668938445,9.435961159,8.398531146,11.46908991,5.69019779725,8.306085763,5.79541874633,6.69676284,8.059859689,9.4976708915,10.65747949,6.766641794,8.225782395,10.76402632,8.0493835815,8.4982454305,11.4871292,9.502643438,9.734545643,9.588630847,12.07353083,11.06244102,10.33896506,11.03306523,7.484019523,6.365977347,9.950818724,7.340653781,8.787544391,10.70099474,13.51420146,8.68690091133,8.849890707,9.0509661315,10.773474255,11.45443311,12.01088989,6.854560258,13.16916718,12.00076422,12.5173582,12.3793121,11.63501532,12.8865864,12.69883927,8.79769619475,7.8586641855,12.26010515,13.19976669,11.75625619,11.29749826,9.52802259133,10.76621026,8.2415367635,10.75119697,10.88129775,8.320869495,9.99408498,9.139564862,9.872136606,11.29559693,11.16207045,8.474680533,9.08037601133,7.502913581,7.6478096268,7.1263324395,9.3046709605,10.57043948,8.85850435833,10.31245505,10.0236002615,5.945099216,10.70560671,8.136824079,8.3326087685,8.188701494,10.68956587,10.94111386,8.164904587,9.687087433,5.911039136,7.971286497,7.834513538,6.350618223,10.89144978,6.021097265,9.785191339,7.3903396625,9.808393548,7.69516215867,10.4289609365,10.7153314145,8.711943205,10.73458709,14.001314075,7.416293235,11.18170219,5.081735071,9.908633222,8.430868108,10.87230572,8.551430581,10.73828676,10.56852647,10.40879176,7.158562039,8.691587488,8.61174871767,7.571167906,10.14362273,9.43438904,10.1769854865,10.928763925,11.19411678,6.7640108625,8.45525079,8.433503159,7.07162794567,8.7285712195,7.587142037,5.546288211,6.411176756,8.2518409835,7.400200831,10.32181006,6.03436478667,7.25074100175,10.66538909,9.1153257685,9.744439113,10.96486087,Control
GSM427159,6.59182572,9.4460828095,8.918073954,9.155780297,10.56172258,6.28489948567,9.4416045875,6.870012812,12.03723816,10.94792585,8.733876752,12.07866152,5.199818081,7.1869489675,4.845755052,6.33747983233,8.850844048,9.2814931165,9.799591711,10.226900679,9.330749483,8.497094498,10.50841903,8.8318933355,7.51004890567,10.4051391,7.623298306,10.06496539,9.07757757,9.602807458,8.8907159655,10.979063953,8.54949965075,11.10593342,12.91025583,6.546755609,10.36236061,10.07359638,8.485226676,11.41027128,10.98225228,10.72254311,6.586162299,5.210049084,8.965352223,9.94572954,8.028929788,13.47671849,6.55093580175,8.921735544,9.02931504067,8.011564299,11.81218745,5.74326863275,9.214775128,5.73390055067,7.086882265,8.25492364,9.941470837,9.904401726,6.824600342,8.658878356,10.981471505,7.751518458,8.242744387,11.94573106,9.076489033,9.498501844,9.975440003,12.14356347,11.20928598,11.03103278,11.31379869,6.750074255,6.504704302,8.536044277,6.648325671,9.407990591,10.79163118,13.40255741,8.564460088,8.687945234,8.663920189,10.448362625,11.70800194,12.096668015,6.785227259,13.26600764,11.8759414,12.82483353,12.13981521,11.39179686,12.81758135,12.80741335,8.9447929715,8.003615916,12.49390804,13.22888561,11.4706641,11.41436827,8.66293534567,11.05745385,7.999641059,10.11183374,10.53048708,8.224437221,9.75457026633,8.317719126,10.16400217,11.49325267,10.64810838,7.798165773,8.49440965167,7.829676956,7.6935621724,7.061510218,9.371998932,10.25218676,9.23532012167,9.706824548,9.670697232,5.044843524,10.62072869,7.9109298915,8.2971822775,7.769806651,10.52231943,11.76903417,9.135722787,9.75485875,5.99820185,8.225979952,7.4807953015,5.5164426775,11.18055585,5.428620839,8.631014334,7.7342694025,10.0579109,7.36046158267,10.312101354,10.392543967,8.029730494,10.82235197,13.81882705,7.799979524,11.36961249,4.759304314,9.347167964,7.282603072,10.78405837,8.601288997,10.96132689,10.58008449,10.40449794,6.991610063,8.949243917,7.884970577,7.305644941,10.66444309,9.832676886,9.7768108235,10.61215264,10.74445149,6.8141713125,7.832012647,9.433126963,7.14929121367,9.701700705,7.564704211,5.33270027975,5.313618859,8.6470158575,7.6631158415,10.48239483,5.56283592867,7.162161681,10.285160686,9.331495089,9.026662535,10.89468537,BRCA
GSM427160,6.497696684,10.021838884,8.923536316,9.394656215,10.31397736,6.48209168833,9.7955411235,6.9074574945,12.09587508,11.162174555,9.78889699433,12.3965886,5.2580703925,7.5858335005,4.565547983,6.42725820467,8.769293322,9.089230266,10.195515158,10.179820315,9.593774448,8.892012333,10.71269919,9.620597091,7.94825784867,10.93899899,7.919118257,10.10125057,9.349613594,9.9134145385,8.275073194,11.344617395,8.83819816225,11.037256945,13.44200721,6.85562510067,10.38640712,10.18842847,8.561241279,11.23391938,11.02694718,11.17512864,6.582656103,5.664561948,8.580466923,10.27514127,7.876150279,13.104967985,6.56381717275,9.1231107235,8.92200073633,8.031551137,11.93520936,5.8326297955,9.862320087,6.067924063,6.839081327,8.146621018,9.401333778,10.74842792,6.87867607,7.83784169,11.4799612,7.7668571805,8.419646614,11.65775177,9.480992671,9.55547611,9.936402792,12.38193096,11.27344029,11.02625388,11.43055462,6.90941648,6.401780305,8.618450775,7.649240232,9.303164917,10.97348951,13.14132294,8.90620358967,9.15137249,8.7410247875,10.50004144,11.79340834,12.02999728,6.345720697,13.02126635,12.08449626,12.78740681,12.29328779,11.56454026,12.81545941,13.11183912,9.05267110725,7.9306158695,12.68497545,13.26600764,11.44340995,11.41436827,9.13019918967,10.82365605,8.1305872305,9.852580664,10.68183161,8.504323566,10.049331671,8.895644291,10.14873431,11.34727825,10.9447818,8.203655262,8.73865177933,7.058590127,7.6312576694,7.367369481,9.657715067,10.74375964,9.280236709,10.34072947,10.317806515,5.90202005,11.18028854,8.6756090465,8.6127798505,8.791424313,10.91737229,11.62135377,8.307388572,10.16084871,5.458620899,7.588473151,7.773135859,6.070670496,11.29154789,6.095402957,9.210172782,7.1818242975,10.09283678,7.362647587,10.168662834,10.539595686,8.294288896,10.77184043,13.884698385,7.395536545,11.3442156,4.707652488,10.39899511,8.62440485833,11.02156667,8.859830691,10.8492802,10.85124954,10.22215524,7.628593402,8.748277668,8.57418991167,7.90182937733,10.67109897,9.247619677,10.584815644,9.8452116845,10.24052337,6.8509701385,7.667131787,8.897861429,7.175120268,10.17915014,7.27775495,6.05847101475,6.037388399,8.6963432705,7.834746884,10.63133194,5.945402415,6.81914663275,10.525857853,9.184940914,9.755547386,11.00293473,BRCA
GSM427162,7.270204498,9.9727633615,9.204339515,9.99050151,10.11489441,6.13564318433,8.725553334,6.7982293745,11.91142767,11.27700269,8.61758522733,12.07110544,4.8089754805,6.0686045945,4.851263383,6.79699623533,8.891161787,9.5572930835,9.818157181,9.084737844,9.253345896,8.85164062,10.43052602,9.0906394765,7.58612819967,10.4760984,8.215849806,9.560920839,9.614162807,9.7641065265,8.08464112175,11.217717136,8.54354174375,10.099114738,13.03973478,7.05714631167,9.683346055,9.386358915,8.088365735,11.44938612,11.21644291,10.8849167,6.970019164,6.002540089,7.704562712,10.44466839,7.67065824,13.09890984,6.3860322555,8.954544083,9.036098299,8.030034094,11.55940591,6.064440107,9.825110289,5.688306841,7.265055029,8.803470139,9.8343895265,10.67862239,6.97341843633,7.70770520067,11.162653415,7.9660870325,8.422447157,11.94385185,8.607368346,9.5760667495,9.42569906,12.34948589,11.08706186,11.73846187,11.62261253,7.827852559,6.648325671,8.674016666,6.934991518,9.586554187,10.74842792,13.028609155,8.06062747867,9.228182036,8.2768542615,10.45335816,12.05836733,11.55921065,5.846751073,13.30543127,11.77387079,12.79764436,12.28120423,11.41998139,13.13613647,12.80568549,8.8475481605,7.136446259,12.81400365,13.52332736,11.21903252,11.84795592,6.501491522,11.3345919,7.5951142215,10.1206141,10.97310559,8.773914859,9.861676143,8.699078855,10.51689201,11.25835125,10.95004389,7.961624956,7.931835366,7.779327238,7.8421414368,7.3093172695,9.7106639285,10.40029272,9.422761191,9.043848309,9.690091307,5.082373945,11.51729675,7.1261846485,8.522296209,8.93233371,10.6002268,11.83833739,7.892431063,9.991097026,5.540408023,7.816841466,7.639337982,5.5449805545,11.70539708,5.504788206,8.173203811,6.6136457995,9.728779829,6.74089657333,10.050980994,10.7255934155,8.539198683,10.82887651,13.10949585,8.236482005,11.04568478,4.59311789,9.101877951,7.01915103033,10.77639419,9.18800839,10.67254493,10.75691093,9.90843808,7.810926842,8.908123216,7.144783444,7.11799945933,10.92486095,9.96450012,9.7730367005,9.9373209245,10.86373739,6.6247603795,7.517316273,9.092513451,7.27769495633,10.0511208,7.757275197,5.40892901975,5.706538322,8.687436261,7.5634028845,10.62174996,5.71183285833,6.61347864425,9.7075407315,9.5489799265,8.789559014,11.11718547,Control
GSM427163,6.539008037,9.670002224,9.125523977,9.627078354,10.36619136,6.61995662867,9.273737981,6.8013036125,11.71011775,11.397832345,9.68873284933,12.28154315,5.122460336,7.5611171875,4.961867826,7.262440087,8.282904386,9.0996435285,9.7827240025,10.30333782,9.459309233,8.312657375,9.889641277,9.329909791,7.93509094333,10.45025788,7.766050346,9.716228343,8.571526197,9.8283234625,8.34620788925,11.22178646,8.9363143475,10.80982341,13.08977243,6.393300929,10.39839664,9.659657526,8.460968914,11.1371034,11.01557728,11.02198648,7.045217151,5.206341637,8.732388881,9.47543003,7.799736743,13.79174456,6.674462318,8.713297444,9.30135474967,8.005120816,11.89363345,5.91669616975,8.767556421,5.96365757867,6.867961695,8.173353743,9.221838159,10.38135939,6.60734282267,8.07563913267,11.113912375,8.271959177,8.644246817,11.82274022,9.566592153,9.5036457565,9.787507202,12.13760287,11.3442156,10.79386361,11.5269639,6.693630261,6.908516092,7.919118257,7.31944887,9.678679853,10.51270618,13.555153355,8.484101233,9.234303192,9.400933638,10.78654813,11.70232867,12.108842315,6.117700885,13.09561052,11.8407859,12.83066776,12.07828769,11.45657274,12.99332148,13.06098469,9.56101011525,8.101565847,12.58797677,13.05669872,11.83572685,11.30008097,8.92179205133,11.59208337,8.129256569,9.671351374,10.89071479,8.821105186,9.89827133933,8.485629214,9.863230401,11.22756798,10.76553912,7.495377629,8.806992301,8.209881145,7.9014979902,7.0417430505,9.527273459,10.51648826,9.29741101033,10.46214465,10.472084425,6.183690582,10.86373739,8.100690815,8.478964386,8.444405271,11.07640162,11.44205205,9.091903594,9.595509779,5.931866956,7.773437814,8.0452593375,6.3218157935,11.62333067,5.757564188,8.913428843,6.9668096915,9.633676921,7.74437634867,10.4151315645,10.3104713005,8.305675466,10.12116474,13.92393915,7.400753782,11.24345683,4.583830504,10.37139037,8.171365118,10.58989012,8.729783122,10.55491043,10.44585319,10.60627128,7.41187347,9.057451034,8.52278816767,7.382879181,10.71405897,9.474446754,10.6883639485,10.08567151,10.11530417,6.936615278,8.195898639,9.376755481,7.32058660367,9.3494460205,7.922110302,5.6253656705,5.593959684,8.7242702675,7.9042128665,10.26227726,5.86548072367,7.17483227425,10.5959512115,8.7499691525,9.278322331,11.46239505,BRCA
GSM427164,6.69797923,9.9087425115,8.95814749,9.01498366,10.67791364,6.74734580867,9.6473876935,7.0610143795,11.93079102,11.12104221,8.76846916333,11.928151635,5.7395753315,8.0406116585,4.963718308,6.667704523,8.762399584,9.013759983,9.9980316435,10.508658115,10.02677279,8.645353223,10.75975321,9.476334725,8.084937371,10.89604874,7.441390364,10.68029603,8.935534242,9.647092859,8.716652398,11.53243099,9.0391301595,11.26759678,12.96853095,6.12875716333,9.709023968,9.681765982,7.788752789,11.27072181,10.5362572,10.94132297,6.922969386,5.527329405,8.769772669,9.72642302,8.255714484,13.645184875,6.30019221625,8.490716209,9.44563937567,8.795107094,11.72223985,5.66966000725,9.430484502,5.914014792,6.499332184,8.315298042,9.5368003965,10.79163118,7.501134809,8.35808952433,11.29505313,8.42511122,9.349364842,11.63953303,10.07813116,9.9366689445,10.20626383,10.92233559,10.31037169,9.875964751,9.599160216,6.361510132,5.738505243,7.686957644,7.950324238,8.104744359,11.02951865,13.60911878,8.26577764633,9.000521984,8.8631824515,10.42774834,11.41892796,12.005052055,6.573651447,12.5801856,11.19443078,12.17902899,11.73846187,10.96486087,12.26689494,12.48456748,8.584152548,7.2109038415,11.77234975,13.24583793,11.8734596,11.24631027,9.583846924,10.94250372,8.3982787515,9.965402326,11.24345683,8.70989467,9.731642715,8.698601474,10.58354379,11.64123906,10.52858624,7.914237304,8.989253179,7.178518271,7.7061769544,6.9303711535,9.187016555,9.789085739,9.14697742367,11.35299256,10.116185412,6.835359227,11.45168263,8.2850983015,8.648627771,8.557780662,10.71201129,10.73293927,8.460644928,9.783674007,6.364489812,7.327600078,7.6045245685,6.2796543925,10.35756331,5.868397398,8.850359642,7.645528089,9.121838552,8.590482648,9.588315391,9.581731624,8.740220206,10.79624673,13.72048402,7.048816858,11.78440594,4.83277771,10.79813582,8.540582058,10.38787223,8.627160965,10.93414071,10.38522909,10.21839405,6.875169162,9.741758161,9.264684213,7.42526526267,10.30357275,9.407990591,9.6624061835,10.554185905,10.63888864,6.691972956,8.0884774495,8.602996767,7.207519942,8.381411497,7.239410274,5.40351558975,6.062214149,8.4071374385,7.9929258645,11.03904603,6.181169694,7.12253736675,10.848082905,9.0253311545,10.41359385,10.11198692,BRCA
GSM427165,6.361071425,9.738500574,8.944917819,9.547121611,9.739662964,6.971693019,7.963427229,6.699965616,11.45963412,11.202937405,8.418201138,12.367794435,5.269756538,6.0253561645,5.072332275,6.39423566067,8.058737407,8.6343563875,9.5811370385,9.6073954125,8.944917819,8.838495753,10.0173308,8.2961196055,7.31864934033,10.09113158,7.649114461,10.5411695,9.235907197,9.597454927,8.39165280725,10.8579926505,8.4061443345,8.896508464,11.88017861,6.77246409467,9.240762195,8.997272028,8.020564879,11.2607492,10.47933595,10.21664921,6.719438847,6.082580853,8.357575234,9.822443813,7.649114461,12.91617066,6.2255400635,9.0898110315,8.593332009,8.742360915,11.26783731,5.862304229,8.95908991,6.09141939833,5.895672973,9.040817876,9.9614698065,10.10297665,6.583680554,8.02893851733,10.41509076,7.6763489385,7.9662791415,11.94707994,7.728874776,9.310331427,8.931979298,12.15346979,10.67974863,11.62683849,11.33246195,6.933398915,6.973327498,8.661565351,6.757593772,9.527448232,10.09962433,12.305927545,7.627110972,9.48265729,7.3785163565,10.644018325,11.62934992,11.7354617665,5.765011707,13.15586736,11.15733448,13.1007987,11.31322333,10.89071479,13.20290364,12.56435203,8.5786057585,6.83554656,12.88210333,13.63630348,11.13455645,11.96287081,6.90693820733,11.56978693,7.4298346275,9.622015717,10.65680049,7.511675823,8.73350074767,8.039907589,10.09372163,10.82348291,10.5206165,7.950470054,7.89073473833,8.323506447,7.875467798,6.686317724,9.300249878,9.808852038,9.62804284167,9.805502513,9.4176405165,5.28356184,11.4461297,6.899819455,8.47178547,8.369075052,10.00748325,11.538548,8.2889014185,9.802294663,6.512547399,6.78836312,7.182653392,5.775584767,11.63838852,6.035630095,8.121094588,8.751271778,9.568545732,7.92873725133,9.6829248285,10.68291734,8.772975245,10.55979796,13.157660585,8.210952703,10.95483991,4.202973577,8.744658219,7.443708709,10.55491043,9.768523916,10.12172813,10.19220376,9.956354783,7.580354917,9.0923747,7.412940477,6.680431951,10.55438287,10.36385855,8.8883560625,10.266256292,11.25022455,6.403455599,7.0980443305,10.2758862,6.984358523,9.811707063,7.114005486,5.13661079325,6.314112464,8.4601267675,8.244454268,10.74125232,5.96643391133,6.35585610125,8.8728375605,10.0248169055,8.090034492,11.10530635,BRCA
GSM427166,6.08693831,9.2760823915,9.321866737,9.825825817,10.24684186,6.54759325767,10.2476641185,7.1287178665,11.51973221,11.388759195,9.77823477233,12.456368675,5.094001894,8.0799720185,4.783733416,6.734569732,8.695994791,8.5778568495,9.7220428385,9.845217114,9.873479151,7.900747773,10.17798975,8.609435701,8.28694858433,10.49296002,7.04734514,10.05901354,8.527976511,9.7110048545,8.80415305075,11.191873825,8.39148310675,11.20927755,13.11037161,5.942053216,10.89094843,10.31245505,8.703844,11.43055462,10.18342483,11.07640162,6.479895483,5.520745364,8.78938784,9.751904322,7.823369031,13.284951405,6.1147661175,8.391776024,9.138314752,8.204963705,11.54144891,5.88068915225,9.111501597,5.72950169833,6.573196985,8.714478327,9.408141107,10.71990666,6.84616120133,7.68379282967,10.834701835,8.2414775895,8.654195741,11.36417449,9.579754867,9.9425822725,9.659501442,12.42339047,11.18055585,11.02111204,11.33541843,5.975453214,7.098982487,8.961436038,7.417897071,8.362887493,10.71490255,13.75047901,8.898296117,9.291090747,9.1253842295,10.769831575,11.64258438,12.028265245,6.573196985,13.21631242,12.15122597,12.69358176,12.50318977,11.82808501,13.09426251,13.11366653,8.783384793,8.2246126895,12.21574693,13.00161496,11.70725139,11.45279735,9.79916599967,11.0497977,8.211239684,10.03091577,10.69844447,8.336351598,9.853346974,9.248106134,10.10831572,11.40859261,11.11113911,7.468178286,9.42022077033,7.77748732,7.6144880158,7.234214257,9.5777333365,10.40712464,8.82865486733,10.51975691,10.3406692055,5.455829609,10.59585913,9.188179311,8.7601337405,8.226413547,11.09785784,10.35421112,7.303212255,10.18512356,5.265109838,7.705565218,7.53936133,6.626526383,11.14770754,5.884604788,10.02000108,7.054603226,10.09936791,8.33785800367,10.350985893,10.9364970335,8.573761846,10.63068602,14.498215135,7.431291005,10.88698849,4.846005888,10.28617686,9.188979403,11.19977372,8.793457915,10.87818911,10.23748518,10.22638544,6.930592839,9.038034948,8.57418226267,7.88850129767,10.22471354,9.339995336,10.4853944925,10.932619925,10.76123148,6.8512917035,8.2150115435,7.901456932,7.330917413,9.1744218995,7.840024324,5.53000073225,5.651777341,8.620017522,7.847019682,10.09936791,5.60097907267,6.89327482975,10.79613101,8.5971275445,9.660094472,11.15845524,Control
GSM427167,6.640032041,9.7701113155,9.43457148,10.15470456,10.28488803,6.375129507,9.6269068455,6.960321426,11.99166543,11.31699387,10.213135914,12.5301635,5.5815958645,8.1950312805,4.435721265,6.84260002933,8.773379189,9.076509823,10.274861495,10.3013856,9.312021348,8.755431019,10.24019539,9.642109982,8.102910264,10.94214079,7.909294774,9.760949066,8.757432619,10.2074034015,8.0162301535,11.506838215,8.71152100125,10.857770605,13.62077142,6.17643489533,10.61564829,10.03037096,8.446185008,11.12137181,10.89238744,11.32848436,7.1126508515,5.082799703,8.620110863,9.751444107,7.743439441,14.251632585,6.59270803075,8.726991346,9.39829013367,7.864714094,12.03029651,5.81485113325,9.394248914,5.85664665967,7.327824597,8.472326439,9.9946590405,10.92822987,6.846979965,7.77701585767,11.46096842,8.4099228125,9.104528772,11.48468963,9.777995431,9.5458512545,9.969027107,12.19349773,11.62550351,11.34089896,11.31701417,6.260971855,6.517673816,8.771812245,7.944069439,8.723440065,11.14957584,13.530944225,8.88636976267,9.326081763,9.5892770755,11.171571995,11.79600727,12.202062635,6.4876838,13.25798962,12.05268701,12.70613234,12.32769025,12.04345466,12.64414927,13.2409799,9.38378296975,8.2093419145,12.7295762,13.12983363,11.69149721,11.52775569,9.37684093033,11.46641824,8.18494516,9.475936612,10.77621939,8.72948575,10.185042339,8.543090924,10.40557791,11.32669367,10.87349431,7.617451165,8.972024704,7.904907218,7.5683183254,7.654837992,9.713952053,11.33112984,9.29235500067,10.97507253,11.02304684,6.048874401,11.09993968,8.280267364,8.403286026,8.725588759,11.08076443,11.14107911,8.2507507325,9.845200356,6.522546714,7.581748786,7.940330264,6.85104186,10.8507848,6.153507065,9.368168734,6.561836431,10.068557,7.93997874133,10.3065809345,10.318720793,8.368507689,10.65349026,14.242274775,7.772382418,11.39833769,4.854508448,10.4297627,8.49157371467,11.04774441,8.608754849,10.81621191,10.45696041,10.29527565,7.685311433,9.048433146,8.92060182067,7.356748726,10.26119615,9.206233641,10.6850101165,9.8712755735,10.31926034,6.6180162235,8.2231503775,8.77081346,7.209285101,8.5153541335,7.470071357,5.65565885325,5.802975918,9.0434887545,7.605598727,10.39839664,6.13996439133,6.702793454,10.937703845,8.651042911,9.775001605,11.16113206,BRCA
GSM427169,6.95239509,9.6858681675,9.153799716,9.154553037,10.52792683,6.488023506,9.087620074,6.6625938955,11.83281498,11.225414225,9.401956753,12.278551005,5.494948245,7.0389208815,4.476070854,6.688774195,9.0923747,8.909532721,10.43837603,10.10400826,8.844094608,8.379801934,10.10676612,8.75940589,7.503244585,10.5220521,8.020912072,9.226822258,8.968033945,9.5666536195,8.42904151725,11.385444715,8.611721355,10.844403885,12.51068142,6.51099236,10.38034502,10.04541878,8.132128405,11.20148395,10.67333141,10.59878323,7.07342704,5.287630431,8.305344864,10.12301596,7.59784981,13.036925645,6.39620049775,8.9027815345,8.762425327,8.267560523,11.46007714,6.225327925,9.143141549,5.67038463533,6.996504912,8.368136601,9.446882726,10.43232295,6.389484251,7.95022355167,11.153986715,8.0991276115,8.7062533825,12.0199261,8.832954179,9.4451757265,9.532570767,12.31595909,11.31223081,11.14633337,11.64258438,6.154418781,6.645878602,9.146391192,7.103736613,9.42321632,10.73828676,13.272265755,8.19283079433,9.010990369,8.8337158815,10.75364457,11.47931054,11.91235316,5.980660139,13.283571,12.03287579,12.93429355,12.25199131,11.70928645,12.97797754,13.04382794,8.625664425,7.317170943,12.50251243,13.33363132,11.50843622,11.5798723,8.551578614,11.10029786,8.0296321255,10.32115896,10.99939073,8.330638085,9.840100938,8.590662948,9.923803275,11.35860878,11.21306793,8.383500319,8.73795495033,8.023866778,7.5810767716,7.3863176745,9.4034636305,10.61404749,9.23513699733,9.562147541,10.41180642,6.021041727,10.93590557,8.167628933,8.7247164775,8.733287497,10.88991099,11.61281105,8.961559041,9.518988037,6.22371757,7.564418422,7.952250149,6.237159834,11.22892405,5.416004724,8.918297617,7.3391111975,9.813452991,7.448378636,10.0572264215,10.3885563575,8.208735647,10.50407936,13.80215118,7.845993534,10.84633682,5.203799462,9.741079768,7.70676359567,10.64603237,8.919117419,10.59585913,10.56852647,10.11346907,7.582877963,8.699295794,7.88713234333,7.65162541167,10.51229137,9.584498023,10.09158393,9.9908152835,10.6279946,6.6715821615,8.1149854775,9.602588049,7.13411305333,11.141348535,6.98547517,5.500899641,5.909779853,8.7916525815,7.505618187,10.25455658,6.20494726733,6.749519492,10.2426533225,9.284031921,8.632641862,11.1379023,BRCA
