@relation data

@attribute id string
@attribute 140739 numeric
@attribute 2861 numeric
@attribute 5071 numeric
@attribute 5413 numeric
@attribute 6622 numeric
@attribute 7325 numeric
@attribute 7326 numeric
@attribute 7327 numeric
@attribute 7332 numeric
@attribute 7341 numeric
@attribute 9246 numeric
@attribute 9627 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,1.3576425195,0.1671082956,-0.0858659869,-0.1164001034,-0.0492703791,0.9352262216,1.5849706904,1.3198193088,1.2154494536,1.3767281585,0.5369417437,-0.0831670670,BRCA
GSM480985,1.1064023996,0.2954733556,-0.1151121933,-0.0764656907,0.1670401886,0.8445148958,1.4278726280,0.9669884886,1.0626372753,1.3131401594,1.5470599863,-0.1164753870,BRCA
GSM480986,1.3869763589,0.3302681656,-0.1044490912,-0.0112899646,0.0945767220,0.7808611208,1.6226263344,1.2201881828,1.4549083046,1.4207052925,1.0638423858,-0.0680387013,BRCA
GSM480987,1.2924040544,-0.0290590872,-0.1130505014,0.0716234554,0.0400075481,0.7896718872,1.5617455778,1.1341211768,1.2081482697,1.2269064550,1.8275737033,-0.0769831032,BRCA
GSM480988,1.0478808976,0.1823260510,-0.0961962392,-0.0535938673,0.0554785535,0.6307762043,1.4466884285,0.8733580569,0.8290633238,1.9328125044,0.6459967767,-0.0614233588,BRCA
GSM480989,1.1583066034,0.1361641660,-0.1092558474,0.0515053736,0.0002927121,0.5133821761,1.5781718058,1.2497944358,1.7222828818,1.2111243231,1.2037699719,-0.0993450650,BRCA
GSM480990,1.3950099849,-0.0714341684,-0.1532758123,0.0802237292,0.3043441863,0.7570559921,1.5502818178,1.1364236277,1.6190985005,1.3049366696,1.1170679761,-0.0930310847,Control
GSM480991,1.3312492727,0.3467835552,-0.1261657920,0.0139675000,0.1075226812,0.7758533469,1.5996244749,1.0941234408,1.4775191041,1.0757418730,1.2257923750,-0.1124863538,Control
GSM480992,1.3025540483,0.2651398251,-0.0754970524,0.0149992970,0.0249145964,0.6011726930,1.6022511596,1.1474594036,1.6844049050,1.1272658722,1.0593365299,-0.0646768467,Control
GSM480993,1.3200406098,0.2568045486,-0.1223478035,0.0025378224,0.0451851415,0.7718781810,1.7395867581,1.1375252786,1.3796240917,1.3381446002,1.4925895598,-0.1096533942,Control
GSM480994,1.0660186099,0.3420238344,-0.1079443099,-0.0432052869,0.0174806413,0.6121034761,1.5608035127,1.0424853748,1.2638132297,1.1915109280,1.0389672783,-0.0679999064,Control
GSM480995,1.6677935052,0.1706123593,-0.1434565331,-0.0845814311,0.2551828188,0.9179222963,1.6777315387,1.2203462988,1.7073605153,1.0551578720,1.0131240321,-0.0734676063,Control
GSM480996,1.5488485694,0.3646279698,-0.0897149805,0.0924578208,0.1731357456,0.6784878971,1.7690537299,1.2351131050,1.5462029277,1.1864436566,0.8298297046,-0.0866788838,BRCA
GSM480997,1.5166609193,1.0462322281,-0.0884059266,0.1875173690,-0.0001037173,0.5873587272,1.3048950757,1.0608437706,1.5817109849,1.1835172474,2.5714942480,-0.0147369877,BRCA
GSM480998,1.3067789996,0.1238330288,-0.0909697076,-0.0394540151,0.1774172774,0.5421506423,1.6223444864,1.3602914721,1.5131460760,1.6814146936,1.0215340687,-0.0856807730,BRCA
GSM480999,1.3680552172,0.2038943931,-0.1068455538,-0.0040567218,0.1996463132,0.7193816826,1.4939021419,1.0906159030,1.4014226908,1.3528818749,1.2756851149,-0.1223356167,BRCA
GSM481000,1.2653624320,0.0965937619,-0.1056138155,-0.0384917253,0.3472493917,0.6659731783,1.3820872356,0.9664729371,1.3296233680,1.2566408264,0.9467361933,-0.0584727101,BRCA
GSM481001,1.5734729957,0.1947608523,-0.1353994756,-0.0603444079,0.0699848232,0.9910264804,1.6221800967,1.0078608759,1.4106799410,1.3426231649,1.0506034559,-0.0794322153,BRCA
