@relation data

@attribute id string
@attribute 1374 numeric
@attribute 31 numeric
@attribute 3952 numeric
@attribute 3953 numeric
@attribute 51422 numeric
@attribute 53632 numeric
@attribute 5562 numeric
@attribute 5563 numeric
@attribute 5564 numeric
@attribute 5565 numeric
@attribute 5571 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,0.9882885427,0.2509364644,0.0165322200,0.2071671781,0.4646742284,-0.1558575333,0.3637731535,0.0360623569,0.3142809994,0.3793039653,1.2135343187,BRCA
GSM481003,0.7344680382,0.2049212657,-0.0070594209,0.2446410933,0.6159307871,-0.2066124493,0.1332963157,0.2133807744,0.4006217571,0.2187216153,1.0570318964,BRCA
GSM481004,0.8399013131,0.2336806176,0.0031059412,0.2455053567,0.5280265394,-0.1558413584,0.2730250218,0.1387292464,0.4834087469,0.3671485339,1.1893046432,BRCA
GSM481005,0.8432476462,0.2023640250,0.3463780510,0.4457698422,0.5488899600,-0.1503564806,0.4465344528,0.3050140299,0.2665077821,0.5788243846,1.2283004059,BRCA
GSM481006,0.8560396330,0.1110831791,0.1053654732,0.3571633824,0.4568939241,-0.2304550494,0.4219468927,0.2677976949,0.3170180266,0.4696057636,1.2341631519,BRCA
GSM481007,0.3507803643,0.1825923061,0.0343596260,0.4136860757,0.4850304085,-0.1132943790,0.2078037398,0.3047560774,0.2882899219,0.2363376082,1.2034804754,BRCA
GSM481008,0.5090410097,0.2898866295,0.1447654699,0.1272178805,0.2731108888,-0.1627681106,0.4401012863,0.0270310399,0.2632278906,0.2450710803,0.7244602077,Control
GSM481009,0.7162814163,0.1241208093,0.0465529408,0.2597062554,0.3031819166,-0.2230458952,0.3317766436,0.0109881255,0.1414522223,0.4068521300,0.8363790043,Control
GSM481010,0.7453469637,0.2685949191,0.0480564009,0.5798488439,0.8215701136,-0.1390014389,0.3572219872,0.5812155417,0.3280633487,0.4695603981,1.0363030962,Control
GSM481011,0.8115627029,0.1032028885,-0.0097642381,0.1760592822,0.5831935987,-0.1638879136,0.2984264700,0.2009746619,0.3781177578,0.2694914768,0.9615260942,Control
GSM481012,0.7626184913,0.2342247238,-0.0287023503,0.2616353146,0.4073431280,-0.1786582074,0.4087869638,0.0076115517,0.3879325633,0.4391647754,1.0509915650,Control
GSM481013,0.4925427728,0.3287085127,-0.0368140827,0.1275695422,0.1360421606,-0.1728460779,0.1846826039,-0.0146928144,0.2855955935,0.1662731245,0.7961556201,Control
GSM481014,0.3329152154,0.0881132095,0.0653915836,0.3227244276,0.3852008042,-0.1611475941,0.5820376340,0.1980671130,0.1825854234,0.3714381915,0.8993458616,BRCA
GSM481015,0.6978457270,0.2559103281,0.0231791061,0.4039603554,0.2678793711,-0.1689731893,0.3755287588,-0.0220329384,0.4787849003,0.1439101115,1.2385282450,BRCA
GSM481016,0.8430149621,0.2522666414,0.0604162904,0.2776417687,0.4390678673,-0.1548945986,0.5570501529,0.1428151037,0.3664770756,0.4075831596,1.1575041611,BRCA
GSM481017,0.6381889243,0.2073133687,-0.0543958631,0.6733143387,0.3900896119,-0.1639669294,0.7213434148,0.6224485244,0.2431533621,0.7658517120,1.0342343248,BRCA
GSM481018,0.9938166027,0.2502384817,0.0524775188,0.1495727328,0.2569391891,-0.2279643184,0.0937410737,-0.0231744475,0.5662298092,0.2908340923,1.4741737248,BRCA
GSM481019,0.4463868399,0.2465295045,-0.0334382781,0.1892680395,0.4912142258,-0.1261391026,0.5183593054,0.2901540527,0.3002776569,0.3736502648,1.0138466657,BRCA
