@relation data

@attribute id string
@attribute 1977 numeric
@attribute 1978 numeric
@attribute 1981 numeric
@attribute 2475 numeric
@attribute 29904 numeric
@attribute 57521 numeric
@attribute 6009 numeric
@attribute 6194 numeric
@attribute 6198 numeric
@attribute 64223 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,0.3262102189,1.8609808237,1.8144485811,0.3341965944,1.5136076567,0.6337921652,0.3611703006,1.4831877461,0.2291788254,0.5399298057,BRCA
GSM481003,0.3141217654,1.5956025160,1.8065191086,0.2224102620,1.6201723135,0.8180099063,0.2914806832,1.1764485384,0.1360396983,0.5658434408,BRCA
GSM481004,0.1372993612,1.3697862736,1.9039075164,0.2934368548,1.7924202814,0.7314483158,0.2851919761,1.2398634733,0.0275244191,0.7046424368,BRCA
GSM481005,0.6032439420,1.2945557835,1.6503758782,0.2603539082,1.4635358817,0.5269451293,0.4454386475,1.1002343889,0.6309395681,0.4047300673,BRCA
GSM481006,0.4558320585,1.7321545370,1.9735737899,0.2802438269,1.6627693193,0.5587403923,0.3612289667,1.2477024343,0.4139080834,0.4619503272,BRCA
GSM481007,0.1246853065,1.8791123627,1.9353584261,0.0997455566,1.2406000081,0.5848846408,0.3689319468,1.0543329066,0.1694968132,1.0905699930,BRCA
GSM481008,0.4269127093,2.0799901485,1.2397531411,0.1532034397,1.4130563687,0.7781820617,0.2877606133,1.1706224757,0.5929385196,0.8044336510,Control
GSM481009,0.2450311447,1.2341214847,1.0962117666,0.1104632507,1.2290664523,0.4659746281,0.1606066669,1.2982513061,0.1911922992,0.1962660708,Control
GSM481010,0.6958391050,1.9422432633,1.6463849895,0.3681621031,1.4177720431,0.7239468619,0.3818521746,1.3803528878,0.5689818496,0.5605236076,Control
GSM481011,0.3554290061,1.8786059805,1.9729355432,0.1710649889,1.5342162812,0.7646111929,0.2344221220,1.1968973041,0.2854890496,0.7087018626,Control
GSM481012,0.2910755047,1.7686657459,1.6689007002,0.2847575255,1.4462995231,0.5430905292,0.2703565905,1.3140838876,0.4983770618,0.5018029793,Control
GSM481013,0.3526125430,2.6001427921,1.5130071640,0.2269266956,1.0828104085,0.6440648430,0.2701963776,1.4300381499,0.3492456234,1.0686852750,Control
GSM481014,0.7339751086,2.0119884610,1.4914859481,0.3165627693,1.0844565386,0.6519416556,0.3183741029,0.9617318130,0.4589858494,0.9007131920,BRCA
GSM481015,0.3338057072,2.1398900522,1.3292478271,0.2872301042,1.3710479703,0.8045854934,0.1924248103,1.0725583726,0.1846217488,0.7391498446,BRCA
GSM481016,0.5328703985,1.3715990856,1.7904977974,0.2759529561,1.5177585797,0.8032301659,0.2917128009,1.4612357004,0.1344851521,0.3419382324,BRCA
GSM481017,1.0241653169,1.0182582229,1.1974913934,0.2625540499,1.2257437176,0.4113162878,0.2189506106,1.2796067987,0.9595155914,0.1004608889,BRCA
GSM481018,0.0648137962,2.8471015840,1.5411348010,0.2328508874,1.9528834257,0.6363108013,0.1501166059,1.4538443283,-0.0054797439,0.6141979172,BRCA
GSM481019,0.6236062680,1.9825872408,1.8382512506,0.3207782535,1.1982654204,0.5158224337,0.3841652143,1.1931972561,0.5919812719,0.5242686653,BRCA
